LGA_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Moreton Bay	1	1	42000	603
Mornington			15750	3
Mornington			26250	3
Mornington	0			14
Mornington	0		0	7
Mornington	0		7875	3
Mornington	0		15750	4
Mornington	0		21000	11
Mornington	0		26250	4
Mornington	0		42000	3
Mornington	0		52500	5
Mornington	0		65625	6
Mornington	1	0		20
Mornington	1	0	0	12
Mornington	1	0	26250	6
Mornington	1	0	34125	4
Mornington	1	0	42000	6
Mornington	1	0	52500	8
Mornington	1	0	65625	6
Mornington	1	0	78750	10
Mornington	1	0	157500	6
Mornington	1	0	183750	3
Mornington	1	0	Inf	6
Mornington	1	1	15750	4
Mornington	1	1	26250	12
Mornington	1	1	34125	5
Mount Isa			0	6
Mount Isa			26250	6
Mount Isa			42000	9
Mount Isa			65625	3
Mount Isa			78750	3
Mount Isa			91875	6
Mount Isa			105000	7
Mount Isa			131250	5
Mount Isa			157500	8
Mount Isa			183750	3
Mount Isa			Inf	12
Mount Isa	0			100
Mount Isa	0		0	20
Mount Isa	0		7875	4
Mount Isa	0		15750	25
Mount Isa	0		21000	25
Mount Isa	0		26250	44
Mount Isa	0		34125	81
Mount Isa	0		42000	58
Mount Isa	0		52500	77
Mount Isa	0		65625	80
Mount Isa	0		78750	82
Mount Isa	0		91875	58
Mount Isa	0		105000	50
Mount Isa	0		131250	92
Mount Isa	0		157500	37
Mount Isa	0		183750	33
Mount Isa	0		210000	6
Mount Isa	0		Inf	28
Mount Isa	1	0		381
Mount Isa	1	0	0	23
Mount Isa	1	0	7875	4
Mount Isa	1	0	26250	32
Mount Isa	1	0	34125	11
Mount Isa	1	0	42000	68
Mount Isa	1	0	52500	54
Mount Isa	1	0	65625	84
Mount Isa	1	0	78750	116
Mount Isa	1	0	91875	113
Mount Isa	1	0	105000	134
Mount Isa	1	0	131250	442
Mount Isa	1	0	157500	426
Mount Isa	1	0	183750	501
Mount Isa	1	0	210000	327
Mount Isa	1	0	Inf	766
Mount Isa	1	1	21000	5
Mount Isa	1	1	26250	10
Mount Isa	1	1	34125	8
Mount Isa	1	1	42000	19
Murweh	0			19
Murweh	0		26250	11
Murweh	0		34125	16
Murweh	0		42000	12
Murweh	0		52500	19
Murweh	0		65625	19
Murweh	0		78750	19
Murweh	0		91875	16
Murweh	0		105000	6
Murweh	0		131250	4
Murweh	0		157500	3
Murweh	1	0		132
Murweh	1	0	0	19
Murweh	1	0	15750	4
Murweh	1	0	26250	15
Murweh	1	0	34125	10
Murweh	1	0	42000	34
Murweh	1	0	52500	37
Murweh	1	0	65625	43
Murweh	1	0	78750	60
Murweh	1	0	91875	36
Murweh	1	0	105000	75
Murweh	1	0	131250	91
Murweh	1	0	157500	79
Murweh	1	0	183750	57
Murweh	1	0	210000	31
Murweh	1	0	Inf	57
Murweh	1	1	7875	5
Murweh	1	1	42000	3
Napranum				7
Napranum			0	5
Napranum	0			21
Napranum	0		0	5
Napranum	0		21000	5
Napranum	0		34125	3
Napranum	0		42000	3
Napranum	0		78750	6
Napranum	0		91875	3
Napranum	0		105000	7
Napranum	0		210000	5
Napranum	1	0		60
Napranum	1	0	0	3
Napranum	1	0	91875	3
Napranum	1	0	131250	3
Napranum	1	0	157500	4
Napranum	1	0	183750	5
Napranum	1	0	Inf	4
Noosa			34125	5
Noosa			42000	11
Noosa			52500	9
Noosa			65625	21
Noosa			78750	17
Noosa			91875	10
Noosa			105000	7
Noosa			131250	21
Noosa			210000	3
Noosa			Inf	7
Noosa	0			237
Noosa	0		0	33
Noosa	0		7875	23
Noosa	0		15750	29
Noosa	0		21000	30
Noosa	0		26250	77
Noosa	0		34125	142
Noosa	0		42000	186
Noosa	0		52500	249
Noosa	0		65625	295
Noosa	0		78750	232
Noosa	0		91875	176
Noosa	0		105000	141
Noosa	0		131250	180
Noosa	0		157500	67
Noosa	0		183750	41
Noosa	0		210000	13
Noosa	0		Inf	61
Noosa	1	0		1171
Noosa	1	0	0	192
Noosa	1	0	7875	106
Noosa	1	0	15750	48
Noosa	1	0	21000	46
Noosa	1	0	26250	230
Noosa	1	0	34125	172
Noosa	1	0	42000	845
Noosa	1	0	52500	763
Noosa	1	0	65625	983
Noosa	1	0	78750	1264
Noosa	1	0	91875	784
Noosa	1	0	105000	912
Noosa	1	0	131250	1722
Noosa	1	0	157500	1151
Noosa	1	0	183750	902
Noosa	1	0	210000	522
Noosa	1	0	Inf	1801
Noosa	1	1	7875	8
Noosa	1	1	15750	13
Noosa	1	1	21000	4
Noosa	1	1	26250	18
Noosa	1	1	34125	34
Noosa	1	1	42000	73
North Burnett			26250	3
North Burnett			52500	4
North Burnett			65625	5
North Burnett			78750	6
North Burnett			91875	4
North Burnett			131250	3
North Burnett			157500	4
North Burnett	0			24
North Burnett	0		0	9
North Burnett	0		7875	4
North Burnett	0		15750	8
North Burnett	0		21000	12
North Burnett	0		26250	28
North Burnett	0		34125	41
North Burnett	0		42000	44
North Burnett	0		52500	58
North Burnett	0		65625	47
North Burnett	0		78750	33
North Burnett	0		91875	14
North Burnett	0		105000	13
North Burnett	0		131250	7
North Burnett	0		183750	6
North Burnett	0		Inf	6
North Burnett	1	0		292
North Burnett	1	0	0	41
North Burnett	1	0	7875	26
North Burnett	1	0	15750	11
North Burnett	1	0	21000	10
North Burnett	1	0	26250	57
North Burnett	1	0	34125	36
North Burnett	1	0	42000	231
North Burnett	1	0	52500	149
North Burnett	1	0	65625	177
North Burnett	1	0	78750	208
North Burnett	1	0	91875	104
North Burnett	1	0	105000	142
North Burnett	1	0	131250	240
North Burnett	1	0	157500	166
North Burnett	1	0	183750	105
North Burnett	1	0	210000	52
North Burnett	1	0	Inf	90
North Burnett	1	1	7875	4
North Burnett	1	1	15750	10
North Burnett	1	1	26250	8
North Burnett	1	1	34125	12
North Burnett	1	1	42000	28
Northern Peninsula Area			52500	6
Northern Peninsula Area			65625	3
Northern Peninsula Area	0			34
Northern Peninsula Area	0		0	3
Northern Peninsula Area	0		15750	15
Northern Peninsula Area	0		21000	10
Northern Peninsula Area	0		26250	18
Northern Peninsula Area	0		34125	25
Northern Peninsula Area	0		42000	21
Northern Peninsula Area	0		52500	20
Northern Peninsula Area	0		65625	20
Northern Peninsula Area	0		78750	12
Northern Peninsula Area	0		91875	3
Northern Peninsula Area	0		105000	11
Northern Peninsula Area	0		131250	9
Northern Peninsula Area	0		157500	3
Northern Peninsula Area	0		183750	5
Northern Peninsula Area	1	0		76
Northern Peninsula Area	1	0	0	3
Northern Peninsula Area	1	0	26250	11
Northern Peninsula Area	1	0	42000	5
Northern Peninsula Area	1	0	52500	20
Northern Peninsula Area	1	0	65625	26
Northern Peninsula Area	1	0	78750	31
Northern Peninsula Area	1	0	91875	35
Northern Peninsula Area	1	0	105000	21
Northern Peninsula Area	1	0	131250	44
Northern Peninsula Area	1	0	157500	25
Northern Peninsula Area	1	0	183750	23
Northern Peninsula Area	1	0	210000	12
Northern Peninsula Area	1	0	Inf	20
Northern Peninsula Area	1	1	34125	8
Northern Peninsula Area	1	1	42000	12
Palm Island			26250	4
Palm Island			34125	3
Palm Island			42000	4
Palm Island			65625	8
Palm Island			131250	5
Palm Island			157500	3
Palm Island	0			12
Palm Island	0		0	4
Palm Island	0		15750	7
Palm Island	0		21000	12
Palm Island	0		26250	19
Palm Island	0		34125	31
Palm Island	0		42000	25
Palm Island	0		52500	23
Palm Island	0		65625	10
Palm Island	0		78750	9
Palm Island	0		91875	12
Palm Island	0		105000	4
Palm Island	0		131250	3
Palm Island	0		Inf	4
Palm Island	1	0		26
Palm Island	1	0	26250	12
Palm Island	1	0	34125	7
Palm Island	1	0	42000	14
Palm Island	1	0	52500	16
Palm Island	1	0	65625	21
Palm Island	1	0	78750	21
Palm Island	1	0	91875	20
Palm Island	1	0	105000	15
Palm Island	1	0	131250	15
Palm Island	1	0	157500	13
Palm Island	1	0	183750	9
Palm Island	1	0	210000	4
Palm Island	1	0	Inf	5
Palm Island	1	1	26250	3
Palm Island	1	1	34125	5
Palm Island	1	1	42000	20
Paroo			34125	4
Paroo			52500	4
Paroo			65625	3
Paroo			78750	3
Paroo	0			11
Paroo	0		0	3
Paroo	0		15750	5
Paroo	0		21000	4
Paroo	0		26250	5
Paroo	0		34125	12
Paroo	0		42000	12
Paroo	0		52500	6
Paroo	0		65625	9
Paroo	0		78750	6
Paroo	0		91875	4
Paroo	0		131250	3
Paroo	0		183750	5
Paroo	0		Inf	4
Paroo	1	0		44
Paroo	1	0	0	3
Paroo	1	0	7875	3
Paroo	1	0	15750	3
Paroo	1	0	21000	3
Paroo	1	0	26250	7
Paroo	1	0	34125	5
Paroo	1	0	42000	31
Paroo	1	0	52500	36
Paroo	1	0	65625	12
Paroo	1	0	78750	34
Paroo	1	0	91875	14
Paroo	1	0	105000	24
Paroo	1	0	131250	44
Paroo	1	0	157500	21
Paroo	1	0	183750	13
Paroo	1	0	210000	10
Paroo	1	0	Inf	8
Paroo	1	1	26250	5
Paroo	1	1	42000	7
Pormpuraaw			26250	3
Pormpuraaw			34125	4
Pormpuraaw			42000	3
Pormpuraaw			52500	5
Pormpuraaw	0			13
Pormpuraaw	0		21000	3
Pormpuraaw	0		34125	4
Pormpuraaw	0		42000	11
Pormpuraaw	0		52500	3
Pormpuraaw	0		65625	6
Pormpuraaw	0		78750	3
Pormpuraaw	1	0		10
Pormpuraaw	1	0	26250	3
Pormpuraaw	1	0	42000	4
Pormpuraaw	1	0	52500	15
Pormpuraaw	1	0	65625	3
Pormpuraaw	1	0	78750	11
Pormpuraaw	1	0	91875	4
Pormpuraaw	1	0	105000	8
Pormpuraaw	1	0	157500	5
Pormpuraaw	1	0	210000	4
Pormpuraaw	1	0	Inf	4
Pormpuraaw	1	1	42000	3
Quilpie	0			5
Quilpie	0		26250	4
Quilpie	0		34125	4
Quilpie	0		78750	3
Quilpie	1	0		36
Quilpie	1	0	42000	6
Quilpie	1	0	52500	8
Quilpie	1	0	65625	13
Quilpie	1	0	78750	9
Quilpie	1	0	91875	9
Quilpie	1	0	105000	6
Quilpie	1	0	131250	27
Quilpie	1	0	157500	7
Quilpie	1	0	183750	21
Quilpie	1	0	210000	4
Quilpie	1	0	Inf	12
Quilpie	1	1	42000	8
Redland				17
Redland			0	9
Redland			15750	7
Redland			21000	4
Redland			26250	16
Redland			34125	15
Redland			42000	26
Redland			52500	62
Redland			65625	44
Redland			78750	60
Redland			91875	36
Redland			105000	42
Redland			131250	97
Redland			157500	34
Redland			183750	19
Redland			210000	12
Redland			Inf	9
Redland	0			639
Redland	0		0	88
Redland	0		7875	21
Redland	0		15750	82
Redland	0		21000	113
Redland	0		26250	220
Redland	0		34125	444
Redland	0		42000	533
Redland	0		52500	720
Redland	0		65625	884
Redland	0		78750	728
Redland	0		91875	546
Redland	0		105000	468
Redland	0		131250	779
Redland	0		157500	344
Redland	0		183750	222
Redland	0		210000	94
Redland	0		Inf	176
Redland	1	0		2551
Redland	1	0	0	377
Redland	1	0	7875	145
Redland	1	0	15750	114
Redland	1	0	21000	87
Redland	1	0	26250	477
Redland	1	0	34125	362
Redland	1	0	42000	2300
Redland	1	0	52500	1756
Redland	1	0	65625	2118
Redland	1	0	78750	2501
Redland	1	0	91875	1813
Redland	1	0	105000	2164
Redland	1	0	131250	5101
Redland	1	0	157500	4283
Redland	1	0	183750	3570
Redland	1	0	210000	2424
Redland	1	0	Inf	5692
Redland	1	1	7875	14
Redland	1	1	15750	19
Redland	1	1	21000	20
Redland	1	1	26250	35
Redland	1	1	34125	72
Redland	1	1	42000	175
Richmond	0		34125	5
Richmond	0		42000	4
Richmond	0		52500	3
Richmond	1	0		37
Richmond	1	0	34125	3
Richmond	1	0	42000	3
Richmond	1	0	52500	3
Richmond	1	0	65625	8
Richmond	1	0	78750	9
Richmond	1	0	91875	10
Richmond	1	0	105000	11
Richmond	1	0	131250	23
Richmond	1	0	157500	10
Richmond	1	0	183750	13
Richmond	1	0	210000	6
Richmond	1	0	Inf	12
Rockhampton				15
Rockhampton			0	10
Rockhampton			7875	3
Rockhampton			15750	5
Rockhampton			21000	7
Rockhampton			26250	5
Rockhampton			34125	12
Rockhampton			42000	30
Rockhampton			52500	52
Rockhampton			65625	47
Rockhampton			78750	50
Rockhampton			91875	23
Rockhampton			105000	28
Rockhampton			131250	39
Rockhampton			157500	18
Rockhampton			183750	15
Rockhampton			210000	4
Rockhampton			Inf	13
Rockhampton	0			405
Rockhampton	0		0	56
Rockhampton	0		7875	13
Rockhampton	0		15750	51
Rockhampton	0		21000	92
Rockhampton	0		26250	223
Rockhampton	0		34125	377
Rockhampton	0		42000	398
Rockhampton	0		52500	536
Rockhampton	0		65625	526
Rockhampton	0		78750	428
Rockhampton	0		91875	319
Rockhampton	0		105000	214
Rockhampton	0		131250	382
Rockhampton	0		157500	182
Rockhampton	0		183750	95
Rockhampton	0		210000	31
Rockhampton	0		Inf	65
Rockhampton	1	0		2042
Rockhampton	1	0	0	153
Rockhampton	1	0	7875	64
Rockhampton	1	0	15750	37
Rockhampton	1	0	21000	28
Rockhampton	1	0	26250	195
Rockhampton	1	0	34125	157
Rockhampton	1	0	42000	957
Rockhampton	1	0	52500	744
Rockhampton	1	0	65625	834
Rockhampton	1	0	78750	1145
Rockhampton	1	0	91875	863
Rockhampton	1	0	105000	942
Rockhampton	1	0	131250	2268
Rockhampton	1	0	157500	1677
Rockhampton	1	0	183750	1386
Rockhampton	1	0	210000	865
Rockhampton	1	0	Inf	1728
Rockhampton	1	1	7875	13
Rockhampton	1	1	15750	3
Rockhampton	1	1	21000	8
Rockhampton	1	1	26250	25
Rockhampton	1	1	34125	36
Rockhampton	1	1	42000	110
Scenic Rim				5
Scenic Rim			15750	5
Scenic Rim			34125	6
Scenic Rim			42000	5
Scenic Rim			52500	25
Scenic Rim			65625	19
Scenic Rim			78750	16
Scenic Rim			91875	8
Scenic Rim			105000	5
Scenic Rim			131250	10
Scenic Rim			157500	5
Scenic Rim			183750	7
Scenic Rim	0			154
Scenic Rim	0		0	17
Scenic Rim	0		7875	5
Scenic Rim	0		15750	26
Scenic Rim	0		21000	35
Scenic Rim	0		26250	74
Scenic Rim	0		34125	170
Scenic Rim	0		42000	182
Scenic Rim	0		52500	233
Scenic Rim	0		65625	229
Scenic Rim	0		78750	177
Scenic Rim	0		91875	119
Scenic Rim	0		105000	81
Scenic Rim	0		131250	143
Scenic Rim	0		157500	61
Scenic Rim	0		183750	33
Scenic Rim	0		210000	19
Scenic Rim	0		Inf	33
Scenic Rim	1	0		960
Scenic Rim	1	0	0	126
Scenic Rim	1	0	7875	58
Scenic Rim	1	0	15750	44
Scenic Rim	1	0	21000	26
Scenic Rim	1	0	26250	175
Scenic Rim	1	0	34125	128
Scenic Rim	1	0	42000	771
Scenic Rim	1	0	52500	600
Scenic Rim	1	0	65625	714
Scenic Rim	1	0	78750	845
Scenic Rim	1	0	91875	601
Scenic Rim	1	0	105000	661
Scenic Rim	1	0	131250	1360
Scenic Rim	1	0	157500	957
Scenic Rim	1	0	183750	681
Scenic Rim	1	0	210000	392
Scenic Rim	1	0	Inf	873
Scenic Rim	1	1	7875	9
Scenic Rim	1	1	15750	10
Scenic Rim	1	1	21000	10
Scenic Rim	1	1	26250	23
Scenic Rim	1	1	34125	23
Scenic Rim	1	1	42000	65
Somerset				3
Somerset			34125	3
Somerset			42000	5
Somerset			52500	18
Somerset			65625	16
Somerset			78750	5
Somerset			91875	4
Somerset			105000	12
Somerset			131250	5
Somerset			Inf	3
Somerset	0			110
Somerset	0		0	12
Somerset	0		7875	11
Somerset	0		15750	20
Somerset	0		21000	26
Somerset	0		26250	64
Somerset	0		34125	106
Somerset	0		42000	124
Somerset	0		52500	183
Somerset	0		65625	144
Somerset	0		78750	100
Somerset	0		91875	75
Somerset	0		105000	40
Somerset	0		131250	58
Somerset	0		157500	23
Somerset	0		183750	13
Somerset	0		210000	9
Somerset	0		Inf	18
Somerset	1	0		585
Somerset	1	0	0	91
Somerset	1	0	7875	32
Somerset	1	0	15750	16
Somerset	1	0	21000	24
Somerset	1	0	26250	90
Somerset	1	0	34125	93
Somerset	1	0	42000	506
Somerset	1	0	52500	387
Somerset	1	0	65625	427
Somerset	1	0	78750	492
Somerset	1	0	91875	344
Somerset	1	0	105000	390
Somerset	1	0	131250	765
Somerset	1	0	157500	508
Somerset	1	0	183750	360
Somerset	1	0	210000	169
Somerset	1	0	Inf	335
Somerset	1	1	15750	3
Somerset	1	1	21000	9
Somerset	1	1	26250	12
Somerset	1	1	34125	30
Somerset	1	1	42000	47
South Burnett				3
South Burnett			0	3
South Burnett			15750	3
South Burnett			26250	9
South Burnett			34125	4
South Burnett			42000	13
South Burnett			52500	27
South Burnett			65625	24
South Burnett			78750	21
South Burnett			91875	10
South Burnett			105000	10
South Burnett			131250	12
South Burnett			Inf	5
South Burnett	0			159
South Burnett	0		0	26
South Burnett	0		7875	7
South Burnett	0		15750	17
South Burnett	0		21000	46
South Burnett	0		26250	74
South Burnett	0		34125	133
South Burnett	0		42000	175
South Burnett	0		52500	223
South Burnett	0		65625	188
South Burnett	0		78750	136
South Burnett	0		91875	98
South Burnett	0		105000	65
South Burnett	0		131250	91
South Burnett	0		157500	25
South Burnett	0		183750	11
South Burnett	0		210000	6
South Burnett	0		Inf	11
South Burnett	1	0		714
South Burnett	1	0	0	103
South Burnett	1	0	7875	49
South Burnett	1	0	15750	27
South Burnett	1	0	21000	29
South Burnett	1	0	26250	183
South Burnett	1	0	34125	119
South Burnett	1	0	42000	845
South Burnett	1	0	52500	565
South Burnett	1	0	65625	553
South Burnett	1	0	78750	632
South Burnett	1	0	91875	414
South Burnett	1	0	105000	404
South Burnett	1	0	131250	777
South Burnett	1	0	157500	504
South Burnett	1	0	183750	372
South Burnett	1	0	210000	179
South Burnett	1	0	Inf	364
South Burnett	1	1	7875	3
South Burnett	1	1	15750	10
South Burnett	1	1	21000	3
South Burnett	1	1	26250	31
South Burnett	1	1	34125	34
South Burnett	1	1	42000	62
Southern Downs				4
Southern Downs			0	6
Southern Downs			26250	6
Southern Downs			34125	6
Southern Downs			42000	9
Southern Downs			52500	35
Southern Downs			65625	18
Southern Downs			78750	20
Southern Downs			105000	6
Southern Downs			131250	8
Southern Downs			157500	8
Southern Downs	0			156
Southern Downs	0		0	24
Southern Downs	0		7875	11
Southern Downs	0		15750	15
Southern Downs	0		21000	46
Southern Downs	0		26250	103
Southern Downs	0		34125	158
Southern Downs	0		42000	177
Southern Downs	0		52500	265
Southern Downs	0		65625	175
Southern Downs	0		78750	148
Southern Downs	0		91875	105
Southern Downs	0		105000	65
Southern Downs	0		131250	84
Southern Downs	0		157500	29
Southern Downs	0		183750	24
Southern Downs	0		210000	5
Southern Downs	0		Inf	18
Southern Downs	1	0		783
Southern Downs	1	0	0	112
Southern Downs	1	0	7875	55
Southern Downs	1	0	15750	37
Southern Downs	1	0	21000	19
Southern Downs	1	0	26250	177
Southern Downs	1	0	34125	116
Southern Downs	1	0	42000	884
Southern Downs	1	0	52500	598
Southern Downs	1	0	65625	682
Southern Downs	1	0	78750	805
Southern Downs	1	0	91875	565
Southern Downs	1	0	105000	557
Southern Downs	1	0	131250	1016
Southern Downs	1	0	157500	565
Southern Downs	1	0	183750	377
Southern Downs	1	0	210000	228
Southern Downs	1	0	Inf	366
Southern Downs	1	1	7875	6
Southern Downs	1	1	15750	9
Southern Downs	1	1	21000	7
Southern Downs	1	1	26250	21
Southern Downs	1	1	34125	21
Southern Downs	1	1	42000	75
Sunshine Coast				15
Sunshine Coast			0	11
Sunshine Coast			7875	9
Sunshine Coast			15750	7
Sunshine Coast			21000	3
Sunshine Coast			26250	21
Sunshine Coast			34125	30
Sunshine Coast			42000	60
Sunshine Coast			52500	107
Sunshine Coast			65625	131
Sunshine Coast			78750	144
Sunshine Coast			91875	109
Sunshine Coast			105000	85
Sunshine Coast			131250	119
Sunshine Coast			157500	63
Sunshine Coast			183750	31
Sunshine Coast			210000	22
Sunshine Coast			Inf	22
Sunshine Coast	0			1261
Sunshine Coast	0		0	188
Sunshine Coast	0		7875	74
Sunshine Coast	0		15750	158
Sunshine Coast	0		21000	254
Sunshine Coast	0		26250	513
Sunshine Coast	0		34125	1004
Sunshine Coast	0		42000	1278
Sunshine Coast	0		52500	1686
Sunshine Coast	0		65625	1897
Sunshine Coast	0		78750	1628
Sunshine Coast	0		91875	1160
Sunshine Coast	0		105000	948
Sunshine Coast	0		131250	1370
Sunshine Coast	0		157500	526
Sunshine Coast	0		183750	312
Sunshine Coast	0		210000	114
Sunshine Coast	0		Inf	289
Sunshine Coast	1	0		6527
Sunshine Coast	1	0	0	775
Sunshine Coast	1	0	7875	334
Sunshine Coast	1	0	15750	236
Sunshine Coast	1	0	21000	203
Sunshine Coast	1	0	26250	1071
Sunshine Coast	1	0	34125	852
Sunshine Coast	1	0	42000	4774
Sunshine Coast	1	0	52500	4207
Sunshine Coast	1	0	65625	5074
Sunshine Coast	1	0	78750	6433
Sunshine Coast	1	0	91875	4442
Sunshine Coast	1	0	105000	5203
Sunshine Coast	1	0	131250	11029
Sunshine Coast	1	0	157500	8321
Sunshine Coast	1	0	183750	6288
Sunshine Coast	1	0	210000	3824
Sunshine Coast	1	0	Inf	9510
Sunshine Coast	1	1	7875	39
Sunshine Coast	1	1	15750	45
Sunshine Coast	1	1	21000	28
Sunshine Coast	1	1	26250	83
Sunshine Coast	1	1	34125	150
Sunshine Coast	1	1	42000	328
Tablelands				8
Tablelands			0	3
Tablelands			26250	3
Tablelands			34125	5
Tablelands			42000	5
Tablelands			52500	16
Tablelands			65625	10
Tablelands			78750	12
Tablelands			91875	11
Tablelands			105000	5
Tablelands			131250	3
Tablelands			157500	3
Tablelands			Inf	3
Tablelands	0			141
Tablelands	0		0	19
Tablelands	0		7875	6
Tablelands	0		15750	29
Tablelands	0		21000	27
Tablelands	0		26250	50
Tablelands	0		34125	114
Tablelands	0		42000	104
Tablelands	0		52500	164
Tablelands	0		65625	132
Tablelands	0		78750	107
Tablelands	0		91875	75
Tablelands	0		105000	48
Tablelands	0		131250	71
Tablelands	0		157500	30
Tablelands	0		183750	16
Tablelands	0		210000	4
Tablelands	0		Inf	20
Tablelands	1	0		709
Tablelands	1	0	0	73
Tablelands	1	0	7875	51
Tablelands	1	0	15750	18
Tablelands	1	0	21000	25
Tablelands	1	0	26250	119
Tablelands	1	0	34125	102
Tablelands	1	0	42000	530
Tablelands	1	0	52500	353
Tablelands	1	0	65625	415
Tablelands	1	0	78750	508
Tablelands	1	0	91875	297
Tablelands	1	0	105000	358
Tablelands	1	0	131250	696
Tablelands	1	0	157500	425
Tablelands	1	0	183750	345
Tablelands	1	0	210000	188
Tablelands	1	0	Inf	377
Tablelands	1	1	7875	8
Tablelands	1	1	15750	3
Tablelands	1	1	21000	3
Tablelands	1	1	26250	8
Tablelands	1	1	34125	12
Tablelands	1	1	42000	37
Toowoomba				11
Toowoomba			0	8
Toowoomba			7875	5
Toowoomba			15750	5
Toowoomba			21000	7
Toowoomba			26250	11
Toowoomba			34125	26
Toowoomba			42000	38
Toowoomba			52500	93
Toowoomba			65625	86
Toowoomba			78750	78
Toowoomba			91875	53
Toowoomba			105000	64
Toowoomba			131250	96
Toowoomba			157500	48
Toowoomba			183750	20
Toowoomba			210000	12
Toowoomba			Inf	20
Toowoomba	0			618
Toowoomba	0		0	97
Toowoomba	0		7875	39
Toowoomba	0		15750	95
Toowoomba	0		21000	146
Toowoomba	0		26250	371
Toowoomba	0		34125	582
Toowoomba	0		42000	715
Toowoomba	0		52500	941
Toowoomba	0		65625	982
Toowoomba	0		78750	789
Toowoomba	0		91875	573
Toowoomba	0		105000	473
Toowoomba	0		131250	681
Toowoomba	0		157500	258
Toowoomba	0		183750	125
Toowoomba	0		210000	53
Toowoomba	0		Inf	132
Toowoomba	1	0		3366
Toowoomba	1	0	0	406
Toowoomba	1	0	7875	169
Toowoomba	1	0	15750	96
Toowoomba	1	0	21000	81
Toowoomba	1	0	26250	463
Toowoomba	1	0	34125	328
Toowoomba	1	0	42000	2446
Toowoomba	1	0	52500	1949
Toowoomba	1	0	65625	2339
Toowoomba	1	0	78750	2991
Toowoomba	1	0	91875	2225
Toowoomba	1	0	105000	2475
Toowoomba	1	0	131250	5341
Toowoomba	1	0	157500	3976
Toowoomba	1	0	183750	2886
Toowoomba	1	0	210000	1741
Toowoomba	1	0	Inf	3710
Toowoomba	1	1	7875	15
Toowoomba	1	1	15750	25
Toowoomba	1	1	21000	19
Toowoomba	1	1	26250	96
Toowoomba	1	1	34125	103
Toowoomba	1	1	42000	274
Torres			52500	3
Torres			65625	3
Torres			78750	3
Torres			131250	3
Torres	0			37
Torres	0		21000	11
Torres	0		26250	10
Torres	0		34125	18
Torres	0		42000	17
Torres	0		52500	16
Torres	0		65625	11
Torres	0		78750	26
Torres	0		91875	20
Torres	0		105000	8
Torres	0		131250	16
Torres	0		183750	3
Torres	0		Inf	5
Torres	1	0		99
Torres	1	0	0	5
Torres	1	0	34125	3
Torres	1	0	42000	10
Torres	1	0	52500	13
Torres	1	0	65625	22
Torres	1	0	78750	32
Torres	1	0	91875	29
Torres	1	0	105000	21
Torres	1	0	131250	51
Torres	1	0	157500	52
Torres	1	0	183750	57
Torres	1	0	210000	44
Torres	1	0	Inf	56
Torres	1	1	34125	4
Torres	1	1	42000	11
Torres Strait Island			26250	8
Torres Strait Island			34125	3
Torres Strait Island			52500	5
Torres Strait Island	0			40
Torres Strait Island	0		0	8
Torres Strait Island	0		15750	21
Torres Strait Island	0		21000	41
Torres Strait Island	0		26250	39
Torres Strait Island	0		34125	47
Torres Strait Island	0		42000	41
Torres Strait Island	0		52500	31
Torres Strait Island	0		65625	37
Torres Strait Island	0		78750	28
Torres Strait Island	0		91875	15
Torres Strait Island	0		105000	6
Torres Strait Island	0		131250	3
Torres Strait Island	0		157500	4
Torres Strait Island	0		183750	4
Torres Strait Island	1	0		65
Torres Strait Island	1	0	15750	5
Torres Strait Island	1	0	26250	15
Torres Strait Island	1	0	34125	12
Torres Strait Island	1	0	42000	18
Torres Strait Island	1	0	52500	70
Torres Strait Island	1	0	65625	65
Torres Strait Island	1	0	78750	65
Torres Strait Island	1	0	91875	26
Torres Strait Island	1	0	105000	36
Torres Strait Island	1	0	131250	50
Torres Strait Island	1	0	157500	19
Torres Strait Island	1	0	183750	12
Torres Strait Island	1	0	Inf	11
Torres Strait Island	1	1	21000	3
Torres Strait Island	1	1	26250	22
Torres Strait Island	1	1	34125	18
Torres Strait Island	1	1	42000	49
Townsville				12
Townsville			0	11
Townsville			7875	13
Townsville			15750	18
Townsville			21000	7
Townsville			26250	16
Townsville			34125	28
Townsville			42000	38
Townsville			52500	79
Townsville			65625	97
Townsville			78750	124
Townsville			91875	76
Townsville			105000	80
Townsville			131250	121
Townsville			157500	69
Townsville			183750	24
Townsville			210000	7
Townsville			Inf	22
Townsville	0			771
Townsville	0		0	124
Townsville	0		7875	51
Townsville	0		15750	91
Townsville	0		21000	223
Townsville	0		26250	372
Townsville	0		34125	676
Townsville	0		42000	839
Townsville	0		52500	1064
Townsville	0		65625	1098
Townsville	0		78750	963
Townsville	0		91875	771
Townsville	0		105000	628
Townsville	0		131250	855
Townsville	0		157500	347
Townsville	0		183750	188
Townsville	0		210000	79
Townsville	0		Inf	192
Townsville	1	0		4316
Townsville	1	0	0	340
Townsville	1	0	7875	123
Townsville	1	0	15750	95
Townsville	1	0	21000	94
Townsville	1	0	26250	366
Townsville	1	0	34125	292
Townsville	1	0	42000	1653
Townsville	1	0	52500	1442
Townsville	1	0	65625	1919
Townsville	1	0	78750	2579
Townsville	1	0	91875	2071
Townsville	1	0	105000	2444
Townsville	1	0	131250	5701
Townsville	1	0	157500	4842
Townsville	1	0	183750	3763
