LGA_NAME21	EduInstitutionType	Sex	students
Mildura		F	2584
Mildura		M	2637
Mildura	Infants/Primary	F	2260
Mildura	Infants/Primary	M	2307
Mildura	Pre-school	F	569
Mildura	Pre-school	M	617
Mildura	Secondary	F	1726
Mildura	Secondary	M	1731
Mildura	Technical or Further Educational Institution	F	776
Mildura	Technical or Further Educational Institution	M	571
Mildura	University or other tertiary	F	678
Mildura	University or other tertiary	M	289
Mitchell		F	1734
Mitchell		M	1765
Mitchell	Infants/Primary	F	2186
Mitchell	Infants/Primary	M	2337
Mitchell	Pre-school	F	561
Mitchell	Pre-school	M	689
Mitchell	Secondary	F	1543
Mitchell	Secondary	M	1613
Mitchell	Technical or Further Educational Institution	F	647
Mitchell	Technical or Further Educational Institution	M	530
Mitchell	University or other tertiary	F	834
Mitchell	University or other tertiary	M	452
Moira		F	1281
Moira		M	1260
Moira	Infants/Primary	F	1073
Moira	Infants/Primary	M	1173
Moira	Pre-school	F	250
Moira	Pre-school	M	294
Moira	Secondary	F	935
Moira	Secondary	M	843
Moira	Technical or Further Educational Institution	F	360
Moira	Technical or Further Educational Institution	M	289
Moira	University or other tertiary	F	305
Moira	University or other tertiary	M	118
Monash		F	4970
Monash		M	5334
Monash	Infants/Primary	F	6683
Monash	Infants/Primary	M	7201
Monash	Pre-school	F	1656
Monash	Pre-school	M	1895
Monash	Secondary	F	5940
Monash	Secondary	M	6240
Monash	Technical or Further Educational Institution	F	2193
Monash	Technical or Further Educational Institution	M	2403
Monash	University or other tertiary	F	8603
Monash	University or other tertiary	M	8617
Moonee Valley		F	2964
Moonee Valley		M	2771
Moonee Valley	Infants/Primary	F	4309
Moonee Valley	Infants/Primary	M	4548
Moonee Valley	Pre-school	F	1237
Moonee Valley	Pre-school	M	1261
Moonee Valley	Secondary	F	3709
Moonee Valley	Secondary	M	3912
Moonee Valley	Technical or Further Educational Institution	F	1159
Moonee Valley	Technical or Further Educational Institution	M	1235
Moonee Valley	University or other tertiary	F	4140
Moonee Valley	University or other tertiary	M	3260
Moorabool		F	1077
Moorabool		M	1097
Moorabool	Infants/Primary	F	1619
Moorabool	Infants/Primary	M	1817
Moorabool	Pre-school	F	473
Moorabool	Pre-school	M	426
Moorabool	Secondary	F	1265
Moorabool	Secondary	M	1252
Moorabool	Technical or Further Educational Institution	F	408
Moorabool	Technical or Further Educational Institution	M	394
Moorabool	University or other tertiary	F	783
Moorabool	University or other tertiary	M	342
Moreland		F	4748
Moreland		M	4706
Moreland	Infants/Primary	F	5527
Moreland	Infants/Primary	M	5735
Moreland	Pre-school	F	1679
Moreland	Pre-school	M	1858
Moreland	Secondary	F	4105
Moreland	Secondary	M	4158
Moreland	Technical or Further Educational Institution	F	2320
Moreland	Technical or Further Educational Institution	M	2531
Moreland	University or other tertiary	F	7463
Moreland	University or other tertiary	M	5324
Mornington Peninsula		F	5601
Mornington Peninsula		M	5089
Mornington Peninsula	Infants/Primary	F	6104
Mornington Peninsula	Infants/Primary	M	6509
Mornington Peninsula	Pre-school	F	1530
Mornington Peninsula	Pre-school	M	1732
Mornington Peninsula	Secondary	F	5324
Mornington Peninsula	Secondary	M	5405
Mornington Peninsula	Technical or Further Educational Institution	F	1686
Mornington Peninsula	Technical or Further Educational Institution	M	1614
Mornington Peninsula	University or other tertiary	F	2907
Mornington Peninsula	University or other tertiary	M	1658
Mount Alexander		F	923
Mount Alexander		M	1265
Mount Alexander	Infants/Primary	F	639
Mount Alexander	Infants/Primary	M	637
Mount Alexander	Pre-school	F	131
Mount Alexander	Pre-school	M	179
Mount Alexander	Secondary	F	503
Mount Alexander	Secondary	M	586
Mount Alexander	Technical or Further Educational Institution	F	166
Mount Alexander	Technical or Further Educational Institution	M	161
Mount Alexander	University or other tertiary	F	373
Mount Alexander	University or other tertiary	M	144
Moyne		F	613
Moyne		M	616
Moyne	Infants/Primary	F	721
Moyne	Infants/Primary	M	776
Moyne	Pre-school	F	169
Moyne	Pre-school	M	183
Moyne	Secondary	F	634
Moyne	Secondary	M	579
Moyne	Technical or Further Educational Institution	F	218
Moyne	Technical or Further Educational Institution	M	173
Moyne	University or other tertiary	F	238
Moyne	University or other tertiary	M	68
Murrindindi		F	692
Murrindindi		M	761
Murrindindi	Infants/Primary	F	467
Murrindindi	Infants/Primary	M	494
Murrindindi	Pre-school	F	102
Murrindindi	Pre-school	M	139
Murrindindi	Secondary	F	386
Murrindindi	Secondary	M	424
Murrindindi	Technical or Further Educational Institution	F	162
Murrindindi	Technical or Further Educational Institution	M	133
Murrindindi	University or other tertiary	F	195
Murrindindi	University or other tertiary	M	82
Nillumbik		F	1109
Nillumbik		M	1004
Nillumbik	Infants/Primary	F	2635
Nillumbik	Infants/Primary	M	2861
Nillumbik	Pre-school	F	736
Nillumbik	Pre-school	M	732
Nillumbik	Secondary	F	2651
Nillumbik	Secondary	M	2647
Nillumbik	Technical or Further Educational Institution	F	584
Nillumbik	Technical or Further Educational Institution	M	801
Nillumbik	University or other tertiary	F	1839
Nillumbik	University or other tertiary	M	1208
Northern Grampians		F	589
Northern Grampians		M	614
Northern Grampians	Infants/Primary	F	366
Northern Grampians	Infants/Primary	M	409
Northern Grampians	Pre-school	F	95
Northern Grampians	Pre-school	M	110
Northern Grampians	Secondary	F	303
Northern Grampians	Secondary	M	305
Northern Grampians	Technical or Further Educational Institution	F	111
Northern Grampians	Technical or Further Educational Institution	M	75
Northern Grampians	University or other tertiary	F	108
Northern Grampians	University or other tertiary	M	38
Port Phillip		F	3921
Port Phillip		M	3861
Port Phillip	Infants/Primary	F	2372
Port Phillip	Infants/Primary	M	2491
Port Phillip	Pre-school	F	788
Port Phillip	Pre-school	M	784
Port Phillip	Secondary	F	1912
Port Phillip	Secondary	M	1963
Port Phillip	Technical or Further Educational Institution	F	1385
Port Phillip	Technical or Further Educational Institution	M	1189
Port Phillip	University or other tertiary	F	3838
Port Phillip	University or other tertiary	M	2714
Pyrenees		F	369
Pyrenees		M	659
Pyrenees	Infants/Primary	F	240
Pyrenees	Infants/Primary	M	242
Pyrenees	Pre-school	F	66
Pyrenees	Pre-school	M	59
Pyrenees	Secondary	F	197
Pyrenees	Secondary	M	215
Pyrenees	Technical or Further Educational Institution	F	75
Pyrenees	Technical or Further Educational Institution	M	43
Pyrenees	University or other tertiary	F	93
Pyrenees	University or other tertiary	M	33
Queenscliffe		F	121
Queenscliffe		M	124
Queenscliffe	Infants/Primary	F	84
Queenscliffe	Infants/Primary	M	61
Queenscliffe	Pre-school	F	17
Queenscliffe	Pre-school	M	24
Queenscliffe	Secondary	F	53
Queenscliffe	Secondary	M	76
Queenscliffe	Technical or Further Educational Institution	F	22
Queenscliffe	Technical or Further Educational Institution	M	18
Queenscliffe	University or other tertiary	F	51
Queenscliffe	University or other tertiary	M	34
South Gippsland		F	1136
South Gippsland		M	1121
South Gippsland	Infants/Primary	F	1117
South Gippsland	Infants/Primary	M	1242
South Gippsland	Pre-school	F	263
South Gippsland	Pre-school	M	307
South Gippsland	Secondary	F	947
South Gippsland	Secondary	M	916
South Gippsland	Technical or Further Educational Institution	F	278
South Gippsland	Technical or Further Educational Institution	M	236
South Gippsland	University or other tertiary	F	371
South Gippsland	University or other tertiary	M	129
Southern Grampians		F	574
Southern Grampians		M	532
Southern Grampians	Infants/Primary	F	593
Southern Grampians	Infants/Primary	M	647
Southern Grampians	Pre-school	F	167
Southern Grampians	Pre-school	M	163
Southern Grampians	Secondary	F	525
Southern Grampians	Secondary	M	544
Southern Grampians	Technical or Further Educational Institution	F	173
Southern Grampians	Technical or Further Educational Institution	M	118
Southern Grampians	University or other tertiary	F	156
Southern Grampians	University or other tertiary	M	81
Stonnington		F	3220
Stonnington		M	2795
Stonnington	Infants/Primary	F	2554
Stonnington	Infants/Primary	M	2608
Stonnington	Pre-school	F	749
Stonnington	Pre-school	M	873
Stonnington	Secondary	F	2556
Stonnington	Secondary	M	2485
Stonnington	Technical or Further Educational Institution	F	1058
Stonnington	Technical or Further Educational Institution	M	1013
Stonnington	University or other tertiary	F	5130
Stonnington	University or other tertiary	M	3933
Strathbogie		F	558
Strathbogie		M	553
Strathbogie	Infants/Primary	F	318
Strathbogie	Infants/Primary	M	359
Strathbogie	Pre-school	F	96
Strathbogie	Pre-school	M	106
Strathbogie	Secondary	F	273
Strathbogie	Secondary	M	271
Strathbogie	Technical or Further Educational Institution	F	115
Strathbogie	Technical or Further Educational Institution	M	68
Strathbogie	University or other tertiary	F	108
Strathbogie	University or other tertiary	M	52
Surf Coast		F	1134
Surf Coast		M	1091
Surf Coast	Infants/Primary	F	1628
Surf Coast	Infants/Primary	M	1773
Surf Coast	Pre-school	F	424
Surf Coast	Pre-school	M	514
Surf Coast	Secondary	F	1246
Surf Coast	Secondary	M	1338
Surf Coast	Technical or Further Educational Institution	F	337
Surf Coast	Technical or Further Educational Institution	M	362
Surf Coast	University or other tertiary	F	901
Surf Coast	University or other tertiary	M	507
Swan Hill		F	970
Swan Hill		M	1034
Swan Hill	Infants/Primary	F	816
Swan Hill	Infants/Primary	M	890
Swan Hill	Pre-school	F	213
Swan Hill	Pre-school	M	218
Swan Hill	Secondary	F	624
Swan Hill	Secondary	M	604
Swan Hill	Technical or Further Educational Institution	F	272
Swan Hill	Technical or Further Educational Institution	M	176
Swan Hill	University or other tertiary	F	236
Swan Hill	University or other tertiary	M	84
Towong		F	279
Towong		M	289
Towong	Infants/Primary	F	194
Towong	Infants/Primary	M	223
Towong	Pre-school	F	45
Towong	Pre-school	M	58
Towong	Secondary	F	187
Towong	Secondary	M	166
Towong	Technical or Further Educational Institution	F	75
Towong	Technical or Further Educational Institution	M	42
Towong	University or other tertiary	F	65
Towong	University or other tertiary	M	21
Wangaratta		F	1032
Wangaratta		M	956
Wangaratta	Infants/Primary	F	1130
Wangaratta	Infants/Primary	M	1204
Wangaratta	Pre-school	F	283
Wangaratta	Pre-school	M	280
Wangaratta	Secondary	F	976
Wangaratta	Secondary	M	969
Wangaratta	Technical or Further Educational Institution	F	388
Wangaratta	Technical or Further Educational Institution	M	259
Wangaratta	University or other tertiary	F	384
Wangaratta	University or other tertiary	M	190
Warrnambool		F	1135
Warrnambool		M	1109
Warrnambool	Infants/Primary	F	1305
Warrnambool	Infants/Primary	M	1436
Warrnambool	Pre-school	F	364
Warrnambool	Pre-school	M	369
Warrnambool	Secondary	F	1173
Warrnambool	Secondary	M	1125
Warrnambool	Technical or Further Educational Institution	F	548
Warrnambool	Technical or Further Educational Institution	M	477
Warrnambool	University or other tertiary	F	559
Warrnambool	University or other tertiary	M	287
Wellington		F	1793
Wellington		M	2593
Wellington	Infants/Primary	F	1688
Wellington	Infants/Primary	M	1780
Wellington	Pre-school	F	397
Wellington	Pre-school	M	431
Wellington	Secondary	F	1336
Wellington	Secondary	M	1332
Wellington	Technical or Further Educational Institution	F	526
Wellington	Technical or Further Educational Institution	M	344
Wellington	University or other tertiary	F	619
Wellington	University or other tertiary	M	232
West Wimmera		F	193
West Wimmera		M	185
West Wimmera	Infants/Primary	F	124
West Wimmera	Infants/Primary	M	146
West Wimmera	Pre-school	F	46
West Wimmera	Pre-school	M	39
West Wimmera	Secondary	F	84
West Wimmera	Secondary	M	79
West Wimmera	Technical or Further Educational Institution	F	17
West Wimmera	Technical or Further Educational Institution	M	17
West Wimmera	University or other tertiary	F	35
West Wimmera	University or other tertiary	M	8
Whitehorse		F	4389
Whitehorse		M	4011
Whitehorse	Infants/Primary	F	6301
Whitehorse	Infants/Primary	M	6437
Whitehorse	Pre-school	F	1622
Whitehorse	Pre-school	M	1822
Whitehorse	Secondary	F	5723
Whitehorse	Secondary	M	5862
Whitehorse	Technical or Further Educational Institution	F	2148
Whitehorse	Technical or Further Educational Institution	M	2105
Whitehorse	University or other tertiary	F	6772
Whitehorse	University or other tertiary	M	6016
Whittlesea		F	6811
Whittlesea		M	6551
Whittlesea	Infants/Primary	F	10491
Whittlesea	Infants/Primary	M	11150
Whittlesea	Pre-school	F	2803
Whittlesea	Pre-school	M	3190
Whittlesea	Secondary	F	7591
Whittlesea	Secondary	M	7805
Whittlesea	Technical or Further Educational Institution	F	2959
Whittlesea	Technical or Further Educational Institution	M	2949
Whittlesea	University or other tertiary	F	6013
Whittlesea	University or other tertiary	M	4330
Wodonga		F	1262
Wodonga		M	1269
Wodonga	Infants/Primary	F	1937
Wodonga	Infants/Primary	M	1976
Wodonga	Pre-school	F	537
Wodonga	Pre-school	M	515
Wodonga	Secondary	F	1458
Wodonga	Secondary	M	1467
Wodonga	Technical or Further Educational Institution	F	825
Wodonga	Technical or Further Educational Institution	M	781
Wodonga	University or other tertiary	F	720
Wodonga	University or other tertiary	M	317
Wyndham		F	10639
Wyndham		M	11763
Wyndham	Infants/Primary	F	15920
Wyndham	Infants/Primary	M	16656
Wyndham	Pre-school	F	4081
Wyndham	Pre-school	M	4519
Wyndham	Secondary	F	9352
Wyndham	Secondary	M	9917
Wyndham	Technical or Further Educational Institution	F	4328
Wyndham	Technical or Further Educational Institution	M	4050
Wyndham	University or other tertiary	F	7363
Wyndham	University or other tertiary	M	5571
Yarra		F	2764
Yarra		M	2840
Yarra	Infants/Primary	F	1967
Yarra	Infants/Primary	M	1920
Yarra	Pre-school	F	622
Yarra	Pre-school	M	637
Yarra	Secondary	F	1542
Yarra	Secondary	M	1381
Yarra	Technical or Further Educational Institution	F	932
Yarra	Technical or Further Educational Institution	M	875
Yarra	University or other tertiary	F	4693
Yarra	University or other tertiary	M	3299
Yarra Ranges		F	3478
Yarra Ranges		M	3476
Yarra Ranges	Infants/Primary	F	6295
Yarra Ranges	Infants/Primary	M	6795
Yarra Ranges	Pre-school	F	1787
Yarra Ranges	Pre-school	M	1911
Yarra Ranges	Secondary	F	5231
Yarra Ranges	Secondary	M	5399
Yarra Ranges	Technical or Further Educational Institution	F	1869
Yarra Ranges	Technical or Further Educational Institution	M	1910
Yarra Ranges	University or other tertiary	F	3254
Yarra Ranges	University or other tertiary	M	1842
Yarriambiack		F	292
Yarriambiack		M	288
Yarriambiack	Infants/Primary	F	213
Yarriambiack	Infants/Primary	M	248
Yarriambiack	Pre-school	F	47
Yarriambiack	Pre-school	M	64
Yarriambiack	Secondary	F	199
Yarriambiack	Secondary	M	204
Yarriambiack	Technical or Further Educational Institution	F	53
Yarriambiack	Technical or Further Educational Institution	M	41
Yarriambiack	University or other tertiary	F	59
Yarriambiack	University or other tertiary	M	18
Unincorporated Vic		F	130
Unincorporated Vic		M	127
Unincorporated Vic	Infants/Primary	F	15
Unincorporated Vic	Infants/Primary	M	20
Unincorporated Vic	Pre-school	F	5
Unincorporated Vic	Pre-school	M	4
Unincorporated Vic	Secondary	F	15
Unincorporated Vic	Secondary	M	12
Unincorporated Vic	Technical or Further Educational Institution	F	14
Unincorporated Vic	Technical or Further Educational Institution	M	4
Unincorporated Vic	University or other tertiary	F	25
Unincorporated Vic	University or other tertiary	M	10
No usual address (Vic.)		F	1402
No usual address (Vic.)		M	2250
No usual address (Vic.)	Infants/Primary	F	150
No usual address (Vic.)	Infants/Primary	M	156
No usual address (Vic.)	Pre-school	F	31
No usual address (Vic.)	Pre-school	M	45
No usual address (Vic.)	Secondary	F	96
No usual address (Vic.)	Secondary	M	72
No usual address (Vic.)	Technical or Further Educational Institution	F	86
No usual address (Vic.)	Technical or Further Educational Institution	M	59
No usual address (Vic.)	University or other tertiary	F	153
No usual address (Vic.)	University or other tertiary	M	89
Migratory - Offshore - Shipping (Vic.)		F	3
Migratory - Offshore - Shipping (Vic.)		M	25
Aurukun		F	50
Aurukun		M	52
Aurukun	Infants/Primary	F	47
Aurukun	Infants/Primary	M	54
Aurukun	Pre-school	F	8
Aurukun	Pre-school	M	8
Aurukun	Secondary	F	22
Aurukun	Secondary	M	10
Aurukun	Technical or Further Educational Institution	F	4
Balonne		F	219
Balonne		M	215
Balonne	Infants/Primary	F	176
Balonne	Infants/Primary	M	192
Balonne	Pre-school	F	38
Balonne	Pre-school	M	26
Balonne	Secondary	F	113
Balonne	Secondary	M	121
Balonne	Technical or Further Educational Institution	F	38
Balonne	Technical or Further Educational Institution	M	16
Balonne	University or other tertiary	F	56
Balonne	University or other tertiary	M	16
Banana		F	896
Banana		M	1028
Banana	Infants/Primary	F	646
Banana	Infants/Primary	M	677
Banana	Pre-school	F	91
Banana	Pre-school	M	93
Banana	Secondary	F	405
Banana	Secondary	M	439
