LGA_NAME21	Age	NeedsAssistance	Sex	persons
Huon Valley	25-34	1	M	30
Huon Valley	35-44		F	59
Huon Valley	35-44		M	62
Huon Valley	35-44	0	F	1011
Huon Valley	35-44	0	M	953
Huon Valley	35-44	1	F	32
Huon Valley	35-44	1	M	29
Huon Valley	45-54		F	86
Huon Valley	45-54		M	62
Huon Valley	45-54	0	F	1097
Huon Valley	45-54	0	M	1067
Huon Valley	45-54	1	F	66
Huon Valley	45-54	1	M	50
Huon Valley	55-64		F	90
Huon Valley	55-64		M	98
Huon Valley	55-64	0	F	1320
Huon Valley	55-64	0	M	1253
Huon Valley	55-64	1	F	112
Huon Valley	55-64	1	M	92
Huon Valley	65-74		F	54
Huon Valley	65-74		M	85
Huon Valley	65-74	0	F	1059
Huon Valley	65-74	0	M	1096
Huon Valley	65-74	1	F	118
Huon Valley	65-74	1	M	131
Huon Valley	75-84		F	47
Huon Valley	75-84		M	43
Huon Valley	75-84	0	F	399
Huon Valley	75-84	0	M	457
Huon Valley	75-84	1	F	108
Huon Valley	75-84	1	M	86
Huon Valley	85+		F	36
Huon Valley	85+		M	28
Huon Valley	85+	0	F	68
Huon Valley	85+	0	M	66
Huon Valley	85+	1	F	96
Huon Valley	85+	1	M	48
Kentish	0-4		F	15
Kentish	0-4		M	6
Kentish	0-4	0	F	127
Kentish	0-4	0	M	125
Kentish	5-14		F	22
Kentish	5-14		M	27
Kentish	5-14	0	F	310
Kentish	5-14	0	M	333
Kentish	5-14	1	F	12
Kentish	5-14	1	M	30
Kentish	15-19		F	15
Kentish	15-19		M	14
Kentish	15-19	0	F	144
Kentish	15-19	0	M	160
Kentish	15-19	1	F	7
Kentish	15-19	1	M	3
Kentish	20-24		F	12
Kentish	20-24		M	18
Kentish	20-24	0	F	112
Kentish	20-24	0	M	140
Kentish	20-24	1	F	10
Kentish	20-24	1	M	6
Kentish	25-34		F	27
Kentish	25-34		M	39
Kentish	25-34	0	F	261
Kentish	25-34	0	M	290
Kentish	25-34	1	F	4
Kentish	25-34	1	M	9
Kentish	35-44		F	28
Kentish	35-44		M	19
Kentish	35-44	0	F	323
Kentish	35-44	0	M	303
Kentish	35-44	1	F	6
Kentish	35-44	1	M	10
Kentish	45-54		F	37
Kentish	45-54		M	40
Kentish	45-54	0	F	421
Kentish	45-54	0	M	377
Kentish	45-54	1	F	25
Kentish	45-54	1	M	25
Kentish	55-64		F	36
Kentish	55-64		M	53
Kentish	55-64	0	F	532
Kentish	55-64	0	M	530
Kentish	55-64	1	F	40
Kentish	55-64	1	M	57
Kentish	65-74		F	25
Kentish	65-74		M	43
Kentish	65-74	0	F	358
Kentish	65-74	0	M	418
Kentish	65-74	1	F	47
Kentish	65-74	1	M	43
Kentish	75-84		F	21
Kentish	75-84		M	15
Kentish	75-84	0	F	153
Kentish	75-84	0	M	160
Kentish	75-84	1	F	28
Kentish	75-84	1	M	44
Kentish	85+		F	4
Kentish	85+		M	5
Kentish	85+	0	F	25
Kentish	85+	0	M	27
Kentish	85+	1	F	25
Kentish	85+	1	M	16
King Island	0-4		F	7
King Island	0-4		M	4
King Island	0-4	0	F	31
King Island	0-4	0	M	47
King Island	5-14		F	14
King Island	5-14		M	9
King Island	5-14	0	F	75
King Island	5-14	0	M	75
King Island	15-19		M	6
King Island	15-19	0	F	21
King Island	15-19	0	M	30
King Island	20-24	0	F	28
King Island	20-24	0	M	25
King Island	25-34		F	8
King Island	25-34		M	15
King Island	25-34	0	F	82
King Island	25-34	0	M	92
King Island	25-34	1	M	4
King Island	35-44		F	16
King Island	35-44		M	9
King Island	35-44	0	F	86
King Island	35-44	0	M	104
King Island	45-54		F	13
King Island	45-54		M	15
King Island	45-54	0	F	71
King Island	45-54	0	M	90
King Island	45-54	1	F	3
King Island	55-64		F	12
King Island	55-64		M	9
King Island	55-64	0	F	105
King Island	55-64	0	M	107
King Island	55-64	1	F	9
King Island	55-64	1	M	3
King Island	65-74		F	9
King Island	65-74		M	10
King Island	65-74	0	F	100
King Island	65-74	0	M	103
King Island	65-74	1	F	5
King Island	65-74	1	M	7
King Island	75-84		M	4
King Island	75-84	0	F	46
King Island	75-84	0	M	51
King Island	75-84	1	F	9
King Island	75-84	1	M	6
King Island	85+	0	F	11
King Island	85+	0	M	8
King Island	85+	1	F	11
King Island	85+	1	M	10
Kingborough	0-4		F	27
Kingborough	0-4		M	32
Kingborough	0-4	0	F	950
Kingborough	0-4	0	M	1039
Kingborough	0-4	1	F	12
Kingborough	0-4	1	M	11
Kingborough	5-14		F	67
Kingborough	5-14		M	60
Kingborough	5-14	0	F	2377
Kingborough	5-14	0	M	2377
Kingborough	5-14	1	F	77
Kingborough	5-14	1	M	158
Kingborough	15-19		F	26
Kingborough	15-19		M	30
Kingborough	15-19	0	F	1072
Kingborough	15-19	0	M	1181
Kingborough	15-19	1	F	29
Kingborough	15-19	1	M	44
Kingborough	20-24		F	33
Kingborough	20-24		M	34
Kingborough	20-24	0	F	891
Kingborough	20-24	0	M	958
Kingborough	20-24	1	F	26
Kingborough	20-24	1	M	24
Kingborough	25-34		F	85
Kingborough	25-34		M	86
Kingborough	25-34	0	F	2423
Kingborough	25-34	0	M	2264
Kingborough	25-34	1	F	47
Kingborough	25-34	1	M	61
Kingborough	35-44		F	88
Kingborough	35-44		M	84
Kingborough	35-44	0	F	2625
Kingborough	35-44	0	M	2327
Kingborough	35-44	1	F	48
Kingborough	35-44	1	M	41
Kingborough	45-54		F	87
Kingborough	45-54		M	96
Kingborough	45-54	0	F	2591
Kingborough	45-54	0	M	2271
Kingborough	45-54	1	F	79
Kingborough	45-54	1	M	71
Kingborough	55-64		F	74
Kingborough	55-64		M	92
Kingborough	55-64	0	F	2476
Kingborough	55-64	0	M	2178
Kingborough	55-64	1	F	109
Kingborough	55-64	1	M	83
Kingborough	65-74		F	120
Kingborough	65-74		M	90
Kingborough	65-74	0	F	2234
Kingborough	65-74	0	M	2018
Kingborough	65-74	1	F	179
Kingborough	65-74	1	M	157
Kingborough	75-84		F	69
Kingborough	75-84		M	50
Kingborough	75-84	0	F	1008
Kingborough	75-84	0	M	964
Kingborough	75-84	1	F	256
Kingborough	75-84	1	M	202
Kingborough	85+		F	25
Kingborough	85+		M	13
Kingborough	85+	0	F	220
Kingborough	85+	0	M	185
Kingborough	85+	1	F	243
Kingborough	85+	1	M	117
Latrobe (Tas.)	0-4		F	13
Latrobe (Tas.)	0-4		M	18
Latrobe (Tas.)	0-4	0	F	271
Latrobe (Tas.)	0-4	0	M	256
Latrobe (Tas.)	0-4	1	M	10
Latrobe (Tas.)	5-14		F	39
Latrobe (Tas.)	5-14		M	41
Latrobe (Tas.)	5-14	0	F	603
Latrobe (Tas.)	5-14	0	M	606
Latrobe (Tas.)	5-14	1	F	29
Latrobe (Tas.)	5-14	1	M	51
Latrobe (Tas.)	15-19		F	8
Latrobe (Tas.)	15-19		M	13
Latrobe (Tas.)	15-19	0	F	270
Latrobe (Tas.)	15-19	0	M	299
Latrobe (Tas.)	15-19	1	F	10
Latrobe (Tas.)	15-19	1	M	12
Latrobe (Tas.)	20-24		F	7
Latrobe (Tas.)	20-24		M	12
Latrobe (Tas.)	20-24	0	F	255
Latrobe (Tas.)	20-24	0	M	251
Latrobe (Tas.)	20-24	1	F	7
Latrobe (Tas.)	20-24	1	M	10
Latrobe (Tas.)	25-34		F	33
Latrobe (Tas.)	25-34		M	28
Latrobe (Tas.)	25-34	0	F	615
Latrobe (Tas.)	25-34	0	M	554
Latrobe (Tas.)	25-34	1	F	21
Latrobe (Tas.)	25-34	1	M	15
Latrobe (Tas.)	35-44		F	24
Latrobe (Tas.)	35-44		M	47
Latrobe (Tas.)	35-44	0	F	603
Latrobe (Tas.)	35-44	0	M	526
Latrobe (Tas.)	35-44	1	F	21
Latrobe (Tas.)	35-44	1	M	21
Latrobe (Tas.)	45-54		F	40
Latrobe (Tas.)	45-54		M	50
Latrobe (Tas.)	45-54	0	F	742
Latrobe (Tas.)	45-54	0	M	677
Latrobe (Tas.)	45-54	1	F	40
Latrobe (Tas.)	45-54	1	M	29
Latrobe (Tas.)	55-64		F	48
Latrobe (Tas.)	55-64		M	50
Latrobe (Tas.)	55-64	0	F	862
Latrobe (Tas.)	55-64	0	M	777
Latrobe (Tas.)	55-64	1	F	57
Latrobe (Tas.)	55-64	1	M	50
Latrobe (Tas.)	65-74		F	56
Latrobe (Tas.)	65-74		M	49
Latrobe (Tas.)	65-74	0	F	862
Latrobe (Tas.)	65-74	0	M	839
Latrobe (Tas.)	65-74	1	F	88
Latrobe (Tas.)	65-74	1	M	94
Latrobe (Tas.)	75-84		F	26
Latrobe (Tas.)	75-84		M	25
Latrobe (Tas.)	75-84	0	F	403
Latrobe (Tas.)	75-84	0	M	372
Latrobe (Tas.)	75-84	1	F	127
Latrobe (Tas.)	75-84	1	M	106
Latrobe (Tas.)	85+		F	7
Latrobe (Tas.)	85+		M	15
Latrobe (Tas.)	85+	0	F	79
Latrobe (Tas.)	85+	0	M	75
Latrobe (Tas.)	85+	1	F	115
Latrobe (Tas.)	85+	1	M	57
Launceston	0-4		F	111
Launceston	0-4		M	97
Launceston	0-4	0	F	1747
Launceston	0-4	0	M	1750
Launceston	0-4	1	F	30
Launceston	0-4	1	M	39
Launceston	5-14		F	192
Launceston	5-14		M	223
Launceston	5-14	0	F	3615
Launceston	5-14	0	M	3591
Launceston	5-14	1	F	161
Launceston	5-14	1	M	321
Launceston	15-19		F	87
Launceston	15-19		M	110
Launceston	15-19	0	F	1809
Launceston	15-19	0	M	1747
Launceston	15-19	1	F	75
Launceston	15-19	1	M	121
Launceston	20-24		F	161
Launceston	20-24		M	197
Launceston	20-24	0	F	2071
Launceston	20-24	0	M	2171
Launceston	20-24	1	F	74
Launceston	20-24	1	M	100
Launceston	25-34		F	271
Launceston	25-34		M	346
Launceston	25-34	0	F	4886
Launceston	25-34	0	M	5067
Launceston	25-34	1	F	125
Launceston	25-34	1	M	159
Launceston	35-44		F	187
Launceston	35-44		M	239
Launceston	35-44	0	F	3974
Launceston	35-44	0	M	3755
Launceston	35-44	1	F	151
Launceston	35-44	1	M	132
Launceston	45-54		F	185
Launceston	45-54		M	207
Launceston	45-54	0	F	4046
Launceston	45-54	0	M	3715
Launceston	45-54	1	F	243
Launceston	45-54	1	M	204
Launceston	55-64		F	167
Launceston	55-64		M	185
Launceston	55-64	0	F	3835
Launceston	55-64	0	M	3517
Launceston	55-64	1	F	292
Launceston	55-64	1	M	247
Launceston	65-74		F	182
Launceston	65-74		M	174
Launceston	65-74	0	F	3302
Launceston	65-74	0	M	2769
Launceston	65-74	1	F	385
Launceston	65-74	1	M	364
Launceston	75-84		F	116
Launceston	75-84		M	96
Launceston	75-84	0	F	1704
Launceston	75-84	0	M	1517
Launceston	75-84	1	F	540
Launceston	75-84	1	M	374
Launceston	85+		F	77
Launceston	85+		M	46
Launceston	85+	0	F	452
Launceston	85+	0	M	330
Launceston	85+	1	F	619
Launceston	85+	1	M	270
Meander Valley	0-4		F	19
Meander Valley	0-4		M	28
Meander Valley	0-4	0	F	439
Meander Valley	0-4	0	M	460
Meander Valley	0-4	1	F	7
Meander Valley	0-4	1	M	5
Meander Valley	5-14		F	52
Meander Valley	5-14		M	49
Meander Valley	5-14	0	F	1097
Meander Valley	5-14	0	M	1119
Meander Valley	5-14	1	F	35
Meander Valley	5-14	1	M	88
Meander Valley	15-19		F	21
Meander Valley	15-19		M	27
Meander Valley	15-19	0	F	465
Meander Valley	15-19	0	M	533
Meander Valley	15-19	1	F	15
Meander Valley	15-19	1	M	28
Meander Valley	20-24		F	20
Meander Valley	20-24		M	21
Meander Valley	20-24	0	F	494
Meander Valley	20-24	0	M	456
Meander Valley	20-24	1	F	13
Meander Valley	20-24	1	M	27
Meander Valley	25-34		F	57
Meander Valley	25-34		M	55
Meander Valley	25-34	0	F	1043
Meander Valley	25-34	0	M	1046
Meander Valley	25-34	1	F	38
Meander Valley	25-34	1	M	35
Meander Valley	35-44		F	48
Meander Valley	35-44		M	55
Meander Valley	35-44	0	F	1104
Meander Valley	35-44	0	M	983
Meander Valley	35-44	1	F	25
Meander Valley	35-44	1	M	18
Meander Valley	45-54		F	66
Meander Valley	45-54		M	56
Meander Valley	45-54	0	F	1275
Meander Valley	45-54	0	M	1167
Meander Valley	45-54	1	F	77
Meander Valley	45-54	1	M	53
Meander Valley	55-64		F	84
Meander Valley	55-64		M	67
Meander Valley	55-64	0	F	1390
Meander Valley	55-64	0	M	1344
Meander Valley	55-64	1	F	94
Meander Valley	55-64	1	M	85
Meander Valley	65-74		F	62
Meander Valley	65-74		M	65
Meander Valley	65-74	0	F	1259
Meander Valley	65-74	0	M	1169
Meander Valley	65-74	1	F	117
Meander Valley	65-74	1	M	136
Meander Valley	75-84		F	45
Meander Valley	75-84		M	42
Meander Valley	75-84	0	F	648
Meander Valley	75-84	0	M	592
Meander Valley	75-84	1	F	151
Meander Valley	75-84	1	M	116
Meander Valley	85+		F	18
Meander Valley	85+	0	F	131
Meander Valley	85+	0	M	113
Meander Valley	85+	1	F	166
Meander Valley	85+	1	M	81
Northern Midlands	0-4		F	21
Northern Midlands	0-4		M	23
Northern Midlands	0-4	0	F	335
Northern Midlands	0-4	0	M	362
Northern Midlands	0-4	1	F	7
Northern Midlands	0-4	1	M	4
Northern Midlands	5-14		F	43
Northern Midlands	5-14		M	45
Northern Midlands	5-14	0	F	670
Northern Midlands	5-14	0	M	699
Northern Midlands	5-14	1	F	20
Northern Midlands	5-14	1	M	71
Northern Midlands	15-19		F	20
Northern Midlands	15-19		M	18
Northern Midlands	15-19	0	F	327
Northern Midlands	15-19	0	M	330
Northern Midlands	15-19	1	F	14
Northern Midlands	15-19	1	M	16
Northern Midlands	20-24		F	19
Northern Midlands	20-24		M	14
Northern Midlands	20-24	0	F	306
Northern Midlands	20-24	0	M	316
Northern Midlands	20-24	1	F	7
Northern Midlands	20-24	1	M	14
Northern Midlands	25-34		F	27
Northern Midlands	25-34		M	30
Northern Midlands	25-34	0	F	780
Northern Midlands	25-34	0	M	705
Northern Midlands	25-34	1	F	7
Northern Midlands	25-34	1	M	20
Northern Midlands	35-44		F	37
Northern Midlands	35-44		M	49
Northern Midlands	35-44	0	F	648
Northern Midlands	35-44	0	M	616
Northern Midlands	35-44	1	F	19
Northern Midlands	35-44	1	M	12
Northern Midlands	45-54		F	49
Northern Midlands	45-54		M	62
Northern Midlands	45-54	0	F	823
Northern Midlands	45-54	0	M	775
Northern Midlands	45-54	1	F	42
Northern Midlands	45-54	1	M	41
Northern Midlands	55-64		F	60
Northern Midlands	55-64		M	58
Northern Midlands	55-64	0	F	942
Northern Midlands	55-64	0	M	853
Northern Midlands	55-64	1	F	72
Northern Midlands	55-64	1	M	67
Northern Midlands	65-74		F	48
Northern Midlands	65-74		M	53
Northern Midlands	65-74	0	F	822
Northern Midlands	65-74	0	M	848
Northern Midlands	65-74	1	F	96
Northern Midlands	65-74	1	M	82
Northern Midlands	75-84		F	27
Northern Midlands	75-84		M	20
Northern Midlands	75-84	0	F	417
Northern Midlands	75-84	0	M	363
Northern Midlands	75-84	1	F	82
Northern Midlands	75-84	1	M	88
Northern Midlands	85+		F	10
Northern Midlands	85+		M	13
Northern Midlands	85+	0	F	76
Northern Midlands	85+	0	M	87
Northern Midlands	85+	1	F	74
Northern Midlands	85+	1	M	50
Sorell	0-4		F	27
Sorell	0-4		M	34
Sorell	0-4	0	F	438
Sorell	0-4	0	M	418
Sorell	0-4	1	M	14
Sorell	5-14		F	71
Sorell	5-14		M	66
Sorell	5-14	0	F	883
Sorell	5-14	0	M	859
Sorell	5-14	1	F	32
Sorell	5-14	1	M	82
Sorell	15-19		F	22
Sorell	15-19		M	31
Sorell	15-19	0	F	341
Sorell	15-19	0	M	417
Sorell	15-19	1	F	19
Sorell	15-19	1	M	20
Sorell	20-24		F	21
Sorell	20-24		M	24
Sorell	20-24	0	F	374
Sorell	20-24	0	M	382
Sorell	20-24	1	F	3
Sorell	20-24	1	M	15
Sorell	25-34		F	66
Sorell	25-34		M	64
Sorell	25-34	0	F	1064
Sorell	25-34	0	M	988
Sorell	25-34	1	F	27
Sorell	25-34	1	M	17
Sorell	35-44		F	69
Sorell	35-44		M	62
Sorell	35-44	0	F	968
Sorell	35-44	0	M	904
Sorell	35-44	1	F	23
Sorell	35-44	1	M	29
Sorell	45-54		F	58
Sorell	45-54		M	54
Sorell	45-54	0	F	963
Sorell	45-54	0	M	849
Sorell	45-54	1	F	49
Sorell	45-54	1	M	53
Sorell	55-64		F	66
Sorell	55-64		M	69
Sorell	55-64	0	F	1107
Sorell	55-64	0	M	1084
Sorell	55-64	1	F	93
Sorell	55-64	1	M	73
Sorell	65-74		F	62
Sorell	65-74		M	66
Sorell	65-74	0	F	879
Sorell	65-74	0	M	898
Sorell	65-74	1	F	110
Sorell	65-74	1	M	94
Sorell	75-84		F	17
Sorell	75-84		M	26
Sorell	75-84	0	F	352
Sorell	75-84	0	M	337
Sorell	75-84	1	F	119
Sorell	75-84	1	M	83
Sorell	85+		F	11
Sorell	85+		M	3
Sorell	85+	0	F	57
Sorell	85+	0	M	74
Sorell	85+	1	F	98
Sorell	85+	1	M	57
Southern Midlands	0-4		F	12
Southern Midlands	0-4		M	18
Southern Midlands	0-4	0	F	146
Southern Midlands	0-4	0	M	172
Southern Midlands	0-4	1	F	3
Southern Midlands	5-14		F	31
Southern Midlands	5-14		M	28
Southern Midlands	5-14	0	F	327
Southern Midlands	5-14	0	M	356
Southern Midlands	5-14	1	F	19
Southern Midlands	5-14	1	M	33
Southern Midlands	15-19		F	15
Southern Midlands	15-19		M	26
Southern Midlands	15-19	0	F	160
Southern Midlands	15-19	0	M	173
Southern Midlands	15-19	1	F	8
Southern Midlands	15-19	1	M	10
Southern Midlands	20-24		F	19
Southern Midlands	20-24		M	13
Southern Midlands	20-24	0	F	157
Southern Midlands	20-24	0	M	165
Southern Midlands	20-24	1	F	5
Southern Midlands	20-24	1	M	13
Southern Midlands	25-34		F	30
Southern Midlands	25-34		M	36
Southern Midlands	25-34	0	F	347
Southern Midlands	25-34	0	M	309
Southern Midlands	25-34	1	F	12
Southern Midlands	25-34	1	M	12
Southern Midlands	35-44		F	23
Southern Midlands	35-44		M	26
Southern Midlands	35-44	0	F	317
Southern Midlands	35-44	0	M	343
Southern Midlands	35-44	1	F	23
Southern Midlands	35-44	1	M	15
Southern Midlands	45-54		F	37
Southern Midlands	45-54		M	38
Southern Midlands	45-54	0	F	396
Southern Midlands	45-54	0	M	380
Southern Midlands	45-54	1	F	31
Southern Midlands	45-54	1	M	24
Southern Midlands	55-64		F	32
Southern Midlands	55-64		M	40
Southern Midlands	55-64	0	F	442
Southern Midlands	55-64	0	M	460
Southern Midlands	55-64	1	F	51
Southern Midlands	55-64	1	M	51
Southern Midlands	65-74		F	27
Southern Midlands	65-74		M	37
Southern Midlands	65-74	0	F	301
Southern Midlands	65-74	0	M	368
Southern Midlands	65-74	1	F	36
Southern Midlands	65-74	1	M	50
Southern Midlands	75-84		F	15
Southern Midlands	75-84		M	15
Southern Midlands	75-84	0	F	109
Southern Midlands	75-84	0	M	160
Southern Midlands	75-84	1	F	39
Southern Midlands	75-84	1	M	35
Southern Midlands	85+		F	4
Southern Midlands	85+		M	5
Southern Midlands	85+	0	F	22
Southern Midlands	85+	0	M	18
Southern Midlands	85+	1	F	31
Southern Midlands	85+	1	M	7
Tasman	0-4		F	3
Tasman	0-4		M	3
Tasman	0-4	0	F	33
Tasman	0-4	0	M	35
Tasman	5-14		F	10
Tasman	5-14		M	18
Tasman	5-14	0	F	76
Tasman	5-14	0	M	82
Tasman	5-14	1	F	4
Tasman	5-14	1	M	8
Tasman	15-19		F	3
Tasman	15-19		M	6
Tasman	15-19	0	F	43
Tasman	15-19	0	M	53
Tasman	15-19	1	F	3
Tasman	15-19	1	M	3
Tasman	20-24		M	4
Tasman	20-24	0	F	23
Tasman	20-24	0	M	29
Tasman	20-24	1	F	3
Tasman	25-34		F	11
Tasman	25-34		M	9
Tasman	25-34	0	F	69
Tasman	25-34	0	M	81
Tasman	25-34	1	M	6
Tasman	35-44		F	14
Tasman	35-44		M	11
Tasman	35-44	0	F	105
Tasman	35-44	0	M	100
Tasman	35-44	1	F	11
Tasman	35-44	1	M	9
Tasman	45-54		F	13
Tasman	45-54		M	18
Tasman	45-54	0	F	123
Tasman	45-54	0	M	132
Tasman	45-54	1	F	9
Tasman	45-54	1	M	18
Tasman	55-64		F	28
Tasman	55-64		M	17
Tasman	55-64	0	F	253
Tasman	55-64	0	M	234
Tasman	55-64	1	F	14
Tasman	55-64	1	M	24
Tasman	65-74		F	13
Tasman	65-74		M	25
Tasman	65-74	0	F	203
Tasman	65-74	0	M	256
Tasman	65-74	1	F	22
Tasman	65-74	1	M	28
Tasman	75-84		F	17
Tasman	75-84		M	19
Tasman	75-84	0	F	77
Tasman	75-84	0	M	91
Tasman	75-84	1	F	16
Tasman	75-84	1	M	24
Tasman	85+		F	3
Tasman	85+		M	3
Tasman	85+	0	F	20
Tasman	85+	0	M	22
Tasman	85+	1	F	3
Tasman	85+	1	M	3
Waratah-Wynyard	0-4		F	14
Waratah-Wynyard	0-4		M	27
Waratah-Wynyard	0-4	0	F	336
Waratah-Wynyard	0-4	0	M	324
Waratah-Wynyard	0-4	1	F	3
Waratah-Wynyard	0-4	1	M	5
Waratah-Wynyard	5-14		F	57
Waratah-Wynyard	5-14		M	62
Waratah-Wynyard	5-14	0	F	760
Waratah-Wynyard	5-14	0	M	759
Waratah-Wynyard	5-14	1	F	26
Waratah-Wynyard	5-14	1	M	54
Waratah-Wynyard	15-19		F	22
Waratah-Wynyard	15-19		M	21
Waratah-Wynyard	15-19	0	F	307
Waratah-Wynyard	15-19	0	M	309
Waratah-Wynyard	15-19	1	F	14
Waratah-Wynyard	15-19	1	M	23
Waratah-Wynyard	20-24		F	20
Waratah-Wynyard	20-24		M	30
Waratah-Wynyard	20-24	0	F	284
Waratah-Wynyard	20-24	0	M	313
Waratah-Wynyard	20-24	1	F	7
Waratah-Wynyard	20-24	1	M	16
Waratah-Wynyard	25-34		F	46
Waratah-Wynyard	25-34		M	36
Waratah-Wynyard	25-34	0	F	633
Waratah-Wynyard	25-34	0	M	599
Waratah-Wynyard	25-34	1	F	22
Waratah-Wynyard	25-34	1	M	22
Waratah-Wynyard	35-44		F	45
Waratah-Wynyard	35-44		M	48
Waratah-Wynyard	35-44	0	F	727
Waratah-Wynyard	35-44	0	M	642
Waratah-Wynyard	35-44	1	F	41
Waratah-Wynyard	35-44	1	M	23
Waratah-Wynyard	45-54		F	47
Waratah-Wynyard	45-54		M	62
Waratah-Wynyard	45-54	0	F	849
Waratah-Wynyard	45-54	0	M	746
Waratah-Wynyard	45-54	1	F	57
Waratah-Wynyard	45-54	1	M	63
Waratah-Wynyard	55-64		F	54
Waratah-Wynyard	55-64		M	59
Waratah-Wynyard	55-64	0	F	975
Waratah-Wynyard	55-64	0	M	942
Waratah-Wynyard	55-64	1	F	91
Waratah-Wynyard	55-64	1	M	93
Waratah-Wynyard	65-74		F	54
Waratah-Wynyard	65-74		M	61
Waratah-Wynyard	65-74	0	F	907
Waratah-Wynyard	65-74	0	M	796
Waratah-Wynyard	65-74	1	F	111
Waratah-Wynyard	65-74	1	M	133
Waratah-Wynyard	75-84		F	34
Waratah-Wynyard	75-84		M	30
Waratah-Wynyard	75-84	0	F	457
Waratah-Wynyard	75-84	0	M	409
Waratah-Wynyard	75-84	1	F	135
Waratah-Wynyard	75-84	1	M	117
Waratah-Wynyard	85+		F	19
Waratah-Wynyard	85+		M	12
Waratah-Wynyard	85+	0	F	106
Waratah-Wynyard	85+	0	M	70
Waratah-Wynyard	85+	1	F	92
Waratah-Wynyard	85+	1	M	55
West Coast	0-4		F	15
West Coast	0-4		M	7
West Coast	0-4	0	F	94
West Coast	0-4	0	M	83
West Coast	0-4	1	M	4
West Coast	5-14		F	17
West Coast	5-14		M	26
West Coast	5-14	0	F	190
West Coast	5-14	0	M	194
West Coast	5-14	1	F	13
West Coast	5-14	1	M	27
West Coast	15-19		F	5
West Coast	15-19		M	6
West Coast	15-19	0	F	64
West Coast	15-19	0	M	83
West Coast	15-19	1	F	8
West Coast	15-19	1	M	7
West Coast	20-24		F	12
West Coast	20-24		M	14
West Coast	20-24	0	F	76
West Coast	20-24	0	M	72
West Coast	20-24	1	F	5
West Coast	20-24	1	M	8
West Coast	25-34		F	27
West Coast	25-34		M	24
West Coast	25-34	0	F	239
West Coast	25-34	0	M	212
West Coast	25-34	1	F	5
West Coast	25-34	1	M	7
West Coast	35-44		F	21
West Coast	35-44		M	25
West Coast	35-44	0	F	187
West Coast	35-44	0	M	194
West Coast	35-44	1	F	10
West Coast	35-44	1	M	16
West Coast	45-54		F	21
West Coast	45-54		M	38
West Coast	45-54	0	F	239
West Coast	45-54	0	M	270
West Coast	45-54	1	F	28
West Coast	45-54	1	M	28
West Coast	55-64		F	29
West Coast	55-64		M	33
West Coast	55-64	0	F	287
West Coast	55-64	0	M	305
West Coast	55-64	1	F	39
West Coast	55-64	1	M	31
West Coast	65-74		F	19
West Coast	65-74		M	37
West Coast	65-74	0	F	198
West Coast	65-74	0	M	253
West Coast	65-74	1	F	38
West Coast	65-74	1	M	39
West Coast	75-84		F	11
West Coast	75-84		M	13
West Coast	75-84	0	F	82
West Coast	75-84	0	M	89
West Coast	75-84	1	F	31
West Coast	75-84	1	M	23
West Coast	85+		F	15
West Coast	85+		M	8
West Coast	85+	0	F	17
West Coast	85+	0	M	10
West Coast	85+	1	F	10
West Coast	85+	1	M	11
West Tamar	0-4		F	24
West Tamar	0-4		M	33
West Tamar	0-4	0	F	547
West Tamar	0-4	0	M	599
West Tamar	0-4	1	F	4
West Tamar	0-4	1	M	5
West Tamar	5-14		F	72
West Tamar	5-14		M	61
West Tamar	5-14	0	F	1296
West Tamar	5-14	0	M	1428
West Tamar	5-14	1	F	43
West Tamar	5-14	1	M	102
West Tamar	15-19		F	21
West Tamar	15-19		M	29
West Tamar	15-19	0	F	683
West Tamar	15-19	0	M	695
West Tamar	15-19	1	F	33
West Tamar	15-19	1	M	34
West Tamar	20-24		F	20
West Tamar	20-24		M	19
West Tamar	20-24	0	F	501
West Tamar	20-24	0	M	566
West Tamar	20-24	1	F	21
West Tamar	20-24	1	M	22
West Tamar	25-34		F	57
West Tamar	25-34		M	69
West Tamar	25-34	0	F	1238
West Tamar	25-34	0	M	1238
West Tamar	25-34	1	F	37
West Tamar	25-34	1	M	31
West Tamar	35-44		F	73
West Tamar	35-44		M	53
West Tamar	35-44	0	F	1389
West Tamar	35-44	0	M	1207
West Tamar	35-44	1	F	38
West Tamar	35-44	1	M	26
West Tamar	45-54		F	59
West Tamar	45-54		M	80
West Tamar	45-54	0	F	1596
West Tamar	45-54	0	M	1415
West Tamar	45-54	1	F	75
West Tamar	45-54	1	M	45
West Tamar	55-64		F	80
West Tamar	55-64		M	77
West Tamar	55-64	0	F	1788
West Tamar	55-64	0	M	1603
West Tamar	55-64	1	F	101
West Tamar	55-64	1	M	100
West Tamar	65-74		F	80
West Tamar	65-74		M	81
West Tamar	65-74	0	F	1488
West Tamar	65-74	0	M	1479
West Tamar	65-74	1	F	119
West Tamar	65-74	1	M	135
West Tamar	75-84		F	66
West Tamar	75-84		M	48
West Tamar	75-84	0	F	734
West Tamar	75-84	0	M	702
West Tamar	75-84	1	F	173
West Tamar	75-84	1	M	123
West Tamar	85+		F	38
West Tamar	85+		M	27
West Tamar	85+	0	F	155
West Tamar	85+	0	M	120
West Tamar	85+	1	F	142
West Tamar	85+	1	M	98
No usual address (Tas.)	0-4	0	F	21
No usual address (Tas.)	0-4	0	M	15
