LGA_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Renmark Paringa	1	4	404
Renmark Paringa	1	5	214
Renmark Paringa	1	6	83
Robe	0	1	197
Robe	0	2	6
Robe	0	3	7
Robe	1	2	284
Robe	1	3	66
Robe	1	4	54
Robe	1	5	25
Robe	1	6	13
Roxby Downs	0	1	291
Roxby Downs	0	2	49
Roxby Downs	0	3	8
Roxby Downs	0	4	5
Roxby Downs	1	2	301
Roxby Downs	1	3	180
Roxby Downs	1	4	219
Roxby Downs	1	5	111
Roxby Downs	1	6	33
Salisbury	0	1	13450
Salisbury	0	2	1251
Salisbury	0	3	308
Salisbury	0	4	103
Salisbury	0	5	46
Salisbury	0	6	25
Salisbury	1	2	14830
Salisbury	1	3	8503
Salisbury	1	4	7876
Salisbury	1	5	3559
Salisbury	1	6	2464
Southern Mallee	0	1	276
Southern Mallee	0	2	13
Southern Mallee	0	4	4
Southern Mallee	1	2	304
Southern Mallee	1	3	63
Southern Mallee	1	4	88
Southern Mallee	1	5	43
Southern Mallee	1	6	10
Streaky Bay	0	1	231
Streaky Bay	0	2	12
Streaky Bay	1	2	311
Streaky Bay	1	3	82
Streaky Bay	1	4	85
Streaky Bay	1	5	57
Streaky Bay	1	6	19
Tatiara	0	1	694
Tatiara	0	2	65
Tatiara	0	3	14
Tatiara	0	4	4
Tatiara	0	5	5
Tatiara	1	2	887
Tatiara	1	3	356
Tatiara	1	4	285
Tatiara	1	5	167
Tatiara	1	6	63
Tea Tree Gully	0	1	9157
Tea Tree Gully	0	2	595
Tea Tree Gully	0	3	120
Tea Tree Gully	0	4	33
Tea Tree Gully	0	5	15
Tea Tree Gully	0	6	9
Tea Tree Gully	1	2	12963
Tea Tree Gully	1	3	6295
Tea Tree Gully	1	4	6318
Tea Tree Gully	1	5	2211
Tea Tree Gully	1	6	874
Coorong	0	1	736
Coorong	0	2	56
Coorong	0	3	3
Coorong	1	2	799
Coorong	1	3	234
Coorong	1	4	205
Coorong	1	5	104
Coorong	1	6	51
Tumby Bay	0	1	397
Tumby Bay	0	2	18
Tumby Bay	1	2	474
Tumby Bay	1	3	102
Tumby Bay	1	4	103
Tumby Bay	1	5	62
Tumby Bay	1	6	20
Unley	0	1	4681
Unley	0	2	434
Unley	0	3	180
Unley	0	4	52
Unley	0	5	12
Unley	0	6	8
Unley	1	2	4898
Unley	1	3	2049
Unley	1	4	2291
Unley	1	5	759
Unley	1	6	173
Victor Harbor	0	1	2353
Victor Harbor	0	2	118
Victor Harbor	0	3	11
Victor Harbor	0	4	3
Victor Harbor	0	6	3
Victor Harbor	1	2	3083
Victor Harbor	1	3	718
Victor Harbor	1	4	542
Victor Harbor	1	5	226
Victor Harbor	1	6	101
Wakefield	0	1	824
Wakefield	0	2	64
Wakefield	0	3	3
Wakefield	1	2	930
Wakefield	1	3	283
Wakefield	1	4	301
Wakefield	1	5	167
Wakefield	1	6	94
Walkerville	0	1	956
Walkerville	0	2	79
Walkerville	0	3	29
Walkerville	0	4	9
Walkerville	0	5	3
Walkerville	0	6	4
Walkerville	1	2	1058
Walkerville	1	3	393
Walkerville	1	4	434
Walkerville	1	5	177
Walkerville	1	6	37
Wattle Range	0	1	1508
Wattle Range	0	2	65
Wattle Range	0	3	6
Wattle Range	0	4	3
Wattle Range	1	2	1756
Wattle Range	1	3	522
Wattle Range	1	4	506
Wattle Range	1	5	264
Wattle Range	1	6	90
West Torrens	0	1	7810
West Torrens	0	2	949
West Torrens	0	3	447
West Torrens	0	4	162
West Torrens	0	5	41
West Torrens	0	6	19
West Torrens	1	2	7287
West Torrens	1	3	3610
West Torrens	1	4	3404
West Torrens	1	5	1052
West Torrens	1	6	332
Whyalla	0	1	3268
Whyalla	0	2	186
Whyalla	0	3	18
Whyalla	0	4	9
Whyalla	1	2	2886
Whyalla	1	3	1150
Whyalla	1	4	948
Whyalla	1	5	388
Whyalla	1	6	142
Wudinna	0	1	126
Wudinna	0	2	3
Wudinna	0	3	4
Wudinna	1	2	143
Wudinna	1	3	35
Wudinna	1	4	50
Wudinna	1	5	35
Wudinna	1	6	12
Yankalilla	0	1	766
Yankalilla	0	2	58
Yankalilla	1	2	1042
Yankalilla	1	3	243
Yankalilla	1	4	200
Yankalilla	1	5	99
Yankalilla	1	6	57
Yorke Peninsula	0	1	1735
Yorke Peninsula	0	2	90
Yorke Peninsula	0	3	8
Yorke Peninsula	1	2	2109
Yorke Peninsula	1	3	388
Yorke Peninsula	1	4	351
Yorke Peninsula	1	5	178
Yorke Peninsula	1	6	102
Unincorporated SA	0	1	443
Unincorporated SA	0	2	28
Unincorporated SA	0	5	3
Unincorporated SA	1	2	275
Unincorporated SA	1	3	84
Unincorporated SA	1	4	96
Unincorporated SA	1	5	52
Unincorporated SA	1	6	33
Albany	0	1	4318
Albany	0	2	281
Albany	0	3	57
Albany	0	4	13
Albany	0	5	4
Albany	1	2	5217
Albany	1	3	1880
Albany	1	4	1774
Albany	1	5	783
Albany	1	6	402
Armadale	0	1	6955
Armadale	0	2	715
Armadale	0	3	101
Armadale	0	4	24
Armadale	0	5	6
Armadale	0	6	10
Armadale	1	2	9238
Armadale	1	3	5604
Armadale	1	4	6002
Armadale	1	5	2489
Armadale	1	6	1409
Ashburton	0	1	382
Ashburton	0	2	19
Ashburton	0	3	4
Ashburton	0	5	3
Ashburton	1	2	452
Ashburton	1	3	222
Ashburton	1	4	294
Ashburton	1	5	145
Ashburton	1	6	48
Augusta Margaret River	0	1	1422
Augusta Margaret River	0	2	140
Augusta Margaret River	0	3	51
Augusta Margaret River	0	4	26
Augusta Margaret River	0	5	4
Augusta Margaret River	0	6	4
Augusta Margaret River	1	2	1986
Augusta Margaret River	1	3	873
Augusta Margaret River	1	4	927
Augusta Margaret River	1	5	346
Augusta Margaret River	1	6	99
Bassendean	0	1	1903
Bassendean	0	2	162
Bassendean	0	3	42
Bassendean	0	4	15
Bassendean	0	5	8
Bassendean	0	6	3
Bassendean	1	2	1936
Bassendean	1	3	1005
Bassendean	1	4	882
Bassendean	1	5	278
Bassendean	1	6	112
Bayswater	0	1	8394
Bayswater	0	2	951
Bayswater	0	3	247
Bayswater	0	4	71
Bayswater	0	5	31
Bayswater	0	6	15
Bayswater	1	2	8697
Bayswater	1	3	4242
Bayswater	1	4	3739
Bayswater	1	5	1147
Bayswater	1	6	516
Belmont	0	1	5598
Belmont	0	2	705
Belmont	0	3	234
Belmont	0	4	82
Belmont	0	5	33
Belmont	0	6	8
Belmont	1	2	5017
Belmont	1	3	2336
Belmont	1	4	1888
Belmont	1	5	715
Belmont	1	6	398
Beverley	0	1	213
Beverley	0	2	9
Beverley	1	2	280
Beverley	1	3	82
Beverley	1	4	56
Beverley	1	5	28
Beverley	1	6	12
Boddington	0	1	151
Boddington	0	2	6
Boddington	1	2	222
Boddington	1	3	82
Boddington	1	4	80
Boddington	1	5	39
Boddington	1	6	17
Boyup Brook	0	1	188
Boyup Brook	0	2	12
Boyup Brook	1	2	279
Boyup Brook	1	3	72
Boyup Brook	1	4	73
Boyup Brook	1	5	44
Boyup Brook	1	6	18
Bridgetown-Greenbushes	0	1	571
Bridgetown-Greenbushes	0	2	35
Bridgetown-Greenbushes	0	3	4
Bridgetown-Greenbushes	1	2	854
Bridgetown-Greenbushes	1	3	211
Bridgetown-Greenbushes	1	4	216
Bridgetown-Greenbushes	1	5	106
Bridgetown-Greenbushes	1	6	43
Brookton	0	1	98
Brookton	0	2	5
Brookton	1	2	122
Brookton	1	3	40
Brookton	1	4	43
Brookton	1	5	12
Brookton	1	6	13
Broome	0	1	1259
Broome	0	2	166
Broome	0	3	58
Broome	0	4	17
Broome	0	5	3
Broome	0	6	6
Broome	1	2	1417
Broome	1	3	743
Broome	1	4	856
Broome	1	5	400
Broome	1	6	243
Broomehill-Tambellup	0	1	97
Broomehill-Tambellup	0	2	6
Broomehill-Tambellup	1	2	145
Broomehill-Tambellup	1	3	42
Broomehill-Tambellup	1	4	39
Broomehill-Tambellup	1	5	32
Broomehill-Tambellup	1	6	17
Bruce Rock	0	1	98
Bruce Rock	0	2	10
Bruce Rock	1	2	117
Bruce Rock	1	3	27
Bruce Rock	1	4	43
Bruce Rock	1	5	27
Bruce Rock	1	6	7
Bunbury	0	1	4538
Bunbury	0	2	396
Bunbury	0	3	68
Bunbury	0	4	16
Bunbury	0	5	4
Bunbury	0	6	9
Bunbury	1	2	4442
Bunbury	1	3	1641
Bunbury	1	4	1470
Bunbury	1	5	536
Bunbury	1	6	248
Busselton	0	1	3737
Busselton	0	2	308
Busselton	0	3	65
Busselton	0	4	20
Busselton	0	5	4
Busselton	0	6	3
Busselton	1	2	5491
Busselton	1	3	2014
Busselton	1	4	2149
Busselton	1	5	880
Busselton	1	6	328
Cambridge	0	1	2416
Cambridge	0	2	164
Cambridge	0	3	71
Cambridge	0	4	41
Cambridge	0	5	7
Cambridge	1	2	3146
Cambridge	1	3	1392
Cambridge	1	4	2097
Cambridge	1	5	865
Cambridge	1	6	193
Canning	0	1	7209
Canning	0	2	894
Canning	0	3	500
Canning	0	4	273
Canning	0	5	118
Canning	0	6	62
Canning	1	2	8959
Canning	1	3	5575
Canning	1	4	6191
Canning	1	5	2457
Canning	1	6	1212
Capel	0	1	1097
Capel	0	2	108
Capel	0	3	16
Capel	0	4	3
Capel	1	2	2080
Capel	1	3	1030
Capel	1	4	1146
Capel	1	5	526
Capel	1	6	207
Carnamah	0	1	84
Carnamah	1	2	83
Carnamah	1	3	13
Carnamah	1	4	23
Carnamah	1	5	5
Carnarvon	0	1	589
Carnarvon	0	2	44
Carnarvon	0	3	9
Carnarvon	0	4	6
Carnarvon	0	5	6
Carnarvon	1	2	563
Carnarvon	1	3	207
Carnarvon	1	4	213
Carnarvon	1	5	79
Carnarvon	1	6	65
Chapman Valley	0	1	80
Chapman Valley	0	2	6
Chapman Valley	1	2	216
Chapman Valley	1	3	74
Chapman Valley	1	4	81
Chapman Valley	1	5	38
Chapman Valley	1	6	12
Chittering	0	1	306
Chittering	0	2	21
Chittering	0	3	4
Chittering	0	4	6
Chittering	1	2	717
Chittering	1	3	334
Chittering	1	4	298
Chittering	1	5	149
Chittering	1	6	101
Christmas Island	0	1	131
Christmas Island	0	2	4
Christmas Island	1	2	120
Christmas Island	1	3	60
Christmas Island	1	4	58
Christmas Island	1	5	34
Christmas Island	1	6	10
Claremont	0	1	1403
Claremont	0	2	114
Claremont	0	3	32
Claremont	0	4	21
Claremont	1	2	1390
Claremont	1	3	551
Claremont	1	4	588
Claremont	1	5	249
Claremont	1	6	45
Cockburn	0	1	10049
Cockburn	0	2	1022
Cockburn	0	3	273
Cockburn	0	4	76
Cockburn	0	5	21
Cockburn	0	6	5
Cockburn	1	2	13144
Cockburn	1	3	7480
Cockburn	1	4	7703
Cockburn	1	5	2680
Cockburn	1	6	1053
Cocos Islands	0	1	9
Cocos Islands	1	2	36
Cocos Islands	1	3	18
Cocos Islands	1	4	13
Cocos Islands	1	5	14
Cocos Islands	1	6	26
Collie	0	1	1067
Collie	0	2	79
Collie	0	3	9
Collie	1	2	1150
Collie	1	3	425
Collie	1	4	415
Collie	1	5	190
Collie	1	6	82
Coolgardie	0	1	350
Coolgardie	0	2	28
Coolgardie	0	3	4
Coolgardie	1	2	367
Coolgardie	1	3	159
Coolgardie	1	4	123
Coolgardie	1	5	55
Coolgardie	1	6	33
Coorow	0	1	135
Coorow	0	2	3
Coorow	1	2	192
Coorow	1	3	34
Coorow	1	4	36
Coorow	1	5	6
Coorow	1	6	8
Corrigin	0	1	126
Corrigin	0	2	4
Corrigin	1	2	152
Corrigin	1	3	39
Corrigin	1	4	31
Corrigin	1	5	35
Corrigin	1	6	7
Cottesloe	0	1	782
Cottesloe	0	2	73
Cottesloe	0	3	32
Cottesloe	0	4	17
Cottesloe	1	2	993
Cottesloe	1	3	394
Cottesloe	1	4	429
Cottesloe	1	5	215
Cottesloe	1	6	58
Cranbrook	0	1	127
Cranbrook	0	2	5
Cranbrook	1	2	146
Cranbrook	1	3	47
Cranbrook	1	4	51
Cranbrook	1	5	24
Cranbrook	1	6	8
Cuballing	0	1	98
Cuballing	0	2	9
Cuballing	1	2	153
Cuballing	1	3	40
Cuballing	1	4	36
Cuballing	1	5	12
Cuballing	1	6	6
Cue	0	1	41
Cue	0	3	5
Cue	1	2	19
Cunderdin	0	1	141
Cunderdin	0	2	11
Cunderdin	1	2	140
Cunderdin	1	3	46
Cunderdin	1	4	58
Cunderdin	1	5	38
Cunderdin	1	6	16
Dalwallinu	0	1	111
Dalwallinu	0	2	6
Dalwallinu	1	2	139
Dalwallinu	1	3	57
Dalwallinu	1	4	58
Dalwallinu	1	5	37
Dalwallinu	1	6	16
Dandaragan	0	1	359
Dandaragan	0	2	25
Dandaragan	1	2	535
Dandaragan	1	3	124
Dandaragan	1	4	130
Dandaragan	1	5	60
Dandaragan	1	6	21
Dardanup	0	1	1182
Dardanup	0	2	96
Dardanup	0	3	10
Dardanup	0	4	7
Dardanup	1	2	1855
Dardanup	1	3	831
Dardanup	1	4	820
Dardanup	1	5	362
Dardanup	1	6	154
Denmark	0	1	703
Denmark	0	2	52
Denmark	0	3	9
Denmark	1	2	906
Denmark	1	3	275
Denmark	1	4	252
Denmark	1	5	117
Denmark	1	6	50
Derby-West Kimberley	0	1	552
Derby-West Kimberley	0	2	40
Derby-West Kimberley	0	3	4
Derby-West Kimberley	1	2	464
Derby-West Kimberley	1	3	219
Derby-West Kimberley	1	4	201
Derby-West Kimberley	1	5	149
Derby-West Kimberley	1	6	208
Donnybrook-Balingup	0	1	565
Donnybrook-Balingup	0	2	43
Donnybrook-Balingup	0	3	4
Donnybrook-Balingup	1	2	952
Donnybrook-Balingup	1	3	266
Donnybrook-Balingup	1	4	278
Donnybrook-Balingup	1	5	130
Donnybrook-Balingup	1	6	62
Dowerin	0	1	104
Dowerin	0	2	6
Dowerin	1	2	95
Dowerin	1	3	25
Dowerin	1	4	24
Dowerin	1	5	26
Dowerin	1	6	3
Dumbleyung	0	1	71
Dumbleyung	0	2	3
Dumbleyung	1	2	89
Dumbleyung	1	3	22
Dumbleyung	1	4	26
Dumbleyung	1	5	20
Dumbleyung	1	6	4
Dundas	0	1	128
Dundas	1	2	76
Dundas	1	3	21
Dundas	1	4	19
Dundas	1	5	3
Dundas	1	6	3
East Fremantle	0	1	777
East Fremantle	0	2	63
East Fremantle	0	3	17
East Fremantle	0	4	4
East Fremantle	1	2	904
East Fremantle	1	3	413
East Fremantle	1	4	509
East Fremantle	1	5	172
East Fremantle	1	6	51
East Pilbara	0	1	430
East Pilbara	0	2	29
East Pilbara	0	3	8
East Pilbara	0	4	3
East Pilbara	1	2	387
East Pilbara	1	3	239
East Pilbara	1	4	262
East Pilbara	1	5	136
East Pilbara	1	6	139
Esperance	0	1	1461
Esperance	0	2	121
Esperance	0	3	16
Esperance	0	4	4
Esperance	1	2	1704
Esperance	1	3	621
Esperance	1	4	639
Esperance	1	5	292
Esperance	1	6	139
Exmouth	0	1	282
Exmouth	0	2	37
Exmouth	0	3	21
Exmouth	0	4	12
Exmouth	0	5	9
Exmouth	0	6	4
Exmouth	1	2	350
Exmouth	1	3	138
Exmouth	1	4	167
Exmouth	1	5	72
Exmouth	1	6	16
Fremantle	0	1	4380
Fremantle	0	2	467
Fremantle	0	3	169
Fremantle	0	4	73
Fremantle	0	5	10
Fremantle	0	6	6
Fremantle	1	2	4209
Fremantle	1	3	1724
Fremantle	1	4	1524
Fremantle	1	5	462
Fremantle	1	6	130
Gingin	0	1	539
Gingin	0	2	59
Gingin	0	3	7
Gingin	0	4	8
Gingin	0	5	3
Gingin	1	2	808
Gingin	1	3	231
Gingin	1	4	197
Gingin	1	5	103
Gingin	1	6	72
Gnowangerup	0	1	115
Gnowangerup	0	2	8
Gnowangerup	1	2	152
Gnowangerup	1	3	50
Gnowangerup	1	4	69
Gnowangerup	1	5	29
Gnowangerup	1	6	14
Goomalling	0	1	122
Goomalling	0	2	4
Goomalling	1	2	151
Goomalling	1	3	38
Goomalling	1	4	33
Goomalling	1	5	31
Goomalling	1	6	6
Gosnells	0	1	9334
Gosnells	0	2	958
Gosnells	0	3	242
Gosnells	0	4	95
Gosnells	0	5	34
Gosnells	0	6	17
Gosnells	1	2	11413
Gosnells	1	3	7242
Gosnells	1	4	7702
Gosnells	1	5	3471
Gosnells	1	6	2172
Greater Geraldton	0	1	4020
Greater Geraldton	0	2	336
Greater Geraldton	0	3	54
Greater Geraldton	0	4	4
Greater Geraldton	1	2	4757
Greater Geraldton	1	3	2041
Greater Geraldton	1	4	1866
Greater Geraldton	1	5	837
Greater Geraldton	1	6	427
Halls Creek	0	1	246
Halls Creek	0	2	14
Halls Creek	0	3	4
Halls Creek	0	4	3
Halls Creek	1	2	155
Halls Creek	1	3	134
Halls Creek	1	4	103
Halls Creek	1	5	79
Halls Creek	1	6	168
Harvey	0	1	2058
Harvey	0	2	165
Harvey	0	3	24
Harvey	0	4	8
Harvey	0	5	3
Harvey	0	6	10
Harvey	1	2	3579
Harvey	1	3	1488
Harvey	1	4	1666
Harvey	1	5	740
Harvey	1	6	337
Irwin	0	1	437
Irwin	0	2	22
Irwin	1	2	571
Irwin	1	3	170
Irwin	1	4	139
Irwin	1	5	69
Irwin	1	6	20
Jerramungup	0	1	140
Jerramungup	0	2	3
Jerramungup	1	2	149
Jerramungup	1	3	33
Jerramungup	1	4	58
Jerramungup	1	5	35
Jerramungup	1	6	7
Joondalup	0	1	10704
Joondalup	0	2	907
Joondalup	0	3	194
Joondalup	0	4	74
Joondalup	0	5	22
Joondalup	0	6	17
Joondalup	1	2	19212
Joondalup	1	3	9691
Joondalup	1	4	11459
Joondalup	1	5	4049
Joondalup	1	6	1195
Kalamunda	0	1	4623
Kalamunda	0	2	386
Kalamunda	0	3	59
Kalamunda	0	4	15
Kalamunda	0	5	5
Kalamunda	0	6	6
Kalamunda	1	2	7062
Kalamunda	1	3	3370
Kalamunda	1	4	3535
Kalamunda	1	5	1554
Kalamunda	1	6	641
Kalgoorlie-Boulder	0	1	2725
Kalgoorlie-Boulder	0	2	286
Kalgoorlie-Boulder	0	3	62
Kalgoorlie-Boulder	0	4	12
Kalgoorlie-Boulder	0	5	9
Kalgoorlie-Boulder	0	6	3
Kalgoorlie-Boulder	1	2	2828
Kalgoorlie-Boulder	1	3	1518
Kalgoorlie-Boulder	1	4	1498
Kalgoorlie-Boulder	1	5	696
Kalgoorlie-Boulder	1	6	348
Karratha	0	1	1360
Karratha	0	2	151
Karratha	0	3	44
Karratha	0	4	7
Karratha	0	6	3
Karratha	1	2	1630
Karratha	1	3	999
Karratha	1	4	1283
Karratha	1	5	597
Karratha	1	6	225
Katanning	0	1	422
Katanning	0	2	33
Katanning	0	3	13
Katanning	1	2	474
Katanning	1	3	191
Katanning	1	4	168
Katanning	1	5	67
Katanning	1	6	77
Kellerberrin	0	1	143
Kellerberrin	0	2	11
Kellerberrin	1	2	163
Kellerberrin	1	3	56
Kellerberrin	1	4	35
Kellerberrin	1	5	14
Kellerberrin	1	6	14
Kent	0	1	52
Kent	0	2	4
Kent	1	2	43
Kent	1	3	19
Kent	1	4	34
Kent	1	5	15
Kojonup	0	1	251
Kojonup	0	2	11
Kojonup	1	2	237
Kojonup	1	3	81
Kojonup	1	4	91
Kojonup	1	5	48
Kojonup	1	6	21
Kondinin	0	1	99
Kondinin	0	2	3
Kondinin	1	2	117
Kondinin	1	3	27
Kondinin	1	4	30
Kondinin	1	5	12
Kondinin	1	6	9
Koorda	0	1	56
Koorda	0	2	4
Koorda	1	2	54
Koorda	1	3	14
Koorda	1	4	15
Koorda	1	5	13
Koorda	1	6	4
Kulin	0	1	73
Kulin	0	2	6
Kulin	1	2	102
Kulin	1	3	28
Kulin	1	4	30
Kulin	1	5	25
Kulin	1	6	7
Kwinana	0	1	3588
Kwinana	0	2	437
Kwinana	0	3	70
Kwinana	0	4	22
Kwinana	0	5	10
Kwinana	1	2	4271
Kwinana	1	3	2721
Kwinana	1	4	2677
Kwinana	1	5	1193
Kwinana	1	6	679
Lake Grace	0	1	133
Lake Grace	0	2	6
Lake Grace	1	2	160
Lake Grace	1	3	43
Lake Grace	1	4	64
Lake Grace	1	5	35
Lake Grace	1	6	9
Laverton	0	1	64
Laverton	1	2	52
Laverton	1	3	18
Laverton	1	4	17
Laverton	1	5	10
Laverton	1	6	15
Leonora	0	1	99
Leonora	0	2	4
Leonora	1	2	95
Leonora	1	3	38
Leonora	1	4	36
Leonora	1	5	25
Leonora	1	6	13
Mandurah	0	1	9909
Mandurah	0	2	690
Mandurah	0	3	104
Mandurah	0	4	21
Mandurah	0	5	16
Mandurah	1	2	12919
Mandurah	1	3	4685
Mandurah	1	4	4360
Mandurah	1	5	1822
Mandurah	1	6	828
Manjimup	0	1	1118
Manjimup	0	2	58
Manjimup	0	3	8
Manjimup	0	6	5
Manjimup	1	2	1291
Manjimup	1	3	408
Manjimup	1	4	375
Manjimup	1	5	180
Manjimup	1	6	73
Meekatharra	0	1	103
Meekatharra	0	2	5
Meekatharra	1	2	75
Meekatharra	1	3	37
Meekatharra	1	4	24
Meekatharra	1	5	14
Meekatharra	1	6	19
Melville	0	1	9375
Melville	0	2	659
Melville	0	3	244
Melville	0	4	90
Melville	0	5	39
Melville	0	6	16
Melville	1	2	12269
Melville	1	3	5920
Melville	1	4	6725
Melville	1	5	2466
Melville	1	6	772
Menzies	0	1	31
Menzies	1	2	19
Menzies	1	3	7
Menzies	1	4	6
Menzies	1	5	3
Menzies	1	6	3
Merredin	0	1	359
Merredin	0	2	24
Merredin	0	3	3
Merredin	1	2	404
Merredin	1	3	142
Merredin	1	4	119
Merredin	1	5	65
Merredin	1	6	25
Mingenew	0	1	42
Mingenew	1	2	52
Mingenew	1	3	18
Mingenew	1	4	20
Mingenew	1	5	12
Moora	0	1	261
Moora	0	2	13
Moora	0	3	6
Moora	1	2	282
Moora	1	3	95
Moora	1	4	107
Moora	1	5	48
Moora	1	6	18
Morawa	0	1	73
Morawa	0	2	7
Morawa	1	2	77
Morawa	1	3	22
Morawa	1	4	19
Morawa	1	5	8
Morawa	1	6	9
Mosman Park	0	1	1147
Mosman Park	0	2	89
Mosman Park	0	3	23
Mosman Park	0	4	12
Mosman Park	0	5	6
Mosman Park	1	2	983
Mosman Park	1	3	452
Mosman Park	1	4	531
Mosman Park	1	5	237
Mosman Park	1	6	51
Mount Magnet	0	1	49
Mount Magnet	0	2	10
Mount Magnet	1	2	40
Mount Magnet	1	3	10
Mount Magnet	1	4	11
Mount Magnet	1	5	3
Mount Marshall	0	1	60
Mount Marshall	0	2	5
Mount Marshall	1	2	57
Mount Marshall	1	3	17
Mount Marshall	1	4	26
Mount Marshall	1	5	14
Mount Marshall	1	6	4
Mukinbudin	0	1	62
Mukinbudin	1	2	84
Mukinbudin	1	3	21
Mukinbudin	1	4	25
Mukinbudin	1	5	8
Mukinbudin	1	6	10
Mundaring	0	1	2792
Mundaring	0	2	214
Mundaring	0	3	32
Mundaring	0	4	3
Mundaring	1	2	4819
Mundaring	1	3	2162
Mundaring	1	4	2166
Mundaring	1	5	957
Mundaring	1	6	385
Murchison	0	1	10
Murchison	1	2	10
Murchison	1	3	5
Murchison	1	4	3
Murchison	1	5	5
Murchison	1	6	6
Murray	0	1	1627
Murray	0	2	115
Murray	0	3	12
Murray	0	4	9
Murray	1	2	2490
Murray	1	3	890
Murray	1	4	876
Murray	1	5	397
Murray	1	6	222
Nannup	0	1	187
Nannup	0	2	18
Nannup	1	2	262
Nannup	1	3	68
Nannup	1	4	45
Nannup	1	5	19
Nannup	1	6	11
Narembeen	0	1	69
Narembeen	0	2	4
Narembeen	1	2	104
Narembeen	1	3	34
Narembeen	1	4	28
Narembeen	1	5	20
Narembeen	1	6	4
Narrogin	0	1	629
Narrogin	0	2	39
Narrogin	0	3	6
Narrogin	0	4	3
Narrogin	1	2	606
Narrogin	1	3	216
Narrogin	1	4	181
Narrogin	1	5	96
Narrogin	1	6	36
Nedlands	0	1	1480
Nedlands	0	2	119
Nedlands	0	3	64
Nedlands	0	4	59
Nedlands	0	5	17
Nedlands	0	6	4
Nedlands	1	2	2302
Nedlands	1	3	1093
Nedlands	1	4	1571
Nedlands	1	5	724
Nedlands	1	6	174
Ngaanyatjarraku	0	1	83
Ngaanyatjarraku	0	2	5
Ngaanyatjarraku	1	2	57
Ngaanyatjarraku	1	3	50
Ngaanyatjarraku	1	4	40
Ngaanyatjarraku	1	5	39
Ngaanyatjarraku	1	6	68
Northam	0	1	1181
Northam	0	2	91
Northam	0	3	14
Northam	0	4	3
Northam	1	2	1415
Northam	1	3	511
Northam	1	4	477
Northam	1	5	227
Northam	1	6	148
Northampton	0	1	371
Northampton	0	2	19
Northampton	1	2	517
Northampton	1	3	105
Northampton	1	4	97
Northampton	1	5	52
Northampton	1	6	28
Nungarin	0	1	31
Nungarin	1	2	36
Nungarin	1	3	13
Nungarin	1	4	5
Nungarin	1	6	4
Peppermint Grove	0	1	115
Peppermint Grove	0	2	4
Peppermint Grove	1	2	173
Peppermint Grove	1	3	84
Peppermint Grove	1	4	78
Peppermint Grove	1	5	44
Peppermint Grove	1	6	26
Perenjori	0	1	46
Perenjori	0	2	3
Perenjori	1	2	56
Perenjori	1	3	11
Perenjori	1	4	18
Perenjori	1	5	12
Perenjori	1	6	8
Perth	0	1	5303
Perth	0	2	871
Perth	0	3	246
Perth	0	4	55
Perth	0	5	9
Perth	1	2	4099
Perth	1	3	1109
Perth	1	4	482
Perth	1	5	121
Perth	1	6	30
Pingelly	0	1	151
Pingelly	0	2	3
Pingelly	1	2	162
Pingelly	1	3	47
Pingelly	1	4	33
Pingelly	1	5	19
Pingelly	1	6	11
Plantagenet	0	1	550
Plantagenet	0	2	37
Plantagenet	0	3	6
Plantagenet	0	4	4
Plantagenet	1	2	785
Plantagenet	1	3	251
Plantagenet	1	4	201
Plantagenet	1	5	97
Plantagenet	1	6	66
Port Hedland	0	1	1264
Port Hedland	0	2	136
Port Hedland	0	3	20
Port Hedland	0	4	6
Port Hedland	1	2	1311
Port Hedland	1	3	758
Port Hedland	1	4	756
Port Hedland	1	5	390
Port Hedland	1	6	224
Quairading	0	1	101
Quairading	0	2	6
Quairading	1	2	133
Quairading	1	3	17
Quairading	1	4	29
Quairading	1	5	19
Quairading	1	6	8
Ravensthorpe	0	1	265
Ravensthorpe	0	2	18
Ravensthorpe	1	2	294
Ravensthorpe	1	3	81
Ravensthorpe	1	4	76
Ravensthorpe	1	5	42
Ravensthorpe	1	6	13
Rockingham	0	1	11283
Rockingham	0	2	980
Rockingham	0	3	155
Rockingham	0	4	30
Rockingham	0	5	11
Rockingham	1	2	14792
Rockingham	1	3	7941
Rockingham	1	4	8045
Rockingham	1	5	3527
Rockingham	1	6	1656
Sandstone	0	1	22
Sandstone	1	2	16
Serpentine-Jarrahdale	0	1	1542
Serpentine-Jarrahdale	0	2	172
Serpentine-Jarrahdale	0	3	25
Serpentine-Jarrahdale	0	4	5
Serpentine-Jarrahdale	0	5	5
Serpentine-Jarrahdale	1	2	3038
Serpentine-Jarrahdale	1	3	1785
Serpentine-Jarrahdale	1	4	2054
Serpentine-Jarrahdale	1	5	1002
Serpentine-Jarrahdale	1	6	592
Shark Bay	0	1	137
Shark Bay	0	2	14
Shark Bay	1	2	124
Shark Bay	1	3	31
Shark Bay	1	4	37
Shark Bay	1	5	6
Shark Bay	1	6	11
South Perth	0	1	5651
South Perth	0	2	626
South Perth	0	3	237
South Perth	0	4	60
South Perth	0	5	19
South Perth	0	6	9
South Perth	1	2	5735
South Perth	1	3	2284
South Perth	1	4	2176
South Perth	1	5	700
South Perth	1	6	200
Stirling	0	1	27703
Stirling	0	2	2757
Stirling	0	3	833
