LGA_NAME16	Age	Sex	persons
Elliston	35-44	M	57
Elliston	45-54	F	54
Elliston	45-54	M	56
Elliston	55-64	F	93
Elliston	55-64	M	105
Elliston	65-74	F	58
Elliston	65-74	M	75
Elliston	75-84	F	27
Elliston	75-84	M	28
Elliston	85+	F	9
Elliston	85+	M	9
Flinders Ranges	0-4	F	42
Flinders Ranges	0-4	M	49
Flinders Ranges	5-14	F	71
Flinders Ranges	5-14	M	71
Flinders Ranges	15-19	F	36
Flinders Ranges	15-19	M	29
Flinders Ranges	20-24	F	33
Flinders Ranges	20-24	M	25
Flinders Ranges	25-34	F	84
Flinders Ranges	25-34	M	77
Flinders Ranges	35-44	F	69
Flinders Ranges	35-44	M	71
Flinders Ranges	45-54	F	103
Flinders Ranges	45-54	M	92
Flinders Ranges	55-64	F	138
Flinders Ranges	55-64	M	139
Flinders Ranges	65-74	F	157
Flinders Ranges	65-74	M	155
Flinders Ranges	75-84	F	75
Flinders Ranges	75-84	M	73
Flinders Ranges	85+	F	26
Flinders Ranges	85+	M	24
Franklin Harbour	0-4	F	23
Franklin Harbour	0-4	M	26
Franklin Harbour	5-14	F	64
Franklin Harbour	5-14	M	95
Franklin Harbour	15-19	F	24
Franklin Harbour	15-19	M	27
Franklin Harbour	20-24	F	18
Franklin Harbour	20-24	M	19
Franklin Harbour	25-34	F	59
Franklin Harbour	25-34	M	64
Franklin Harbour	35-44	F	64
Franklin Harbour	35-44	M	64
Franklin Harbour	45-54	F	81
Franklin Harbour	45-54	M	82
Franklin Harbour	55-64	F	107
Franklin Harbour	55-64	M	104
Franklin Harbour	65-74	F	115
Franklin Harbour	65-74	M	129
Franklin Harbour	75-84	F	51
Franklin Harbour	75-84	M	55
Franklin Harbour	85+	F	18
Franklin Harbour	85+	M	13
Gawler	0-4	F	649
Gawler	0-4	M	698
Gawler	5-14	F	1484
Gawler	5-14	M	1543
Gawler	15-19	F	670
Gawler	15-19	M	743
Gawler	20-24	F	719
Gawler	20-24	M	781
Gawler	25-34	F	1580
Gawler	25-34	M	1545
Gawler	35-44	F	1472
Gawler	35-44	M	1370
Gawler	45-54	F	1591
Gawler	45-54	M	1420
Gawler	55-64	F	1781
Gawler	55-64	M	1586
Gawler	65-74	F	1404
Gawler	65-74	M	1259
Gawler	75-84	F	1059
Gawler	75-84	M	795
Gawler	85+	F	497
Gawler	85+	M	331
Goyder	0-4	F	70
Goyder	0-4	M	101
Goyder	5-14	F	241
Goyder	5-14	M	222
Goyder	15-19	F	109
Goyder	15-19	M	110
Goyder	20-24	F	69
Goyder	20-24	M	67
Goyder	25-34	F	171
Goyder	25-34	M	175
Goyder	35-44	F	183
Goyder	35-44	M	184
Goyder	45-54	F	245
Goyder	45-54	M	248
Goyder	55-64	F	365
Goyder	55-64	M	382
Goyder	65-74	F	316
Goyder	65-74	M	345
Goyder	75-84	F	167
Goyder	75-84	M	170
Goyder	85+	F	64
Goyder	85+	M	43
Grant	0-4	F	210
Grant	0-4	M	179
Grant	5-14	F	520
Grant	5-14	M	557
Grant	15-19	F	245
Grant	15-19	M	272
Grant	20-24	F	168
Grant	20-24	M	229
Grant	25-34	F	311
Grant	25-34	M	464
Grant	35-44	F	482
Grant	35-44	M	651
Grant	45-54	F	590
Grant	45-54	M	735
Grant	55-64	F	618
Grant	55-64	M	753
Grant	65-74	F	461
Grant	65-74	M	624
Grant	75-84	F	203
Grant	75-84	M	238
Grant	85+	F	78
Grant	85+	M	54
Holdfast Bay	0-4	F	713
Holdfast Bay	0-4	M	705
Holdfast Bay	5-14	F	1685
Holdfast Bay	5-14	M	1834
Holdfast Bay	15-19	F	958
Holdfast Bay	15-19	M	998
Holdfast Bay	20-24	F	970
Holdfast Bay	20-24	M	966
Holdfast Bay	25-34	F	2024
Holdfast Bay	25-34	M	1955
Holdfast Bay	35-44	F	2295
Holdfast Bay	35-44	M	2106
Holdfast Bay	45-54	F	2477
Holdfast Bay	45-54	M	2295
Holdfast Bay	55-64	F	2905
Holdfast Bay	55-64	M	2563
Holdfast Bay	65-74	F	2871
Holdfast Bay	65-74	M	2578
Holdfast Bay	75-84	F	1697
Holdfast Bay	75-84	M	1410
Holdfast Bay	85+	F	1034
Holdfast Bay	85+	M	513
Kangaroo Island	0-4	F	122
Kangaroo Island	0-4	M	133
Kangaroo Island	5-14	F	241
Kangaroo Island	5-14	M	287
Kangaroo Island	15-19	F	83
Kangaroo Island	15-19	M	105
Kangaroo Island	20-24	F	78
Kangaroo Island	20-24	M	93
Kangaroo Island	25-34	F	247
Kangaroo Island	25-34	M	237
Kangaroo Island	35-44	F	243
Kangaroo Island	35-44	M	245
Kangaroo Island	45-54	F	305
Kangaroo Island	45-54	M	293
Kangaroo Island	55-64	F	408
Kangaroo Island	55-64	M	448
Kangaroo Island	65-74	F	389
Kangaroo Island	65-74	M	420
Kangaroo Island	75-84	F	187
Kangaroo Island	75-84	M	217
Kangaroo Island	85+	F	61
Kangaroo Island	85+	M	61
Karoonda East Murray	0-4	F	18
Karoonda East Murray	0-4	M	28
Karoonda East Murray	5-14	F	57
Karoonda East Murray	5-14	M	59
Karoonda East Murray	15-19	F	15
Karoonda East Murray	15-19	M	36
Karoonda East Murray	20-24	F	15
Karoonda East Murray	20-24	M	26
Karoonda East Murray	25-34	F	50
Karoonda East Murray	25-34	M	45
Karoonda East Murray	35-44	F	42
Karoonda East Murray	35-44	M	44
Karoonda East Murray	45-54	F	53
Karoonda East Murray	45-54	M	79
Karoonda East Murray	55-64	F	79
Karoonda East Murray	55-64	M	88
Karoonda East Murray	65-74	F	68
Karoonda East Murray	65-74	M	88
Karoonda East Murray	75-84	F	34
Karoonda East Murray	75-84	M	36
Karoonda East Murray	85+	F	27
Karoonda East Murray	85+	M	13
Kimba	0-4	F	15
Kimba	0-4	M	32
Kimba	5-14	F	81
Kimba	5-14	M	92
Kimba	15-19	F	17
Kimba	15-19	M	20
Kimba	20-24	F	19
Kimba	20-24	M	27
Kimba	25-34	F	63
Kimba	25-34	M	45
Kimba	35-44	F	54
Kimba	35-44	M	80
Kimba	45-54	F	59
Kimba	45-54	M	48
Kimba	55-64	F	69
Kimba	55-64	M	86
Kimba	65-74	F	49
Kimba	65-74	M	64
Kimba	75-84	F	38
Kimba	75-84	M	46
Kimba	85+	F	26
Kimba	85+	M	14
Kingston (SA)	0-4	F	54
Kingston (SA)	0-4	M	47
Kingston (SA)	5-14	F	106
Kingston (SA)	5-14	M	119
Kingston (SA)	15-19	F	46
Kingston (SA)	15-19	M	56
Kingston (SA)	20-24	F	46
Kingston (SA)	20-24	M	57
Kingston (SA)	25-34	F	102
Kingston (SA)	25-34	M	101
Kingston (SA)	35-44	F	109
Kingston (SA)	35-44	M	117
Kingston (SA)	45-54	F	124
Kingston (SA)	45-54	M	129
Kingston (SA)	55-64	F	194
Kingston (SA)	55-64	M	177
Kingston (SA)	65-74	F	210
Kingston (SA)	65-74	M	233
Kingston (SA)	75-84	F	124
Kingston (SA)	75-84	M	111
Kingston (SA)	85+	F	44
Kingston (SA)	85+	M	41
Light	0-4	F	389
Light	0-4	M	446
Light	5-14	F	1101
Light	5-14	M	1238
Light	15-19	F	552
Light	15-19	M	602
Light	20-24	F	486
Light	20-24	M	441
Light	25-34	F	802
Light	25-34	M	775
Light	35-44	F	1025
Light	35-44	M	881
Light	45-54	F	1171
Light	45-54	M	1128
Light	55-64	F	1113
Light	55-64	M	1185
Light	65-74	F	732
Light	65-74	M	819
Light	75-84	F	365
Light	75-84	M	331
Light	85+	F	115
Light	85+	M	98
Lower Eyre Peninsula	0-4	F	174
Lower Eyre Peninsula	0-4	M	166
Lower Eyre Peninsula	5-14	F	391
Lower Eyre Peninsula	5-14	M	449
Lower Eyre Peninsula	15-19	F	151
Lower Eyre Peninsula	15-19	M	173
Lower Eyre Peninsula	20-24	F	78
Lower Eyre Peninsula	20-24	M	89
Lower Eyre Peninsula	25-34	F	272
Lower Eyre Peninsula	25-34	M	265
Lower Eyre Peninsula	35-44	F	370
Lower Eyre Peninsula	35-44	M	401
Lower Eyre Peninsula	45-54	F	426
Lower Eyre Peninsula	45-54	M	439
Lower Eyre Peninsula	55-64	F	411
Lower Eyre Peninsula	55-64	M	501
Lower Eyre Peninsula	65-74	F	334
Lower Eyre Peninsula	65-74	M	402
Lower Eyre Peninsula	75-84	F	139
Lower Eyre Peninsula	75-84	M	182
Lower Eyre Peninsula	85+	F	46
Lower Eyre Peninsula	85+	M	36
Loxton Waikerie	0-4	F	286
Loxton Waikerie	0-4	M	321
Loxton Waikerie	5-14	F	708
Loxton Waikerie	5-14	M	696
Loxton Waikerie	15-19	F	283
Loxton Waikerie	15-19	M	339
Loxton Waikerie	20-24	F	215
Loxton Waikerie	20-24	M	260
Loxton Waikerie	25-34	F	627
Loxton Waikerie	25-34	M	550
Loxton Waikerie	35-44	F	567
Loxton Waikerie	35-44	M	589
Loxton Waikerie	45-54	F	714
Loxton Waikerie	45-54	M	767
Loxton Waikerie	55-64	F	818
Loxton Waikerie	55-64	M	804
Loxton Waikerie	65-74	F	820
Loxton Waikerie	65-74	M	917
Loxton Waikerie	75-84	F	517
Loxton Waikerie	75-84	M	479
Loxton Waikerie	85+	F	234
Loxton Waikerie	85+	M	161
Maralinga Tjarutja	5-14	F	10
Maralinga Tjarutja	5-14	M	4
Maralinga Tjarutja	15-19	F	4
Maralinga Tjarutja	15-19	M	3
Maralinga Tjarutja	20-24	F	5
Maralinga Tjarutja	20-24	M	5
Maralinga Tjarutja	25-34	F	9
Maralinga Tjarutja	25-34	M	5
Maralinga Tjarutja	35-44	F	3
Maralinga Tjarutja	35-44	M	5
Maralinga Tjarutja	45-54	F	14
Maralinga Tjarutja	45-54	M	10
Maralinga Tjarutja	55-64	F	6
Maralinga Tjarutja	55-64	M	6
Maralinga Tjarutja	65-74	F	4
Maralinga Tjarutja	65-74	M	3
Maralinga Tjarutja	75-84	M	4
Marion	0-4	F	2455
Marion	0-4	M	2633
Marion	5-14	F	4994
Marion	5-14	M	5193
Marion	15-19	F	2336
Marion	15-19	M	2494
Marion	20-24	F	3233
Marion	20-24	M	3107
Marion	25-34	F	7342
Marion	25-34	M	6939
Marion	35-44	F	6879
Marion	35-44	M	6508
Marion	45-54	F	5789
Marion	45-54	M	5550
Marion	55-64	F	6034
Marion	55-64	M	5270
Marion	65-74	F	5322
Marion	65-74	M	4614
Marion	75-84	F	2964
Marion	75-84	M	2330
Marion	85+	F	1756
Marion	85+	M	979
Mid Murray	0-4	F	172
Mid Murray	0-4	M	162
Mid Murray	5-14	F	390
Mid Murray	5-14	M	447
Mid Murray	15-19	F	193
Mid Murray	15-19	M	214
Mid Murray	20-24	F	143
Mid Murray	20-24	M	159
Mid Murray	25-34	F	341
Mid Murray	25-34	M	395
Mid Murray	35-44	F	359
Mid Murray	35-44	M	468
Mid Murray	45-54	F	594
Mid Murray	45-54	M	632
Mid Murray	55-64	F	817
Mid Murray	55-64	M	919
Mid Murray	65-74	F	799
Mid Murray	65-74	M	951
Mid Murray	75-84	F	377
Mid Murray	75-84	M	423
Mid Murray	85+	F	120
Mid Murray	85+	M	90
Mitcham	0-4	F	1607
Mitcham	0-4	M	1672
Mitcham	5-14	F	4081
Mitcham	5-14	M	4285
Mitcham	15-19	F	2130
Mitcham	15-19	M	2172
Mitcham	20-24	F	2048
Mitcham	20-24	M	2035
Mitcham	25-34	F	3563
Mitcham	25-34	M	3560
Mitcham	35-44	F	4510
Mitcham	35-44	M	4152
Mitcham	45-54	F	4780
Mitcham	45-54	M	4537
Mitcham	55-64	F	4295
Mitcham	55-64	M	4042
Mitcham	65-74	F	3895
Mitcham	65-74	M	3387
Mitcham	75-84	F	2465
Mitcham	75-84	M	2184
Mitcham	85+	F	1356
Mitcham	85+	M	866
Mount Barker	0-4	F	1212
Mount Barker	0-4	M	1284
Mount Barker	5-14	F	2492
Mount Barker	5-14	M	2669
Mount Barker	15-19	F	1176
Mount Barker	15-19	M	1164
Mount Barker	20-24	F	1111
Mount Barker	20-24	M	1173
Mount Barker	25-34	F	2517
Mount Barker	25-34	M	2400
Mount Barker	35-44	F	2642
Mount Barker	35-44	M	2410
Mount Barker	45-54	F	2798
Mount Barker	45-54	M	2496
Mount Barker	55-64	F	2470
Mount Barker	55-64	M	2270
Mount Barker	65-74	F	2147
Mount Barker	65-74	M	2008
Mount Barker	75-84	F	1107
Mount Barker	75-84	M	935
Mount Barker	85+	F	448
Mount Barker	85+	M	289
Mount Gambier	0-4	F	753
Mount Gambier	0-4	M	749
Mount Gambier	5-14	F	1630
Mount Gambier	5-14	M	1760
Mount Gambier	15-19	F	833
Mount Gambier	15-19	M	836
Mount Gambier	20-24	F	749
Mount Gambier	20-24	M	734
Mount Gambier	25-34	F	1745
Mount Gambier	25-34	M	1657
Mount Gambier	35-44	F	1594
Mount Gambier	35-44	M	1438
Mount Gambier	45-54	F	1725
Mount Gambier	45-54	M	1561
Mount Gambier	55-64	F	1777
Mount Gambier	55-64	M	1609
Mount Gambier	65-74	F	1597
Mount Gambier	65-74	M	1461
Mount Gambier	75-84	F	1048
Mount Gambier	75-84	M	826
Mount Gambier	85+	F	501
Mount Gambier	85+	M	305
Mount Remarkable	0-4	F	58
Mount Remarkable	0-4	M	61
Mount Remarkable	5-14	F	141
Mount Remarkable	5-14	M	139
Mount Remarkable	15-19	F	61
Mount Remarkable	15-19	M	75
Mount Remarkable	20-24	F	35
Mount Remarkable	20-24	M	37
Mount Remarkable	25-34	F	99
Mount Remarkable	25-34	M	109
Mount Remarkable	35-44	F	124
Mount Remarkable	35-44	M	104
Mount Remarkable	45-54	F	184
Mount Remarkable	45-54	M	167
Mount Remarkable	55-64	F	302
Mount Remarkable	55-64	M	316
Mount Remarkable	65-74	F	236
Mount Remarkable	65-74	M	271
Mount Remarkable	75-84	F	137
Mount Remarkable	75-84	M	135
Mount Remarkable	85+	F	52
Mount Remarkable	85+	M	32
Murray Bridge	0-4	F	568
Murray Bridge	0-4	M	587
Murray Bridge	5-14	F	1269
Murray Bridge	5-14	M	1253
Murray Bridge	15-19	F	588
Murray Bridge	15-19	M	620
Murray Bridge	20-24	F	583
Murray Bridge	20-24	M	630
Murray Bridge	25-34	F	1271
Murray Bridge	25-34	M	1372
Murray Bridge	35-44	F	1118
Murray Bridge	35-44	M	1274
Murray Bridge	45-54	F	1349
Murray Bridge	45-54	M	1350
Murray Bridge	55-64	F	1519
Murray Bridge	55-64	M	1452
Murray Bridge	65-74	F	1306
Murray Bridge	65-74	M	1262
Murray Bridge	75-84	F	849
Murray Bridge	75-84	M	807
Murray Bridge	85+	F	367
Murray Bridge	85+	M	245
Naracoorte Lucindale	0-4	F	228
Naracoorte Lucindale	0-4	M	273
Naracoorte Lucindale	5-14	F	539
Naracoorte Lucindale	5-14	M	593
Naracoorte Lucindale	15-19	F	212
Naracoorte Lucindale	15-19	M	234
Naracoorte Lucindale	20-24	F	187
Naracoorte Lucindale	20-24	M	248
Naracoorte Lucindale	25-34	F	476
Naracoorte Lucindale	25-34	M	568
Naracoorte Lucindale	35-44	F	572
Naracoorte Lucindale	35-44	M	567
Naracoorte Lucindale	45-54	F	518
Naracoorte Lucindale	45-54	M	550
Naracoorte Lucindale	55-64	F	539
Naracoorte Lucindale	55-64	M	599
Naracoorte Lucindale	65-74	F	466
Naracoorte Lucindale	65-74	M	515
Naracoorte Lucindale	75-84	F	302
Naracoorte Lucindale	75-84	M	282
Naracoorte Lucindale	85+	F	131
Naracoorte Lucindale	85+	M	87
Northern Areas	0-4	F	123
Northern Areas	0-4	M	122
Northern Areas	5-14	F	274
Northern Areas	5-14	M	295
Northern Areas	15-19	F	97
Northern Areas	15-19	M	107
Northern Areas	20-24	F	69
Northern Areas	20-24	M	125
Northern Areas	25-34	F	206
Northern Areas	25-34	M	189
Northern Areas	35-44	F	238
Northern Areas	35-44	M	233
Northern Areas	45-54	F	271
Northern Areas	45-54	M	263
Northern Areas	55-64	F	368
Northern Areas	55-64	M	383
Northern Areas	65-74	F	331
Northern Areas	65-74	M	351
Northern Areas	75-84	F	191
Northern Areas	75-84	M	186
Northern Areas	85+	F	85
Northern Areas	85+	M	49
Norwood Payneham and St Peters	0-4	F	795
Norwood Payneham and St Peters	0-4	M	801
Norwood Payneham and St Peters	5-14	F	1866
Norwood Payneham and St Peters	5-14	M	1878
Norwood Payneham and St Peters	15-19	F	883
Norwood Payneham and St Peters	15-19	M	1130
Norwood Payneham and St Peters	20-24	F	1242
Norwood Payneham and St Peters	20-24	M	1237
Norwood Payneham and St Peters	25-34	F	2909
Norwood Payneham and St Peters	25-34	M	2852
Norwood Payneham and St Peters	35-44	F	2495
Norwood Payneham and St Peters	35-44	M	2431
Norwood Payneham and St Peters	45-54	F	2357
Norwood Payneham and St Peters	45-54	M	2209
Norwood Payneham and St Peters	55-64	F	2349
Norwood Payneham and St Peters	55-64	M	2185
Norwood Payneham and St Peters	65-74	F	2113
Norwood Payneham and St Peters	65-74	M	1777
Norwood Payneham and St Peters	75-84	F	1545
Norwood Payneham and St Peters	75-84	M	1068
Norwood Payneham and St Peters	85+	F	871
Norwood Payneham and St Peters	85+	M	505
Onkaparinga	0-4	F	4590
Onkaparinga	0-4	M	4807
Onkaparinga	5-14	F	10454
Onkaparinga	5-14	M	11205
Onkaparinga	15-19	F	4967
Onkaparinga	15-19	M	5250
Onkaparinga	20-24	F	4801
Onkaparinga	20-24	M	5071
Onkaparinga	25-34	F	10822
Onkaparinga	25-34	M	10630
Onkaparinga	35-44	F	11695
Onkaparinga	35-44	M	10850
Onkaparinga	45-54	F	11561
Onkaparinga	45-54	M	11180
Onkaparinga	55-64	F	11743
Onkaparinga	55-64	M	10656
Onkaparinga	65-74	F	10753
Onkaparinga	65-74	M	9582
Onkaparinga	75-84	F	5683
Onkaparinga	75-84	M	5020
Onkaparinga	85+	F	2349
Onkaparinga	85+	M	1545
Orroroo Carrieton	0-4	F	26
Orroroo Carrieton	0-4	M	25
Orroroo Carrieton	5-14	F	36
Orroroo Carrieton	5-14	M	54
Orroroo Carrieton	15-19	F	27
Orroroo Carrieton	15-19	M	23
Orroroo Carrieton	20-24	F	3
Orroroo Carrieton	20-24	M	16
Orroroo Carrieton	25-34	F	45
Orroroo Carrieton	25-34	M	34
Orroroo Carrieton	35-44	F	45
Orroroo Carrieton	35-44	M	33
Orroroo Carrieton	45-54	F	45
Orroroo Carrieton	45-54	M	46
Orroroo Carrieton	55-64	F	79
Orroroo Carrieton	55-64	M	79
Orroroo Carrieton	65-74	F	69
Orroroo Carrieton	65-74	M	73
Orroroo Carrieton	75-84	F	34
Orroroo Carrieton	75-84	M	32
Orroroo Carrieton	85+	F	36
Orroroo Carrieton	85+	M	16
Peterborough	0-4	F	26
Peterborough	0-4	M	24
Peterborough	5-14	F	84
Peterborough	5-14	M	71
Peterborough	15-19	F	35
Peterborough	15-19	M	41
Peterborough	20-24	F	25
Peterborough	20-24	M	38
Peterborough	25-34	F	60
Peterborough	25-34	M	63
Peterborough	35-44	F	85
Peterborough	35-44	M	68
Peterborough	45-54	F	98
Peterborough	45-54	M	109
Peterborough	55-64	F	155
Peterborough	55-64	M	155
Peterborough	65-74	F	142
Peterborough	65-74	M	161
Peterborough	75-84	F	83
Peterborough	75-84	M	71
Peterborough	85+	F	27
Peterborough	85+	M	15
Playford	0-4	F	3743
Playford	0-4	M	3739
Playford	5-14	F	7427
Playford	5-14	M	7772
Playford	15-19	F	2948
Playford	15-19	M	3208
Playford	20-24	F	3540
Playford	20-24	M	3430
Playford	25-34	F	8107
Playford	25-34	M	7665
Playford	35-44	F	6358
Playford	35-44	M	6358
Playford	45-54	F	5675
Playford	45-54	M	5644
Playford	55-64	F	5513
Playford	55-64	M	5366
Playford	65-74	F	3686
Playford	65-74	M	3533
Playford	75-84	F	2155
Playford	75-84	M	1751
Playford	85+	F	965
Playford	85+	M	607
Port Adelaide Enfield	0-4	F	3816
Port Adelaide Enfield	0-4	M	4198
Port Adelaide Enfield	5-14	F	6951
Port Adelaide Enfield	5-14	M	7334
Port Adelaide Enfield	15-19	F	3207
Port Adelaide Enfield	15-19	M	3315
Port Adelaide Enfield	20-24	F	4174
Port Adelaide Enfield	20-24	M	4766
Port Adelaide Enfield	25-34	F	10927
Port Adelaide Enfield	25-34	M	11471
Port Adelaide Enfield	35-44	F	9726
Port Adelaide Enfield	35-44	M	10075
Port Adelaide Enfield	45-54	F	8179
Port Adelaide Enfield	45-54	M	8034
Port Adelaide Enfield	55-64	F	7824
Port Adelaide Enfield	55-64	M	7565
Port Adelaide Enfield	65-74	F	6168
Port Adelaide Enfield	65-74	M	5488
Port Adelaide Enfield	75-84	F	3451
Port Adelaide Enfield	75-84	M	2741
Port Adelaide Enfield	85+	F	1934
Port Adelaide Enfield	85+	M	1054
Port Augusta	0-4	F	384
Port Augusta	0-4	M	413
Port Augusta	5-14	F	881
Port Augusta	5-14	M	867
Port Augusta	15-19	F	347
Port Augusta	15-19	M	421
Port Augusta	20-24	F	341
Port Augusta	20-24	M	419
Port Augusta	25-34	F	937
Port Augusta	25-34	M	1160
Port Augusta	35-44	F	779
Port Augusta	35-44	M	879
Port Augusta	45-54	F	861
Port Augusta	45-54	M	821
Port Augusta	55-64	F	906
Port Augusta	55-64	M	962
Port Augusta	65-74	F	686
Port Augusta	65-74	M	719
Port Augusta	75-84	F	401
Port Augusta	75-84	M	403
Port Augusta	85+	F	161
Port Augusta	85+	M	95
Port Lincoln	0-4	F	400
Port Lincoln	0-4	M	428
Port Lincoln	5-14	F	843
Port Lincoln	5-14	M	927
Port Lincoln	15-19	F	420
Port Lincoln	15-19	M	418
Port Lincoln	20-24	F	405
Port Lincoln	20-24	M	392
Port Lincoln	25-34	F	916
Port Lincoln	25-34	M	895
Port Lincoln	35-44	F	833
Port Lincoln	35-44	M	800
Port Lincoln	45-54	F	896
Port Lincoln	45-54	M	885
Port Lincoln	55-64	F	984
Port Lincoln	55-64	M	922
Port Lincoln	65-74	F	861
Port Lincoln	65-74	M	801
Port Lincoln	75-84	F	504
Port Lincoln	75-84	M	448
Port Lincoln	85+	F	256
Port Lincoln	85+	M	173
Port Pirie	0-4	F	442
Port Pirie	0-4	M	482
Port Pirie	5-14	F	1051
Port Pirie	5-14	M	1069
Port Pirie	15-19	F	499
Port Pirie	15-19	M	513
Port Pirie	20-24	F	480
Port Pirie	20-24	M	521
Port Pirie	25-34	F	956
Port Pirie	25-34	M	950
Port Pirie	35-44	F	894
Port Pirie	35-44	M	851
Port Pirie	45-54	F	1134
Port Pirie	45-54	M	1071
Port Pirie	55-64	F	1182
Port Pirie	55-64	M	1197
Port Pirie	65-74	F	1083
Port Pirie	65-74	M	1010
Port Pirie	75-84	F	744
Port Pirie	75-84	M	636
Port Pirie	85+	F	308
Port Pirie	85+	M	219
Prospect	0-4	F	544
Prospect	0-4	M	612
Prospect	5-14	F	1285
Prospect	5-14	M	1418
Prospect	15-19	F	551
Prospect	15-19	M	592
Prospect	20-24	F	771
Prospect	20-24	M	840
Prospect	25-34	F	1760
Prospect	25-34	M	1812
Prospect	35-44	F	1608
Prospect	35-44	M	1660
Prospect	45-54	F	1391
Prospect	45-54	M	1370
Prospect	55-64	F	1419
Prospect	55-64	M	1331
Prospect	65-74	F	1006
Prospect	65-74	M	948
Prospect	75-84	F	507
Prospect	75-84	M	369
Prospect	85+	F	302
Prospect	85+	M	172
Renmark Paringa	0-4	F	246
Renmark Paringa	0-4	M	268
Renmark Paringa	5-14	F	548
Renmark Paringa	5-14	M	529
Renmark Paringa	15-19	F	246
Renmark Paringa	15-19	M	308
Renmark Paringa	20-24	F	242
Renmark Paringa	20-24	M	295
Renmark Paringa	25-34	F	580
Renmark Paringa	25-34	M	640
Renmark Paringa	35-44	F	533
Renmark Paringa	35-44	M	529
Renmark Paringa	45-54	F	629
Renmark Paringa	45-54	M	607
Renmark Paringa	55-64	F	662
Renmark Paringa	55-64	M	680
Renmark Paringa	65-74	F	623
Renmark Paringa	65-74	M	655
Renmark Paringa	75-84	F	363
Renmark Paringa	75-84	M	317
Renmark Paringa	85+	F	169
Renmark Paringa	85+	M	107
Robe	0-4	F	42
Robe	0-4	M	24
Robe	5-14	F	72
Robe	5-14	M	76
Robe	15-19	F	35
Robe	15-19	M	35
Robe	20-24	F	37
Robe	20-24	M	24
Robe	25-34	F	72
Robe	25-34	M	74
Robe	35-44	F	76
Robe	35-44	M	70
Robe	45-54	F	87
Robe	45-54	M	103
Robe	55-64	F	138
Robe	55-64	M	153
Robe	65-74	F	141
Robe	65-74	M	129
Robe	75-84	F	82
Robe	75-84	M	55
Robe	85+	F	16
Robe	85+	M	16
Roxby Downs	0-4	F	193
Roxby Downs	0-4	M	170
Roxby Downs	5-14	F	329
Roxby Downs	5-14	M	326
Roxby Downs	15-19	F	89
Roxby Downs	15-19	M	105
Roxby Downs	20-24	F	114
Roxby Downs	20-24	M	122
Roxby Downs	25-34	F	403
Roxby Downs	25-34	M	450
Roxby Downs	35-44	F	308
Roxby Downs	35-44	M	439
Roxby Downs	45-54	F	202
Roxby Downs	45-54	M	308
Roxby Downs	55-64	F	137
Roxby Downs	55-64	M	211
Roxby Downs	65-74	F	23
Roxby Downs	65-74	M	34
Roxby Downs	75-84	M	7
Roxby Downs	85+	F	4
Salisbury	0-4	F	4351
Salisbury	0-4	M	4817
Salisbury	5-14	F	9320
Salisbury	5-14	M	9881
Salisbury	15-19	F	4273
Salisbury	15-19	M	4550
Salisbury	20-24	F	4670
Salisbury	20-24	M	5442
Salisbury	25-34	F	10628
Salisbury	25-34	M	10703
Salisbury	35-44	F	10133
Salisbury	35-44	M	10325
Salisbury	45-54	F	8670
Salisbury	45-54	M	8967
Salisbury	55-64	F	8432
Salisbury	55-64	M	8059
Salisbury	65-74	F	6805
Salisbury	65-74	M	6026
Salisbury	75-84	F	3946
Salisbury	75-84	M	3198
Salisbury	85+	F	1548
Salisbury	85+	M	1059
Southern Mallee	0-4	F	39
Southern Mallee	0-4	M	56
Southern Mallee	5-14	F	130
Southern Mallee	5-14	M	107
Southern Mallee	15-19	F	49
Southern Mallee	15-19	M	60
Southern Mallee	20-24	F	25
Southern Mallee	20-24	M	43
Southern Mallee	25-34	F	105
Southern Mallee	25-34	M	132
Southern Mallee	35-44	F	119
Southern Mallee	35-44	M	116
Southern Mallee	45-54	F	112
Southern Mallee	45-54	M	132
Southern Mallee	55-64	F	145
Southern Mallee	55-64	M	144
Southern Mallee	65-74	F	117
Southern Mallee	65-74	M	136
Southern Mallee	75-84	F	75
Southern Mallee	75-84	M	73
Southern Mallee	85+	F	39
Southern Mallee	85+	M	29
Streaky Bay	0-4	F	72
Streaky Bay	0-4	M	52
Streaky Bay	5-14	F	145
Streaky Bay	5-14	M	148
Streaky Bay	15-19	F	40
Streaky Bay	15-19	M	36
Streaky Bay	20-24	F	33
Streaky Bay	20-24	M	29
Streaky Bay	25-34	F	116
Streaky Bay	25-34	M	108
Streaky Bay	35-44	F	109
Streaky Bay	35-44	M	124
Streaky Bay	45-54	F	145
Streaky Bay	45-54	M	136
Streaky Bay	55-64	F	156
Streaky Bay	55-64	M	184
Streaky Bay	65-74	F	146
Streaky Bay	65-74	M	206
Streaky Bay	75-84	F	58
Streaky Bay	75-84	M	74
Streaky Bay	85+	F	32
Streaky Bay	85+	M	21
Tatiara	0-4	F	195
Tatiara	0-4	M	177
Tatiara	5-14	F	430
Tatiara	5-14	M	441
Tatiara	15-19	F	146
Tatiara	15-19	M	218
Tatiara	20-24	F	168
Tatiara	20-24	M	223
Tatiara	25-34	F	409
Tatiara	25-34	M	454
Tatiara	35-44	F	414
Tatiara	35-44	M	410
Tatiara	45-54	F	446
Tatiara	45-54	M	503
Tatiara	55-64	F	421
Tatiara	55-64	M	492
