LGA_NAME21	Age	MaritalStatus	Registered	adults
Cue	20-24	Never married		4
Cue	25-34	Married	0	3
Cue	25-34	Never married		4
Cue	35-44	Never married		7
Cue	45-54	Never married		10
Cue	55-64	Married	0	4
Cue	55-64	Married	1	5
Cue	55-64	Never married		8
Cue	65-74	Married	0	3
Cue	65-74	Married	1	13
Cue	65-74	Never married		26
Cue	75-84	Married	1	3
Cunderdin	15-19	Never married		57
Cunderdin	20-24	Married	0	11
Cunderdin	20-24	Married	1	6
Cunderdin	20-24	Never married		30
Cunderdin	25-34	Married	0	33
Cunderdin	25-34	Married	1	56
Cunderdin	25-34	Never married		46
Cunderdin	35-44	Married	0	19
Cunderdin	35-44	Married	1	90
Cunderdin	35-44	Never married		17
Cunderdin	45-54	Married	0	10
Cunderdin	45-54	Married	1	79
Cunderdin	45-54	Never married		31
Cunderdin	55-64	Married	0	10
Cunderdin	55-64	Married	1	88
Cunderdin	55-64	Never married		33
Cunderdin	65-74	Married	0	3
Cunderdin	65-74	Married	1	66
Cunderdin	65-74	Never married		37
Cunderdin	75-84	Married	1	29
Cunderdin	75-84	Never married		27
Cunderdin	85+	Married	1	7
Cunderdin	85+	Never married		20
Dalwallinu	15-19	Married	0	3
Dalwallinu	15-19	Never married		33
Dalwallinu	20-24	Married	0	14
Dalwallinu	20-24	Married	1	10
Dalwallinu	20-24	Never married		32
Dalwallinu	25-34	Married	0	30
Dalwallinu	25-34	Married	1	60
Dalwallinu	25-34	Never married		37
Dalwallinu	35-44	Married	0	21
Dalwallinu	35-44	Married	1	113
Dalwallinu	35-44	Never married		38
Dalwallinu	45-54	Married	0	15
Dalwallinu	45-54	Married	1	72
Dalwallinu	45-54	Never married		33
Dalwallinu	55-64	Married	0	7
Dalwallinu	55-64	Married	1	100
Dalwallinu	55-64	Never married		42
Dalwallinu	65-74	Married	0	3
Dalwallinu	65-74	Married	1	65
Dalwallinu	65-74	Never married		23
Dalwallinu	75-84	Married	0	3
Dalwallinu	75-84	Married	1	27
Dalwallinu	75-84	Never married		16
Dalwallinu	85+	Married	1	18
Dalwallinu	85+	Never married		8
Dandaragan	15-19	Married	0	5
Dandaragan	15-19	Never married		80
Dandaragan	20-24	Married	0	23
Dandaragan	20-24	Never married		57
Dandaragan	25-34	Married	0	91
Dandaragan	25-34	Married	1	77
Dandaragan	25-34	Never married		90
Dandaragan	35-44	Married	0	57
Dandaragan	35-44	Married	1	157
Dandaragan	35-44	Never married		66
Dandaragan	45-54	Married	0	59
Dandaragan	45-54	Married	1	176
Dandaragan	45-54	Never married		82
Dandaragan	55-64	Married	0	61
Dandaragan	55-64	Married	1	295
Dandaragan	55-64	Never married		118
Dandaragan	65-74	Married	0	30
Dandaragan	65-74	Married	1	308
Dandaragan	65-74	Never married		115
Dandaragan	75-84	Married	0	11
Dandaragan	75-84	Married	1	130
Dandaragan	75-84	Never married		78
Dandaragan	85+	Married	1	25
Dandaragan	85+	Never married		31
Dardanup	15-19	Married	0	6
Dardanup	15-19	Never married		783
Dardanup	20-24	Married	0	157
Dardanup	20-24	Married	1	31
Dardanup	20-24	Never married		432
Dardanup	25-34	Married	0	514
Dardanup	25-34	Married	1	617
Dardanup	25-34	Never married		519
Dardanup	35-44	Married	0	295
Dardanup	35-44	Married	1	1050
Dardanup	35-44	Never married		408
Dardanup	45-54	Married	0	204
Dardanup	45-54	Married	1	1039
Dardanup	45-54	Never married		417
Dardanup	55-64	Married	0	178
Dardanup	55-64	Married	1	1016
Dardanup	55-64	Never married		357
Dardanup	65-74	Married	0	81
Dardanup	65-74	Married	1	863
Dardanup	65-74	Never married		316
Dardanup	75-84	Married	0	21
Dardanup	75-84	Married	1	466
Dardanup	75-84	Never married		261
Dardanup	85+	Married	0	8
Dardanup	85+	Married	1	97
Dardanup	85+	Never married		131
Denmark	15-19	Never married		267
Denmark	20-24	Married	0	13
Denmark	20-24	Never married		72
Denmark	25-34	Married	0	103
Denmark	25-34	Married	1	108
Denmark	25-34	Never married		103
Denmark	35-44	Married	0	123
Denmark	35-44	Married	1	327
Denmark	35-44	Never married		127
Denmark	45-54	Married	0	109
Denmark	45-54	Married	1	372
Denmark	45-54	Never married		185
Denmark	55-64	Married	0	130
Denmark	55-64	Married	1	449
Denmark	55-64	Never married		260
Denmark	65-74	Married	0	80
Denmark	65-74	Married	1	502
Denmark	65-74	Never married		251
Denmark	75-84	Married	0	15
Denmark	75-84	Married	1	290
Denmark	75-84	Never married		159
Denmark	85+	Married	0	3
Denmark	85+	Married	1	39
Denmark	85+	Never married		78
Derby-West Kimberley	15-19	Married	0	16
Derby-West Kimberley	15-19	Married	1	17
Derby-West Kimberley	15-19	Never married		325
Derby-West Kimberley	20-24	Married	0	84
Derby-West Kimberley	20-24	Married	1	65
Derby-West Kimberley	20-24	Never married		257
Derby-West Kimberley	25-34	Married	0	232
Derby-West Kimberley	25-34	Married	1	263
Derby-West Kimberley	25-34	Never married		403
Derby-West Kimberley	35-44	Married	0	165
Derby-West Kimberley	35-44	Married	1	224
Derby-West Kimberley	35-44	Never married		311
Derby-West Kimberley	45-54	Married	0	127
Derby-West Kimberley	45-54	Married	1	214
Derby-West Kimberley	45-54	Never married		258
Derby-West Kimberley	55-64	Married	0	102
Derby-West Kimberley	55-64	Married	1	205
Derby-West Kimberley	55-64	Never married		238
Derby-West Kimberley	65-74	Married	0	26
Derby-West Kimberley	65-74	Married	1	121
Derby-West Kimberley	65-74	Never married		162
Derby-West Kimberley	75-84	Married	0	9
Derby-West Kimberley	75-84	Married	1	34
Derby-West Kimberley	75-84	Never married		39
Derby-West Kimberley	85+	Married	1	3
Derby-West Kimberley	85+	Never married		14
Donnybrook-Balingup	15-19	Never married		275
Donnybrook-Balingup	20-24	Married	0	35
Donnybrook-Balingup	20-24	Married	1	7
Donnybrook-Balingup	20-24	Never married		132
Donnybrook-Balingup	25-34	Married	0	138
Donnybrook-Balingup	25-34	Married	1	140
Donnybrook-Balingup	25-34	Never married		136
Donnybrook-Balingup	35-44	Married	0	109
Donnybrook-Balingup	35-44	Married	1	356
Donnybrook-Balingup	35-44	Never married		141
Donnybrook-Balingup	45-54	Married	0	114
Donnybrook-Balingup	45-54	Married	1	455
Donnybrook-Balingup	45-54	Never married		164
Donnybrook-Balingup	55-64	Married	0	118
Donnybrook-Balingup	55-64	Married	1	558
Donnybrook-Balingup	55-64	Never married		200
Donnybrook-Balingup	65-74	Married	0	77
Donnybrook-Balingup	65-74	Married	1	521
Donnybrook-Balingup	65-74	Never married		219
Donnybrook-Balingup	75-84	Married	0	19
Donnybrook-Balingup	75-84	Married	1	238
Donnybrook-Balingup	75-84	Never married		142
Donnybrook-Balingup	85+	Married	1	45
Donnybrook-Balingup	85+	Never married		50
Dowerin	15-19	Never married		15
Dowerin	20-24	Married	0	10
Dowerin	20-24	Never married		23
Dowerin	25-34	Married	0	13
Dowerin	25-34	Married	1	16
Dowerin	25-34	Never married		13
Dowerin	35-44	Married	0	9
Dowerin	35-44	Married	1	47
Dowerin	35-44	Never married		18
Dowerin	45-54	Married	0	3
Dowerin	45-54	Married	1	47
Dowerin	45-54	Never married		23
Dowerin	55-64	Married	1	46
Dowerin	55-64	Never married		23
Dowerin	65-74	Married	1	78
Dowerin	65-74	Never married		38
Dowerin	75-84	Married	1	25
Dowerin	75-84	Never married		14
Dowerin	85+	Never married		11
Dumbleyung	15-19	Never married		6
Dumbleyung	20-24	Married	0	7
Dumbleyung	20-24	Never married		14
Dumbleyung	25-34	Married	0	20
Dumbleyung	25-34	Married	1	23
Dumbleyung	25-34	Never married		9
Dumbleyung	35-44	Married	0	8
Dumbleyung	35-44	Married	1	52
Dumbleyung	35-44	Never married		12
Dumbleyung	45-54	Married	0	6
Dumbleyung	45-54	Married	1	47
Dumbleyung	45-54	Never married		20
Dumbleyung	55-64	Married	0	3
Dumbleyung	55-64	Married	1	53
Dumbleyung	55-64	Never married		22
Dumbleyung	65-74	Married	0	7
Dumbleyung	65-74	Married	1	38
Dumbleyung	65-74	Never married		22
Dumbleyung	75-84	Married	1	20
Dumbleyung	75-84	Never married		11
Dundas	15-19	Never married		14
Dundas	20-24	Married	0	9
Dundas	20-24	Never married		19
Dundas	25-34	Married	0	22
Dundas	25-34	Married	1	11
Dundas	25-34	Never married		28
Dundas	35-44	Married	0	8
Dundas	35-44	Married	1	8
Dundas	35-44	Never married		18
Dundas	45-54	Married	0	9
Dundas	45-54	Married	1	13
Dundas	45-54	Never married		35
Dundas	55-64	Married	0	11
Dundas	55-64	Married	1	33
Dundas	55-64	Never married		44
Dundas	65-74	Married	1	30
Dundas	65-74	Never married		42
Dundas	75-84	Married	1	19
Dundas	75-84	Never married		19
East Fremantle	15-19	Married	0	3
East Fremantle	15-19	Never married		512
East Fremantle	20-24	Married	0	24
East Fremantle	20-24	Never married		318
East Fremantle	25-34	Married	0	198
East Fremantle	25-34	Married	1	127
East Fremantle	25-34	Never married		308
East Fremantle	35-44	Married	0	115
East Fremantle	35-44	Married	1	528
East Fremantle	35-44	Never married		180
East Fremantle	45-54	Married	0	148
East Fremantle	45-54	Married	1	713
East Fremantle	45-54	Never married		247
East Fremantle	55-64	Married	0	121
East Fremantle	55-64	Married	1	628
East Fremantle	55-64	Never married		245
East Fremantle	65-74	Married	0	65
East Fremantle	65-74	Married	1	514
East Fremantle	65-74	Never married		194
East Fremantle	75-84	Married	0	20
East Fremantle	75-84	Married	1	227
East Fremantle	75-84	Never married		139
East Fremantle	85+	Married	1	43
East Fremantle	85+	Never married		87
East Pilbara	15-19	Married	0	19
East Pilbara	15-19	Married	1	10
East Pilbara	15-19	Never married		253
East Pilbara	20-24	Married	0	92
East Pilbara	20-24	Married	1	14
East Pilbara	20-24	Never married		162
East Pilbara	25-34	Married	0	332
East Pilbara	25-34	Married	1	264
East Pilbara	25-34	Never married		273
East Pilbara	35-44	Married	0	171
East Pilbara	35-44	Married	1	427
East Pilbara	35-44	Never married		195
East Pilbara	45-54	Married	0	81
East Pilbara	45-54	Married	1	277
East Pilbara	45-54	Never married		175
East Pilbara	55-64	Married	0	66
East Pilbara	55-64	Married	1	172
East Pilbara	55-64	Never married		144
East Pilbara	65-74	Married	0	7
East Pilbara	65-74	Married	1	64
East Pilbara	65-74	Never married		74
East Pilbara	75-84	Married	1	14
East Pilbara	75-84	Never married		17
East Pilbara	85+	Never married		9
Esperance	15-19	Married	0	26
Esperance	15-19	Never married		639
Esperance	20-24	Married	0	152
Esperance	20-24	Married	1	20
Esperance	20-24	Never married		353
Esperance	25-34	Married	0	395
Esperance	25-34	Married	1	437
Esperance	25-34	Never married		442
Esperance	35-44	Married	0	277
Esperance	35-44	Married	1	761
Esperance	35-44	Never married		334
Esperance	45-54	Married	0	249
Esperance	45-54	Married	1	881
Esperance	45-54	Never married		413
Esperance	55-64	Married	0	167
Esperance	55-64	Married	1	937
Esperance	55-64	Never married		430
Esperance	65-74	Married	0	62
Esperance	65-74	Married	1	735
Esperance	65-74	Never married		378
Esperance	75-84	Married	0	14
Esperance	75-84	Married	1	382
Esperance	75-84	Never married		334
Esperance	85+	Married	1	73
Esperance	85+	Never married		142
Exmouth	15-19	Married	0	3
Exmouth	15-19	Never married		115
Exmouth	20-24	Married	0	41
Exmouth	20-24	Never married		107
Exmouth	25-34	Married	0	141
Exmouth	25-34	Married	1	110
Exmouth	25-34	Never married		189
Exmouth	35-44	Married	0	94
Exmouth	35-44	Married	1	219
Exmouth	35-44	Never married		87
Exmouth	45-54	Married	0	73
Exmouth	45-54	Married	1	189
Exmouth	45-54	Never married		96
Exmouth	55-64	Married	0	46
Exmouth	55-64	Married	1	161
Exmouth	55-64	Never married		110
Exmouth	65-74	Married	0	19
Exmouth	65-74	Married	1	106
Exmouth	65-74	Never married		79
Exmouth	75-84	Married	0	6
Exmouth	75-84	Married	1	49
Exmouth	75-84	Never married		31
Exmouth	85+	Married	1	4
Exmouth	85+	Never married		8
Fremantle	15-19	Married	0	17
Fremantle	15-19	Never married		1286
Fremantle	20-24	Married	0	164
Fremantle	20-24	Married	1	10
Fremantle	20-24	Never married		1316
Fremantle	25-34	Married	0	1302
Fremantle	25-34	Married	1	735
Fremantle	25-34	Never married		1754
Fremantle	35-44	Married	0	925
Fremantle	35-44	Married	1	1903
Fremantle	35-44	Never married		1146
Fremantle	45-54	Married	0	626
Fremantle	45-54	Married	1	1884
Fremantle	45-54	Never married		1285
Fremantle	55-64	Married	0	504
Fremantle	55-64	Married	1	1972
Fremantle	55-64	Never married		1456
Fremantle	65-74	Married	0	276
Fremantle	65-74	Married	1	1602
Fremantle	65-74	Never married		1310
Fremantle	75-84	Married	0	64
Fremantle	75-84	Married	1	868
Fremantle	75-84	Never married		733
Fremantle	85+	Married	0	9
Fremantle	85+	Married	1	190
Fremantle	85+	Never married		362
Gingin	15-19	Married	0	3
Gingin	15-19	Never married		221
Gingin	20-24	Married	0	32
Gingin	20-24	Married	1	6
Gingin	20-24	Never married		118
Gingin	25-34	Married	0	122
Gingin	25-34	Married	1	98
Gingin	25-34	Never married		201
Gingin	35-44	Married	0	87
Gingin	35-44	Married	1	246
Gingin	35-44	Never married		124
Gingin	45-54	Married	0	88
Gingin	45-54	Married	1	365
Gingin	45-54	Never married		168
Gingin	55-64	Married	0	70
Gingin	55-64	Married	1	457
Gingin	55-64	Never married		200
Gingin	65-74	Married	0	57
Gingin	65-74	Married	1	507
Gingin	65-74	Never married		211
Gingin	75-84	Married	0	19
Gingin	75-84	Married	1	254
Gingin	75-84	Never married		119
Gingin	85+	Married	1	35
Gingin	85+	Never married		37
Gnowangerup	15-19	Never married		38
Gnowangerup	20-24	Married	0	9
Gnowangerup	20-24	Married	1	10
Gnowangerup	20-24	Never married		30
Gnowangerup	25-34	Married	0	42
Gnowangerup	25-34	Married	1	70
Gnowangerup	25-34	Never married		38
Gnowangerup	35-44	Married	0	20
Gnowangerup	35-44	Married	1	85
Gnowangerup	35-44	Never married		28
Gnowangerup	45-54	Married	0	14
Gnowangerup	45-54	Married	1	105
Gnowangerup	45-54	Never married		20
Gnowangerup	55-64	Married	0	12
Gnowangerup	55-64	Married	1	87
Gnowangerup	55-64	Never married		55
Gnowangerup	65-74	Married	0	6
Gnowangerup	65-74	Married	1	77
Gnowangerup	65-74	Never married		35
Gnowangerup	75-84	Married	1	18
Gnowangerup	75-84	Never married		12
Gnowangerup	85+	Never married		5
Goomalling	15-19	Married	0	5
Goomalling	15-19	Never married		25
Goomalling	20-24	Married	0	9
Goomalling	20-24	Never married		21
Goomalling	25-34	Married	0	16
Goomalling	25-34	Married	1	24
Goomalling	25-34	Never married		16
Goomalling	35-44	Married	0	15
Goomalling	35-44	Married	1	61
Goomalling	35-44	Never married		28
Goomalling	45-54	Married	0	7
Goomalling	45-54	Married	1	70
Goomalling	45-54	Never married		18
Goomalling	55-64	Married	0	17
Goomalling	55-64	Married	1	74
Goomalling	55-64	Never married		41
Goomalling	65-74	Married	0	6
Goomalling	65-74	Married	1	85
Goomalling	65-74	Never married		45
Goomalling	75-84	Married	1	28
Goomalling	75-84	Never married		23
Goomalling	85+	Married	1	5
Goomalling	85+	Never married		11
Gosnells	15-19	Married	0	72
Gosnells	15-19	Married	1	12
Gosnells	15-19	Never married		7300
Gosnells	20-24	Married	0	817
Gosnells	20-24	Married	1	328
Gosnells	20-24	Never married		6559
Gosnells	25-34	Married	0	2538
Gosnells	25-34	Married	1	6329
Gosnells	25-34	Never married		6902
Gosnells	35-44	Married	0	1744
Gosnells	35-44	Married	1	12009
Gosnells	35-44	Never married		4401
Gosnells	45-54	Married	0	1287
Gosnells	45-54	Married	1	9466
Gosnells	45-54	Never married		4067
Gosnells	55-64	Married	0	759
Gosnells	55-64	Married	1	7557
Gosnells	55-64	Never married		3694
Gosnells	65-74	Married	0	326
Gosnells	65-74	Married	1	6024
Gosnells	65-74	Never married		3115
Gosnells	75-84	Married	0	88
Gosnells	75-84	Married	1	2649
Gosnells	75-84	Never married		1960
Gosnells	85+	Married	0	11
Gosnells	85+	Married	1	494
Gosnells	85+	Never married		864
Greater Geraldton	15-19	Married	0	63
Greater Geraldton	15-19	Never married		2104
Greater Geraldton	20-24	Married	0	454
Greater Geraldton	20-24	Married	1	69
Greater Geraldton	20-24	Never married		1192
Greater Geraldton	25-34	Married	0	1125
Greater Geraldton	25-34	Married	1	1246
Greater Geraldton	25-34	Never married		1505
Greater Geraldton	35-44	Married	0	690
Greater Geraldton	35-44	Married	1	2140
Greater Geraldton	35-44	Never married		1228
Greater Geraldton	45-54	Married	0	604
Greater Geraldton	45-54	Married	1	2543
Greater Geraldton	45-54	Never married		1384
Greater Geraldton	55-64	Married	0	513
Greater Geraldton	55-64	Married	1	2434
Greater Geraldton	55-64	Never married		1438
Greater Geraldton	65-74	Married	0	198
Greater Geraldton	65-74	Married	1	2053
Greater Geraldton	65-74	Never married		1132
Greater Geraldton	75-84	Married	0	52
Greater Geraldton	75-84	Married	1	1012
Greater Geraldton	75-84	Never married		738
Greater Geraldton	85+	Married	0	22
Greater Geraldton	85+	Married	1	218
Greater Geraldton	85+	Never married		344
Halls Creek	15-19	Married	0	8
Halls Creek	15-19	Married	1	8
Halls Creek	15-19	Never married		269
Halls Creek	20-24	Married	0	41
Halls Creek	20-24	Married	1	33
Halls Creek	20-24	Never married		194
Halls Creek	25-34	Married	0	126
Halls Creek	25-34	Married	1	113
Halls Creek	25-34	Never married		259
Halls Creek	35-44	Married	0	99
Halls Creek	35-44	Married	1	132
Halls Creek	35-44	Never married		201
Halls Creek	45-54	Married	0	78
Halls Creek	45-54	Married	1	92
Halls Creek	45-54	Never married		164
Halls Creek	55-64	Married	0	25
Halls Creek	55-64	Married	1	59
Halls Creek	55-64	Never married		122
Halls Creek	65-74	Married	0	22
Halls Creek	65-74	Married	1	32
Halls Creek	65-74	Never married		90
Halls Creek	75-84	Married	0	10
Halls Creek	75-84	Married	1	9
Halls Creek	75-84	Never married		27
Halls Creek	85+	Never married		9
Harvey	15-19	Married	0	25
Harvey	15-19	Never married		1678
Harvey	20-24	Married	0	263
Harvey	20-24	Married	1	48
Harvey	20-24	Never married		806
Harvey	25-34	Married	0	809
Harvey	25-34	Married	1	1163
Harvey	25-34	Never married		911
Harvey	35-44	Married	0	470
Harvey	35-44	Married	1	2118
Harvey	35-44	Never married		828
Harvey	45-54	Married	0	407
Harvey	45-54	Married	1	2121
Harvey	45-54	Never married		806
Harvey	55-64	Married	0	336
Harvey	55-64	Married	1	2227
Harvey	55-64	Never married		697
Harvey	65-74	Married	0	141
Harvey	65-74	Married	1	1830
Harvey	65-74	Never married		685
Harvey	75-84	Married	0	36
Harvey	75-84	Married	1	832
Harvey	75-84	Never married		425
Harvey	85+	Married	1	120
Harvey	85+	Never married		202
Irwin	15-19	Married	0	7
Irwin	15-19	Never married		152
Irwin	20-24	Married	0	19
Irwin	20-24	Never married		76
Irwin	25-34	Married	0	50
Irwin	25-34	Married	1	51
Irwin	25-34	Never married		72
Irwin	35-44	Married	0	48
Irwin	35-44	Married	1	161
Irwin	35-44	Never married		75
Irwin	45-54	Married	0	64
Irwin	45-54	Married	1	230
Irwin	45-54	Never married		96
Irwin	55-64	Married	0	76
Irwin	55-64	Married	1	299
Irwin	55-64	Never married		138
Irwin	65-74	Married	0	54
Irwin	65-74	Married	1	322
Irwin	65-74	Never married		184
Irwin	75-84	Married	0	19
Irwin	75-84	Married	1	184
Irwin	75-84	Never married		99
Irwin	85+	Married	1	25
Irwin	85+	Never married		46
Jerramungup	15-19	Never married		18
Jerramungup	20-24	Married	0	9
Jerramungup	20-24	Never married		31
Jerramungup	25-34	Married	0	31
Jerramungup	25-34	Married	1	50
Jerramungup	25-34	Never married		30
Jerramungup	35-44	Married	0	17
Jerramungup	35-44	Married	1	93
Jerramungup	35-44	Never married		18
Jerramungup	45-54	Married	0	20
Jerramungup	45-54	Married	1	75
Jerramungup	45-54	Never married		22
Jerramungup	55-64	Married	0	20
Jerramungup	55-64	Married	1	88
Jerramungup	55-64	Never married		46
Jerramungup	65-74	Married	0	8
Jerramungup	65-74	Married	1	67
Jerramungup	65-74	Never married		33
Jerramungup	75-84	Married	1	19
Jerramungup	75-84	Never married		11
Jerramungup	85+	Married	1	4
Jerramungup	85+	Never married		8
Joondalup	15-19	Married	0	60
Joondalup	15-19	Never married		9824
Joondalup	20-24	Married	0	756
Joondalup	20-24	Married	1	103
Joondalup	20-24	Never married		7394
Joondalup	25-34	Married	0	4213
Joondalup	25-34	Married	1	4713
Joondalup	25-34	Never married		5985
Joondalup	35-44	Married	0	2791
Joondalup	35-44	Married	1	13376
Joondalup	35-44	Never married		3780
Joondalup	45-54	Married	0	2031
Joondalup	45-54	Married	1	15134
Joondalup	45-54	Never married		4123
Joondalup	55-64	Married	0	1357
Joondalup	55-64	Married	1	14750
Joondalup	55-64	Never married		3963
Joondalup	65-74	Married	0	553
Joondalup	65-74	Married	1	12336
Joondalup	65-74	Never married		3792
Joondalup	75-84	Married	0	126
Joondalup	75-84	Married	1	4625
Joondalup	75-84	Never married		2444
Joondalup	85+	Married	0	18
Joondalup	85+	Married	1	835
Joondalup	85+	Never married		1308
Kalamunda	15-19	Married	0	26
Kalamunda	15-19	Never married		3303
Kalamunda	20-24	Married	0	403
Kalamunda	20-24	Married	1	63
Kalamunda	20-24	Never married		2430
Kalamunda	25-34	Married	0	1568
Kalamunda	25-34	Married	1	2066
Kalamunda	25-34	Never married		2202
Kalamunda	35-44	Married	0	1060
Kalamunda	35-44	Married	1	4568
Kalamunda	35-44	Never married		1717
Kalamunda	45-54	Married	0	876
Kalamunda	45-54	Married	1	4612
Kalamunda	45-54	Never married		1767
Kalamunda	55-64	Married	0	548
Kalamunda	55-64	Married	1	4290
Kalamunda	55-64	Never married		1702
Kalamunda	65-74	Married	0	277
Kalamunda	65-74	Married	1	3964
Kalamunda	65-74	Never married		1479
Kalamunda	75-84	Married	0	68
Kalamunda	75-84	Married	1	2033
Kalamunda	75-84	Never married		1158
Kalamunda	85+	Married	0	6
Kalamunda	85+	Married	1	442
Kalamunda	85+	Never married		609
Kalgoorlie-Boulder	15-19	Married	0	63
Kalgoorlie-Boulder	15-19	Married	1	3
Kalgoorlie-Boulder	15-19	Never married		1379
Kalgoorlie-Boulder	20-24	Married	0	505
Kalgoorlie-Boulder	20-24	Married	1	51
Kalgoorlie-Boulder	20-24	Never married		1024
Kalgoorlie-Boulder	25-34	Married	0	1311
Kalgoorlie-Boulder	25-34	Married	1	1207
Kalgoorlie-Boulder	25-34	Never married		1388
Kalgoorlie-Boulder	35-44	Married	0	710
Kalgoorlie-Boulder	35-44	Married	1	2041
Kalgoorlie-Boulder	35-44	Never married		955
Kalgoorlie-Boulder	45-54	Married	0	541
Kalgoorlie-Boulder	45-54	Married	1	1798
Kalgoorlie-Boulder	45-54	Never married		989
Kalgoorlie-Boulder	55-64	Married	0	308
Kalgoorlie-Boulder	55-64	Married	1	1620
Kalgoorlie-Boulder	55-64	Never married		909
Kalgoorlie-Boulder	65-74	Married	0	80
Kalgoorlie-Boulder	65-74	Married	1	765
Kalgoorlie-Boulder	65-74	Never married		592
Kalgoorlie-Boulder	75-84	Married	0	20
Kalgoorlie-Boulder	75-84	Married	1	244
Kalgoorlie-Boulder	75-84	Never married		271
Kalgoorlie-Boulder	85+	Married	1	30
Kalgoorlie-Boulder	85+	Never married		80
Karratha	15-19	Married	0	32
Karratha	15-19	Never married		933
Karratha	20-24	Married	0	286
Karratha	20-24	Married	1	17
Karratha	20-24	Never married		522
Karratha	25-34	Married	0	1046
Karratha	25-34	Married	1	1045
Karratha	25-34	Never married		864
Karratha	35-44	Married	0	667
Karratha	35-44	Married	1	2037
Karratha	35-44	Never married		575
Karratha	45-54	Married	0	427
Karratha	45-54	Married	1	1428
Karratha	45-54	Never married		522
Karratha	55-64	Married	0	186
Karratha	55-64	Married	1	743
Karratha	55-64	Never married		408
Karratha	65-74	Married	0	45
Karratha	65-74	Married	1	201
Karratha	65-74	Never married		181
Karratha	75-84	Married	0	4
Karratha	75-84	Married	1	42
Karratha	75-84	Never married		61
Karratha	85+	Never married		8
Katanning	15-19	Married	0	17
Katanning	15-19	Never married		203
Katanning	20-24	Married	0	53
Katanning	20-24	Married	1	10
Katanning	20-24	Never married		150
Katanning	25-34	Married	0	107
Katanning	25-34	Married	1	138
Katanning	25-34	Never married		205
Katanning	35-44	Married	0	55
Katanning	35-44	Married	1	218
Katanning	35-44	Never married		134
Katanning	45-54	Married	0	49
Katanning	45-54	Married	1	230
Katanning	45-54	Never married		143
Katanning	55-64	Married	0	35
Katanning	55-64	Married	1	297
Katanning	55-64	Never married		134
Katanning	65-74	Married	0	13
Katanning	65-74	Married	1	249
Katanning	65-74	Never married		106
Katanning	75-84	Married	0	7
Katanning	75-84	Married	1	116
Katanning	75-84	Never married		65
Katanning	85+	Married	1	25
Katanning	85+	Never married		53
Kellerberrin	15-19	Never married		46
Kellerberrin	20-24	Married	0	7
Kellerberrin	20-24	Married	1	3
Kellerberrin	20-24	Never married		24
Kellerberrin	25-34	Married	0	26
Kellerberrin	25-34	Married	1	24
Kellerberrin	25-34	Never married		33
Kellerberrin	35-44	Married	0	17
Kellerberrin	35-44	Married	1	52
Kellerberrin	35-44	Never married		33
Kellerberrin	45-54	Married	0	19
Kellerberrin	45-54	Married	1	53
Kellerberrin	45-54	Never married		50
Kellerberrin	55-64	Married	0	28
Kellerberrin	55-64	Married	1	93
Kellerberrin	55-64	Never married		39
Kellerberrin	65-74	Married	0	7
Kellerberrin	65-74	Married	1	78
Kellerberrin	65-74	Never married		42
Kellerberrin	75-84	Married	0	4
Kellerberrin	75-84	Married	1	39
Kellerberrin	75-84	Never married		37
Kellerberrin	85+	Married	1	9
Kellerberrin	85+	Never married		17
Kent	15-19	Never married		15
Kent	20-24	Married	0	3
Kent	20-24	Never married		13
Kent	25-34	Married	0	15
Kent	25-34	Married	1	21
Kent	25-34	Never married		15
Kent	35-44	Married	0	7
Kent	35-44	Married	1	54
Kent	35-44	Never married		7
Kent	45-54	Married	0	14
Kent	45-54	Married	1	41
Kent	45-54	Never married		15
Kent	55-64	Married	0	5
Kent	55-64	Married	1	24
Kent	55-64	Never married		14
Kent	65-74	Married	1	20
Kent	65-74	Never married		10
Kent	75-84	Married	1	5
Kent	75-84	Never married		4
Kojonup	15-19	Married	0	3
Kojonup	15-19	Never married		35
Kojonup	20-24	Married	0	13
Kojonup	20-24	Never married		48
Kojonup	25-34	Married	0	49
Kojonup	25-34	Married	1	50
Kojonup	25-34	Never married		55
Kojonup	35-44	Married	0	28
Kojonup	35-44	Married	1	146
Kojonup	35-44	Never married		56
Kojonup	45-54	Married	0	35
Kojonup	45-54	Married	1	113
Kojonup	45-54	Never married		62
Kojonup	55-64	Married	0	29
Kojonup	55-64	Married	1	163
Kojonup	55-64	Never married		75
Kojonup	65-74	Married	0	4
Kojonup	65-74	Married	1	123
Kojonup	65-74	Never married		56
Kojonup	75-84	Married	0	3
Kojonup	75-84	Married	1	66
Kojonup	75-84	Never married		49
Kojonup	85+	Married	1	20
Kojonup	85+	Never married		23
Kondinin	15-19	Never married		15
Kondinin	20-24	Married	0	3
Kondinin	20-24	Never married		17
Kondinin	25-34	Married	0	11
Kondinin	25-34	Married	1	20
Kondinin	25-34	Never married		21
Kondinin	35-44	Married	0	12
Kondinin	35-44	Married	1	47
Kondinin	35-44	Never married		18
Kondinin	45-54	Married	0	15
Kondinin	45-54	Married	1	59
Kondinin	45-54	Never married		31
Kondinin	55-64	Married	0	5
Kondinin	55-64	Married	1	61
Kondinin	55-64	Never married		31
Kondinin	65-74	Married	1	57
Kondinin	65-74	Never married		25
Kondinin	75-84	Married	1	26
Kondinin	75-84	Never married		14
Kondinin	85+	Married	1	6
