LGA_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Cloncurry	1	1	0	1	48
Cloncurry	1	1	1	0	105
Cloncurry	1	1	1	1	32
Cook					42
Cook	0	0	0	1	138
Cook	0	0	1	0	22
Cook	0	1	0	0	237
Cook	0	1	0	1	60
Cook	0	1	1	0	23
Cook	1	0	0	1	156
Cook	1	0	1	0	35
Cook	1	0	1	1	42
Cook	1	1	0	0	786
Cook	1	1	0	1	114
Cook	1	1	1	0	114
Cook	1	1	1	1	16
Croydon					5
Croydon	0	0	0	1	5
Croydon	0	1	0	0	21
Croydon	0	1	0	1	5
Croydon	1	0	0	1	10
Croydon	1	0	1	0	3
Croydon	1	1	0	0	58
Croydon	1	1	0	1	8
Croydon	1	1	1	0	8
Diamantina					3
Diamantina	0	0	0	1	8
Diamantina	0	1	0	0	11
Diamantina	0	1	0	1	3
Diamantina	1	0	0	1	7
Diamantina	1	1	0	0	34
Doomadgee					34
Doomadgee	0	0	0	1	60
Doomadgee	0	0	1	0	6
Doomadgee	0	0	1	1	3
Doomadgee	0	1	0	0	158
Doomadgee	0	1	0	1	53
Doomadgee	0	1	1	0	17
Doomadgee	0	1	1	1	6
Doomadgee	1	0	0	1	73
Doomadgee	1	0	1	0	5
Doomadgee	1	0	1	1	14
Doomadgee	1	1	0	0	435
Doomadgee	1	1	0	1	183
Doomadgee	1	1	1	0	32
Doomadgee	1	1	1	1	25
Douglas					99
Douglas	0	0	0	1	308
Douglas	0	0	1	0	68
Douglas	0	0	1	1	26
Douglas	0	1	0	0	489
Douglas	0	1	0	1	88
Douglas	0	1	1	0	104
Douglas	0	1	1	1	31
Douglas	1	0	0	1	546
Douglas	1	0	1	0	168
Douglas	1	0	1	1	153
Douglas	1	1	0	0	2179
Douglas	1	1	0	1	128
Douglas	1	1	1	0	409
Douglas	1	1	1	1	62
Etheridge					10
Etheridge	0	0	0	1	11
Etheridge	0	1	0	0	18
Etheridge	1	0	0	1	28
Etheridge	1	0	1	1	3
Etheridge	1	1	0	0	126
Etheridge	1	1	0	1	7
Etheridge	1	1	1	0	22
Etheridge	1	1	1	1	4
Flinders (Qld)					4
Flinders (Qld)	0	0	0	1	31
Flinders (Qld)	0	0	1	0	6
Flinders (Qld)	0	0	1	1	6
Flinders (Qld)	0	1	0	0	56
Flinders (Qld)	0	1	0	1	11
Flinders (Qld)	0	1	1	0	15
Flinders (Qld)	1	0	0	1	49
Flinders (Qld)	1	0	1	0	12
Flinders (Qld)	1	0	1	1	18
Flinders (Qld)	1	1	0	0	330
Flinders (Qld)	1	1	0	1	22
Flinders (Qld)	1	1	1	0	20
Flinders (Qld)	1	1	1	1	17
Fraser Coast					846
Fraser Coast	0	0	0	1	4317
Fraser Coast	0	0	1	0	794
Fraser Coast	0	0	1	1	356
Fraser Coast	0	1	0	0	6209
Fraser Coast	0	1	0	1	973
Fraser Coast	0	1	1	0	1323
Fraser Coast	0	1	1	1	438
Fraser Coast	1	0	0	1	6511
Fraser Coast	1	0	1	0	1866
Fraser Coast	1	0	1	1	1407
Fraser Coast	1	1	0	0	17499
Fraser Coast	1	1	0	1	1932
Fraser Coast	1	1	1	0	4314
Fraser Coast	1	1	1	1	1030
Gladstone					412
Gladstone	0	0	0	1	1573
Gladstone	0	0	1	0	433
Gladstone	0	0	1	1	193
Gladstone	0	1	0	0	3832
Gladstone	0	1	0	1	454
Gladstone	0	1	1	0	850
Gladstone	0	1	1	1	197
Gladstone	1	0	0	1	3039
Gladstone	1	0	1	0	1630
Gladstone	1	0	1	1	995
Gladstone	1	1	0	0	16169
Gladstone	1	1	0	1	1066
Gladstone	1	1	1	0	3489
Gladstone	1	1	1	1	729
Gold Coast					5232
Gold Coast	0	0	0	1	22245
Gold Coast	0	0	1	0	6697
Gold Coast	0	0	1	1	3562
Gold Coast	0	1	0	0	28982
Gold Coast	0	1	0	1	3455
Gold Coast	0	1	1	0	6640
Gold Coast	0	1	1	1	1659
Gold Coast	1	0	0	1	38280
Gold Coast	1	0	1	0	20402
Gold Coast	1	0	1	1	13048
Gold Coast	1	1	0	0	146181
Gold Coast	1	1	0	1	8890
Gold Coast	1	1	1	0	30671
Gold Coast	1	1	1	1	5545
Goondiwindi					78
Goondiwindi	0	0	0	1	253
Goondiwindi	0	0	1	0	44
Goondiwindi	0	0	1	1	26
Goondiwindi	0	1	0	0	538
Goondiwindi	0	1	0	1	105
Goondiwindi	0	1	1	0	102
Goondiwindi	0	1	1	1	3
Goondiwindi	1	0	0	1	430
Goondiwindi	1	0	1	0	200
Goondiwindi	1	0	1	1	74
Goondiwindi	1	1	0	0	2553
Goondiwindi	1	1	0	1	207
Goondiwindi	1	1	1	0	458
Goondiwindi	1	1	1	1	104
Gympie					353
Gympie	0	0	0	1	2019
Gympie	0	0	1	0	393
Gympie	0	0	1	1	187
Gympie	0	1	0	0	2730
Gympie	0	1	0	1	397
Gympie	0	1	1	0	633
Gympie	0	1	1	1	176
Gympie	1	0	0	1	3360
Gympie	1	0	1	0	1077
Gympie	1	0	1	1	678
Gympie	1	1	0	0	9637
Gympie	1	1	0	1	1017
Gympie	1	1	1	0	2292
Gympie	1	1	1	1	675
Hinchinbrook					66
Hinchinbrook	0	0	0	1	353
Hinchinbrook	0	0	1	0	47
Hinchinbrook	0	0	1	1	65
Hinchinbrook	0	1	0	0	433
Hinchinbrook	0	1	0	1	70
Hinchinbrook	0	1	1	0	105
Hinchinbrook	0	1	1	1	10
Hinchinbrook	1	0	0	1	693
Hinchinbrook	1	0	1	0	238
Hinchinbrook	1	0	1	1	133
Hinchinbrook	1	1	0	0	1812
Hinchinbrook	1	1	0	1	135
Hinchinbrook	1	1	1	0	404
Hinchinbrook	1	1	1	1	106
Hope Vale					34
Hope Vale	0	0	0	1	78
Hope Vale	0	0	1	0	5
Hope Vale	0	0	1	1	9
Hope Vale	0	1	0	0	143
Hope Vale	0	1	0	1	28
Hope Vale	0	1	1	0	17
Hope Vale	0	1	1	1	18
Hope Vale	1	0	0	1	24
Hope Vale	1	0	1	1	3
Hope Vale	1	1	0	0	249
Hope Vale	1	1	0	1	75
Hope Vale	1	1	1	0	7
Hope Vale	1	1	1	1	23
Ipswich					2108
Ipswich	0	0	0	1	8594
Ipswich	0	0	1	0	1969
Ipswich	0	0	1	1	1369
Ipswich	0	1	0	0	16819
Ipswich	0	1	0	1	2507
Ipswich	0	1	1	0	3627
Ipswich	0	1	1	1	1298
Ipswich	1	0	0	1	13702
Ipswich	1	0	1	0	5651
Ipswich	1	0	1	1	4536
Ipswich	1	1	0	0	62701
Ipswich	1	1	0	1	4875
Ipswich	1	1	1	0	12477
Ipswich	1	1	1	1	4005
Isaac					102
Isaac	0	0	0	1	250
Isaac	0	0	1	0	54
Isaac	0	0	1	1	36
Isaac	0	1	0	0	852
Isaac	0	1	0	1	103
Isaac	0	1	1	0	133
Isaac	0	1	1	1	42
Isaac	1	0	0	1	781
Isaac	1	0	1	0	355
Isaac	1	0	1	1	234
Isaac	1	1	0	0	6023
Isaac	1	1	0	1	306
Isaac	1	1	1	0	949
Isaac	1	1	1	1	143
Kowanyama					42
Kowanyama	0	0	0	1	72
Kowanyama	0	0	1	0	3
Kowanyama	0	0	1	1	6
Kowanyama	0	1	0	0	140
Kowanyama	0	1	0	1	91
Kowanyama	0	1	1	0	7
Kowanyama	0	1	1	1	10
Kowanyama	1	0	0	1	60
Kowanyama	1	0	1	1	5
Kowanyama	1	1	0	0	189
Kowanyama	1	1	0	1	115
Kowanyama	1	1	1	0	14
Kowanyama	1	1	1	1	12
Livingstone					236
Livingstone	0	0	0	1	1066
Livingstone	0	0	1	0	250
Livingstone	0	0	1	1	174
Livingstone	0	1	0	0	1604
Livingstone	0	1	0	1	214
Livingstone	0	1	1	0	358
Livingstone	0	1	1	1	137
Livingstone	1	0	0	1	2400
Livingstone	1	0	1	0	832
Livingstone	1	0	1	1	736
Livingstone	1	1	0	0	8465
Livingstone	1	1	0	1	728
Livingstone	1	1	1	0	1965
Livingstone	1	1	1	1	451
Lockhart River					16
Lockhart River	0	0	0	1	41
Lockhart River	0	0	1	0	5
Lockhart River	0	0	1	1	4
Lockhart River	0	1	0	0	81
Lockhart River	0	1	0	1	38
Lockhart River	0	1	1	0	6
Lockhart River	1	0	0	1	7
Lockhart River	1	0	1	1	5
Lockhart River	1	1	0	0	118
Lockhart River	1	1	0	1	65
Lockhart River	1	1	1	0	14
Lockhart River	1	1	1	1	6
Lockyer Valley					346
Lockyer Valley	0	0	0	1	1443
Lockyer Valley	0	0	1	0	257
Lockyer Valley	0	0	1	1	203
Lockyer Valley	0	1	0	0	2082
Lockyer Valley	0	1	0	1	343
Lockyer Valley	0	1	1	0	570
Lockyer Valley	0	1	1	1	167
Lockyer Valley	1	0	0	1	2759
Lockyer Valley	1	0	1	0	884
Lockyer Valley	1	0	1	1	663
Lockyer Valley	1	1	0	0	9108
Lockyer Valley	1	1	0	1	797
Lockyer Valley	1	1	1	0	2270
Lockyer Valley	1	1	1	1	601
Logan					3083
Logan	0	0	0	1	13712
Logan	0	0	1	0	2873
Logan	0	0	1	1	2156
Logan	0	1	0	0	22835
Logan	0	1	0	1	3449
Logan	0	1	1	0	5011
Logan	0	1	1	1	2220
Logan	1	0	0	1	24394
Logan	1	0	1	0	8770
Logan	1	0	1	1	7974
Logan	1	1	0	0	88505
Logan	1	1	0	1	7741
Logan	1	1	1	0	19481
Logan	1	1	1	1	7008
Longreach					39
Longreach	0	0	0	1	80
Longreach	0	0	1	0	26
Longreach	0	0	1	1	13
Longreach	0	1	0	0	174
Longreach	0	1	0	1	10
Longreach	0	1	1	0	25
Longreach	0	1	1	1	4
Longreach	1	0	0	1	181
Longreach	1	0	1	0	51
Longreach	1	0	1	1	50
Longreach	1	1	0	0	777
Longreach	1	1	0	1	35
Longreach	1	1	1	0	92
Longreach	1	1	1	1	22
Mackay					927
Mackay	0	0	0	1	3314
Mackay	0	0	1	0	747
Mackay	0	0	1	1	448
Mackay	0	1	0	0	6100
Mackay	0	1	0	1	670
Mackay	0	1	1	0	1251
Mackay	0	1	1	1	263
Mackay	1	0	0	1	7588
Mackay	1	0	1	0	2701
Mackay	1	0	1	1	2274
Mackay	1	1	0	0	29449
Mackay	1	1	0	1	2352
Mackay	1	1	1	0	5964
Mackay	1	1	1	1	1373
McKinlay	0	0	0	1	7
McKinlay	0	0	1	0	3
McKinlay	0	1	0	0	24
McKinlay	0	1	1	0	6
McKinlay	1	0	0	1	33
McKinlay	1	0	1	0	4
McKinlay	1	0	1	1	5
McKinlay	1	1	0	0	198
McKinlay	1	1	0	1	16
McKinlay	1	1	1	0	18
McKinlay	1	1	1	1	4
Mapoon					5
Mapoon	0	0	0	1	19
Mapoon	0	1	0	0	54
Mapoon	0	1	0	1	22
Mapoon	0	1	1	0	3
Mapoon	0	1	1	1	9
Mapoon	1	0	0	1	18
Mapoon	1	0	1	0	3
Mapoon	1	1	0	0	122
Mapoon	1	1	1	0	9
Mapoon	1	1	1	1	13
Maranoa					84
Maranoa	0	0	0	1	267
Maranoa	0	0	1	0	62
Maranoa	0	0	1	1	24
Maranoa	0	1	0	0	597
Maranoa	0	1	0	1	45
Maranoa	0	1	1	0	104
Maranoa	0	1	1	1	40
Maranoa	1	0	0	1	607
Maranoa	1	0	1	0	210
Maranoa	1	0	1	1	188
Maranoa	1	1	0	0	3266
Maranoa	1	1	0	1	156
Maranoa	1	1	1	0	609
Maranoa	1	1	1	1	110
Mareeba					196
Mareeba	0	0	0	1	814
Mareeba	0	0	1	0	114
Mareeba	0	0	1	1	38
Mareeba	0	1	0	0	1113
Mareeba	0	1	0	1	200
Mareeba	0	1	1	0	225
Mareeba	0	1	1	1	105
Mareeba	1	0	0	1	1238
Mareeba	1	0	1	0	447
Mareeba	1	0	1	1	330
Mareeba	1	1	0	0	4052
Mareeba	1	1	0	1	315
Mareeba	1	1	1	0	959
Mareeba	1	1	1	1	245
Moreton Bay					3605
Moreton Bay	0	0	0	1	17283
Moreton Bay	0	0	1	0	4555
Moreton Bay	0	0	1	1	2656
Moreton Bay	0	1	0	0	27029
Moreton Bay	0	1	0	1	3611
Moreton Bay	0	1	1	0	5939
Moreton Bay	0	1	1	1	1816
Moreton Bay	1	0	0	1	32356
Moreton Bay	1	0	1	0	14354
Moreton Bay	1	0	1	1	11148
Moreton Bay	1	1	0	0	117861
Moreton Bay	1	1	0	1	8596
Moreton Bay	1	1	1	0	26231
Moreton Bay	1	1	1	1	6215
Mornington					22
Mornington	0	0	0	1	65
Mornington	0	0	1	1	5
Mornington	0	1	0	0	95
Mornington	0	1	0	1	53
Mornington	0	1	1	0	10
Mornington	0	1	1	1	16
Mornington	1	0	0	1	51
Mornington	1	0	1	1	16
Mornington	1	1	0	0	190
Mornington	1	1	0	1	95
Mornington	1	1	1	0	15
Mornington	1	1	1	1	28
Mount Isa					183
Mount Isa	0	0	0	1	591
Mount Isa	0	0	1	0	90
Mount Isa	0	0	1	1	41
Mount Isa	0	1	0	0	1384
Mount Isa	0	1	0	1	228
Mount Isa	0	1	1	0	194
Mount Isa	0	1	1	1	67
Mount Isa	1	0	0	1	681
Mount Isa	1	0	1	0	338
Mount Isa	1	0	1	1	311
Mount Isa	1	1	0	0	5036
Mount Isa	1	1	0	1	368
Mount Isa	1	1	1	0	829
Mount Isa	1	1	1	1	233
Murweh					23
Murweh	0	0	0	1	118
Murweh	0	0	1	0	18
Murweh	0	1	0	0	188
Murweh	0	1	0	1	14
Murweh	0	1	1	0	68
Murweh	0	1	1	1	5
Murweh	1	0	0	1	158
Murweh	1	0	1	0	85
Murweh	1	0	1	1	22
Murweh	1	1	0	0	764
Murweh	1	1	0	1	37
Murweh	1	1	1	0	123
Murweh	1	1	1	1	49
Napranum					43
Napranum	0	0	0	1	53
Napranum	0	0	1	1	4
Napranum	0	1	0	0	75
Napranum	0	1	0	1	25
Napranum	0	1	1	0	16
Napranum	0	1	1	1	13
Napranum	1	0	0	1	33
Napranum	1	0	1	1	26
Napranum	1	1	0	0	175
Napranum	1	1	0	1	58
Napranum	1	1	1	0	43
Napranum	1	1	1	1	39
Noosa					253
Noosa	0	0	0	1	1897
Noosa	0	0	1	0	533
Noosa	0	0	1	1	235
Noosa	0	1	0	0	1833
Noosa	0	1	0	1	230
Noosa	0	1	1	0	560
Noosa	0	1	1	1	87
Noosa	1	0	0	1	3331
Noosa	1	0	1	0	1641
Noosa	1	0	1	1	979
Noosa	1	1	0	0	10958
Noosa	1	1	0	1	611
Noosa	1	1	1	0	2743
Noosa	1	1	1	1	400
North Burnett					95
North Burnett	0	0	0	1	253
North Burnett	0	0	1	0	50
North Burnett	0	0	1	1	15
North Burnett	0	1	0	0	423
North Burnett	0	1	0	1	53
North Burnett	0	1	1	0	100
North Burnett	0	1	1	1	31
North Burnett	1	0	0	1	513
North Burnett	1	0	1	0	192
North Burnett	1	0	1	1	83
North Burnett	1	1	0	0	1755
North Burnett	1	1	0	1	147
North Burnett	1	1	1	0	373
North Burnett	1	1	1	1	100
Northern Peninsula Area					44
Northern Peninsula Area	0	0	0	1	91
Northern Peninsula Area	0	0	1	0	15
Northern Peninsula Area	0	0	1	1	10
Northern Peninsula Area	0	1	0	0	400
Northern Peninsula Area	0	1	0	1	81
Northern Peninsula Area	0	1	1	0	37
Northern Peninsula Area	0	1	1	1	79
Northern Peninsula Area	1	0	0	1	85
Northern Peninsula Area	1	0	1	0	11
Northern Peninsula Area	1	0	1	1	22
Northern Peninsula Area	1	1	0	0	747
Northern Peninsula Area	1	1	0	1	136
Northern Peninsula Area	1	1	1	0	138
Northern Peninsula Area	1	1	1	1	101
Palm Island					93
Palm Island	0	0	0	1	126
Palm Island	0	0	1	1	4
Palm Island	0	1	0	0	363
Palm Island	0	1	0	1	109
Palm Island	0	1	1	0	30
Palm Island	0	1	1	1	24
Palm Island	1	0	0	1	104
Palm Island	1	0	1	0	6
Palm Island	1	0	1	1	11
Palm Island	1	1	0	0	430
Palm Island	1	1	0	1	127
Palm Island	1	1	1	0	50
Palm Island	1	1	1	1	64
Paroo					21
Paroo	0	0	0	1	57
Paroo	0	0	1	0	10
Paroo	0	1	0	0	164
Paroo	0	1	0	1	16
Paroo	0	1	1	0	6
Paroo	1	0	0	1	44
Paroo	1	0	1	1	4
Paroo	1	1	0	0	345
Paroo	1	1	0	1	28
Paroo	1	1	1	0	85
Paroo	1	1	1	1	28
Pormpuraaw					43
Pormpuraaw	0	0	0	1	38
Pormpuraaw	0	1	0	0	68
Pormpuraaw	0	1	0	1	38
Pormpuraaw	0	1	1	1	5
Pormpuraaw	1	0	0	1	22
Pormpuraaw	1	0	1	0	5
Pormpuraaw	1	0	1	1	6
Pormpuraaw	1	1	0	0	140
Pormpuraaw	1	1	0	1	59
Pormpuraaw	1	1	1	0	10
Quilpie	0	0	0	1	3
Quilpie	0	0	1	0	4
Quilpie	0	0	1	1	3
Quilpie	0	1	0	0	24
Quilpie	0	1	1	0	5
Quilpie	1	0	0	1	34
Quilpie	1	0	1	0	7
Quilpie	1	0	1	1	4
Quilpie	1	1	0	0	190
Quilpie	1	1	0	1	6
Quilpie	1	1	1	0	14
Quilpie	1	1	1	1	13
Redland					1101
Redland	0	0	0	1	5748
Redland	0	0	1	0	1585
Redland	0	0	1	1	942
Redland	0	1	0	0	6783
Redland	0	1	0	1	938
Redland	0	1	1	0	1705
Redland	0	1	1	1	443
Redland	1	0	0	1	12581
Redland	1	0	1	0	6081
Redland	1	0	1	1	4539
Redland	1	1	0	0	38321
Redland	1	1	0	1	2366
Redland	1	1	1	0	8749
Redland	1	1	1	1	1817
Richmond					4
Richmond	0	0	0	1	9
Richmond	0	1	0	0	44
Richmond	1	0	0	1	43
Richmond	1	0	1	0	5
Richmond	1	0	1	1	9
Richmond	1	1	0	0	202
Richmond	1	1	1	1	3
Rockhampton					840
Rockhampton	0	0	0	1	3119
Rockhampton	0	0	1	0	594
Rockhampton	0	0	1	1	332
Rockhampton	0	1	0	0	5416
Rockhampton	0	1	0	1	828
Rockhampton	0	1	1	0	1136
Rockhampton	0	1	1	1	324
Rockhampton	1	0	0	1	4455
Rockhampton	1	0	1	0	1665
Rockhampton	1	0	1	1	1267
Rockhampton	1	1	0	0	18279
Rockhampton	1	1	0	1	1527
Rockhampton	1	1	1	0	3665
Rockhampton	1	1	1	1	814
Scenic Rim					274
Scenic Rim	0	0	0	1	1490
Scenic Rim	0	0	1	0	290
Scenic Rim	0	0	1	1	160
Scenic Rim	0	1	0	0	1942
Scenic Rim	0	1	0	1	256
Scenic Rim	0	1	1	0	455
Scenic Rim	0	1	1	1	136
Scenic Rim	1	0	0	1	2970
Scenic Rim	1	0	1	0	1258
Scenic Rim	1	0	1	1	880
Scenic Rim	1	1	0	0	8941
Scenic Rim	1	1	0	1	822
Scenic Rim	1	1	1	0	2292
Scenic Rim	1	1	1	1	563
Somerset					179
Somerset	0	0	0	1	910
Somerset	0	0	1	0	178
Somerset	0	0	1	1	92
Somerset	0	1	0	0	1281
Somerset	0	1	0	1	242
Somerset	0	1	1	0	274
Somerset	0	1	1	1	72
Somerset	1	0	0	1	1663
Somerset	1	0	1	0	583
Somerset	1	0	1	1	457
Somerset	1	1	0	0	5116
Somerset	1	1	0	1	604
Somerset	1	1	1	0	1292
Somerset	1	1	1	1	355
South Burnett					328
South Burnett	0	0	0	1	1153
South Burnett	0	0	1	0	235
South Burnett	0	0	1	1	73
South Burnett	0	1	0	0	1716
South Burnett	0	1	0	1	323
South Burnett	0	1	1	0	397
South Burnett	0	1	1	1	115
South Burnett	1	0	0	1	1874
South Burnett	1	0	1	0	584
South Burnett	1	0	1	1	383
South Burnett	1	1	0	0	5540
South Burnett	1	1	0	1	634
South Burnett	1	1	1	0	1358
South Burnett	1	1	1	1	341
Southern Downs					268
Southern Downs	0	0	0	1	1190
Southern Downs	0	0	1	0	224
Southern Downs	0	0	1	1	118
Southern Downs	0	1	0	0	1902
Southern Downs	0	1	0	1	302
Southern Downs	0	1	1	0	417
Southern Downs	0	1	1	1	64
Southern Downs	1	0	0	1	2216
Southern Downs	1	0	1	0	653
Southern Downs	1	0	1	1	540
Southern Downs	1	1	0	0	6537
Southern Downs	1	1	0	1	537
Southern Downs	1	1	1	0	1710
Southern Downs	1	1	1	1	366
Sunshine Coast					2154
Sunshine Coast	0	0	0	1	10998
Sunshine Coast	0	0	1	0	3254
Sunshine Coast	0	0	1	1	1591
Sunshine Coast	0	1	0	0	14784
Sunshine Coast	0	1	0	1	1673
Sunshine Coast	0	1	1	0	3563
Sunshine Coast	0	1	1	1	650
Sunshine Coast	1	0	0	1	20416
Sunshine Coast	1	0	1	0	10235
Sunshine Coast	1	0	1	1	6643
Sunshine Coast	1	1	0	0	79021
Sunshine Coast	1	1	0	1	4695
Sunshine Coast	1	1	1	0	16871
Sunshine Coast	1	1	1	1	3144
Tablelands					205
Tablelands	0	0	0	1	832
Tablelands	0	0	1	0	190
Tablelands	0	0	1	1	97
Tablelands	0	1	0	0	1272
Tablelands	0	1	0	1	200
Tablelands	0	1	1	0	354
Tablelands	0	1	1	1	91
Tablelands	1	0	0	1	1410
Tablelands	1	0	1	0	464
Tablelands	1	0	1	1	262
Tablelands	1	1	0	0	4588
Tablelands	1	1	0	1	311
Tablelands	1	1	1	0	1120
Tablelands	1	1	1	1	318
Toowoomba					1496
Toowoomba	0	0	0	1	5215
Toowoomba	0	0	1	0	1237
Toowoomba	0	0	1	1	876
Toowoomba	0	1	0	0	9134
Toowoomba	0	1	0	1	1268
Toowoomba	0	1	1	0	2190
Toowoomba	0	1	1	1	656
Toowoomba	1	0	0	1	9099
Toowoomba	1	0	1	0	4302
Toowoomba	1	0	1	1	2916
Toowoomba	1	1	0	0	39868
Toowoomba	1	1	0	1	2411
Toowoomba	1	1	1	0	9377
Toowoomba	1	1	1	1	2571
Torres					58
Torres	0	0	0	1	119
Torres	0	0	1	0	21
Torres	0	0	1	1	24
Torres	0	1	0	0	310
Torres	0	1	0	1	89
Torres	0	1	1	0	33
Torres	0	1	1	1	70
Torres	1	0	0	1	155
Torres	1	0	1	0	27
Torres	1	0	1	1	40
Torres	1	1	0	0	728
Torres	1	1	0	1	172
Torres	1	1	1	0	154
Torres	1	1	1	1	130
Torres Strait Island					50
Torres Strait Island	0	0	0	1	219
Torres Strait Island	0	0	1	0	15
Torres Strait Island	0	0	1	1	10
Torres Strait Island	0	1	0	0	659
Torres Strait Island	0	1	0	1	141
Torres Strait Island	0	1	1	0	35
Torres Strait Island	0	1	1	1	26
Torres Strait Island	1	0	0	1	207
Torres Strait Island	1	0	1	0	16
Torres Strait Island	1	0	1	1	26
Torres Strait Island	1	1	0	0	978
Torres Strait Island	1	1	0	1	442
Torres Strait Island	1	1	1	0	104
Torres Strait Island	1	1	1	1	75
Townsville					1856
Townsville	0	0	0	1	5999
Townsville	0	0	1	0	1682
Townsville	0	0	1	1	987
Townsville	0	1	0	0	11129
Townsville	0	1	0	1	1532
Townsville	0	1	1	0	2520
Townsville	0	1	1	1	746
Townsville	1	0	0	1	9709
Townsville	1	0	1	0	5154
Townsville	1	0	1	1	3079
Townsville	1	1	0	0	43207
Townsville	1	1	0	1	2920
Townsville	1	1	1	0	9276
Townsville	1	1	1	1	2075
Weipa					14
Weipa	0	0	0	1	48
Weipa	0	0	1	0	20
Weipa	0	0	1	1	5
Weipa	0	1	0	0	143
Weipa	0	1	0	1	18
Weipa	0	1	1	0	36
Weipa	0	1	1	1	8
Weipa	1	0	0	1	147
Weipa	1	0	1	0	78
Weipa	1	0	1	1	68
Weipa	1	1	0	0	1373
Weipa	1	1	0	1	101
Weipa	1	1	1	0	227
Weipa	1	1	1	1	49
Western Downs					290
Western Downs	0	0	0	1	961
Western Downs	0	0	1	0	157
Western Downs	0	0	1	1	84
Western Downs	0	1	0	0	2006
Western Downs	0	1	0	1	337
Western Downs	0	1	1	0	310
Western Downs	0	1	1	1	133
Western Downs	1	0	0	1	1591
Western Downs	1	0	1	0	619
Western Downs	1	0	1	1	371
Western Downs	1	1	0	0	7865
Western Downs	1	1	0	1	577
Western Downs	1	1	1	0	1671
Western Downs	1	1	1	1	448
Whitsunday					231
Whitsunday	0	0	0	1	804
Whitsunday	0	0	1	0	223
Whitsunday	0	0	1	1	89
Whitsunday	0	1	0	0	1668
Whitsunday	0	1	0	1	191
Whitsunday	0	1	1	0	325
Whitsunday	0	1	1	1	58
Whitsunday	1	0	0	1	1572
Whitsunday	1	0	1	0	592
Whitsunday	1	0	1	1	397
Whitsunday	1	1	0	0	7563
Whitsunday	1	1	0	1	559
Whitsunday	1	1	1	0	1485
Whitsunday	1	1	1	1	240
Winton					12
Winton	0	0	0	1	7
Winton	0	1	0	0	36
Winton	0	1	0	1	10
Winton	0	1	1	0	8
Winton	1	0	0	1	49
Winton	1	0	1	0	10
Winton	1	0	1	1	3
Winton	1	1	0	0	216
Winton	1	1	0	1	5
Winton	1	1	1	0	32
Winton	1	1	1	1	10
Woorabinda					28
Woorabinda	0	0	0	1	80
Woorabinda	0	0	1	1	9
Woorabinda	0	1	0	0	293
Woorabinda	0	1	0	1	58
Woorabinda	0	1	1	0	51
Woorabinda	0	1	1	1	32
Woorabinda	1	0	0	1	9
Woorabinda	1	0	1	1	11
Woorabinda	1	1	0	0	133
Woorabinda	1	1	0	1	45
Woorabinda	1	1	1	0	22
Woorabinda	1	1	1	1	10
Wujal Wujal					19
Wujal Wujal	0	0	0	1	35
Wujal Wujal	0	1	0	0	46
Wujal Wujal	0	1	1	0	9
Wujal Wujal	1	0	0	1	18
Wujal Wujal	1	1	0	0	80
Wujal Wujal	1	1	0	1	16
Wujal Wujal	1	1	1	0	6
Yarrabah					51
Yarrabah	0	0	0	1	172
Yarrabah	0	0	1	0	17
Yarrabah	0	0	1	1	20
Yarrabah	0	1	0	0	419
Yarrabah	0	1	0	1	193
Yarrabah	0	1	1	0	60
Yarrabah	0	1	1	1	76
Yarrabah	1	0	0	1	215
Yarrabah	1	0	1	0	14
Yarrabah	1	0	1	1	20
Yarrabah	1	1	0	0	446
Yarrabah	1	1	0	1	162
Yarrabah	1	1	1	0	118
Yarrabah	1	1	1	1	104
Adelaide					395
Adelaide	0	0	0	1	322
Adelaide	0	0	1	0	245
Adelaide	0	0	1	1	23
Adelaide	0	1	0	0	500
Adelaide	0	1	0	1	14
Adelaide	0	1	1	0	93
Adelaide	0	1	1	1	12
Adelaide	1	0	0	1	427
Adelaide	1	0	1	0	389
Adelaide	1	0	1	1	102
Adelaide	1	1	0	0	2146
Adelaide	1	1	0	1	18
Adelaide	1	1	1	0	284
Adelaide	1	1	1	1	34
Adelaide Hills					187
Adelaide Hills	0	0	0	1	922
Adelaide Hills	0	0	1	0	316
Adelaide Hills	0	0	1	1	191
Adelaide Hills	0	1	0	0	1013
Adelaide Hills	0	1	0	1	72
Adelaide Hills	0	1	1	0	306
Adelaide Hills	0	1	1	1	53
Adelaide Hills	1	0	0	1	3267
Adelaide Hills	1	0	1	0	2269
Adelaide Hills	1	0	1	1	1380
Adelaide Hills	1	1	0	0	10549
Adelaide Hills	1	1	0	1	355
Adelaide Hills	1	1	1	0	2788
Adelaide Hills	1	1	1	1	461
Adelaide Plains					76
Adelaide Plains	0	0	0	1	300
Adelaide Plains	0	0	1	0	50
Adelaide Plains	0	0	1	1	40
Adelaide Plains	0	1	0	0	344
Adelaide Plains	0	1	0	1	42
Adelaide Plains	0	1	1	0	106
Adelaide Plains	0	1	1	1	37
Adelaide Plains	1	0	0	1	976
Adelaide Plains	1	0	1	0	280
Adelaide Plains	1	0	1	1	273
Adelaide Plains	1	1	0	0	2344
Adelaide Plains	1	1	0	1	233
Adelaide Plains	1	1	1	0	515
Adelaide Plains	1	1	1	1	187
