LGA_NAME21	AgeStudent	Sex	students
Wyalkatchem	20-24	F	6
Wyalkatchem	25+	F	6
Wyalkatchem	25+	M	3
Wyndham-East Kimberley	0-4	F	53
Wyndham-East Kimberley	0-4	M	58
Wyndham-East Kimberley	5-14	F	453
Wyndham-East Kimberley	5-14	M	432
Wyndham-East Kimberley	15-19	F	79
Wyndham-East Kimberley	15-19	M	76
Wyndham-East Kimberley	20-24	F	23
Wyndham-East Kimberley	20-24	M	10
Wyndham-East Kimberley	25+	F	116
Wyndham-East Kimberley	25+	M	59
Yalgoo	5-14	F	7
Yalgoo	5-14	M	9
Yilgarn	0-4	F	4
Yilgarn	0-4	M	9
Yilgarn	5-14	F	40
Yilgarn	5-14	M	30
Yilgarn	15-19	M	10
Yilgarn	20-24	F	4
Yilgarn	25+	F	10
Yilgarn	25+	M	3
York	0-4	F	19
York	0-4	M	13
York	5-14	F	176
York	5-14	M	177
York	15-19	F	38
York	15-19	M	37
York	20-24	F	3
York	20-24	M	5
York	25+	F	42
York	25+	M	9
No usual address (WA)	0-4	F	17
No usual address (WA)	0-4	M	22
No usual address (WA)	5-14	F	164
No usual address (WA)	5-14	M	163
No usual address (WA)	15-19	F	44
No usual address (WA)	15-19	M	38
No usual address (WA)	20-24	F	33
No usual address (WA)	20-24	M	26
No usual address (WA)	25+	F	106
No usual address (WA)	25+	M	63
Migratory - Offshore - Shipping (WA)	25+	M	15
Break O'Day	0-4	F	25
Break O'Day	0-4	M	27
Break O'Day	5-14	F	268
Break O'Day	5-14	M	303
Break O'Day	15-19	F	59
Break O'Day	15-19	M	73
Break O'Day	20-24	F	19
Break O'Day	20-24	M	12
Break O'Day	25+	F	88
Break O'Day	25+	M	47
Brighton	0-4	F	166
Brighton	0-4	M	183
Brighton	5-14	F	1351
Brighton	5-14	M	1363
Brighton	15-19	F	370
Brighton	15-19	M	380
Brighton	20-24	F	131
Brighton	20-24	M	106
Brighton	25+	F	370
Brighton	25+	M	202
Burnie	0-4	F	118
Burnie	0-4	M	127
Burnie	5-14	F	1149
Burnie	5-14	M	1150
Burnie	15-19	F	460
Burnie	15-19	M	414
Burnie	20-24	F	146
Burnie	20-24	M	106
Burnie	25+	F	410
Burnie	25+	M	226
Central Coast (Tas.)	0-4	F	112
Central Coast (Tas.)	0-4	M	110
Central Coast (Tas.)	5-14	F	1138
Central Coast (Tas.)	5-14	M	1238
Central Coast (Tas.)	15-19	F	467
Central Coast (Tas.)	15-19	M	462
Central Coast (Tas.)	20-24	F	133
Central Coast (Tas.)	20-24	M	99
Central Coast (Tas.)	25+	F	433
Central Coast (Tas.)	25+	M	229
Central Highlands (Tas.)	0-4	F	15
Central Highlands (Tas.)	0-4	M	10
Central Highlands (Tas.)	5-14	F	127
Central Highlands (Tas.)	5-14	M	104
Central Highlands (Tas.)	15-19	F	33
Central Highlands (Tas.)	15-19	M	35
Central Highlands (Tas.)	20-24	F	7
Central Highlands (Tas.)	20-24	M	6
Central Highlands (Tas.)	25+	F	32
Central Highlands (Tas.)	25+	M	22
Circular Head	0-4	F	50
Circular Head	0-4	M	49
Circular Head	5-14	F	449
Circular Head	5-14	M	475
Circular Head	15-19	F	165
Circular Head	15-19	M	149
Circular Head	20-24	F	31
Circular Head	20-24	M	18
Circular Head	25+	F	98
Circular Head	25+	M	79
Clarence	0-4	F	455
Clarence	0-4	M	470
Clarence	5-14	F	3327
Clarence	5-14	M	3569
Clarence	15-19	F	1218
Clarence	15-19	M	1198
Clarence	20-24	F	585
Clarence	20-24	M	549
Clarence	25+	F	1552
Clarence	25+	M	1221
Derwent Valley	0-4	F	64
Derwent Valley	0-4	M	60
Derwent Valley	5-14	F	624
Derwent Valley	5-14	M	667
Derwent Valley	15-19	F	218
Derwent Valley	15-19	M	217
Derwent Valley	20-24	F	58
Derwent Valley	20-24	M	44
Derwent Valley	25+	F	176
Derwent Valley	25+	M	95
Devonport	0-4	F	162
Devonport	0-4	M	190
Devonport	5-14	F	1426
Devonport	5-14	M	1458
Devonport	15-19	F	522
Devonport	15-19	M	534
Devonport	20-24	F	172
Devonport	20-24	M	117
Devonport	25+	F	506
Devonport	25+	M	307
Dorset	0-4	F	26
Dorset	0-4	M	49
Dorset	5-14	F	369
Dorset	5-14	M	365
Dorset	15-19	F	117
Dorset	15-19	M	112
Dorset	20-24	F	30
Dorset	20-24	M	16
Dorset	25+	F	86
Dorset	25+	M	44
Flinders (Tas.)	0-4	F	3
Flinders (Tas.)	0-4	M	4
Flinders (Tas.)	5-14	F	44
Flinders (Tas.)	5-14	M	42
Flinders (Tas.)	15-19	F	9
Flinders (Tas.)	15-19	M	7
Flinders (Tas.)	20-24	F	4
Flinders (Tas.)	20-24	M	3
Flinders (Tas.)	25+	F	14
Flinders (Tas.)	25+	M	10
George Town	0-4	F	37
George Town	0-4	M	32
George Town	5-14	F	359
George Town	5-14	M	365
George Town	15-19	F	124
George Town	15-19	M	148
George Town	20-24	F	31
George Town	20-24	M	18
George Town	25+	F	104
George Town	25+	M	49
Glamorgan-Spring Bay	0-4	F	26
Glamorgan-Spring Bay	0-4	M	17
Glamorgan-Spring Bay	5-14	F	160
Glamorgan-Spring Bay	5-14	M	159
Glamorgan-Spring Bay	15-19	F	40
Glamorgan-Spring Bay	15-19	M	49
Glamorgan-Spring Bay	20-24	F	14
Glamorgan-Spring Bay	20-24	M	12
Glamorgan-Spring Bay	25+	F	95
Glamorgan-Spring Bay	25+	M	69
Glenorchy	0-4	F	288
Glenorchy	0-4	M	319
Glenorchy	5-14	F	2543
Glenorchy	5-14	M	2657
Glenorchy	15-19	F	944
Glenorchy	15-19	M	950
Glenorchy	20-24	F	525
Glenorchy	20-24	M	460
Glenorchy	25+	F	1579
Glenorchy	25+	M	1490
Hobart	0-4	F	353
Hobart	0-4	M	354
Hobart	5-14	F	2386
Hobart	5-14	M	2549
Hobart	15-19	F	1234
Hobart	15-19	M	1237
Hobart	20-24	F	1166
Hobart	20-24	M	1136
Hobart	25+	F	2716
Hobart	25+	M	2207
Huon Valley	0-4	F	97
Huon Valley	0-4	M	100
Huon Valley	5-14	F	992
Huon Valley	5-14	M	991
Huon Valley	15-19	F	304
Huon Valley	15-19	M	341
Huon Valley	20-24	F	82
Huon Valley	20-24	M	73
Huon Valley	25+	F	363
Huon Valley	25+	M	213
Kentish	0-4	F	39
Kentish	0-4	M	25
Kentish	5-14	F	316
Kentish	5-14	M	347
Kentish	15-19	F	120
Kentish	15-19	M	118
Kentish	20-24	F	22
Kentish	20-24	M	36
Kentish	25+	F	103
Kentish	25+	M	60
King Island	0-4	F	10
King Island	0-4	M	14
King Island	5-14	F	76
King Island	5-14	M	80
King Island	15-19	F	18
King Island	15-19	M	19
King Island	20-24	F	3
King Island	20-24	M	7
King Island	25+	F	22
King Island	25+	M	8
Kingborough	0-4	F	308
Kingborough	0-4	M	307
Kingborough	5-14	F	2429
Kingborough	5-14	M	2499
Kingborough	15-19	F	939
Kingborough	15-19	M	1031
Kingborough	20-24	F	392
Kingborough	20-24	M	374
Kingborough	25+	F	1239
Kingborough	25+	M	806
Latrobe (Tas.)	0-4	F	75
Latrobe (Tas.)	0-4	M	72
Latrobe (Tas.)	5-14	F	617
Latrobe (Tas.)	5-14	M	657
Latrobe (Tas.)	15-19	F	231
Latrobe (Tas.)	15-19	M	229
Latrobe (Tas.)	20-24	F	74
Latrobe (Tas.)	20-24	M	42
Latrobe (Tas.)	25+	F	196
Latrobe (Tas.)	25+	M	110
Launceston	0-4	F	514
Launceston	0-4	M	490
Launceston	5-14	F	3707
Launceston	5-14	M	3853
Launceston	15-19	F	1473
Launceston	15-19	M	1445
Launceston	20-24	F	773
Launceston	20-24	M	733
Launceston	25+	F	1897
Launceston	25+	M	1498
Meander Valley	0-4	F	117
Meander Valley	0-4	M	110
Meander Valley	5-14	F	1112
Meander Valley	5-14	M	1203
Meander Valley	15-19	F	381
Meander Valley	15-19	M	418
Meander Valley	20-24	F	161
Meander Valley	20-24	M	86
Meander Valley	25+	F	362
Meander Valley	25+	M	170
Northern Midlands	0-4	F	94
Northern Midlands	0-4	M	90
Northern Midlands	5-14	F	684
Northern Midlands	5-14	M	758
Northern Midlands	15-19	F	259
Northern Midlands	15-19	M	235
Northern Midlands	20-24	F	88
Northern Midlands	20-24	M	63
Northern Midlands	25+	F	221
Northern Midlands	25+	M	110
Sorell	0-4	F	110
Sorell	0-4	M	105
Sorell	5-14	F	920
Sorell	5-14	M	919
Sorell	15-19	F	270
Sorell	15-19	M	328
Sorell	20-24	F	88
Sorell	20-24	M	93
Sorell	25+	F	343
Sorell	25+	M	221
Southern Midlands	0-4	F	38
Southern Midlands	0-4	M	49
Southern Midlands	5-14	F	339
Southern Midlands	5-14	M	375
Southern Midlands	15-19	F	117
Southern Midlands	15-19	M	126
Southern Midlands	20-24	F	34
Southern Midlands	20-24	M	24
Southern Midlands	25+	F	101
Southern Midlands	25+	M	51
Tasman	0-4	F	11
Tasman	0-4	M	3
Tasman	5-14	F	79
Tasman	5-14	M	91
Tasman	15-19	F	31
Tasman	15-19	M	33
Tasman	20-24	F	6
Tasman	20-24	M	9
Tasman	25+	F	35
Tasman	25+	M	17
Waratah-Wynyard	0-4	F	83
Waratah-Wynyard	0-4	M	88
Waratah-Wynyard	5-14	F	773
Waratah-Wynyard	5-14	M	799
Waratah-Wynyard	15-19	F	261
Waratah-Wynyard	15-19	M	249
Waratah-Wynyard	20-24	F	73
Waratah-Wynyard	20-24	M	56
Waratah-Wynyard	25+	F	244
Waratah-Wynyard	25+	M	111
West Coast	0-4	F	19
West Coast	0-4	M	21
West Coast	5-14	F	198
West Coast	5-14	M	212
West Coast	15-19	F	47
West Coast	15-19	M	60
West Coast	20-24	F	12
West Coast	20-24	M	9
West Coast	25+	F	75
West Coast	25+	M	52
West Tamar	0-4	F	140
West Tamar	0-4	M	153
West Tamar	5-14	F	1315
West Tamar	5-14	M	1514
West Tamar	15-19	F	595
West Tamar	15-19	M	560
West Tamar	20-24	F	168
West Tamar	20-24	M	139
West Tamar	25+	F	571
West Tamar	25+	M	352
No usual address (Tas.)	0-4	M	6
No usual address (Tas.)	5-14	F	34
No usual address (Tas.)	5-14	M	36
No usual address (Tas.)	15-19	F	22
No usual address (Tas.)	15-19	M	12
No usual address (Tas.)	20-24	F	11
No usual address (Tas.)	20-24	M	9
No usual address (Tas.)	25+	F	32
No usual address (Tas.)	25+	M	18
Alice Springs	0-4	F	211
Alice Springs	0-4	M	258
Alice Springs	5-14	F	1570
Alice Springs	5-14	M	1667
Alice Springs	15-19	F	435
Alice Springs	15-19	M	463
Alice Springs	20-24	F	120
Alice Springs	20-24	M	84
Alice Springs	25+	F	938
Alice Springs	25+	M	510
Barkly	0-4	F	65
Barkly	0-4	M	62
Barkly	5-14	F	428
Barkly	5-14	M	463
Barkly	15-19	F	85
Barkly	15-19	M	86
Barkly	20-24	F	19
Barkly	20-24	M	20
Barkly	25+	F	92
Barkly	25+	M	54
Belyuen	5-14	F	4
Belyuen	5-14	M	9
Central Desert	0-4	F	40
Central Desert	0-4	M	28
Central Desert	5-14	F	269
Central Desert	5-14	M	298
Central Desert	15-19	F	40
Central Desert	15-19	M	42
Central Desert	20-24	F	3
Central Desert	25+	F	33
Central Desert	25+	M	16
Coomalie	0-4	F	9
Coomalie	5-14	F	43
Coomalie	5-14	M	55
Coomalie	15-19	F	11
Coomalie	15-19	M	8
Coomalie	25+	F	25
Coomalie	25+	M	7
Darwin	0-4	F	619
Darwin	0-4	M	696
Darwin	5-14	F	4371
Darwin	5-14	M	4561
Darwin	15-19	F	1427
Darwin	15-19	M	1390
Darwin	20-24	F	894
Darwin	20-24	M	779
Darwin	25+	F	3530
Darwin	25+	M	2295
Darwin Waterfront Precinct	5-14	F	4
Darwin Waterfront Precinct	5-14	M	4
Darwin Waterfront Precinct	20-24	M	3
Darwin Waterfront Precinct	25+	F	14
Darwin Waterfront Precinct	25+	M	12
East Arnhem	0-4	F	108
East Arnhem	0-4	M	89
East Arnhem	5-14	F	576
East Arnhem	5-14	M	603
East Arnhem	15-19	F	145
East Arnhem	15-19	M	127
East Arnhem	20-24	F	17
East Arnhem	20-24	M	7
East Arnhem	25+	F	64
East Arnhem	25+	M	44
Katherine	0-4	F	65
Katherine	0-4	M	88
Katherine	5-14	F	580
Katherine	5-14	M	620
Katherine	15-19	F	102
Katherine	15-19	M	115
Katherine	20-24	F	49
Katherine	20-24	M	39
Katherine	25+	F	233
Katherine	25+	M	139
Litchfield	0-4	F	139
Litchfield	0-4	M	151
Litchfield	5-14	F	1232
Litchfield	5-14	M	1228
Litchfield	15-19	F	392
Litchfield	15-19	M	369
Litchfield	20-24	F	109
Litchfield	20-24	M	97
Litchfield	25+	F	472
Litchfield	25+	M	182
MacDonnell	0-4	F	52
MacDonnell	0-4	M	31
MacDonnell	5-14	F	346
MacDonnell	5-14	M	408
MacDonnell	15-19	F	51
MacDonnell	15-19	M	54
MacDonnell	20-24	F	4
MacDonnell	25+	F	40
MacDonnell	25+	M	24
Palmerston	0-4	F	483
Palmerston	0-4	M	441
Palmerston	5-14	F	2668
Palmerston	5-14	M	2772
Palmerston	15-19	F	786
Palmerston	15-19	M	708
Palmerston	20-24	F	337
Palmerston	20-24	M	209
Palmerston	25+	F	1353
Palmerston	25+	M	637
Roper Gulf	0-4	F	58
Roper Gulf	0-4	M	67
Roper Gulf	5-14	F	467
Roper Gulf	5-14	M	484
Roper Gulf	15-19	F	98
Roper Gulf	15-19	M	80
Roper Gulf	20-24	F	13
Roper Gulf	20-24	M	8
Roper Gulf	25+	F	46
Roper Gulf	25+	M	27
Tiwi Islands	0-4	F	13
Tiwi Islands	0-4	M	22
Tiwi Islands	5-14	F	157
Tiwi Islands	5-14	M	163
Tiwi Islands	15-19	F	46
Tiwi Islands	15-19	M	54
Tiwi Islands	20-24	F	3
Tiwi Islands	25+	F	21
Tiwi Islands	25+	M	13
Victoria Daly	0-4	F	16
Victoria Daly	0-4	M	31
Victoria Daly	5-14	F	175
Victoria Daly	5-14	M	213
Victoria Daly	15-19	F	37
Victoria Daly	15-19	M	28
Victoria Daly	20-24	F	6
Victoria Daly	20-24	M	3
Victoria Daly	25+	F	24
Victoria Daly	25+	M	15
Wagait	5-14	F	18
Wagait	5-14	M	23
Wagait	15-19	F	8
Wagait	15-19	M	5
Wagait	25+	F	11
Wagait	25+	M	7
West Arnhem	0-4	F	48
West Arnhem	0-4	M	54
West Arnhem	5-14	F	447
West Arnhem	5-14	M	484
West Arnhem	15-19	F	99
West Arnhem	15-19	M	113
West Arnhem	20-24	F	12
West Arnhem	20-24	M	9
West Arnhem	25+	F	66
West Arnhem	25+	M	35
West Daly	0-4	F	33
West Daly	0-4	M	19
West Daly	5-14	F	229
West Daly	5-14	M	269
West Daly	15-19	F	27
West Daly	15-19	M	45
West Daly	20-24	F	3
West Daly	25+	F	26
West Daly	25+	M	10
Unincorporated NT	0-4	F	44
Unincorporated NT	0-4	M	61
Unincorporated NT	5-14	F	400
Unincorporated NT	5-14	M	417
Unincorporated NT	15-19	F	98
Unincorporated NT	15-19	M	110
Unincorporated NT	20-24	F	41
Unincorporated NT	20-24	M	17
Unincorporated NT	25+	F	189
Unincorporated NT	25+	M	87
No usual address (NT)	0-4	F	8
No usual address (NT)	0-4	M	4
No usual address (NT)	5-14	F	72
No usual address (NT)	5-14	M	104
No usual address (NT)	15-19	F	12
No usual address (NT)	15-19	M	12
No usual address (NT)	20-24	F	7
No usual address (NT)	20-24	M	6
No usual address (NT)	25+	F	41
No usual address (NT)	25+	M	19
Migratory - Offshore - Shipping (NT)	25+	M	3
Unincorporated ACT	0-4	F	3861
Unincorporated ACT	0-4	M	4017
Unincorporated ACT	5-14	F	26038
Unincorporated ACT	5-14	M	27766
Unincorporated ACT	15-19	F	10748
Unincorporated ACT	15-19	M	10855
Unincorporated ACT	20-24	F	8985
Unincorporated ACT	20-24	M	8275
Unincorporated ACT	25+	F	15753
Unincorporated ACT	25+	M	12458
No usual address (ACT)	0-4	M	3
No usual address (ACT)	5-14	F	10
No usual address (ACT)	5-14	M	4
No usual address (ACT)	15-19	F	28
No usual address (ACT)	15-19	M	12
No usual address (ACT)	20-24	F	14
No usual address (ACT)	20-24	M	16
No usual address (ACT)	25+	F	12
No usual address (ACT)	25+	M	7
Unincorp. Other Territories	0-4	F	22
Unincorp. Other Territories	0-4	M	22
Unincorp. Other Territories	5-14	F	120
Unincorp. Other Territories	5-14	M	124
Unincorp. Other Territories	15-19	F	38
Unincorp. Other Territories	15-19	M	41
Unincorp. Other Territories	20-24	F	19
Unincorp. Other Territories	20-24	M	11
Unincorp. Other Territories	25+	F	41
Unincorp. Other Territories	25+	M	13
