LGA_NAME21	Age5yr	Indigenous	Sex	persons
Bunbury	50-54	0	F	1057
Bunbury	50-54	0	M	956
Bunbury	50-54	1	F	40
Bunbury	50-54	1	M	39
Bunbury	55-59		F	47
Bunbury	55-59		M	63
Bunbury	55-59	0	F	997
Bunbury	55-59	0	M	946
Bunbury	55-59	1	F	26
Bunbury	55-59	1	M	30
Bunbury	60-64		F	52
Bunbury	60-64		M	56
Bunbury	60-64	0	F	1150
Bunbury	60-64	0	M	1030
Bunbury	60-64	1	F	24
Bunbury	60-64	1	M	21
Bunbury	65+		F	208
Bunbury	65+		M	171
Bunbury	65+	0	F	3555
Bunbury	65+	0	M	2988
Bunbury	65+	1	F	46
Bunbury	65+	1	M	37
Busselton	0-4		F	43
Busselton	0-4		M	50
Busselton	0-4	0	F	953
Busselton	0-4	0	M	889
Busselton	0-4	1	F	31
Busselton	0-4	1	M	67
Busselton	5-9		F	76
Busselton	5-9		M	48
Busselton	5-9	0	F	1148
Busselton	5-9	0	M	1253
Busselton	5-9	1	F	52
Busselton	5-9	1	M	51
Busselton	10-14		F	69
Busselton	10-14		M	61
Busselton	10-14	0	F	1324
Busselton	10-14	0	M	1399
Busselton	10-14	1	F	55
Busselton	10-14	1	M	58
Busselton	15-19		F	53
Busselton	15-19		M	46
Busselton	15-19	0	F	981
Busselton	15-19	0	M	1098
Busselton	15-19	1	F	39
Busselton	15-19	1	M	41
Busselton	20-24		F	29
Busselton	20-24		M	37
Busselton	20-24	0	F	595
Busselton	20-24	0	M	668
Busselton	20-24	1	F	26
Busselton	20-24	1	M	37
Busselton	25-29		F	65
Busselton	25-29		M	74
Busselton	25-29	0	F	786
Busselton	25-29	0	M	716
Busselton	25-29	1	F	18
Busselton	25-29	1	M	24
Busselton	30-34		F	56
Busselton	30-34		M	87
Busselton	30-34	0	F	1014
Busselton	30-34	0	M	923
Busselton	30-34	1	F	19
Busselton	30-34	1	M	19
Busselton	35-39		F	70
Busselton	35-39		M	92
Busselton	35-39	0	F	1291
Busselton	35-39	0	M	1033
Busselton	35-39	1	F	17
Busselton	35-39	1	M	13
Busselton	40-44		F	58
Busselton	40-44		M	97
Busselton	40-44	0	F	1300
Busselton	40-44	0	M	1144
Busselton	40-44	1	F	19
Busselton	40-44	1	M	27
Busselton	45-49		F	49
Busselton	45-49		M	102
Busselton	45-49	0	F	1374
Busselton	45-49	0	M	1236
Busselton	45-49	1	F	24
Busselton	45-49	1	M	19
Busselton	50-54		F	55
Busselton	50-54		M	95
Busselton	50-54	0	F	1328
Busselton	50-54	0	M	1185
Busselton	50-54	1	F	22
Busselton	50-54	1	M	13
Busselton	55-59		F	68
Busselton	55-59		M	79
Busselton	55-59	0	F	1273
Busselton	55-59	0	M	1155
Busselton	55-59	1	F	13
Busselton	55-59	1	M	13
Busselton	60-64		F	63
Busselton	60-64		M	73
Busselton	60-64	0	F	1418
Busselton	60-64	0	M	1183
Busselton	60-64	1	F	10
Busselton	60-64	1	M	17
Busselton	65+		F	257
Busselton	65+		M	236
Busselton	65+	0	F	4716
Busselton	65+	0	M	4266
Busselton	65+	1	F	29
Busselton	65+	1	M	17
Cambridge	0-4		F	16
Cambridge	0-4		M	12
Cambridge	0-4	0	F	651
Cambridge	0-4	0	M	712
Cambridge	0-4	1	M	7
Cambridge	5-9		F	14
Cambridge	5-9		M	12
Cambridge	5-9	0	F	911
Cambridge	5-9	0	M	998
Cambridge	5-9	1	F	7
Cambridge	5-9	1	M	3
Cambridge	10-14		F	26
Cambridge	10-14		M	12
Cambridge	10-14	0	F	1114
Cambridge	10-14	0	M	1160
Cambridge	10-14	1	F	9
Cambridge	15-19		F	13
Cambridge	15-19		M	11
Cambridge	15-19	0	F	889
Cambridge	15-19	0	M	1044
Cambridge	15-19	1	F	9
Cambridge	15-19	1	M	6
Cambridge	20-24		F	12
Cambridge	20-24		M	10
Cambridge	20-24	0	F	720
Cambridge	20-24	0	M	710
Cambridge	20-24	1	F	5
Cambridge	20-24	1	M	7
Cambridge	25-29		F	28
Cambridge	25-29		M	34
Cambridge	25-29	0	F	630
Cambridge	25-29	0	M	641
Cambridge	25-29	1	F	6
Cambridge	25-29	1	M	8
Cambridge	30-34		F	36
Cambridge	30-34		M	32
Cambridge	30-34	0	F	764
Cambridge	30-34	0	M	655
Cambridge	30-34	1	M	3
Cambridge	35-39		F	21
Cambridge	35-39		M	25
Cambridge	35-39	0	F	934
Cambridge	35-39	0	M	811
Cambridge	40-44		F	20
Cambridge	40-44		M	28
Cambridge	40-44	0	F	1018
Cambridge	40-44	0	M	877
Cambridge	40-44	1	M	3
Cambridge	45-49		F	18
Cambridge	45-49		M	23
Cambridge	45-49	0	F	1132
Cambridge	45-49	0	M	1030
Cambridge	45-49	1	F	3
Cambridge	45-49	1	M	9
Cambridge	50-54		F	20
Cambridge	50-54		M	45
Cambridge	50-54	0	F	1077
Cambridge	50-54	0	M	1024
Cambridge	50-54	1	M	5
Cambridge	55-59		F	29
Cambridge	55-59		M	28
Cambridge	55-59	0	F	947
Cambridge	55-59	0	M	874
Cambridge	60-64		F	23
Cambridge	60-64		M	24
Cambridge	60-64	0	F	860
Cambridge	60-64	0	M	825
Cambridge	65+		F	106
Cambridge	65+		M	80
Cambridge	65+	0	F	2727
Cambridge	65+	0	M	2271
Cambridge	65+	1	F	7
Cambridge	65+	1	M	3
Canning	0-4		F	64
Canning	0-4		M	81
Canning	0-4	0	F	2415
Canning	0-4	0	M	2603
Canning	0-4	1	F	64
Canning	0-4	1	M	57
Canning	5-9		F	73
Canning	5-9		M	76
Canning	5-9	0	F	2680
Canning	5-9	0	M	2889
Canning	5-9	1	F	77
Canning	5-9	1	M	63
Canning	10-14		F	80
Canning	10-14		M	62
Canning	10-14	0	F	2893
Canning	10-14	0	M	3096
Canning	10-14	1	F	65
Canning	10-14	1	M	71
Canning	15-19		F	70
Canning	15-19		M	78
Canning	15-19	0	F	2791
Canning	15-19	0	M	2846
Canning	15-19	1	F	78
Canning	15-19	1	M	70
Canning	20-24		F	129
Canning	20-24		M	193
Canning	20-24	0	F	3399
Canning	20-24	0	M	3918
Canning	20-24	1	F	65
Canning	20-24	1	M	63
Canning	25-29		F	154
Canning	25-29		M	209
Canning	25-29	0	F	3287
Canning	25-29	0	M	3865
Canning	25-29	1	F	59
Canning	25-29	1	M	52
Canning	30-34		F	151
Canning	30-34		M	190
Canning	30-34	0	F	3393
Canning	30-34	0	M	3453
Canning	30-34	1	F	32
Canning	30-34	1	M	37
Canning	35-39		F	119
Canning	35-39		M	155
Canning	35-39	0	F	3598
Canning	35-39	0	M	3331
Canning	35-39	1	F	32
Canning	35-39	1	M	22
Canning	40-44		F	88
Canning	40-44		M	146
Canning	40-44	0	F	3296
Canning	40-44	0	M	3179
Canning	40-44	1	F	33
Canning	40-44	1	M	25
Canning	45-49		F	84
Canning	45-49		M	126
Canning	45-49	0	F	2955
Canning	45-49	0	M	2957
Canning	45-49	1	F	24
Canning	45-49	1	M	27
Canning	50-54		F	77
Canning	50-54		M	113
Canning	50-54	0	F	2695
Canning	50-54	0	M	2629
Canning	50-54	1	F	35
Canning	50-54	1	M	27
Canning	55-59		F	82
Canning	55-59		M	91
Canning	55-59	0	F	2602
Canning	55-59	0	M	2411
Canning	55-59	1	F	30
Canning	55-59	1	M	19
Canning	60-64		F	60
Canning	60-64		M	110
Canning	60-64	0	F	2479
Canning	60-64	0	M	2223
Canning	60-64	1	F	10
Canning	60-64	1	M	18
Canning	65+		F	231
Canning	65+		M	183
Canning	65+	0	F	7266
Canning	65+	0	M	6222
Canning	65+	1	F	44
Canning	65+	1	M	32
Capel	0-4		F	22
Capel	0-4		M	17
Capel	0-4	0	F	479
Capel	0-4	0	M	482
Capel	0-4	1	F	32
Capel	0-4	1	M	22
Capel	5-9		F	21
Capel	5-9		M	22
Capel	5-9	0	F	629
Capel	5-9	0	M	658
Capel	5-9	1	F	33
Capel	5-9	1	M	35
Capel	10-14		F	19
Capel	10-14		M	23
Capel	10-14	0	F	716
Capel	10-14	0	M	766
Capel	10-14	1	F	32
Capel	10-14	1	M	37
Capel	15-19		F	17
Capel	15-19		M	33
Capel	15-19	0	F	641
Capel	15-19	0	M	629
Capel	15-19	1	F	29
Capel	15-19	1	M	28
Capel	20-24		F	24
Capel	20-24		M	24
Capel	20-24	0	F	411
Capel	20-24	0	M	414
Capel	20-24	1	F	21
Capel	20-24	1	M	14
Capel	25-29		F	29
Capel	25-29		M	12
Capel	25-29	0	F	425
Capel	25-29	0	M	334
Capel	25-29	1	F	19
Capel	25-29	1	M	22
Capel	30-34		F	15
Capel	30-34		M	24
Capel	30-34	0	F	510
Capel	30-34	0	M	430
Capel	30-34	1	F	21
Capel	30-34	1	M	10
Capel	35-39		F	19
Capel	35-39		M	38
Capel	35-39	0	F	615
Capel	35-39	0	M	488
Capel	35-39	1	F	14
Capel	35-39	1	M	12
Capel	40-44		F	19
Capel	40-44		M	38
Capel	40-44	0	F	623
Capel	40-44	0	M	531
Capel	40-44	1	F	15
Capel	40-44	1	M	16
Capel	45-49		F	23
Capel	45-49		M	37
Capel	45-49	0	F	670
Capel	45-49	0	M	615
Capel	45-49	1	F	16
Capel	45-49	1	M	13
Capel	50-54		F	26
Capel	50-54		M	51
Capel	50-54	0	F	668
Capel	50-54	0	M	594
Capel	50-54	1	F	15
Capel	50-54	1	M	11
Capel	55-59		F	24
Capel	55-59		M	36
Capel	55-59	0	F	581
Capel	55-59	0	M	567
Capel	55-59	1	F	13
Capel	55-59	1	M	4
Capel	60-64		F	24
Capel	60-64		M	30
Capel	60-64	0	F	517
Capel	60-64	0	M	520
Capel	60-64	1	F	3
Capel	60-64	1	M	6
Capel	65+		F	62
Capel	65+		M	77
Capel	65+	0	F	1198
Capel	65+	0	M	1177
Capel	65+	1	F	10
Capel	65+	1	M	8
Carnamah	0-4	0	F	11
Carnamah	0-4	0	M	12
Carnamah	5-9		F	4
Carnamah	5-9		M	4
Carnamah	5-9	0	F	9
Carnamah	5-9	0	M	6
Carnamah	10-14		F	6
Carnamah	10-14	0	F	8
Carnamah	10-14	0	M	9
Carnamah	15-19		F	4
Carnamah	15-19		M	3
Carnamah	15-19	0	M	6
Carnamah	20-24	0	F	12
Carnamah	20-24	0	M	7
Carnamah	25-29	0	F	17
Carnamah	25-29	0	M	10
Carnamah	30-34		F	4
Carnamah	30-34	0	F	16
Carnamah	30-34	0	M	7
Carnamah	30-34	1	F	3
Carnamah	35-39		F	7
Carnamah	35-39		M	3
Carnamah	35-39	0	F	14
Carnamah	35-39	0	M	21
Carnamah	40-44		F	6
Carnamah	40-44		M	6
Carnamah	40-44	0	F	19
Carnamah	40-44	0	M	16
Carnamah	45-49		M	3
Carnamah	45-49	0	F	11
Carnamah	45-49	0	M	13
Carnamah	50-54		M	6
Carnamah	50-54	0	F	13
Carnamah	50-54	0	M	14
Carnamah	55-59	0	F	14
Carnamah	55-59	0	M	9
Carnamah	60-64	0	F	24
Carnamah	60-64	0	M	26
Carnamah	65+		F	6
Carnamah	65+		M	12
Carnamah	65+	0	F	45
Carnamah	65+	0	M	73
Carnarvon	0-4		F	29
Carnarvon	0-4		M	34
Carnarvon	0-4	0	F	101
Carnarvon	0-4	0	M	105
Carnarvon	0-4	1	F	35
Carnarvon	0-4	1	M	44
Carnarvon	5-9		F	23
Carnarvon	5-9		M	35
Carnarvon	5-9	0	F	74
Carnarvon	5-9	0	M	89
Carnarvon	5-9	1	F	40
Carnarvon	5-9	1	M	42
Carnarvon	10-14		F	28
Carnarvon	10-14		M	31
Carnarvon	10-14	0	F	76
Carnarvon	10-14	0	M	99
Carnarvon	10-14	1	F	47
Carnarvon	10-14	1	M	38
Carnarvon	15-19		F	22
Carnarvon	15-19		M	33
Carnarvon	15-19	0	F	56
Carnarvon	15-19	0	M	74
Carnarvon	15-19	1	F	36
Carnarvon	15-19	1	M	33
Carnarvon	20-24		F	35
Carnarvon	20-24		M	36
Carnarvon	20-24	0	F	92
Carnarvon	20-24	0	M	85
Carnarvon	20-24	1	F	30
Carnarvon	20-24	1	M	24
Carnarvon	25-29		F	35
Carnarvon	25-29		M	46
Carnarvon	25-29	0	F	108
Carnarvon	25-29	0	M	119
Carnarvon	25-29	1	F	30
Carnarvon	25-29	1	M	26
Carnarvon	30-34		F	32
Carnarvon	30-34		M	32
Carnarvon	30-34	0	F	137
Carnarvon	30-34	0	M	107
Carnarvon	30-34	1	F	22
Carnarvon	30-34	1	M	18
Carnarvon	35-39		F	30
Carnarvon	35-39		M	32
Carnarvon	35-39	0	F	122
Carnarvon	35-39	0	M	112
Carnarvon	35-39	1	F	20
Carnarvon	35-39	1	M	17
Carnarvon	40-44		F	19
Carnarvon	40-44		M	22
Carnarvon	40-44	0	F	109
Carnarvon	40-44	0	M	102
Carnarvon	40-44	1	F	19
Carnarvon	40-44	1	M	14
Carnarvon	45-49		F	32
Carnarvon	45-49		M	26
Carnarvon	45-49	0	F	112
Carnarvon	45-49	0	M	137
Carnarvon	45-49	1	F	27
Carnarvon	45-49	1	M	23
Carnarvon	50-54		F	26
Carnarvon	50-54		M	43
Carnarvon	50-54	0	F	121
Carnarvon	50-54	0	M	152
Carnarvon	50-54	1	F	42
Carnarvon	50-54	1	M	23
Carnarvon	55-59		F	26
Carnarvon	55-59		M	26
Carnarvon	55-59	0	F	153
Carnarvon	55-59	0	M	132
Carnarvon	55-59	1	F	26
Carnarvon	55-59	1	M	25
Carnarvon	60-64		F	22
Carnarvon	60-64		M	25
Carnarvon	60-64	0	F	111
Carnarvon	60-64	0	M	164
Carnarvon	60-64	1	F	23
Carnarvon	60-64	1	M	21
Carnarvon	65+		F	43
Carnarvon	65+		M	59
Carnarvon	65+	0	F	281
Carnarvon	65+	0	M	374
Carnarvon	65+	1	F	64
Carnarvon	65+	1	M	55
Chapman Valley	0-4		F	3
Chapman Valley	0-4	0	F	27
Chapman Valley	0-4	0	M	27
Chapman Valley	0-4	1	F	5
Chapman Valley	0-4	1	M	3
Chapman Valley	5-9		F	13
Chapman Valley	5-9		M	12
Chapman Valley	5-9	0	F	42
Chapman Valley	5-9	0	M	45
Chapman Valley	5-9	1	M	7
Chapman Valley	10-14		F	8
Chapman Valley	10-14		M	11
Chapman Valley	10-14	0	F	50
Chapman Valley	10-14	0	M	55
Chapman Valley	10-14	1	F	5
Chapman Valley	10-14	1	M	4
Chapman Valley	15-19		F	10
Chapman Valley	15-19		M	5
Chapman Valley	15-19	0	F	33
Chapman Valley	15-19	0	M	36
Chapman Valley	15-19	1	F	8
Chapman Valley	20-24		F	4
Chapman Valley	20-24		M	4
Chapman Valley	20-24	0	F	17
Chapman Valley	20-24	0	M	19
Chapman Valley	25-29		M	4
Chapman Valley	25-29	0	F	33
Chapman Valley	25-29	0	M	25
Chapman Valley	25-29	1	M	3
Chapman Valley	30-34		F	4
Chapman Valley	30-34		M	3
Chapman Valley	30-34	0	F	26
Chapman Valley	30-34	0	M	25
Chapman Valley	30-34	1	F	6
Chapman Valley	30-34	1	M	6
Chapman Valley	35-39		F	9
Chapman Valley	35-39		M	7
Chapman Valley	35-39	0	F	36
Chapman Valley	35-39	0	M	41
Chapman Valley	40-44		F	15
Chapman Valley	40-44		M	10
Chapman Valley	40-44	0	F	44
Chapman Valley	40-44	0	M	36
Chapman Valley	45-49		F	9
Chapman Valley	45-49		M	14
Chapman Valley	45-49	0	F	55
Chapman Valley	45-49	0	M	58
Chapman Valley	45-49	1	F	3
Chapman Valley	45-49	1	M	4
Chapman Valley	50-54		F	8
Chapman Valley	50-54		M	8
Chapman Valley	50-54	0	F	54
Chapman Valley	50-54	0	M	49
Chapman Valley	50-54	1	F	3
Chapman Valley	55-59		F	4
Chapman Valley	55-59		M	11
Chapman Valley	55-59	0	F	58
Chapman Valley	55-59	0	M	56
Chapman Valley	55-59	1	F	3
Chapman Valley	55-59	1	M	4
Chapman Valley	60-64		F	6
Chapman Valley	60-64		M	7
Chapman Valley	60-64	0	F	47
Chapman Valley	60-64	0	M	55
Chapman Valley	65+		F	5
Chapman Valley	65+		M	12
Chapman Valley	65+	0	F	96
Chapman Valley	65+	0	M	120
Chapman Valley	65+	1	F	4
Chittering	0-4		F	7
Chittering	0-4		M	4
Chittering	0-4	0	F	131
Chittering	0-4	0	M	144
Chittering	0-4	1	F	9
Chittering	0-4	1	M	7
Chittering	5-9		F	10
Chittering	5-9		M	6
Chittering	5-9	0	F	156
Chittering	5-9	0	M	162
Chittering	5-9	1	F	6
Chittering	5-9	1	M	6
Chittering	10-14		F	9
Chittering	10-14		M	23
Chittering	10-14	0	F	189
Chittering	10-14	0	M	197
Chittering	10-14	1	F	25
Chittering	10-14	1	M	18
Chittering	15-19		F	19
Chittering	15-19		M	15
Chittering	15-19	0	F	161
Chittering	15-19	0	M	172
Chittering	15-19	1	F	17
Chittering	15-19	1	M	24
Chittering	20-24		F	3
Chittering	20-24		M	18
Chittering	20-24	0	F	106
Chittering	20-24	0	M	129
Chittering	25-29		F	8
Chittering	25-29		M	13
Chittering	25-29	0	F	96
Chittering	25-29	0	M	112
Chittering	25-29	1	F	5
Chittering	30-34		F	9
Chittering	30-34		M	12
Chittering	30-34	0	F	138
Chittering	30-34	0	M	110
Chittering	30-34	1	M	6
Chittering	35-39		F	11
Chittering	35-39		M	11
Chittering	35-39	0	F	166
Chittering	35-39	0	M	135
Chittering	35-39	1	F	3
Chittering	40-44		F	14
Chittering	40-44		M	12
Chittering	40-44	0	F	158
Chittering	40-44	0	M	177
Chittering	45-49		F	18
Chittering	45-49		M	25
Chittering	45-49	0	F	201
Chittering	45-49	0	M	180
Chittering	45-49	1	F	6
Chittering	45-49	1	M	3
Chittering	50-54		F	22
Chittering	50-54		M	29
Chittering	50-54	0	F	232
Chittering	50-54	0	M	231
Chittering	55-59		F	21
Chittering	55-59		M	28
Chittering	55-59	0	F	248
Chittering	55-59	0	M	246
Chittering	55-59	1	M	3
Chittering	60-64		F	19
Chittering	60-64		M	22
Chittering	60-64	0	F	191
Chittering	60-64	0	M	203
Chittering	60-64	1	F	4
Chittering	60-64	1	M	3
Chittering	65+		F	38
Chittering	65+		M	47
Chittering	65+	0	F	452
Chittering	65+	0	M	480
Chittering	65+	1	M	6
Christmas Island	0-4		F	5
Christmas Island	0-4		M	3
Christmas Island	0-4	0	F	36
Christmas Island	0-4	0	M	40
Christmas Island	5-9		F	3
Christmas Island	5-9		M	8
Christmas Island	5-9	0	F	43
Christmas Island	5-9	0	M	49
Christmas Island	10-14		F	5
Christmas Island	10-14		M	8
Christmas Island	10-14	0	F	43
Christmas Island	10-14	0	M	42
Christmas Island	15-19		F	3
Christmas Island	15-19		M	4
Christmas Island	15-19	0	F	27
Christmas Island	15-19	0	M	20
Christmas Island	20-24		F	3
Christmas Island	20-24		M	9
Christmas Island	20-24	0	F	20
Christmas Island	20-24	0	M	45
Christmas Island	25-29		F	4
Christmas Island	25-29		M	10
Christmas Island	25-29	0	F	40
Christmas Island	25-29	0	M	80
Christmas Island	30-34		F	12
Christmas Island	30-34		M	20
Christmas Island	30-34	0	F	33
Christmas Island	30-34	0	M	109
Christmas Island	35-39		F	9
Christmas Island	35-39		M	11
Christmas Island	35-39	0	F	52
Christmas Island	35-39	0	M	77
Christmas Island	40-44		F	4
Christmas Island	40-44		M	4
Christmas Island	40-44	0	F	48
Christmas Island	40-44	0	M	54
Christmas Island	45-49		F	4
Christmas Island	45-49		M	11
Christmas Island	45-49	0	F	35
Christmas Island	45-49	0	M	64
Christmas Island	50-54		F	7
Christmas Island	50-54		M	12
Christmas Island	50-54	0	F	62
Christmas Island	50-54	0	M	63
Christmas Island	55-59		F	9
Christmas Island	55-59		M	8
Christmas Island	55-59	0	F	34
Christmas Island	55-59	0	M	56
Christmas Island	60-64		F	6
Christmas Island	60-64		M	3
Christmas Island	60-64	0	F	44
Christmas Island	60-64	0	M	42
Christmas Island	60-64	1	F	3
Christmas Island	60-64	1	M	3
Christmas Island	65+		F	7
Christmas Island	65+		M	19
Christmas Island	65+	0	F	59
Christmas Island	65+	0	M	130
Claremont	0-4		F	4
Claremont	0-4		M	8
Claremont	0-4	0	F	181
Claremont	0-4	0	M	230
Claremont	0-4	1	F	4
Claremont	5-9		F	9
Claremont	5-9	0	F	239
Claremont	5-9	0	M	265
Claremont	5-9	1	F	5
Claremont	10-14		F	12
Claremont	10-14		M	20
Claremont	10-14	0	F	371
Claremont	10-14	0	M	405
Claremont	10-14	1	F	7
Claremont	10-14	1	M	12
Claremont	15-19		F	24
Claremont	15-19		M	22
Claremont	15-19	0	F	360
Claremont	15-19	0	M	435
Claremont	15-19	1	F	9
Claremont	15-19	1	M	22
Claremont	20-24		F	21
Claremont	20-24		M	18
Claremont	20-24	0	F	344
Claremont	20-24	0	M	327
Claremont	20-24	1	F	3
Claremont	20-24	1	M	4
Claremont	25-29		F	24
Claremont	25-29		M	25
Claremont	25-29	0	F	304
Claremont	25-29	0	M	283
Claremont	30-34		F	18
Claremont	30-34		M	20
Claremont	30-34	0	F	278
Claremont	30-34	0	M	280
Claremont	30-34	1	F	5
Claremont	35-39		F	12
Claremont	35-39		M	9
Claremont	35-39	0	F	308
Claremont	35-39	0	M	240
Claremont	40-44		F	11
Claremont	40-44		M	15
Claremont	40-44	0	F	303
Claremont	40-44	0	M	272
Claremont	45-49		F	12
Claremont	45-49		M	11
Claremont	45-49	0	F	362
Claremont	45-49	0	M	312
Claremont	50-54		F	18
Claremont	50-54		M	17
Claremont	50-54	0	F	393
Claremont	50-54	0	M	353
Claremont	55-59		F	8
Claremont	55-59		M	8
Claremont	55-59	0	F	354
Claremont	55-59	0	M	286
Claremont	60-64		F	11
Claremont	60-64		M	12
Claremont	60-64	0	F	326
Claremont	60-64	0	M	271
Claremont	65+		F	79
Claremont	65+		M	73
Claremont	65+	0	F	1482
Claremont	65+	0	M	1116
Cockburn	0-4		F	109
Cockburn	0-4		M	100
Cockburn	0-4	0	F	3545
Cockburn	0-4	0	M	3856
Cockburn	0-4	1	F	116
Cockburn	0-4	1	M	158
Cockburn	5-9		F	116
Cockburn	5-9		M	113
Cockburn	5-9	0	F	3675
Cockburn	5-9	0	M	3616
Cockburn	5-9	1	F	101
Cockburn	5-9	1	M	144
Cockburn	10-14		F	92
Cockburn	10-14		M	112
Cockburn	10-14	0	F	3295
Cockburn	10-14	0	M	3550
Cockburn	10-14	1	F	125
Cockburn	10-14	1	M	145
Cockburn	15-19		F	84
Cockburn	15-19		M	100
Cockburn	15-19	0	F	3001
Cockburn	15-19	0	M	3093
Cockburn	15-19	1	F	111
Cockburn	15-19	1	M	112
Cockburn	20-24		F	137
Cockburn	20-24		M	161
Cockburn	20-24	0	F	3517
Cockburn	20-24	0	M	3440
Cockburn	20-24	1	F	109
Cockburn	20-24	1	M	106
Cockburn	25-29		F	157
Cockburn	25-29		M	186
Cockburn	25-29	0	F	3956
Cockburn	25-29	0	M	3747
Cockburn	25-29	1	F	79
Cockburn	25-29	1	M	83
Cockburn	30-34		F	178
Cockburn	30-34		M	270
Cockburn	30-34	0	F	4761
Cockburn	30-34	0	M	4309
Cockburn	30-34	1	F	109
Cockburn	30-34	1	M	76
Cockburn	35-39		F	161
Cockburn	35-39		M	272
Cockburn	35-39	0	F	4743
Cockburn	35-39	0	M	4555
Cockburn	35-39	1	F	76
Cockburn	35-39	1	M	68
Cockburn	40-44		F	132
Cockburn	40-44		M	212
Cockburn	40-44	0	F	4211
Cockburn	40-44	0	M	4036
Cockburn	40-44	1	F	53
Cockburn	40-44	1	M	41
Cockburn	45-49		F	133
Cockburn	45-49		M	180
Cockburn	45-49	0	F	3900
Cockburn	45-49	0	M	3845
Cockburn	45-49	1	F	49
Cockburn	45-49	1	M	49
Cockburn	50-54		F	116
Cockburn	50-54		M	196
Cockburn	50-54	0	F	3729
Cockburn	50-54	0	M	3545
Cockburn	50-54	1	F	54
Cockburn	50-54	1	M	43
Cockburn	55-59		F	113
Cockburn	55-59		M	147
Cockburn	55-59	0	F	3389
Cockburn	55-59	0	M	3153
Cockburn	55-59	1	F	48
Cockburn	55-59	1	M	34
Cockburn	60-64		F	91
Cockburn	60-64		M	123
Cockburn	60-64	0	F	3031
Cockburn	60-64	0	M	2751
Cockburn	60-64	1	F	30
Cockburn	60-64	1	M	25
Cockburn	65+		F	355
Cockburn	65+		M	326
Cockburn	65+	0	F	8072
Cockburn	65+	0	M	7065
Cockburn	65+	1	F	53
Cockburn	65+	1	M	42
Cocos Islands	0-4		F	3
Cocos Islands	0-4		M	5
Cocos Islands	0-4	0	F	13
Cocos Islands	0-4	0	M	21
Cocos Islands	5-9		F	4
Cocos Islands	5-9	0	F	22
Cocos Islands	5-9	0	M	25
Cocos Islands	10-14		F	3
Cocos Islands	10-14		M	3
Cocos Islands	10-14	0	F	14
Cocos Islands	10-14	0	M	18
Cocos Islands	15-19		F	3
Cocos Islands	15-19	0	F	5
Cocos Islands	15-19	0	M	8
Cocos Islands	20-24		F	5
Cocos Islands	20-24		M	3
Cocos Islands	20-24	0	F	17
Cocos Islands	20-24	0	M	16
Cocos Islands	25-29		F	9
Cocos Islands	25-29		M	6
Cocos Islands	25-29	0	F	11
Cocos Islands	25-29	0	M	17
Cocos Islands	30-34		F	4
Cocos Islands	30-34	0	F	15
Cocos Islands	30-34	0	M	6
Cocos Islands	35-39		F	3
Cocos Islands	35-39		M	3
Cocos Islands	35-39	0	F	20
Cocos Islands	35-39	0	M	26
Cocos Islands	40-44		F	4
Cocos Islands	40-44	0	F	11
Cocos Islands	40-44	0	M	14
Cocos Islands	45-49	0	F	13
Cocos Islands	45-49	0	M	13
Cocos Islands	50-54		M	3
Cocos Islands	50-54	0	F	16
Cocos Islands	50-54	0	M	8
Cocos Islands	55-59		F	4
Cocos Islands	55-59	0	F	28
Cocos Islands	55-59	0	M	19
Cocos Islands	60-64		F	4
Cocos Islands	60-64		M	4
Cocos Islands	60-64	0	F	22
Cocos Islands	60-64	0	M	30
Cocos Islands	65+		F	6
Cocos Islands	65+		M	11
Cocos Islands	65+	0	F	40
Cocos Islands	65+	0	M	48
Collie	0-4		F	12
Collie	0-4		M	16
Collie	0-4	0	F	179
Collie	0-4	0	M	225
Collie	0-4	1	F	19
Collie	0-4	1	M	28
Collie	5-9		F	8
Collie	5-9		M	15
Collie	5-9	0	F	212
Collie	5-9	0	M	251
Collie	5-9	1	F	19
Collie	5-9	1	M	29
Collie	10-14		F	28
Collie	10-14		M	26
Collie	10-14	0	F	226
Collie	10-14	0	M	240
Collie	10-14	1	F	30
Collie	10-14	1	M	11
Collie	15-19		F	25
Collie	15-19		M	31
Collie	15-19	0	F	198
Collie	15-19	0	M	226
Collie	15-19	1	F	14
Collie	15-19	1	M	31
Collie	20-24		F	15
Collie	20-24		M	14
Collie	20-24	0	F	170
Collie	20-24	0	M	184
Collie	20-24	1	F	15
Collie	20-24	1	M	23
Collie	25-29		F	18
Collie	25-29		M	14
Collie	25-29	0	F	208
Collie	25-29	0	M	209
Collie	25-29	1	F	14
Collie	25-29	1	M	12
Collie	30-34		F	11
Collie	30-34		M	18
Collie	30-34	0	F	220
Collie	30-34	0	M	182
Collie	30-34	1	F	13
Collie	30-34	1	M	11
Collie	35-39		F	21
Collie	35-39		M	20
Collie	35-39	0	F	221
Collie	35-39	0	M	205
Collie	35-39	1	F	7
Collie	35-39	1	M	11
Collie	40-44		F	19
Collie	40-44		M	26
Collie	40-44	0	F	203
Collie	40-44	0	M	225
Collie	40-44	1	F	15
Collie	40-44	1	M	4
Collie	45-49		F	19
Collie	45-49		M	27
Collie	45-49	0	F	255
Collie	45-49	0	M	206
Collie	45-49	1	M	6
Collie	50-54		F	17
Collie	50-54		M	16
Collie	50-54	0	F	299
Collie	50-54	0	M	263
Collie	50-54	1	F	8
