LGA_NAME16	MaxSchoolingCompleted	Sex	persons
Winton	Year 10	F	111
Winton	Year 10	M	135
Winton	Year 11	F	36
Winton	Year 11	M	24
Winton	Year 12	F	206
Winton	Year 12	M	141
Woorabinda	Year 8	F	26
Woorabinda	Year 8	M	25
Woorabinda	Year 9	F	27
Woorabinda	Year 9	M	38
Woorabinda	Year 10	F	152
Woorabinda	Year 10	M	104
Woorabinda	Year 11	F	48
Woorabinda	Year 11	M	27
Woorabinda	Year 12	F	97
Woorabinda	Year 12	M	62
Wujal Wujal	Year 8	F	12
Wujal Wujal	Year 8	M	5
Wujal Wujal	Year 9	F	12
Wujal Wujal	Year 9	M	15
Wujal Wujal	Year 10	F	31
Wujal Wujal	Year 10	M	19
Wujal Wujal	Year 11	F	18
Wujal Wujal	Year 11	M	17
Wujal Wujal	Year 12	F	26
Wujal Wujal	Year 12	M	33
Yarrabah	Did not go to school	M	4
Yarrabah	Year 8	F	52
Yarrabah	Year 8	M	40
Yarrabah	Year 9	F	93
Yarrabah	Year 9	M	82
Yarrabah	Year 10	F	287
Yarrabah	Year 10	M	295
Yarrabah	Year 11	F	188
Yarrabah	Year 11	M	150
Yarrabah	Year 12	F	254
Yarrabah	Year 12	M	225
No usual address (Qld)	Did not go to school	F	27
No usual address (Qld)	Did not go to school	M	42
No usual address (Qld)	Year 8	F	151
No usual address (Qld)	Year 8	M	278
No usual address (Qld)	Year 9	F	304
No usual address (Qld)	Year 9	M	441
No usual address (Qld)	Year 10	F	1272
No usual address (Qld)	Year 10	M	1513
No usual address (Qld)	Year 11	F	494
No usual address (Qld)	Year 11	M	535
No usual address (Qld)	Year 12	F	2483
No usual address (Qld)	Year 12	M	2202
Migratory - Offshore - Shipping (Qld)	Year 10	M	18
Migratory - Offshore - Shipping (Qld)	Year 12	F	3
Migratory - Offshore - Shipping (Qld)	Year 12	M	23
Adelaide	Did not go to school	F	57
Adelaide	Did not go to school	M	65
Adelaide	Year 8	F	132
Adelaide	Year 8	M	126
Adelaide	Year 9	F	185
Adelaide	Year 9	M	177
Adelaide	Year 10	F	562
Adelaide	Year 10	M	749
Adelaide	Year 11	F	848
Adelaide	Year 11	M	910
Adelaide	Year 12	F	8845
Adelaide	Year 12	M	8988
Adelaide Hills	Did not go to school	F	15
Adelaide Hills	Did not go to school	M	25
Adelaide Hills	Year 8	F	344
Adelaide Hills	Year 8	M	367
Adelaide Hills	Year 9	F	584
Adelaide Hills	Year 9	M	659
Adelaide Hills	Year 10	F	1883
Adelaide Hills	Year 10	M	2147
Adelaide Hills	Year 11	F	2468
Adelaide Hills	Year 11	M	2804
Adelaide Hills	Year 12	F	10891
Adelaide Hills	Year 12	M	9719
Adelaide Plains	Did not go to school	F	24
Adelaide Plains	Did not go to school	M	28
Adelaide Plains	Year 8	F	121
Adelaide Plains	Year 8	M	237
Adelaide Plains	Year 9	F	248
Adelaide Plains	Year 9	M	339
Adelaide Plains	Year 10	F	738
Adelaide Plains	Year 10	M	940
Adelaide Plains	Year 11	F	799
Adelaide Plains	Year 11	M	943
Adelaide Plains	Year 12	F	1666
Adelaide Plains	Year 12	M	1295
Alexandrina	Did not go to school	F	21
Alexandrina	Did not go to school	M	37
Alexandrina	Year 8	F	429
Alexandrina	Year 8	M	473
Alexandrina	Year 9	F	731
Alexandrina	Year 9	M	823
Alexandrina	Year 10	F	2368
Alexandrina	Year 10	M	2433
Alexandrina	Year 11	F	2604
Alexandrina	Year 11	M	2591
Alexandrina	Year 12	F	5752
Alexandrina	Year 12	M	4838
Anangu Pitjantjatjara Yunkunytjatjara	Did not go to school	F	16
Anangu Pitjantjatjara Yunkunytjatjara	Did not go to school	M	17
Anangu Pitjantjatjara Yunkunytjatjara	Year 8	F	125
Anangu Pitjantjatjara Yunkunytjatjara	Year 8	M	138
Anangu Pitjantjatjara Yunkunytjatjara	Year 9	F	100
Anangu Pitjantjatjara Yunkunytjatjara	Year 9	M	104
Anangu Pitjantjatjara Yunkunytjatjara	Year 10	F	213
Anangu Pitjantjatjara Yunkunytjatjara	Year 10	M	209
Anangu Pitjantjatjara Yunkunytjatjara	Year 11	F	153
Anangu Pitjantjatjara Yunkunytjatjara	Year 11	M	102
Anangu Pitjantjatjara Yunkunytjatjara	Year 12	F	235
Anangu Pitjantjatjara Yunkunytjatjara	Year 12	M	145
Barossa	Did not go to school	F	19
Barossa	Did not go to school	M	23
Barossa	Year 8	F	490
Barossa	Year 8	M	495
Barossa	Year 9	F	576
Barossa	Year 9	M	684
Barossa	Year 10	F	1779
Barossa	Year 10	M	1947
Barossa	Year 11	F	2011
Barossa	Year 11	M	2175
Barossa	Year 12	F	5189
Barossa	Year 12	M	4247
Barunga West	Year 8	F	61
Barunga West	Year 8	M	86
Barunga West	Year 9	F	74
Barunga West	Year 9	M	112
Barunga West	Year 10	F	226
Barunga West	Year 10	M	268
Barunga West	Year 11	F	252
Barunga West	Year 11	M	241
Barunga West	Year 12	F	404
Barunga West	Year 12	M	333
Berri Barmera	Did not go to school	F	37
Berri Barmera	Did not go to school	M	35
Berri Barmera	Year 8	F	307
Berri Barmera	Year 8	M	353
Berri Barmera	Year 9	F	312
Berri Barmera	Year 9	M	381
Berri Barmera	Year 10	F	833
Berri Barmera	Year 10	M	953
Berri Barmera	Year 11	F	850
Berri Barmera	Year 11	M	881
Berri Barmera	Year 12	F	1803
Berri Barmera	Year 12	M	1474
Burnside	Did not go to school	F	105
Burnside	Did not go to school	M	61
Burnside	Year 8	F	491
Burnside	Year 8	M	340
Burnside	Year 9	F	564
Burnside	Year 9	M	504
Burnside	Year 10	F	1742
Burnside	Year 10	M	1291
Burnside	Year 11	F	2156
Burnside	Year 11	M	1803
Burnside	Year 12	F	14575
Burnside	Year 12	M	13529
Campbelltown (SA)	Did not go to school	F	327
Campbelltown (SA)	Did not go to school	M	189
Campbelltown (SA)	Year 8	F	1519
Campbelltown (SA)	Year 8	M	1113
Campbelltown (SA)	Year 9	F	842
Campbelltown (SA)	Year 9	M	762
Campbelltown (SA)	Year 10	F	2456
Campbelltown (SA)	Year 10	M	2313
Campbelltown (SA)	Year 11	F	2916
Campbelltown (SA)	Year 11	M	3000
Campbelltown (SA)	Year 12	F	14926
Campbelltown (SA)	Year 12	M	13735
Ceduna	Did not go to school	F	6
Ceduna	Did not go to school	M	5
Ceduna	Year 8	F	81
Ceduna	Year 8	M	91
Ceduna	Year 9	F	76
Ceduna	Year 9	M	124
Ceduna	Year 10	F	257
Ceduna	Year 10	M	340
Ceduna	Year 11	F	244
Ceduna	Year 11	M	288
Ceduna	Year 12	F	547
Ceduna	Year 12	M	421
Charles Sturt	Did not go to school	F	797
Charles Sturt	Did not go to school	M	486
Charles Sturt	Year 8	F	3214
Charles Sturt	Year 8	M	2341
Charles Sturt	Year 9	F	2227
Charles Sturt	Year 9	M	1975
Charles Sturt	Year 10	F	6466
Charles Sturt	Year 10	M	6099
Charles Sturt	Year 11	F	7102
Charles Sturt	Year 11	M	7541
Charles Sturt	Year 12	F	31345
Charles Sturt	Year 12	M	29292
Clare and Gilbert Valleys	Did not go to school	F	8
Clare and Gilbert Valleys	Did not go to school	M	9
Clare and Gilbert Valleys	Year 8	F	161
Clare and Gilbert Valleys	Year 8	M	181
Clare and Gilbert Valleys	Year 9	F	207
Clare and Gilbert Valleys	Year 9	M	244
Clare and Gilbert Valleys	Year 10	F	659
Clare and Gilbert Valleys	Year 10	M	677
Clare and Gilbert Valleys	Year 11	F	798
Clare and Gilbert Valleys	Year 11	M	864
Clare and Gilbert Valleys	Year 12	F	1792
Clare and Gilbert Valleys	Year 12	M	1501
Cleve	Did not go to school	F	4
Cleve	Did not go to school	M	3
Cleve	Year 8	F	48
Cleve	Year 8	M	35
Cleve	Year 9	F	34
Cleve	Year 9	M	50
Cleve	Year 10	F	108
Cleve	Year 10	M	128
Cleve	Year 11	F	117
Cleve	Year 11	M	187
Cleve	Year 12	F	305
Cleve	Year 12	M	245
Coober Pedy	Did not go to school	F	4
Coober Pedy	Did not go to school	M	3
Coober Pedy	Year 8	F	27
Coober Pedy	Year 8	M	66
Coober Pedy	Year 9	F	33
Coober Pedy	Year 9	M	58
Coober Pedy	Year 10	F	68
Coober Pedy	Year 10	M	143
Coober Pedy	Year 11	F	74
Coober Pedy	Year 11	M	119
Coober Pedy	Year 12	F	242
Coober Pedy	Year 12	M	232
Copper Coast	Did not go to school	F	14
Copper Coast	Did not go to school	M	14
Copper Coast	Year 8	F	378
Copper Coast	Year 8	M	473
Copper Coast	Year 9	F	512
Copper Coast	Year 9	M	569
Copper Coast	Year 10	F	1478
Copper Coast	Year 10	M	1527
Copper Coast	Year 11	F	1408
Copper Coast	Year 11	M	1437
Copper Coast	Year 12	F	2231
Copper Coast	Year 12	M	1747
Elliston	Did not go to school	M	5
Elliston	Year 8	F	20
Elliston	Year 8	M	26
Elliston	Year 9	F	29
Elliston	Year 9	M	27
Elliston	Year 10	F	62
Elliston	Year 10	M	94
Elliston	Year 11	F	68
Elliston	Year 11	M	88
Elliston	Year 12	F	172
Elliston	Year 12	M	149
Flinders Ranges	Year 8	F	39
Flinders Ranges	Year 8	M	53
Flinders Ranges	Year 9	F	45
Flinders Ranges	Year 9	M	59
Flinders Ranges	Year 10	F	122
Flinders Ranges	Year 10	M	143
Flinders Ranges	Year 11	F	144
Flinders Ranges	Year 11	M	162
Flinders Ranges	Year 12	F	289
Flinders Ranges	Year 12	M	180
Franklin Harbour	Year 8	F	19
Franklin Harbour	Year 8	M	38
Franklin Harbour	Year 9	F	35
Franklin Harbour	Year 9	M	46
Franklin Harbour	Year 10	F	108
Franklin Harbour	Year 10	M	131
Franklin Harbour	Year 11	F	120
Franklin Harbour	Year 11	M	127
Franklin Harbour	Year 12	F	192
Franklin Harbour	Year 12	M	152
Gawler	Did not go to school	F	49
Gawler	Did not go to school	M	41
Gawler	Year 8	F	521
Gawler	Year 8	M	466
Gawler	Year 9	F	661
Gawler	Year 9	M	653
Gawler	Year 10	F	2032
Gawler	Year 10	M	1917
Gawler	Year 11	F	2079
Gawler	Year 11	M	2168
Gawler	Year 12	F	4899
Gawler	Year 12	M	4090
Goyder	Did not go to school	F	8
Goyder	Did not go to school	M	4
Goyder	Year 8	F	100
Goyder	Year 8	M	121
Goyder	Year 9	F	130
Goyder	Year 9	M	167
Goyder	Year 10	F	314
Goyder	Year 10	M	397
Goyder	Year 11	F	322
Goyder	Year 11	M	393
Goyder	Year 12	F	676
Goyder	Year 12	M	511
Grant	Did not go to school	M	9
Grant	Year 8	F	114
Grant	Year 8	M	225
Grant	Year 9	F	163
Grant	Year 9	M	300
Grant	Year 10	F	490
Grant	Year 10	M	1183
Grant	Year 11	F	677
Grant	Year 11	M	827
Grant	Year 12	F	1410
Grant	Year 12	M	1079
Holdfast Bay	Did not go to school	F	73
Holdfast Bay	Did not go to school	M	67
Holdfast Bay	Year 8	F	448
Holdfast Bay	Year 8	M	412
Holdfast Bay	Year 9	F	622
Holdfast Bay	Year 9	M	534
Holdfast Bay	Year 10	F	2340
Holdfast Bay	Year 10	M	1850
Holdfast Bay	Year 11	F	2546
Holdfast Bay	Year 11	M	2427
Holdfast Bay	Year 12	F	10478
Holdfast Bay	Year 12	M	9429
Kangaroo Island	Did not go to school	M	8
Kangaroo Island	Year 8	F	60
Kangaroo Island	Year 8	M	92
Kangaroo Island	Year 9	F	94
Kangaroo Island	Year 9	M	162
Kangaroo Island	Year 10	F	309
Kangaroo Island	Year 10	M	418
Kangaroo Island	Year 11	F	352
Kangaroo Island	Year 11	M	400
Kangaroo Island	Year 12	F	997
Kangaroo Island	Year 12	M	807
Karoonda East Murray	Year 8	F	38
Karoonda East Murray	Year 8	M	40
Karoonda East Murray	Year 9	F	20
Karoonda East Murray	Year 9	M	43
Karoonda East Murray	Year 10	F	56
Karoonda East Murray	Year 10	M	108
Karoonda East Murray	Year 11	F	73
Karoonda East Murray	Year 11	M	102
Karoonda East Murray	Year 12	F	161
Karoonda East Murray	Year 12	M	108
Kimba	Year 8	F	19
Kimba	Year 8	M	47
Kimba	Year 9	F	26
Kimba	Year 9	M	30
Kimba	Year 10	F	52
Kimba	Year 10	M	79
Kimba	Year 11	F	94
Kimba	Year 11	M	94
Kimba	Year 12	F	179
Kimba	Year 12	M	134
Kingston (SA)	Did not go to school	F	4
Kingston (SA)	Year 8	F	70
Kingston (SA)	Year 8	M	90
Kingston (SA)	Year 9	F	61
Kingston (SA)	Year 9	M	88
Kingston (SA)	Year 10	F	188
Kingston (SA)	Year 10	M	218
Kingston (SA)	Year 11	F	213
Kingston (SA)	Year 11	M	239
Kingston (SA)	Year 12	F	386
Kingston (SA)	Year 12	M	297
Light	Did not go to school	M	8
Light	Year 8	F	209
Light	Year 8	M	253
Light	Year 9	F	310
Light	Year 9	M	402
Light	Year 10	F	1050
Light	Year 10	M	1202
Light	Year 11	F	1301
Light	Year 11	M	1525
Light	Year 12	F	3176
Light	Year 12	M	2509
Lower Eyre Peninsula	Did not go to school	M	3
Lower Eyre Peninsula	Year 8	F	71
Lower Eyre Peninsula	Year 8	M	110
Lower Eyre Peninsula	Year 9	F	94
Lower Eyre Peninsula	Year 9	M	161
Lower Eyre Peninsula	Year 10	F	366
Lower Eyre Peninsula	Year 10	M	583
Lower Eyre Peninsula	Year 11	F	461
Lower Eyre Peninsula	Year 11	M	590
Lower Eyre Peninsula	Year 12	F	1067
Lower Eyre Peninsula	Year 12	M	824
Loxton Waikerie	Did not go to school	F	18
Loxton Waikerie	Did not go to school	M	16
Loxton Waikerie	Year 8	F	326
Loxton Waikerie	Year 8	M	390
Loxton Waikerie	Year 9	F	341
Loxton Waikerie	Year 9	M	414
Loxton Waikerie	Year 10	F	873
Loxton Waikerie	Year 10	M	1051
Loxton Waikerie	Year 11	F	989
Loxton Waikerie	Year 11	M	1045
Loxton Waikerie	Year 12	F	1889
Loxton Waikerie	Year 12	M	1517
Maralinga Tjarutja	Did not go to school	F	3
Maralinga Tjarutja	Did not go to school	M	6
Maralinga Tjarutja	Year 8	F	15
Maralinga Tjarutja	Year 8	M	18
Maralinga Tjarutja	Year 10	F	4
Maralinga Tjarutja	Year 12	F	9
Maralinga Tjarutja	Year 12	M	5
Marion	Did not go to school	F	280
Marion	Did not go to school	M	245
Marion	Year 8	F	1541
Marion	Year 8	M	1196
Marion	Year 9	F	1690
Marion	Year 9	M	1524
Marion	Year 10	F	5332
Marion	Year 10	M	4809
Marion	Year 11	F	5878
Marion	Year 11	M	5985
Marion	Year 12	F	25431
Marion	Year 12	M	22495
Mid Murray	Did not go to school	F	5
Mid Murray	Did not go to school	M	7
Mid Murray	Year 8	F	245
Mid Murray	Year 8	M	281
Mid Murray	Year 9	F	244
Mid Murray	Year 9	M	356
Mid Murray	Year 10	F	751
Mid Murray	Year 10	M	1109
Mid Murray	Year 11	F	792
Mid Murray	Year 11	M	890
Mid Murray	Year 12	F	1336
Mid Murray	Year 12	M	1137
Mitcham	Did not go to school	F	134
Mitcham	Did not go to school	M	105
Mitcham	Year 8	F	747
Mitcham	Year 8	M	615
Mitcham	Year 9	F	928
Mitcham	Year 9	M	875
Mitcham	Year 10	F	2945
Mitcham	Year 10	M	2507
Mitcham	Year 11	F	3441
Mitcham	Year 11	M	3704
Mitcham	Year 12	F	19911
Mitcham	Year 12	M	18240
Mount Barker	Did not go to school	F	31
Mount Barker	Did not go to school	M	26
Mount Barker	Year 8	F	380
Mount Barker	Year 8	M	419
Mount Barker	Year 9	F	679
Mount Barker	Year 9	M	708
Mount Barker	Year 10	F	2293
Mount Barker	Year 10	M	2356
Mount Barker	Year 11	F	2703
Mount Barker	Year 11	M	2978
Mount Barker	Year 12	F	9623
Mount Barker	Year 12	M	7910
Mount Gambier	Did not go to school	F	99
Mount Gambier	Did not go to school	M	83
Mount Gambier	Year 8	F	682
Mount Gambier	Year 8	M	664
Mount Gambier	Year 9	F	729
Mount Gambier	Year 9	M	800
Mount Gambier	Year 10	F	2028
Mount Gambier	Year 10	M	2119
Mount Gambier	Year 11	F	2387
Mount Gambier	Year 11	M	2454
Mount Gambier	Year 12	F	4833
Mount Gambier	Year 12	M	3593
Mount Remarkable	Did not go to school	F	8
Mount Remarkable	Did not go to school	M	8
Mount Remarkable	Year 8	F	72
Mount Remarkable	Year 8	M	77
Mount Remarkable	Year 9	F	74
Mount Remarkable	Year 9	M	118
Mount Remarkable	Year 10	F	193
Mount Remarkable	Year 10	M	263
Mount Remarkable	Year 11	F	254
Mount Remarkable	Year 11	M	321
Mount Remarkable	Year 12	F	504
Mount Remarkable	Year 12	M	340
Murray Bridge	Did not go to school	F	54
Murray Bridge	Did not go to school	M	60
Murray Bridge	Year 8	F	655
Murray Bridge	Year 8	M	700
Murray Bridge	Year 9	F	689
Murray Bridge	Year 9	M	743
Murray Bridge	Year 10	F	1766
Murray Bridge	Year 10	M	2259
Murray Bridge	Year 11	F	1656
Murray Bridge	Year 11	M	1721
Murray Bridge	Year 12	F	3499
Murray Bridge	Year 12	M	2809
Naracoorte Lucindale	Did not go to school	F	42
Naracoorte Lucindale	Did not go to school	M	97
Naracoorte Lucindale	Year 8	F	164
Naracoorte Lucindale	Year 8	M	194
Naracoorte Lucindale	Year 9	F	172
Naracoorte Lucindale	Year 9	M	249
Naracoorte Lucindale	Year 10	F	542
Naracoorte Lucindale	Year 10	M	715
Naracoorte Lucindale	Year 11	F	674
Naracoorte Lucindale	Year 11	M	730
Naracoorte Lucindale	Year 12	F	1547
Naracoorte Lucindale	Year 12	M	1330
Northern Areas	Did not go to school	F	9
Northern Areas	Did not go to school	M	5
Northern Areas	Year 8	F	108
Northern Areas	Year 8	M	124
Northern Areas	Year 9	F	93
Northern Areas	Year 9	M	148
Northern Areas	Year 10	F	310
Northern Areas	Year 10	M	380
Northern Areas	Year 11	F	381
Northern Areas	Year 11	M	469
Northern Areas	Year 12	F	839
Northern Areas	Year 12	M	628
Norwood Payneham and St Peters	Did not go to school	F	180
Norwood Payneham and St Peters	Did not go to school	M	94
Norwood Payneham and St Peters	Year 8	F	758
Norwood Payneham and St Peters	Year 8	M	524
Norwood Payneham and St Peters	Year 9	F	481
Norwood Payneham and St Peters	Year 9	M	468
Norwood Payneham and St Peters	Year 10	F	1453
Norwood Payneham and St Peters	Year 10	M	1199
Norwood Payneham and St Peters	Year 11	F	1746
Norwood Payneham and St Peters	Year 11	M	1682
Norwood Payneham and St Peters	Year 12	F	11429
Norwood Payneham and St Peters	Year 12	M	10755
Onkaparinga	Did not go to school	F	194
Onkaparinga	Did not go to school	M	193
Onkaparinga	Year 8	F	2326
Onkaparinga	Year 8	M	2156
Onkaparinga	Year 9	F	3668
Onkaparinga	Year 9	M	3833
Onkaparinga	Year 10	F	12912
Onkaparinga	Year 10	M	12607
Onkaparinga	Year 11	F	13547
Onkaparinga	Year 11	M	14827
Onkaparinga	Year 12	F	38228
Onkaparinga	Year 12	M	32664
Orroroo Carrieton	Year 8	F	20
Orroroo Carrieton	Year 8	M	19
Orroroo Carrieton	Year 9	F	20
Orroroo Carrieton	Year 9	M	15
Orroroo Carrieton	Year 10	F	63
Orroroo Carrieton	Year 10	M	68
Orroroo Carrieton	Year 11	F	66
Orroroo Carrieton	Year 11	M	115
Orroroo Carrieton	Year 12	F	161
Orroroo Carrieton	Year 12	M	101
Peterborough	Did not go to school	F	4
Peterborough	Did not go to school	M	3
Peterborough	Year 8	F	41
Peterborough	Year 8	M	70
Peterborough	Year 9	F	64
Peterborough	Year 9	M	85
Peterborough	Year 10	F	158
Peterborough	Year 10	M	173
Peterborough	Year 11	F	156
Peterborough	Year 11	M	128
Peterborough	Year 12	F	172
Peterborough	Year 12	M	152
Playford	Did not go to school	F	893
Playford	Did not go to school	M	696
Playford	Year 8	F	1999
Playford	Year 8	M	1988
Playford	Year 9	F	2570
Playford	Year 9	M	2639
Playford	Year 10	F	7410
Playford	Year 10	M	7480
Playford	Year 11	F	6982
Playford	Year 11	M	7786
Playford	Year 12	F	16408
Playford	Year 12	M	14207
Port Adelaide Enfield	Did not go to school	F	1243
Port Adelaide Enfield	Did not go to school	M	1117
Port Adelaide Enfield	Year 8	F	3157
Port Adelaide Enfield	Year 8	M	2630
Port Adelaide Enfield	Year 9	F	2689
Port Adelaide Enfield	Year 9	M	2370
Port Adelaide Enfield	Year 10	F	6735
Port Adelaide Enfield	Year 10	M	7155
Port Adelaide Enfield	Year 11	F	7034
Port Adelaide Enfield	Year 11	M	7663
Port Adelaide Enfield	Year 12	F	32061
Port Adelaide Enfield	Year 12	M	30639
Port Augusta	Did not go to school	F	40
Port Augusta	Did not go to school	M	48
Port Augusta	Year 8	F	340
Port Augusta	Year 8	M	396
Port Augusta	Year 9	F	342
Port Augusta	Year 9	M	402
Port Augusta	Year 10	F	1015
Port Augusta	Year 10	M	1481
Port Augusta	Year 11	F	1195
Port Augusta	Year 11	M	1360
Port Augusta	Year 12	F	1990
Port Augusta	Year 12	M	1550
Port Lincoln	Did not go to school	F	9
Port Lincoln	Did not go to school	M	12
Port Lincoln	Year 8	F	307
Port Lincoln	Year 8	M	316
Port Lincoln	Year 9	F	362
Port Lincoln	Year 9	M	387
Port Lincoln	Year 10	F	1040
Port Lincoln	Year 10	M	1165
Port Lincoln	Year 11	F	1232
Port Lincoln	Year 11	M	1307
Port Lincoln	Year 12	F	2695
Port Lincoln	Year 12	M	2038
Port Pirie	Did not go to school	F	30
Port Pirie	Did not go to school	M	31
Port Pirie	Year 8	F	562
Port Pirie	Year 8	M	559
Port Pirie	Year 9	F	562
Port Pirie	Year 9	M	581
Port Pirie	Year 10	F	1406
Port Pirie	Year 10	M	1468
Port Pirie	Year 11	F	1586
Port Pirie	Year 11	M	1721
Port Pirie	Year 12	F	2619
Port Pirie	Year 12	M	2091
Prospect	Did not go to school	F	99
Prospect	Did not go to school	M	51
Prospect	Year 8	F	364
Prospect	Year 8	M	258
Prospect	Year 9	F	265
Prospect	Year 9	M	242
Prospect	Year 10	F	741
Prospect	Year 10	M	753
Prospect	Year 11	F	1011
Prospect	Year 11	M	1136
Prospect	Year 12	F	6481
Prospect	Year 12	M	6301
Renmark Paringa	Did not go to school	F	54
Renmark Paringa	Did not go to school	M	67
Renmark Paringa	Year 8	F	290
Renmark Paringa	Year 8	M	286
Renmark Paringa	Year 9	F	246
Renmark Paringa	Year 9	M	353
Renmark Paringa	Year 10	F	777
Renmark Paringa	Year 10	M	852
Renmark Paringa	Year 11	F	778
Renmark Paringa	Year 11	M	843
Renmark Paringa	Year 12	F	1596
Renmark Paringa	Year 12	M	1371
Robe	Did not go to school	M	3
Robe	Year 8	F	18
Robe	Year 8	M	23
Robe	Year 9	F	35
Robe	Year 9	M	40
Robe	Year 10	F	99
Robe	Year 10	M	140
Robe	Year 11	F	137
Robe	Year 11	M	146
Robe	Year 12	F	328
Robe	Year 12	M	270
Roxby Downs	Did not go to school	F	5
Roxby Downs	Did not go to school	M	5
Roxby Downs	Year 8	F	26
Roxby Downs	Year 8	M	19
Roxby Downs	Year 9	F	34
Roxby Downs	Year 9	M	70
Roxby Downs	Year 10	F	166
Roxby Downs	Year 10	M	321
Roxby Downs	Year 11	F	196
Roxby Downs	Year 11	M	342
Roxby Downs	Year 12	F	717
Roxby Downs	Year 12	M	670
Salisbury	Did not go to school	F	2174
Salisbury	Did not go to school	M	1662
Salisbury	Year 8	F	3531
Salisbury	Year 8	M	3135
Salisbury	Year 9	F	3420
Salisbury	Year 9	M	3336
Salisbury	Year 10	F	9314
Salisbury	Year 10	M	9444
Salisbury	Year 11	F	9138
Salisbury	Year 11	M	10284
Salisbury	Year 12	F	28459
Salisbury	Year 12	M	27331
Southern Mallee	Did not go to school	F	4
Southern Mallee	Did not go to school	M	8
Southern Mallee	Year 8	F	40
Southern Mallee	Year 8	M	48
Southern Mallee	Year 9	F	41
Southern Mallee	Year 9	M	60
Southern Mallee	Year 10	F	120
Southern Mallee	Year 10	M	190
Southern Mallee	Year 11	F	153
Southern Mallee	Year 11	M	170
Southern Mallee	Year 12	F	336
Southern Mallee	Year 12	M	305
Streaky Bay	Year 8	F	43
Streaky Bay	Year 8	M	63
Streaky Bay	Year 9	F	34
Streaky Bay	Year 9	M	51
Streaky Bay	Year 10	F	161
Streaky Bay	Year 10	M	216
Streaky Bay	Year 11	F	151
Streaky Bay	Year 11	M	184
Streaky Bay	Year 12	F	362
Streaky Bay	Year 12	M	306
Tatiara	Did not go to school	F	13
Tatiara	Did not go to school	M	48
Tatiara	Year 8	F	137
Tatiara	Year 8	M	165
Tatiara	Year 9	F	124
Tatiara	Year 9	M	252
Tatiara	Year 10	F	442
Tatiara	Year 10	M	563
Tatiara	Year 11	F	503
Tatiara	Year 11	M	668
Tatiara	Year 12	F	1226
Tatiara	Year 12	M	960
Tea Tree Gully	Did not go to school	F	204
Tea Tree Gully	Did not go to school	M	145
Tea Tree Gully	Year 8	F	1556
Tea Tree Gully	Year 8	M	1251
Tea Tree Gully	Year 9	F	1913
Tea Tree Gully	Year 9	M	1913
Tea Tree Gully	Year 10	F	6713
Tea Tree Gully	Year 10	M	6232
Tea Tree Gully	Year 11	F	7504
Tea Tree Gully	Year 11	M	8168
Tea Tree Gully	Year 12	F	23527
Tea Tree Gully	Year 12	M	21589
Coorong	Did not go to school	F	7
Coorong	Did not go to school	M	6
Coorong	Year 8	F	140
Coorong	Year 8	M	183
Coorong	Year 9	F	140
Coorong	Year 9	M	184
Coorong	Year 10	F	400
Coorong	Year 10	M	534
Coorong	Year 11	F	443
Coorong	Year 11	M	520
Coorong	Year 12	F	847
Coorong	Year 12	M	663
Tumby Bay	Year 8	F	84
Tumby Bay	Year 8	M	84
Tumby Bay	Year 9	F	65
Tumby Bay	Year 9	M	76
Tumby Bay	Year 10	F	213
Tumby Bay	Year 10	M	236
Tumby Bay	Year 11	F	247
Tumby Bay	Year 11	M	272
Tumby Bay	Year 12	F	494
Tumby Bay	Year 12	M	376
Unley	Did not go to school	F	99
Unley	Did not go to school	M	71
Unley	Year 8	F	554
Unley	Year 8	M	398
Unley	Year 9	F	471
Unley	Year 9	M	367
Unley	Year 10	F	1428
Unley	Year 10	M	1052
Unley	Year 11	F	1851
Unley	Year 11	M	1630
Unley	Year 12	F	12424
Unley	Year 12	M	11204
Victor Harbor	Did not go to school	F	21
Victor Harbor	Did not go to school	M	22
Victor Harbor	Year 8	F	337
Victor Harbor	Year 8	M	344
Victor Harbor	Year 9	F	494
Victor Harbor	Year 9	M	442
Victor Harbor	Year 10	F	1718
Victor Harbor	Year 10	M	1410
Victor Harbor	Year 11	F	1546
Victor Harbor	Year 11	M	1355
Victor Harbor	Year 12	F	3072
Victor Harbor	Year 12	M	2643
Wakefield	Did not go to school	F	3
Wakefield	Did not go to school	M	7
Wakefield	Year 8	F	159
Wakefield	Year 8	M	185
Wakefield	Year 9	F	193
Wakefield	Year 9	M	243
Wakefield	Year 10	F	543
Wakefield	Year 10	M	628
Wakefield	Year 11	F	525
Wakefield	Year 11	M	631
Wakefield	Year 12	F	1106
Wakefield	Year 12	M	868
Walkerville	Did not go to school	F	22
Walkerville	Did not go to school	M	8
Walkerville	Year 8	F	91
Walkerville	Year 8	M	77
Walkerville	Year 9	F	115
Walkerville	Year 9	M	85
Walkerville	Year 10	F	328
Walkerville	Year 10	M	220
Walkerville	Year 11	F	415
Walkerville	Year 11	M	334
Walkerville	Year 12	F	2521
Walkerville	Year 12	M	2316
Wattle Range	Did not go to school	F	16
Wattle Range	Did not go to school	M	33
Wattle Range	Year 8	F	281
Wattle Range	Year 8	M	340
Wattle Range	Year 9	F	286
Wattle Range	Year 9	M	403
Wattle Range	Year 10	F	921
Wattle Range	Year 10	M	1088
Wattle Range	Year 11	F	1010
Wattle Range	Year 11	M	1147
Wattle Range	Year 12	F	2001
