LGA_NAME21	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Gladstone	LKA	2015	17
Gladstone	LKA	2017	6
Gladstone	LKA	2019	4
Gladstone	LKA	2020	8
Gladstone	MYS	1960	3
Gladstone	MYS	1970	8
Gladstone	MYS	1980	11
Gladstone	MYS	1990	7
Gladstone	MYS	2000	7
Gladstone	MYS	2010	6
Gladstone	MYS	2015	10
Gladstone	MYS	2017	4
Gladstone	MYS	2019	3
Gladstone	NLD		4
Gladstone	NLD	1951	4
Gladstone	NLD	1960	54
Gladstone	NLD	1970	24
Gladstone	NLD	1980	10
Gladstone	NLD	1990	5
Gladstone	NLD	2010	5
Gladstone	NLD	2015	3
Gladstone	NPL	2010	4
Gladstone	NPL	2015	3
Gladstone	NPL	2016	3
Gladstone	NPL	2018	8
Gladstone	NPL	2019	3
Gladstone	NZL		59
Gladstone	NZL	1960	5
Gladstone	NZL	1970	76
Gladstone	NZL	1980	266
Gladstone	NZL	1990	391
Gladstone	NZL	2000	280
Gladstone	NZL	2010	474
Gladstone	NZL	2015	279
Gladstone	NZL	2016	17
Gladstone	NZL	2017	26
Gladstone	NZL	2018	28
Gladstone	NZL	2019	26
Gladstone	NZL	2020	12
Gladstone	NZL	2021	8
Gladstone	PAK	2010	8
Gladstone	PAK	2015	16
Gladstone	PAK	2017	17
Gladstone	PAK	2018	4
Gladstone	PHL		9
Gladstone	PHL	1980	24
Gladstone	PHL	1990	66
Gladstone	PHL	2000	43
Gladstone	PHL	2010	240
Gladstone	PHL	2015	314
Gladstone	PHL	2016	85
Gladstone	PHL	2017	30
Gladstone	PHL	2018	36
Gladstone	PHL	2019	29
Gladstone	PHL	2020	12
Gladstone	PHL	2021	4
Gladstone	POL	1951	4
Gladstone	POL	1980	7
Gladstone	POL	1990	9
Gladstone	POL	2000	11
Gladstone	POL	2010	7
Gladstone	POL	2015	6
Gladstone	SGP	2010	5
Gladstone	SGP	2015	7
Gladstone	SGP	2017	11
Gladstone	THA		13
Gladstone	THA	1990	3
Gladstone	THA	2000	9
Gladstone	THA	2010	32
Gladstone	THA	2015	39
Gladstone	THA	2016	6
Gladstone	THA	2017	7
Gladstone	THA	2019	15
Gladstone	THA	2020	5
Gladstone	TWN	1990	3
Gladstone	TWN	2010	3
Gladstone	TWN	2015	5
Gladstone	USA		9
Gladstone	USA	1960	4
Gladstone	USA	1970	15
Gladstone	USA	1980	16
Gladstone	USA	1990	16
Gladstone	USA	2000	16
Gladstone	USA	2010	34
Gladstone	USA	2015	30
Gladstone	USA	2016	7
Gladstone	USA	2018	14
Gladstone	USA	2019	6
Gladstone	USA	2020	6
Gladstone	VNM	1980	6
Gladstone	VNM	1990	6
Gladstone	VNM	2000	8
Gladstone	VNM	2010	14
Gladstone	VNM	2015	5
Gladstone	VNM	2018	3
Gladstone	VNM	2019	3
Gladstone	ZAF		11
Gladstone	ZAF	1970	6
Gladstone	ZAF	1980	15
Gladstone	ZAF	1990	16
Gladstone	ZAF	2000	55
Gladstone	ZAF	2010	378
Gladstone	ZAF	2015	148
Gladstone	ZAF	2016	18
Gladstone	ZAF	2017	31
Gladstone	ZAF	2018	18
Gladstone	ZAF	2019	61
Gladstone	ZAF	2020	5
Gladstone	ZAF	2021	9
Gold Coast			670
Gold Coast		1951	338
Gold Coast		1960	963
Gold Coast		1970	1938
Gold Coast		1980	2520
Gold Coast		1990	2710
Gold Coast		2000	3227
Gold Coast		2010	5463
Gold Coast		2015	4020
Gold Coast		2016	1338
Gold Coast		2017	1440
Gold Coast		2018	1513
Gold Coast		2019	2070
Gold Coast		2020	693
Gold Coast		2021	123
Gold Coast	AFG	1990	18
Gold Coast	AFG	2000	29
Gold Coast	AFG	2010	48
Gold Coast	AFG	2015	29
Gold Coast	AFG	2016	3
Gold Coast	AFG	2018	6
Gold Coast	AFG	2019	3
Gold Coast	BGD	1970	5
Gold Coast	BGD	1990	6
Gold Coast	BGD	2000	35
Gold Coast	BGD	2010	148
Gold Coast	BGD	2015	58
Gold Coast	BGD	2016	5
Gold Coast	BGD	2017	17
Gold Coast	BGD	2018	19
Gold Coast	BGD	2019	33
Gold Coast	BGD	2020	10
Gold Coast	CAN		33
Gold Coast	CAN	1951	3
Gold Coast	CAN	1960	18
Gold Coast	CAN	1970	87
Gold Coast	CAN	1980	189
Gold Coast	CAN	1990	230
Gold Coast	CAN	2000	262
Gold Coast	CAN	2010	539
Gold Coast	CAN	2015	361
Gold Coast	CAN	2016	85
Gold Coast	CAN	2017	102
Gold Coast	CAN	2018	113
Gold Coast	CAN	2019	126
Gold Coast	CAN	2020	77
Gold Coast	CAN	2021	34
Gold Coast	CHN		159
Gold Coast	CHN	1951	18
Gold Coast	CHN	1960	50
Gold Coast	CHN	1970	42
Gold Coast	CHN	1980	51
Gold Coast	CHN	1990	452
Gold Coast	CHN	2000	680
Gold Coast	CHN	2010	2603
Gold Coast	CHN	2015	1933
Gold Coast	CHN	2016	584
Gold Coast	CHN	2017	593
Gold Coast	CHN	2018	627
Gold Coast	CHN	2019	678
Gold Coast	CHN	2020	276
Gold Coast	CHN	2021	26
Gold Coast	DEU		79
Gold Coast	DEU	1951	275
Gold Coast	DEU	1960	639
Gold Coast	DEU	1970	327
Gold Coast	DEU	1980	244
Gold Coast	DEU	1990	427
Gold Coast	DEU	2000	263
Gold Coast	DEU	2010	393
Gold Coast	DEU	2015	172
Gold Coast	DEU	2016	37
Gold Coast	DEU	2017	35
Gold Coast	DEU	2018	44
Gold Coast	DEU	2019	58
Gold Coast	DEU	2020	29
Gold Coast	DEU	2021	10
Gold Coast	EGY		22
Gold Coast	EGY	1951	32
Gold Coast	EGY	1960	105
Gold Coast	EGY	1970	129
Gold Coast	EGY	1980	61
Gold Coast	EGY	1990	72
Gold Coast	EGY	2000	57
Gold Coast	EGY	2010	83
Gold Coast	EGY	2015	56
Gold Coast	EGY	2016	9
Gold Coast	EGY	2017	13
Gold Coast	EGY	2018	17
Gold Coast	EGY	2019	14
Gold Coast	EGY	2020	3
Gold Coast	EGY	2021	3
Gold Coast	FJI		36
Gold Coast	FJI	1951	9
Gold Coast	FJI	1960	20
Gold Coast	FJI	1970	46
Gold Coast	FJI	1980	89
Gold Coast	FJI	1990	247
Gold Coast	FJI	2000	188
Gold Coast	FJI	2010	283
Gold Coast	FJI	2015	106
Gold Coast	FJI	2016	15
Gold Coast	FJI	2017	16
Gold Coast	FJI	2018	24
Gold Coast	FJI	2019	23
Gold Coast	FJI	2020	14
Gold Coast	FJI	2021	10
Gold Coast	GBR		924
Gold Coast	GBR	1951	684
Gold Coast	GBR	1960	2249
Gold Coast	GBR	1970	5713
Gold Coast	GBR	1980	4169
Gold Coast	GBR	1990	4080
Gold Coast	GBR	2000	3460
Gold Coast	GBR	2010	8520
Gold Coast	GBR	2015	3735
Gold Coast	GBR	2016	642
Gold Coast	GBR	2017	552
Gold Coast	GBR	2018	586
Gold Coast	GBR	2019	571
Gold Coast	GBR	2020	338
Gold Coast	GBR	2021	118
Gold Coast	GRC		26
Gold Coast	GRC	1951	19
Gold Coast	GRC	1960	134
Gold Coast	GRC	1970	196
Gold Coast	GRC	1980	53
Gold Coast	GRC	1990	27
Gold Coast	GRC	2000	22
Gold Coast	GRC	2010	22
Gold Coast	GRC	2015	30
Gold Coast	GRC	2017	7
Gold Coast	GRC	2019	3
Gold Coast	HKG		32
Gold Coast	HKG	1951	8
Gold Coast	HKG	1960	15
Gold Coast	HKG	1970	31
Gold Coast	HKG	1980	118
Gold Coast	HKG	1990	259
Gold Coast	HKG	2000	315
Gold Coast	HKG	2010	270
Gold Coast	HKG	2015	251
Gold Coast	HKG	2016	68
Gold Coast	HKG	2017	78
Gold Coast	HKG	2018	77
Gold Coast	HKG	2019	92
Gold Coast	HKG	2020	79
Gold Coast	HKG	2021	36
Gold Coast	HRV		35
Gold Coast	HRV	1951	12
Gold Coast	HRV	1960	108
Gold Coast	HRV	1970	345
Gold Coast	HRV	1980	103
Gold Coast	HRV	1990	51
Gold Coast	HRV	2000	175
Gold Coast	HRV	2010	54
Gold Coast	HRV	2015	13
Gold Coast	HRV	2016	6
Gold Coast	HRV	2019	3
Gold Coast	IDN		37
Gold Coast	IDN	1951	8
Gold Coast	IDN	1960	48
Gold Coast	IDN	1970	34
Gold Coast	IDN	1980	73
Gold Coast	IDN	1990	126
Gold Coast	IDN	2000	210
Gold Coast	IDN	2010	268
Gold Coast	IDN	2015	181
Gold Coast	IDN	2016	48
Gold Coast	IDN	2017	43
Gold Coast	IDN	2018	52
Gold Coast	IDN	2019	52
Gold Coast	IDN	2020	33
Gold Coast	IDN	2021	9
Gold Coast	IND		141
Gold Coast	IND	1951	42
Gold Coast	IND	1960	27
Gold Coast	IND	1970	108
Gold Coast	IND	1980	98
Gold Coast	IND	1990	148
Gold Coast	IND	2000	265
Gold Coast	IND	2010	2107
Gold Coast	IND	2015	1502
Gold Coast	IND	2016	465
Gold Coast	IND	2017	406
Gold Coast	IND	2018	628
Gold Coast	IND	2019	715
Gold Coast	IND	2020	254
Gold Coast	IND	2021	55
Gold Coast	IRL		39
Gold Coast	IRL	1951	10
Gold Coast	IRL	1960	49
Gold Coast	IRL	1970	152
Gold Coast	IRL	1980	167
Gold Coast	IRL	1990	201
Gold Coast	IRL	2000	136
Gold Coast	IRL	2010	389
Gold Coast	IRL	2015	291
Gold Coast	IRL	2016	23
Gold Coast	IRL	2017	27
Gold Coast	IRL	2018	38
Gold Coast	IRL	2019	25
Gold Coast	IRL	2020	11
Gold Coast	IRL	2021	3
Gold Coast	IRN		19
Gold Coast	IRN	1970	11
Gold Coast	IRN	1980	31
Gold Coast	IRN	1990	129
Gold Coast	IRN	2000	97
Gold Coast	IRN	2010	276
Gold Coast	IRN	2015	301
Gold Coast	IRN	2016	27
Gold Coast	IRN	2017	37
Gold Coast	IRN	2018	38
Gold Coast	IRN	2019	52
Gold Coast	IRN	2020	28
Gold Coast	IRN	2021	10
Gold Coast	IRQ		5
Gold Coast	IRQ	1970	7
Gold Coast	IRQ	1980	13
Gold Coast	IRQ	1990	10
Gold Coast	IRQ	2000	53
Gold Coast	IRQ	2010	121
Gold Coast	IRQ	2015	50
Gold Coast	IRQ	2016	13
Gold Coast	IRQ	2017	3
Gold Coast	IRQ	2018	10
Gold Coast	IRQ	2019	9
Gold Coast	IRQ	2021	3
Gold Coast	ITA		86
Gold Coast	ITA	1951	72
Gold Coast	ITA	1960	526
Gold Coast	ITA	1970	395
Gold Coast	ITA	1980	119
Gold Coast	ITA	1990	61
Gold Coast	ITA	2000	75
Gold Coast	ITA	2010	163
Gold Coast	ITA	2015	205
Gold Coast	ITA	2016	38
Gold Coast	ITA	2017	62
Gold Coast	ITA	2018	43
Gold Coast	ITA	2019	56
Gold Coast	ITA	2020	23
Gold Coast	ITA	2021	3
Gold Coast	JPN		110
Gold Coast	JPN	1951	6
Gold Coast	JPN	1960	10
Gold Coast	JPN	1970	20
Gold Coast	JPN	1980	64
Gold Coast	JPN	1990	512
Gold Coast	JPN	2000	997
Gold Coast	JPN	2010	1414
Gold Coast	JPN	2015	617
Gold Coast	JPN	2016	129
Gold Coast	JPN	2017	142
Gold Coast	JPN	2018	121
Gold Coast	JPN	2019	161
Gold Coast	JPN	2020	96
Gold Coast	JPN	2021	14
Gold Coast	KOR		81
Gold Coast	KOR	1980	45
Gold Coast	KOR	1990	196
Gold Coast	KOR	2000	515
Gold Coast	KOR	2010	1249
Gold Coast	KOR	2015	615
Gold Coast	KOR	2016	136
Gold Coast	KOR	2017	157
Gold Coast	KOR	2018	155
Gold Coast	KOR	2019	204
Gold Coast	KOR	2020	94
Gold Coast	KOR	2021	7
Gold Coast	LBN		20
Gold Coast	LBN	1951	4
Gold Coast	LBN	1960	21
Gold Coast	LBN	1970	68
Gold Coast	LBN	1980	55
Gold Coast	LBN	1990	57
Gold Coast	LBN	2000	36
Gold Coast	LBN	2010	34
Gold Coast	LBN	2015	16
Gold Coast	LBN	2017	5
Gold Coast	LBN	2018	4
Gold Coast	LBN	2019	3
Gold Coast	LBN	2020	6
Gold Coast	LKA		20
Gold Coast	LKA	1951	3
Gold Coast	LKA	1960	18
Gold Coast	LKA	1970	49
Gold Coast	LKA	1980	63
Gold Coast	LKA	1990	92
Gold Coast	LKA	2000	91
Gold Coast	LKA	2010	227
Gold Coast	LKA	2015	141
Gold Coast	LKA	2016	17
Gold Coast	LKA	2017	28
Gold Coast	LKA	2018	39
Gold Coast	LKA	2019	44
Gold Coast	LKA	2020	14
Gold Coast	LKA	2021	5
Gold Coast	MKD		11
Gold Coast	MKD	1960	6
Gold Coast	MKD	1970	58
Gold Coast	MKD	1980	54
Gold Coast	MKD	1990	52
Gold Coast	MKD	2000	39
Gold Coast	MKD	2010	42
Gold Coast	MKD	2015	21
Gold Coast	MKD	2016	7
Gold Coast	MKD	2017	15
Gold Coast	MKD	2019	13
Gold Coast	MYS		39
Gold Coast	MYS	1951	7
Gold Coast	MYS	1960	19
Gold Coast	MYS	1970	134
Gold Coast	MYS	1980	195
Gold Coast	MYS	1990	318
Gold Coast	MYS	2000	238
Gold Coast	MYS	2010	431
Gold Coast	MYS	2015	224
Gold Coast	MYS	2016	79
Gold Coast	MYS	2017	53
Gold Coast	MYS	2018	39
Gold Coast	MYS	2019	57
Gold Coast	MYS	2020	42
Gold Coast	MYS	2021	6
Gold Coast	NLD		41
Gold Coast	NLD	1951	100
Gold Coast	NLD	1960	671
Gold Coast	NLD	1970	226
Gold Coast	NLD	1980	135
Gold Coast	NLD	1990	179
Gold Coast	NLD	2000	114
Gold Coast	NLD	2010	184
Gold Coast	NLD	2015	61
Gold Coast	NLD	2016	20
Gold Coast	NLD	2017	24
Gold Coast	NLD	2018	15
Gold Coast	NLD	2019	16
Gold Coast	NLD	2020	16
Gold Coast	NLD	2021	4
Gold Coast	NPL		17
Gold Coast	NPL	2000	11
Gold Coast	NPL	2010	196
Gold Coast	NPL	2015	252
Gold Coast	NPL	2016	100
Gold Coast	NPL	2017	105
Gold Coast	NPL	2018	161
Gold Coast	NPL	2019	148
Gold Coast	NPL	2020	43
Gold Coast	NPL	2021	4
Gold Coast	NZL		1256
Gold Coast	NZL	1951	51
Gold Coast	NZL	1960	188
Gold Coast	NZL	1970	1135
Gold Coast	NZL	1980	3885
Gold Coast	NZL	1990	7396
Gold Coast	NZL	2000	7802
Gold Coast	NZL	2010	12813
Gold Coast	NZL	2015	5935
Gold Coast	NZL	2016	841
Gold Coast	NZL	2017	750
Gold Coast	NZL	2018	823
Gold Coast	NZL	2019	821
Gold Coast	NZL	2020	393
Gold Coast	NZL	2021	402
Gold Coast	PAK		15
Gold Coast	PAK	1960	3
Gold Coast	PAK	1970	3
Gold Coast	PAK	1980	14
Gold Coast	PAK	1990	26
Gold Coast	PAK	2000	50
Gold Coast	PAK	2010	163
Gold Coast	PAK	2015	156
Gold Coast	PAK	2016	44
Gold Coast	PAK	2017	51
Gold Coast	PAK	2018	34
Gold Coast	PAK	2019	43
Gold Coast	PAK	2020	33
Gold Coast	PAK	2021	4
Gold Coast	PHL		157
Gold Coast	PHL	1960	6
Gold Coast	PHL	1970	41
Gold Coast	PHL	1980	228
Gold Coast	PHL	1990	961
Gold Coast	PHL	2000	870
Gold Coast	PHL	2010	1156
Gold Coast	PHL	2015	900
Gold Coast	PHL	2016	218
Gold Coast	PHL	2017	200
Gold Coast	PHL	2018	283
Gold Coast	PHL	2019	425
Gold Coast	PHL	2020	136
Gold Coast	PHL	2021	54
Gold Coast	POL		22
Gold Coast	POL	1951	48
Gold Coast	POL	1960	42
Gold Coast	POL	1970	75
Gold Coast	POL	1980	130
Gold Coast	POL	1990	377
Gold Coast	POL	2000	142
Gold Coast	POL	2010	167
Gold Coast	POL	2015	96
Gold Coast	POL	2016	16
Gold Coast	POL	2017	22
Gold Coast	POL	2018	14
Gold Coast	POL	2019	9
Gold Coast	POL	2020	8
Gold Coast	POL	2021	4
Gold Coast	SGP		23
Gold Coast	SGP	1951	5
Gold Coast	SGP	1960	18
Gold Coast	SGP	1970	34
Gold Coast	SGP	1980	106
Gold Coast	SGP	1990	130
Gold Coast	SGP	2000	174
Gold Coast	SGP	2010	232
Gold Coast	SGP	2015	103
Gold Coast	SGP	2016	22
Gold Coast	SGP	2017	41
Gold Coast	SGP	2018	31
Gold Coast	SGP	2019	45
Gold Coast	SGP	2020	16
Gold Coast	SGP	2021	7
Gold Coast	THA		70
Gold Coast	THA	1970	3
Gold Coast	THA	1980	41
Gold Coast	THA	1990	150
Gold Coast	THA	2000	212
Gold Coast	THA	2010	636
Gold Coast	THA	2015	426
Gold Coast	THA	2016	106
Gold Coast	THA	2017	77
Gold Coast	THA	2018	108
Gold Coast	THA	2019	146
Gold Coast	THA	2020	74
Gold Coast	THA	2021	15
Gold Coast	TWN		41
Gold Coast	TWN	1980	17
Gold Coast	TWN	1990	177
Gold Coast	TWN	2000	409
Gold Coast	TWN	2010	348
Gold Coast	TWN	2015	361
Gold Coast	TWN	2016	60
Gold Coast	TWN	2017	93
Gold Coast	TWN	2018	83
Gold Coast	TWN	2019	79
Gold Coast	TWN	2020	45
Gold Coast	TWN	2021	3
Gold Coast	USA		54
Gold Coast	USA	1951	19
Gold Coast	USA	1960	39
Gold Coast	USA	1970	134
Gold Coast	USA	1980	244
Gold Coast	USA	1990	315
Gold Coast	USA	2000	413
Gold Coast	USA	2010	720
Gold Coast	USA	2015	487
Gold Coast	USA	2016	129
Gold Coast	USA	2017	108
Gold Coast	USA	2018	129
Gold Coast	USA	2019	154
Gold Coast	USA	2020	131
Gold Coast	USA	2021	26
Gold Coast	VNM		46
Gold Coast	VNM	1970	3
Gold Coast	VNM	1980	158
Gold Coast	VNM	1990	181
Gold Coast	VNM	2000	120
Gold Coast	VNM	2010	191
Gold Coast	VNM	2015	263
Gold Coast	VNM	2016	81
Gold Coast	VNM	2017	97
Gold Coast	VNM	2018	101
Gold Coast	VNM	2019	83
Gold Coast	VNM	2020	61
Gold Coast	VNM	2021	11
Gold Coast	ZAF		110
Gold Coast	ZAF	1951	4
Gold Coast	ZAF	1960	20
Gold Coast	ZAF	1970	93
Gold Coast	ZAF	1980	356
Gold Coast	ZAF	1990	531
Gold Coast	ZAF	2000	1321
Gold Coast	ZAF	2010	3479
Gold Coast	ZAF	2015	1251
Gold Coast	ZAF	2016	296
Gold Coast	ZAF	2017	267
Gold Coast	ZAF	2018	262
Gold Coast	ZAF	2019	297
Gold Coast	ZAF	2020	190
Gold Coast	ZAF	2021	92
Goondiwindi		1970	7
Goondiwindi		1980	13
Goondiwindi		1990	9
Goondiwindi		2010	21
Goondiwindi		2017	3
Goondiwindi		2018	4
Goondiwindi		2021	10
Goondiwindi	CAN	2015	6
Goondiwindi	CHN	2000	6
Goondiwindi	CHN	2015	4
Goondiwindi	CHN	2019	7
Goondiwindi	DEU	1960	9
Goondiwindi	DEU	2018	4
Goondiwindi	FJI	2000	3
Goondiwindi	FJI	2010	3
Goondiwindi	GBR		3
Goondiwindi	GBR	1951	6
Goondiwindi	GBR	1960	10
Goondiwindi	GBR	1970	29
Goondiwindi	GBR	1980	10
Goondiwindi	GBR	1990	4
Goondiwindi	GBR	2000	8
Goondiwindi	GBR	2010	14
Goondiwindi	GBR	2015	5
Goondiwindi	GBR	2020	7
Goondiwindi	IDN	2000	6
Goondiwindi	IND	2010	15
Goondiwindi	IND	2015	9
Goondiwindi	IND	2017	5
Goondiwindi	IND	2019	3
Goondiwindi	IND	2020	5
Goondiwindi	IRL	1980	4
Goondiwindi	IRL	2015	4
Goondiwindi	ITA		4
Goondiwindi	KOR	2010	5
Goondiwindi	KOR	2020	4
Goondiwindi	LKA	2018	5
Goondiwindi	MYS	2010	4
Goondiwindi	NLD	1960	3
Goondiwindi	NLD	1980	3
Goondiwindi	NPL	2018	4
Goondiwindi	NZL		8
Goondiwindi	NZL	1970	7
Goondiwindi	NZL	1980	16
Goondiwindi	NZL	1990	21
Goondiwindi	NZL	2000	20
Goondiwindi	NZL	2010	16
Goondiwindi	NZL	2015	6
Goondiwindi	NZL	2019	7
Goondiwindi	PHL	1980	4
Goondiwindi	PHL	2000	3
Goondiwindi	PHL	2010	39
Goondiwindi	PHL	2015	16
Goondiwindi	PHL	2016	3
Goondiwindi	PHL	2017	4
Goondiwindi	PHL	2018	7
Goondiwindi	PHL	2019	4
Goondiwindi	POL	1980	5
Goondiwindi	SGP	2015	6
Goondiwindi	TWN	2015	10
Goondiwindi	TWN	2017	5
Goondiwindi	TWN	2018	4
Goondiwindi	TWN	2019	11
Goondiwindi	USA	1970	4
Goondiwindi	USA	2000	3
Goondiwindi	USA	2010	3
Goondiwindi	VNM	2010	4
Goondiwindi	ZAF	2010	26
Goondiwindi	ZAF	2015	20
Goondiwindi	ZAF	2019	4
Goondiwindi	ZAF	2020	5
Goondiwindi	ZAF	2021	6
Gympie			31
Gympie		1951	11
Gympie		1960	63
Gympie		1970	116
Gympie		1980	117
Gympie		1990	88
Gympie		2000	65
Gympie		2010	114
Gympie		2015	43
Gympie		2016	13
Gympie		2017	22
Gympie		2018	14
Gympie		2019	15
Gympie		2020	8
Gympie	CAN	1960	6
Gympie	CAN	1970	12
Gympie	CAN	1980	16
Gympie	CAN	1990	11
Gympie	CAN	2000	11
Gympie	CAN	2010	14
Gympie	CAN	2015	12
Gympie	CAN	2016	4
Gympie	CAN	2021	4
Gympie	CHN	1960	6
Gympie	CHN	1970	4
Gympie	CHN	1980	5
Gympie	CHN	1990	6
Gympie	CHN	2010	13
Gympie	CHN	2015	7
Gympie	CHN	2016	4
Gympie	CHN	2017	3
Gympie	CHN	2018	6
Gympie	CHN	2019	3
Gympie	CHN	2020	3
Gympie	DEU		12
Gympie	DEU	1951	22
Gympie	DEU	1960	56
Gympie	DEU	1970	48
Gympie	DEU	1980	37
Gympie	DEU	1990	38
Gympie	DEU	2000	18
Gympie	DEU	2010	19
Gympie	DEU	2015	8
Gympie	FJI		4
Gympie	FJI	1990	4
Gympie	FJI	2000	11
Gympie	FJI	2010	5
Gympie	FJI	2015	6
Gympie	GBR		99
Gympie	GBR	1951	55
Gympie	GBR	1960	235
Gympie	GBR	1970	683
Gympie	GBR	1980	335
Gympie	GBR	1990	232
Gympie	GBR	2000	143
Gympie	GBR	2010	239
Gympie	GBR	2015	73
Gympie	GBR	2016	10
Gympie	GBR	2018	11
Gympie	GBR	2019	5
Gympie	GBR	2020	7
Gympie	HKG	1980	3
Gympie	HKG	2010	3
Gympie	HRV	1970	7
Gympie	HRV	1990	6
Gympie	HRV	2000	4
Gympie	HRV	2015	4
Gympie	IDN	1960	6
Gympie	IDN	1970	4
Gympie	IDN	1980	4
Gympie	IDN	2000	8
Gympie	IDN	2010	8
Gympie	IDN	2015	7
Gympie	IDN	2018	4
Gympie	IDN	2019	4
Gympie	IND		3
Gympie	IND	1970	8
Gympie	IND	1990	4
Gympie	IND	2000	4
Gympie	IND	2010	28
Gympie	IND	2015	42
Gympie	IND	2016	5
Gympie	IND	2017	8
Gympie	IND	2018	8
Gympie	IND	2019	6
Gympie	IND	2021	3
Gympie	IRL		6
Gympie	IRL	1960	8
Gympie	IRL	1970	15
Gympie	IRL	1980	7
Gympie	IRL	1990	6
Gympie	IRL	2000	5
Gympie	IRL	2010	4
Gympie	IRL	2015	9
Gympie	IRL	2017	4
Gympie	IRL	2018	6
Gympie	IRL	2019	5
Gympie	ITA	1951	3
Gympie	ITA	1960	7
Gympie	ITA	1970	21
Gympie	ITA	1990	8
Gympie	ITA	2010	6
Gympie	ITA	2015	3
Gympie	JPN	1960	3
Gympie	JPN	2000	4
Gympie	JPN	2010	4
Gympie	JPN	2015	5
Gympie	JPN	2018	4
Gympie	KOR	2010	5
Gympie	KOR	2015	3
Gympie	KOR	2018	3
Gympie	LKA	2020	3
Gympie	MYS	1960	5
Gympie	MYS	1970	10
Gympie	MYS	1980	10
Gympie	MYS	1990	8
Gympie	MYS	2000	6
Gympie	MYS	2015	6
Gympie	MYS	2020	4
Gympie	NLD		6
Gympie	NLD	1951	10
Gympie	NLD	1960	81
Gympie	NLD	1970	31
Gympie	NLD	1980	20
Gympie	NLD	1990	10
Gympie	NLD	2000	5
Gympie	NLD	2010	18
Gympie	NZL		54
Gympie	NZL	1960	15
Gympie	NZL	1970	113
Gympie	NZL	1980	286
Gympie	NZL	1990	362
Gympie	NZL	2000	211
Gympie	NZL	2010	163
Gympie	NZL	2015	67
Gympie	NZL	2016	6
Gympie	NZL	2017	7
Gympie	NZL	2018	17
Gympie	NZL	2019	9
Gympie	NZL	2020	9
Gympie	PAK	2010	4
Gympie	PAK	2015	3
Gympie	PHL		19
Gympie	PHL	1980	3
Gympie	PHL	1990	60
Gympie	PHL	2000	48
Gympie	PHL	2010	59
Gympie	PHL	2015	49
Gympie	PHL	2016	9
Gympie	PHL	2017	5
Gympie	PHL	2018	11
Gympie	PHL	2019	20
Gympie	POL	1951	5
Gympie	POL	1970	4
Gympie	POL	1980	4
Gympie	POL	1990	13
Gympie	POL	2010	5
Gympie	POL	2015	4
Gympie	SGP		3
Gympie	SGP	1970	7
Gympie	SGP	1980	9
Gympie	SGP	1990	5
Gympie	SGP	2010	3
Gympie	SGP	2015	3
Gympie	THA		3
Gympie	THA	1990	4
Gympie	THA	2000	3
Gympie	THA	2010	11
Gympie	THA	2015	12
Gympie	THA	2016	9
Gympie	THA	2019	7
Gympie	TWN	2010	3
Gympie	TWN	2015	8
Gympie	TWN	2016	4
Gympie	TWN	2018	10
Gympie	TWN	2019	4
Gympie	USA	1960	7
Gympie	USA	1970	19
Gympie	USA	1980	30
Gympie	USA	1990	28
Gympie	USA	2000	10
Gympie	USA	2010	37
Gympie	USA	2015	19
Gympie	USA	2016	3
Gympie	USA	2017	9
Gympie	USA	2019	3
Gympie	USA	2020	3
Gympie	VNM		7
Gympie	VNM	1970	3
Gympie	VNM	2010	12
Gympie	VNM	2015	15
Gympie	VNM	2016	9
Gympie	VNM	2017	8
Gympie	VNM	2019	5
Gympie	ZAF		8
Gympie	ZAF	1951	4
Gympie	ZAF	1970	6
Gympie	ZAF	1980	27
Gympie	ZAF	1990	24
Gympie	ZAF	2000	39
Gympie	ZAF	2010	115
Gympie	ZAF	2015	28
Gympie	ZAF	2016	11
Gympie	ZAF	2017	12
Gympie	ZAF	2018	7
Gympie	ZAF	2019	4
Gympie	ZAF	2020	11
Hinchinbrook			11
Hinchinbrook		1951	4
Hinchinbrook		1960	24
Hinchinbrook		1970	25
Hinchinbrook		1980	26
Hinchinbrook		1990	8
Hinchinbrook		2000	5
Hinchinbrook		2010	10
Hinchinbrook		2015	8
Hinchinbrook		2019	14
Hinchinbrook	CAN	1980	7
Hinchinbrook	CAN	1990	7
Hinchinbrook	CAN	2000	3
Hinchinbrook	CHN	1990	3
Hinchinbrook	CHN	2015	5
Hinchinbrook	CHN	2017	4
Hinchinbrook	CHN	2019	3
Hinchinbrook	DEU	1951	12
Hinchinbrook	DEU	1960	11
Hinchinbrook	DEU	1970	10
Hinchinbrook	FJI	1970	3
Hinchinbrook	FJI	1980	3
Hinchinbrook	FJI	2010	3
Hinchinbrook	GBR		13
Hinchinbrook	GBR	1951	3
Hinchinbrook	GBR	1960	38
Hinchinbrook	GBR	1970	63
Hinchinbrook	GBR	1980	16
Hinchinbrook	GBR	1990	9
Hinchinbrook	GBR	2000	12
Hinchinbrook	GBR	2010	12
Hinchinbrook	GBR	2015	10
Hinchinbrook	GBR	2016	5
Hinchinbrook	HKG	1990	4
Hinchinbrook	HRV	1960	3
Hinchinbrook	IDN	2000	3
Hinchinbrook	IND	1960	3
Hinchinbrook	IND	1970	3
Hinchinbrook	IND	1990	3
Hinchinbrook	IRL	1980	4
Hinchinbrook	ITA		36
