LGA_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Whitsunday	55-64		M	352
Whitsunday	55-64	0	F	1837
Whitsunday	55-64	0	M	2094
Whitsunday	55-64	1	F	373
Whitsunday	55-64	1	M	237
Whitsunday	65-74		F	170
Whitsunday	65-74		M	247
Whitsunday	65-74	0	F	1389
Whitsunday	65-74	0	M	1685
Whitsunday	65-74	1	F	280
Whitsunday	65-74	1	M	205
Whitsunday	75-84		F	101
Whitsunday	75-84		M	121
Whitsunday	75-84	0	F	645
Whitsunday	75-84	0	M	761
Whitsunday	75-84	1	F	79
Whitsunday	75-84	1	M	83
Whitsunday	85+		F	39
Whitsunday	85+		M	22
Whitsunday	85+	0	F	257
Whitsunday	85+	0	M	165
Whitsunday	85+	1	F	17
Whitsunday	85+	1	M	15
Winton	15-19		F	4
Winton	15-19		M	8
Winton	15-19	0	F	7
Winton	15-19	0	M	21
Winton	15-19	1	F	3
Winton	20-24		F	8
Winton	20-24		M	6
Winton	20-24	0	F	26
Winton	20-24	0	M	12
Winton	25-34		F	9
Winton	25-34		M	13
Winton	25-34	0	F	52
Winton	25-34	0	M	40
Winton	25-34	1	F	4
Winton	25-34	1	M	6
Winton	35-44		F	13
Winton	35-44		M	7
Winton	35-44	0	F	59
Winton	35-44	0	M	53
Winton	35-44	1	F	8
Winton	45-54		F	15
Winton	45-54		M	12
Winton	45-54	0	F	69
Winton	45-54	0	M	51
Winton	45-54	1	F	5
Winton	45-54	1	M	7
Winton	55-64		F	14
Winton	55-64		M	10
Winton	55-64	0	F	60
Winton	55-64	0	M	81
Winton	55-64	1	F	18
Winton	65-74		F	14
Winton	65-74		M	25
Winton	65-74	0	F	41
Winton	65-74	0	M	50
Winton	65-74	1	F	4
Winton	65-74	1	M	4
Winton	75-84		F	14
Winton	75-84		M	13
Winton	75-84	0	F	28
Winton	75-84	0	M	33
Winton	75-84	1	F	7
Winton	85+	0	F	9
Winton	85+	0	M	8
Woorabinda	15-19		F	5
Woorabinda	15-19		M	6
Woorabinda	15-19	0	F	40
Woorabinda	15-19	0	M	43
Woorabinda	15-19	1	F	3
Woorabinda	20-24	0	F	39
Woorabinda	20-24	0	M	25
Woorabinda	20-24	1	F	3
Woorabinda	25-34		F	13
Woorabinda	25-34		M	4
Woorabinda	25-34	0	F	75
Woorabinda	25-34	0	M	62
Woorabinda	25-34	1	F	16
Woorabinda	25-34	1	M	5
Woorabinda	35-44		F	4
Woorabinda	35-44		M	5
Woorabinda	35-44	0	F	47
Woorabinda	35-44	0	M	39
Woorabinda	35-44	1	F	8
Woorabinda	35-44	1	M	3
Woorabinda	45-54		F	5
Woorabinda	45-54	0	F	44
Woorabinda	45-54	0	M	39
Woorabinda	45-54	1	F	14
Woorabinda	45-54	1	M	8
Woorabinda	55-64	0	F	25
Woorabinda	55-64	0	M	34
Woorabinda	55-64	1	F	13
Woorabinda	55-64	1	M	3
Woorabinda	65-74		M	4
Woorabinda	65-74	0	F	19
Woorabinda	65-74	0	M	14
Woorabinda	65-74	1	F	3
Woorabinda	75-84	0	F	10
Wujal Wujal	15-19		M	3
Wujal Wujal	15-19	0	F	4
Wujal Wujal	15-19	0	M	7
Wujal Wujal	20-24	0	F	12
Wujal Wujal	20-24	0	M	7
Wujal Wujal	25-34		F	3
Wujal Wujal	25-34	0	F	26
Wujal Wujal	25-34	0	M	18
Wujal Wujal	25-34	1	F	3
Wujal Wujal	35-44		M	4
Wujal Wujal	35-44	0	F	16
Wujal Wujal	35-44	0	M	13
Wujal Wujal	45-54		F	5
Wujal Wujal	45-54	0	F	14
Wujal Wujal	45-54	0	M	11
Wujal Wujal	45-54	1	M	3
Wujal Wujal	55-64		F	3
Wujal Wujal	55-64	0	F	13
Wujal Wujal	55-64	0	M	10
Wujal Wujal	55-64	1	F	3
Wujal Wujal	65-74	0	F	4
Wujal Wujal	65-74	0	M	6
Wujal Wujal	75-84	0	F	5
Yarrabah	15-19		F	9
Yarrabah	15-19		M	4
Yarrabah	15-19	0	F	99
Yarrabah	15-19	0	M	106
Yarrabah	15-19	1	F	29
Yarrabah	15-19	1	M	20
Yarrabah	20-24		M	4
Yarrabah	20-24	0	F	76
Yarrabah	20-24	0	M	95
Yarrabah	20-24	1	F	18
Yarrabah	20-24	1	M	19
Yarrabah	25-34		F	9
Yarrabah	25-34		M	14
Yarrabah	25-34	0	F	151
Yarrabah	25-34	0	M	146
Yarrabah	25-34	1	F	50
Yarrabah	25-34	1	M	28
Yarrabah	35-44		F	3
Yarrabah	35-44		M	8
Yarrabah	35-44	0	F	108
Yarrabah	35-44	0	M	109
Yarrabah	35-44	1	F	32
Yarrabah	35-44	1	M	16
Yarrabah	45-54		F	4
Yarrabah	45-54		M	5
Yarrabah	45-54	0	F	92
Yarrabah	45-54	0	M	95
Yarrabah	45-54	1	F	39
Yarrabah	45-54	1	M	25
Yarrabah	55-64		F	4
Yarrabah	55-64		M	3
Yarrabah	55-64	0	F	86
Yarrabah	55-64	0	M	74
Yarrabah	55-64	1	F	29
Yarrabah	55-64	1	M	15
Yarrabah	65-74		F	3
Yarrabah	65-74	0	F	41
Yarrabah	65-74	0	M	31
Yarrabah	65-74	1	F	10
Yarrabah	65-74	1	M	8
Yarrabah	75-84		M	4
Yarrabah	75-84	0	F	21
Yarrabah	75-84	0	M	9
Yarrabah	75-84	1	F	3
Yarrabah	85+	1	F	5
No usual address (Qld)	15-19		F	61
No usual address (Qld)	15-19		M	70
No usual address (Qld)	15-19	0	F	214
No usual address (Qld)	15-19	0	M	193
No usual address (Qld)	15-19	1	F	15
No usual address (Qld)	15-19	1	M	9
No usual address (Qld)	20-24		F	127
No usual address (Qld)	20-24		M	153
No usual address (Qld)	20-24	0	F	339
No usual address (Qld)	20-24	0	M	271
No usual address (Qld)	20-24	1	F	19
No usual address (Qld)	20-24	1	M	12
No usual address (Qld)	25-34		F	369
No usual address (Qld)	25-34		M	408
No usual address (Qld)	25-34	0	F	896
No usual address (Qld)	25-34	0	M	839
No usual address (Qld)	25-34	1	F	79
No usual address (Qld)	25-34	1	M	58
No usual address (Qld)	35-44		F	270
No usual address (Qld)	35-44		M	467
No usual address (Qld)	35-44	0	F	527
No usual address (Qld)	35-44	0	M	652
No usual address (Qld)	35-44	1	F	89
No usual address (Qld)	35-44	1	M	66
No usual address (Qld)	45-54		F	222
No usual address (Qld)	45-54		M	403
No usual address (Qld)	45-54	0	F	556
No usual address (Qld)	45-54	0	M	575
No usual address (Qld)	45-54	1	F	112
No usual address (Qld)	45-54	1	M	59
No usual address (Qld)	55-64		F	195
No usual address (Qld)	55-64		M	313
No usual address (Qld)	55-64	0	F	827
No usual address (Qld)	55-64	0	M	879
No usual address (Qld)	55-64	1	F	156
No usual address (Qld)	55-64	1	M	102
No usual address (Qld)	65-74		F	113
No usual address (Qld)	65-74		M	214
No usual address (Qld)	65-74	0	F	674
No usual address (Qld)	65-74	0	M	952
No usual address (Qld)	65-74	1	F	83
No usual address (Qld)	65-74	1	M	96
No usual address (Qld)	75-84		F	24
No usual address (Qld)	75-84		M	42
No usual address (Qld)	75-84	0	F	131
No usual address (Qld)	75-84	0	M	207
No usual address (Qld)	75-84	1	F	9
No usual address (Qld)	75-84	1	M	29
No usual address (Qld)	85+		F	3
No usual address (Qld)	85+		M	8
No usual address (Qld)	85+	0	F	22
No usual address (Qld)	85+	0	M	16
Migratory - Offshore - Shipping (Qld)	20-24		F	4
Migratory - Offshore - Shipping (Qld)	20-24		M	9
Migratory - Offshore - Shipping (Qld)	20-24	0	M	4
Migratory - Offshore - Shipping (Qld)	25-34		F	13
Migratory - Offshore - Shipping (Qld)	25-34		M	30
Migratory - Offshore - Shipping (Qld)	25-34	0	F	3
Migratory - Offshore - Shipping (Qld)	25-34	0	M	8
Migratory - Offshore - Shipping (Qld)	35-44		F	5
Migratory - Offshore - Shipping (Qld)	35-44		M	45
Migratory - Offshore - Shipping (Qld)	35-44	0	M	14
Migratory - Offshore - Shipping (Qld)	45-54		M	31
Migratory - Offshore - Shipping (Qld)	45-54	0	M	12
Migratory - Offshore - Shipping (Qld)	55-64		M	3
Adelaide	15-19		F	86
Adelaide	15-19		M	52
Adelaide	15-19	0	F	708
Adelaide	15-19	0	M	519
Adelaide	15-19	1	F	23
Adelaide	15-19	1	M	15
Adelaide	20-24		F	180
Adelaide	20-24		M	177
Adelaide	20-24	0	F	2071
Adelaide	20-24	0	M	2009
Adelaide	20-24	1	F	59
Adelaide	20-24	1	M	60
Adelaide	25-34		F	207
Adelaide	25-34		M	343
Adelaide	25-34	0	F	2562
Adelaide	25-34	0	M	2787
Adelaide	25-34	1	F	112
Adelaide	25-34	1	M	87
Adelaide	35-44		F	95
Adelaide	35-44		M	220
Adelaide	35-44	0	F	1202
Adelaide	35-44	0	M	1389
Adelaide	35-44	1	F	145
Adelaide	35-44	1	M	108
Adelaide	45-54		F	66
Adelaide	45-54		M	147
Adelaide	45-54	0	F	771
Adelaide	45-54	0	M	973
Adelaide	45-54	1	F	167
Adelaide	45-54	1	M	154
Adelaide	55-64		F	63
Adelaide	55-64		M	95
Adelaide	55-64	0	F	763
Adelaide	55-64	0	M	913
Adelaide	55-64	1	F	267
Adelaide	55-64	1	M	174
Adelaide	65-74		F	79
Adelaide	65-74		M	91
Adelaide	65-74	0	F	859
Adelaide	65-74	0	M	896
Adelaide	65-74	1	F	197
Adelaide	65-74	1	M	123
Adelaide	75-84		F	41
Adelaide	75-84		M	45
Adelaide	75-84	0	F	473
Adelaide	75-84	0	M	430
Adelaide	75-84	1	F	85
Adelaide	75-84	1	M	60
Adelaide	85+		F	53
Adelaide	85+		M	20
Adelaide	85+	0	F	209
Adelaide	85+	0	M	122
Adelaide	85+	1	F	9
Adelaide	85+	1	M	12
Adelaide Hills	15-19		F	80
Adelaide Hills	15-19		M	73
Adelaide Hills	15-19	0	F	1205
Adelaide Hills	15-19	0	M	1264
Adelaide Hills	15-19	1	F	58
Adelaide Hills	15-19	1	M	56
Adelaide Hills	20-24		F	31
Adelaide Hills	20-24		M	85
Adelaide Hills	20-24	0	F	876
Adelaide Hills	20-24	0	M	947
Adelaide Hills	20-24	1	F	70
Adelaide Hills	20-24	1	M	47
Adelaide Hills	25-34		F	75
Adelaide Hills	25-34		M	95
Adelaide Hills	25-34	0	F	1508
Adelaide Hills	25-34	0	M	1499
Adelaide Hills	25-34	1	F	177
Adelaide Hills	25-34	1	M	118
Adelaide Hills	35-44		F	84
Adelaide Hills	35-44		M	93
Adelaide Hills	35-44	0	F	2076
Adelaide Hills	35-44	0	M	1975
Adelaide Hills	35-44	1	F	390
Adelaide Hills	35-44	1	M	240
Adelaide Hills	45-54		F	117
Adelaide Hills	45-54		M	142
Adelaide Hills	45-54	0	F	2283
Adelaide Hills	45-54	0	M	2416
Adelaide Hills	45-54	1	F	727
Adelaide Hills	45-54	1	M	442
Adelaide Hills	55-64		F	120
Adelaide Hills	55-64		M	145
Adelaide Hills	55-64	0	F	2074
Adelaide Hills	55-64	0	M	2365
Adelaide Hills	55-64	1	F	837
Adelaide Hills	55-64	1	M	548
Adelaide Hills	65-74		F	101
Adelaide Hills	65-74		M	101
Adelaide Hills	65-74	0	F	1915
Adelaide Hills	65-74	0	M	2045
Adelaide Hills	65-74	1	F	528
Adelaide Hills	65-74	1	M	361
Adelaide Hills	75-84		F	72
Adelaide Hills	75-84		M	67
Adelaide Hills	75-84	0	F	953
Adelaide Hills	75-84	0	M	985
Adelaide Hills	75-84	1	F	159
Adelaide Hills	75-84	1	M	153
Adelaide Hills	85+		F	45
Adelaide Hills	85+		M	32
Adelaide Hills	85+	0	F	377
Adelaide Hills	85+	0	M	250
Adelaide Hills	85+	1	F	26
Adelaide Hills	85+	1	M	34
Adelaide Plains	15-19		F	24
Adelaide Plains	15-19		M	37
Adelaide Plains	15-19	0	F	248
Adelaide Plains	15-19	0	M	288
Adelaide Plains	15-19	1	F	17
Adelaide Plains	15-19	1	M	15
Adelaide Plains	20-24		F	16
Adelaide Plains	20-24		M	25
Adelaide Plains	20-24	0	F	211
Adelaide Plains	20-24	0	M	234
Adelaide Plains	20-24	1	F	18
Adelaide Plains	20-24	1	M	19
Adelaide Plains	25-34		F	42
Adelaide Plains	25-34		M	45
Adelaide Plains	25-34	0	F	511
Adelaide Plains	25-34	0	M	549
Adelaide Plains	25-34	1	F	81
Adelaide Plains	25-34	1	M	35
Adelaide Plains	35-44		F	33
Adelaide Plains	35-44		M	50
Adelaide Plains	35-44	0	F	424
Adelaide Plains	35-44	0	M	492
Adelaide Plains	35-44	1	F	124
Adelaide Plains	35-44	1	M	75
Adelaide Plains	45-54		F	51
Adelaide Plains	45-54		M	59
Adelaide Plains	45-54	0	F	528
Adelaide Plains	45-54	0	M	605
Adelaide Plains	45-54	1	F	148
Adelaide Plains	45-54	1	M	78
Adelaide Plains	55-64		F	43
Adelaide Plains	55-64		M	51
Adelaide Plains	55-64	0	F	490
Adelaide Plains	55-64	0	M	634
Adelaide Plains	55-64	1	F	160
Adelaide Plains	55-64	1	M	112
Adelaide Plains	65-74		F	27
Adelaide Plains	65-74		M	35
Adelaide Plains	65-74	0	F	325
Adelaide Plains	65-74	0	M	386
Adelaide Plains	65-74	1	F	88
Adelaide Plains	65-74	1	M	59
Adelaide Plains	75-84		F	21
Adelaide Plains	75-84		M	19
Adelaide Plains	75-84	0	F	158
Adelaide Plains	75-84	0	M	169
Adelaide Plains	75-84	1	F	18
Adelaide Plains	75-84	1	M	27
Adelaide Plains	85+		F	5
Adelaide Plains	85+		M	11
Adelaide Plains	85+	0	F	48
Adelaide Plains	85+	0	M	32
Adelaide Plains	85+	1	F	3
Adelaide Plains	85+	1	M	5
Alexandrina	15-19		F	45
Alexandrina	15-19		M	45
Alexandrina	15-19	0	F	608
Alexandrina	15-19	0	M	640
Alexandrina	15-19	1	F	47
Alexandrina	15-19	1	M	36
Alexandrina	20-24		F	27
Alexandrina	20-24		M	33
Alexandrina	20-24	0	F	450
Alexandrina	20-24	0	M	444
Alexandrina	20-24	1	F	48
Alexandrina	20-24	1	M	41
Alexandrina	25-34		F	68
Alexandrina	25-34		M	58
Alexandrina	25-34	0	F	951
Alexandrina	25-34	0	M	912
Alexandrina	25-34	1	F	138
Alexandrina	25-34	1	M	93
Alexandrina	35-44		F	64
Alexandrina	35-44		M	75
Alexandrina	35-44	0	F	1084
Alexandrina	35-44	0	M	1049
Alexandrina	35-44	1	F	218
Alexandrina	35-44	1	M	122
Alexandrina	45-54		F	86
Alexandrina	45-54		M	101
Alexandrina	45-54	0	F	1228
Alexandrina	45-54	0	M	1389
Alexandrina	45-54	1	F	423
Alexandrina	45-54	1	M	241
Alexandrina	55-64		F	112
Alexandrina	55-64		M	118
Alexandrina	55-64	0	F	1623
Alexandrina	55-64	0	M	1639
Alexandrina	55-64	1	F	624
Alexandrina	55-64	1	M	350
Alexandrina	65-74		F	120
Alexandrina	65-74		M	138
Alexandrina	65-74	0	F	2166
Alexandrina	65-74	0	M	2094
Alexandrina	65-74	1	F	492
Alexandrina	65-74	1	M	328
Alexandrina	75-84		F	106
Alexandrina	75-84		M	101
Alexandrina	75-84	0	F	1275
Alexandrina	75-84	0	M	1251
Alexandrina	75-84	1	F	187
Alexandrina	75-84	1	M	209
Alexandrina	85+		F	53
Alexandrina	85+		M	35
Alexandrina	85+	0	F	445
Alexandrina	85+	0	M	335
Alexandrina	85+	1	F	37
Alexandrina	85+	1	M	43
Anangu Pitjantjatjara Yunkunytjatjara	15-19		F	24
Anangu Pitjantjatjara Yunkunytjatjara	15-19		M	13
Anangu Pitjantjatjara Yunkunytjatjara	15-19	0	F	63
Anangu Pitjantjatjara Yunkunytjatjara	15-19	0	M	80
Anangu Pitjantjatjara Yunkunytjatjara	15-19	1	F	22
Anangu Pitjantjatjara Yunkunytjatjara	15-19	1	M	23
Anangu Pitjantjatjara Yunkunytjatjara	20-24		F	12
Anangu Pitjantjatjara Yunkunytjatjara	20-24		M	9
Anangu Pitjantjatjara Yunkunytjatjara	20-24	0	F	87
Anangu Pitjantjatjara Yunkunytjatjara	20-24	0	M	70
Anangu Pitjantjatjara Yunkunytjatjara	20-24	1	F	22
Anangu Pitjantjatjara Yunkunytjatjara	20-24	1	M	16
Anangu Pitjantjatjara Yunkunytjatjara	25-34		F	42
Anangu Pitjantjatjara Yunkunytjatjara	25-34		M	35
Anangu Pitjantjatjara Yunkunytjatjara	25-34	0	F	168
Anangu Pitjantjatjara Yunkunytjatjara	25-34	0	M	147
Anangu Pitjantjatjara Yunkunytjatjara	25-34	1	F	45
Anangu Pitjantjatjara Yunkunytjatjara	25-34	1	M	35
Anangu Pitjantjatjara Yunkunytjatjara	35-44		F	14
Anangu Pitjantjatjara Yunkunytjatjara	35-44		M	5
Anangu Pitjantjatjara Yunkunytjatjara	35-44	0	F	108
Anangu Pitjantjatjara Yunkunytjatjara	35-44	0	M	98
Anangu Pitjantjatjara Yunkunytjatjara	35-44	1	F	49
Anangu Pitjantjatjara Yunkunytjatjara	35-44	1	M	25
Anangu Pitjantjatjara Yunkunytjatjara	45-54		F	30
Anangu Pitjantjatjara Yunkunytjatjara	45-54		M	18
Anangu Pitjantjatjara Yunkunytjatjara	45-54	0	F	89
Anangu Pitjantjatjara Yunkunytjatjara	45-54	0	M	88
Anangu Pitjantjatjara Yunkunytjatjara	45-54	1	F	38
Anangu Pitjantjatjara Yunkunytjatjara	45-54	1	M	19
Anangu Pitjantjatjara Yunkunytjatjara	55-64		F	16
Anangu Pitjantjatjara Yunkunytjatjara	55-64		M	11
Anangu Pitjantjatjara Yunkunytjatjara	55-64	0	F	62
Anangu Pitjantjatjara Yunkunytjatjara	55-64	0	M	59
Anangu Pitjantjatjara Yunkunytjatjara	55-64	1	F	20
Anangu Pitjantjatjara Yunkunytjatjara	55-64	1	M	12
Anangu Pitjantjatjara Yunkunytjatjara	65-74		F	5
Anangu Pitjantjatjara Yunkunytjatjara	65-74		M	5
Anangu Pitjantjatjara Yunkunytjatjara	65-74	0	F	32
Anangu Pitjantjatjara Yunkunytjatjara	65-74	0	M	20
Anangu Pitjantjatjara Yunkunytjatjara	65-74	1	F	5
Anangu Pitjantjatjara Yunkunytjatjara	65-74	1	M	4
Anangu Pitjantjatjara Yunkunytjatjara	75-84		M	3
Anangu Pitjantjatjara Yunkunytjatjara	75-84	0	F	12
Anangu Pitjantjatjara Yunkunytjatjara	75-84	0	M	3
Anangu Pitjantjatjara Yunkunytjatjara	75-84	1	M	6
Anangu Pitjantjatjara Yunkunytjatjara	85+		M	4
Anangu Pitjantjatjara Yunkunytjatjara	85+	0	F	5
Anangu Pitjantjatjara Yunkunytjatjara	85+	0	M	3
Anangu Pitjantjatjara Yunkunytjatjara	85+	1	M	3
Barossa	15-19		F	36
Barossa	15-19		M	40
Barossa	15-19	0	F	620
Barossa	15-19	0	M	703
Barossa	15-19	1	F	37
Barossa	15-19	1	M	29
Barossa	20-24		F	26
Barossa	20-24		M	31
Barossa	20-24	0	F	458
Barossa	20-24	0	M	530
Barossa	20-24	1	F	35
Barossa	20-24	1	M	38
Barossa	25-34		F	44
Barossa	25-34		M	50
Barossa	25-34	0	F	994
Barossa	25-34	0	M	1058
Barossa	25-34	1	F	119
Barossa	25-34	1	M	71
Barossa	35-44		F	62
Barossa	35-44		M	73
Barossa	35-44	0	F	1246
Barossa	35-44	0	M	1211
Barossa	35-44	1	F	268
Barossa	35-44	1	M	151
Barossa	45-54		F	74
Barossa	45-54		M	85
Barossa	45-54	0	F	1358
Barossa	45-54	0	M	1363
Barossa	45-54	1	F	357
Barossa	45-54	1	M	217
Barossa	55-64		F	77
Barossa	55-64		M	67
Barossa	55-64	0	F	1359
Barossa	55-64	0	M	1432
Barossa	55-64	1	F	421
Barossa	55-64	1	M	239
Barossa	65-74		F	67
Barossa	65-74		M	82
Barossa	65-74	0	F	1295
Barossa	65-74	0	M	1296
Barossa	65-74	1	F	297
Barossa	65-74	1	M	218
Barossa	75-84		F	58
Barossa	75-84		M	42
Barossa	75-84	0	F	738
Barossa	75-84	0	M	714
Barossa	75-84	1	F	108
Barossa	75-84	1	M	88
Barossa	85+		F	42
Barossa	85+		M	19
Barossa	85+	0	F	353
Barossa	85+	0	M	202
Barossa	85+	1	F	17
Barossa	85+	1	M	33
Barunga West	15-19		F	3
Barunga West	15-19		M	6
Barunga West	15-19	0	F	30
Barunga West	15-19	0	M	43
Barunga West	15-19	1	F	3
Barunga West	20-24		M	3
Barunga West	20-24	0	F	31
Barunga West	20-24	0	M	41
Barunga West	20-24	1	F	3
Barunga West	25-34		F	9
Barunga West	25-34		M	13
Barunga West	25-34	0	F	77
Barunga West	25-34	0	M	73
Barunga West	25-34	1	F	6
Barunga West	25-34	1	M	6
Barunga West	35-44		F	13
Barunga West	35-44		M	9
Barunga West	35-44	0	F	72
Barunga West	35-44	0	M	80
Barunga West	35-44	1	F	5
Barunga West	35-44	1	M	8
Barunga West	45-54		F	12
Barunga West	45-54		M	20
Barunga West	45-54	0	F	109
Barunga West	45-54	0	M	113
Barunga West	45-54	1	F	32
Barunga West	45-54	1	M	18
Barunga West	55-64		F	26
Barunga West	55-64		M	18
Barunga West	55-64	0	F	160
Barunga West	55-64	0	M	188
Barunga West	55-64	1	F	52
Barunga West	55-64	1	M	43
Barunga West	65-74		F	14
Barunga West	65-74		M	17
Barunga West	65-74	0	F	189
Barunga West	65-74	0	M	216
Barunga West	65-74	1	F	40
Barunga West	65-74	1	M	47
Barunga West	75-84		F	16
Barunga West	75-84		M	16
Barunga West	75-84	0	F	121
Barunga West	75-84	0	M	123
Barunga West	75-84	1	F	21
Barunga West	75-84	1	M	14
Barunga West	85+		F	6
Barunga West	85+	0	F	54
Barunga West	85+	0	M	31
Barunga West	85+	1	F	6
Berri Barmera	15-19		F	24
Berri Barmera	15-19		M	27
Berri Barmera	15-19	0	F	241
Berri Barmera	15-19	0	M	290
Berri Barmera	15-19	1	F	20
Berri Barmera	15-19	1	M	22
Berri Barmera	20-24		F	11
Berri Barmera	20-24		M	22
Berri Barmera	20-24	0	F	215
Berri Barmera	20-24	0	M	274
Berri Barmera	20-24	1	F	19
Berri Barmera	20-24	1	M	16
Berri Barmera	25-34		F	31
Berri Barmera	25-34		M	48
Berri Barmera	25-34	0	F	452
Berri Barmera	25-34	0	M	486
Berri Barmera	25-34	1	F	72
Berri Barmera	25-34	1	M	47
Berri Barmera	35-44		F	37
Berri Barmera	35-44		M	38
Berri Barmera	35-44	0	F	422
Berri Barmera	35-44	0	M	444
Berri Barmera	35-44	1	F	109
Berri Barmera	35-44	1	M	70
Berri Barmera	45-54		F	33
Berri Barmera	45-54		M	28
Berri Barmera	45-54	0	F	507
Berri Barmera	45-54	0	M	529
Berri Barmera	45-54	1	F	139
Berri Barmera	45-54	1	M	93
Berri Barmera	55-64		F	40
Berri Barmera	55-64		M	48
Berri Barmera	55-64	0	F	554
Berri Barmera	55-64	0	M	570
Berri Barmera	55-64	1	F	174
Berri Barmera	55-64	1	M	105
Berri Barmera	65-74		F	53
Berri Barmera	65-74		M	52
Berri Barmera	65-74	0	F	544
Berri Barmera	65-74	0	M	592
Berri Barmera	65-74	1	F	125
Berri Barmera	65-74	1	M	92
Berri Barmera	75-84		F	35
Berri Barmera	75-84		M	21
Berri Barmera	75-84	0	F	333
Berri Barmera	75-84	0	M	270
Berri Barmera	75-84	1	F	39
Berri Barmera	75-84	1	M	46
Berri Barmera	85+		F	21
Berri Barmera	85+		M	14
Berri Barmera	85+	0	F	181
Berri Barmera	85+	0	M	122
Berri Barmera	85+	1	F	13
Berri Barmera	85+	1	M	14
Burnside	15-19		F	34
Burnside	15-19		M	30
Burnside	15-19	0	F	1467
Burnside	15-19	0	M	1502
Burnside	15-19	1	F	76
Burnside	15-19	1	M	70
Burnside	20-24		F	31
Burnside	20-24		M	40
Burnside	20-24	0	F	1115
Burnside	20-24	0	M	1208
Burnside	20-24	1	F	91
Burnside	20-24	1	M	68
Burnside	25-34		F	67
Burnside	25-34		M	75
Burnside	25-34	0	F	1912
Burnside	25-34	0	M	1867
Burnside	25-34	1	F	152
Burnside	25-34	1	M	118
Burnside	35-44		F	71
Burnside	35-44		M	85
Burnside	35-44	0	F	2578
Burnside	35-44	0	M	2284
Burnside	35-44	1	F	369
Burnside	35-44	1	M	257
Burnside	45-54		F	68
Burnside	45-54		M	77
Burnside	45-54	0	F	2431
Burnside	45-54	0	M	2442
Burnside	45-54	1	F	741
Burnside	45-54	1	M	462
Burnside	55-64		F	52
Burnside	55-64		M	64
Burnside	55-64	0	F	2092
Burnside	55-64	0	M	2081
Burnside	55-64	1	F	897
Burnside	55-64	1	M	536
Burnside	65-74		F	63
Burnside	65-74		M	51
Burnside	65-74	0	F	2376
Burnside	65-74	0	M	2122
Burnside	65-74	1	F	569
Burnside	65-74	1	M	366
Burnside	75-84		F	86
Burnside	75-84		M	53
Burnside	75-84	0	F	1601
Burnside	75-84	0	M	1380
Burnside	75-84	1	F	270
Burnside	75-84	1	M	236
Burnside	85+		F	57
Burnside	85+		M	28
Burnside	85+	0	F	924
Burnside	85+	0	M	482
Burnside	85+	1	F	51
Burnside	85+	1	M	65
Campbelltown (SA)	15-19		F	39
Campbelltown (SA)	15-19		M	62
Campbelltown (SA)	15-19	0	F	1241
Campbelltown (SA)	15-19	0	M	1440
Campbelltown (SA)	15-19	1	F	66
Campbelltown (SA)	15-19	1	M	55
Campbelltown (SA)	20-24		F	69
Campbelltown (SA)	20-24		M	58
Campbelltown (SA)	20-24	0	F	1549
Campbelltown (SA)	20-24	0	M	1705
Campbelltown (SA)	20-24	1	F	95
Campbelltown (SA)	20-24	1	M	92
Campbelltown (SA)	25-34		F	151
Campbelltown (SA)	25-34		M	152
Campbelltown (SA)	25-34	0	F	3368
Campbelltown (SA)	25-34	0	M	3405
Campbelltown (SA)	25-34	1	F	273
Campbelltown (SA)	25-34	1	M	181
Campbelltown (SA)	35-44		F	105
Campbelltown (SA)	35-44		M	127
Campbelltown (SA)	35-44	0	F	3187
Campbelltown (SA)	35-44	0	M	3162
Campbelltown (SA)	35-44	1	F	516
Campbelltown (SA)	35-44	1	M	338
Campbelltown (SA)	45-54		F	94
Campbelltown (SA)	45-54		M	124
Campbelltown (SA)	45-54	0	F	2631
Campbelltown (SA)	45-54	0	M	2770
Campbelltown (SA)	45-54	1	F	839
Campbelltown (SA)	45-54	1	M	527
Campbelltown (SA)	55-64		F	77
Campbelltown (SA)	55-64		M	103
Campbelltown (SA)	55-64	0	F	2353
Campbelltown (SA)	55-64	0	M	2318
Campbelltown (SA)	55-64	1	F	897
Campbelltown (SA)	55-64	1	M	563
Campbelltown (SA)	65-74		F	86
Campbelltown (SA)	65-74		M	59
Campbelltown (SA)	65-74	0	F	2258
Campbelltown (SA)	65-74	0	M	1881
Campbelltown (SA)	65-74	1	F	530
Campbelltown (SA)	65-74	1	M	334
Campbelltown (SA)	75-84		F	150
Campbelltown (SA)	75-84		M	78
Campbelltown (SA)	75-84	0	F	1890
Campbelltown (SA)	75-84	0	M	1449
Campbelltown (SA)	75-84	1	F	312
Campbelltown (SA)	75-84	1	M	228
Campbelltown (SA)	85+		F	111
Campbelltown (SA)	85+		M	64
Campbelltown (SA)	85+	0	F	994
Campbelltown (SA)	85+	0	M	636
Campbelltown (SA)	85+	1	F	52
Campbelltown (SA)	85+	1	M	61
Ceduna	15-19		F	17
Ceduna	15-19		M	11
Ceduna	15-19	0	F	53
Ceduna	15-19	0	M	87
Ceduna	15-19	1	M	3
Ceduna	20-24		F	8
Ceduna	20-24		M	15
Ceduna	20-24	0	F	65
Ceduna	20-24	0	M	82
Ceduna	20-24	1	F	7
Ceduna	25-34		F	24
Ceduna	25-34		M	21
Ceduna	25-34	0	F	178
