LGA_NAME21	Age	MaxSchoolingCompleted	Sex	adults
Prospect	45-54	Year 8 or below	F	16
Prospect	45-54	Year 8 or below	M	20
Prospect	45-54	Year 9	F	6
Prospect	45-54	Year 9	M	15
Prospect	45-54	Year 10	F	72
Prospect	45-54	Year 10	M	86
Prospect	45-54	Year 11	F	148
Prospect	45-54	Year 11	M	189
Prospect	45-54	Year 12	F	1104
Prospect	45-54	Year 12	M	1001
Prospect	55-64		F	38
Prospect	55-64		M	36
Prospect	55-64	Did not go to school	F	14
Prospect	55-64	Did not go to school	M	10
Prospect	55-64	Year 8 or below	F	35
Prospect	55-64	Year 8 or below	M	23
Prospect	55-64	Year 9	F	34
Prospect	55-64	Year 9	M	24
Prospect	55-64	Year 10	F	143
Prospect	55-64	Year 10	M	167
Prospect	55-64	Year 11	F	284
Prospect	55-64	Year 11	M	282
Prospect	55-64	Year 12	F	863
Prospect	55-64	Year 12	M	790
Prospect	65-74		F	52
Prospect	65-74		M	39
Prospect	65-74	Did not go to school	F	12
Prospect	65-74	Did not go to school	M	8
Prospect	65-74	Year 8 or below	F	60
Prospect	65-74	Year 8 or below	M	43
Prospect	65-74	Year 9	F	40
Prospect	65-74	Year 9	M	35
Prospect	65-74	Year 10	F	166
Prospect	65-74	Year 10	M	125
Prospect	65-74	Year 11	F	198
Prospect	65-74	Year 11	M	163
Prospect	65-74	Year 12	F	482
Prospect	65-74	Year 12	M	531
Prospect	75-84		F	33
Prospect	75-84		M	16
Prospect	75-84	Did not go to school	F	29
Prospect	75-84	Did not go to school	M	3
Prospect	75-84	Year 8 or below	F	122
Prospect	75-84	Year 8 or below	M	54
Prospect	75-84	Year 9	F	34
Prospect	75-84	Year 9	M	20
Prospect	75-84	Year 10	F	99
Prospect	75-84	Year 10	M	65
Prospect	75-84	Year 11	F	49
Prospect	75-84	Year 11	M	45
Prospect	75-84	Year 12	F	139
Prospect	75-84	Year 12	M	150
Prospect	85+		F	38
Prospect	85+		M	15
Prospect	85+	Did not go to school	F	18
Prospect	85+	Did not go to school	M	10
Prospect	85+	Year 8 or below	F	104
Prospect	85+	Year 8 or below	M	67
Prospect	85+	Year 9	F	27
Prospect	85+	Year 9	M	11
Prospect	85+	Year 10	F	49
Prospect	85+	Year 10	M	25
Prospect	85+	Year 11	F	20
Prospect	85+	Year 11	M	7
Prospect	85+	Year 12	F	34
Prospect	85+	Year 12	M	40
Renmark Paringa	15-19		F	15
Renmark Paringa	15-19		M	19
Renmark Paringa	15-19	Year 8 or below	M	6
Renmark Paringa	15-19	Year 9	F	3
Renmark Paringa	15-19	Year 9	M	4
Renmark Paringa	15-19	Year 10	F	8
Renmark Paringa	15-19	Year 10	M	14
Renmark Paringa	15-19	Year 11	F	12
Renmark Paringa	15-19	Year 11	M	28
Renmark Paringa	15-19	Year 12	F	55
Renmark Paringa	15-19	Year 12	M	63
Renmark Paringa	20-24		F	12
Renmark Paringa	20-24		M	30
Renmark Paringa	20-24	Year 9	F	3
Renmark Paringa	20-24	Year 10	F	24
Renmark Paringa	20-24	Year 10	M	45
Renmark Paringa	20-24	Year 11	F	32
Renmark Paringa	20-24	Year 11	M	59
Renmark Paringa	20-24	Year 12	F	164
Renmark Paringa	20-24	Year 12	M	161
Renmark Paringa	25-34		F	40
Renmark Paringa	25-34		M	56
Renmark Paringa	25-34	Did not go to school	M	10
Renmark Paringa	25-34	Year 8 or below	F	4
Renmark Paringa	25-34	Year 8 or below	M	10
Renmark Paringa	25-34	Year 9	F	9
Renmark Paringa	25-34	Year 9	M	25
Renmark Paringa	25-34	Year 10	F	80
Renmark Paringa	25-34	Year 10	M	95
Renmark Paringa	25-34	Year 11	F	71
Renmark Paringa	25-34	Year 11	M	116
Renmark Paringa	25-34	Year 12	F	371
Renmark Paringa	25-34	Year 12	M	325
Renmark Paringa	35-44		F	27
Renmark Paringa	35-44		M	38
Renmark Paringa	35-44	Did not go to school	F	6
Renmark Paringa	35-44	Did not go to school	M	8
Renmark Paringa	35-44	Year 8 or below	F	12
Renmark Paringa	35-44	Year 8 or below	M	8
Renmark Paringa	35-44	Year 9	F	18
Renmark Paringa	35-44	Year 9	M	27
Renmark Paringa	35-44	Year 10	F	68
Renmark Paringa	35-44	Year 10	M	98
Renmark Paringa	35-44	Year 11	F	88
Renmark Paringa	35-44	Year 11	M	105
Renmark Paringa	35-44	Year 12	F	309
Renmark Paringa	35-44	Year 12	M	243
Renmark Paringa	45-54		F	48
Renmark Paringa	45-54		M	47
Renmark Paringa	45-54	Did not go to school	F	7
Renmark Paringa	45-54	Did not go to school	M	13
Renmark Paringa	45-54	Year 8 or below	F	12
Renmark Paringa	45-54	Year 8 or below	M	19
Renmark Paringa	45-54	Year 9	F	23
Renmark Paringa	45-54	Year 9	M	28
Renmark Paringa	45-54	Year 10	F	95
Renmark Paringa	45-54	Year 10	M	143
Renmark Paringa	45-54	Year 11	F	160
Renmark Paringa	45-54	Year 11	M	143
Renmark Paringa	45-54	Year 12	F	282
Renmark Paringa	45-54	Year 12	M	216
Renmark Paringa	55-64		F	49
Renmark Paringa	55-64		M	47
Renmark Paringa	55-64	Did not go to school	F	10
Renmark Paringa	55-64	Did not go to school	M	13
Renmark Paringa	55-64	Year 8 or below	F	36
Renmark Paringa	55-64	Year 8 or below	M	52
Renmark Paringa	55-64	Year 9	F	43
Renmark Paringa	55-64	Year 9	M	72
Renmark Paringa	55-64	Year 10	F	163
Renmark Paringa	55-64	Year 10	M	186
Renmark Paringa	55-64	Year 11	F	200
Renmark Paringa	55-64	Year 11	M	176
Renmark Paringa	55-64	Year 12	F	168
Renmark Paringa	55-64	Year 12	M	135
Renmark Paringa	65-74		F	50
Renmark Paringa	65-74		M	57
Renmark Paringa	65-74	Did not go to school	F	11
Renmark Paringa	65-74	Did not go to school	M	8
Renmark Paringa	65-74	Year 8 or below	F	71
Renmark Paringa	65-74	Year 8 or below	M	71
Renmark Paringa	65-74	Year 9	F	58
Renmark Paringa	65-74	Year 9	M	78
Renmark Paringa	65-74	Year 10	F	187
Renmark Paringa	65-74	Year 10	M	159
Renmark Paringa	65-74	Year 11	F	118
Renmark Paringa	65-74	Year 11	M	134
Renmark Paringa	65-74	Year 12	F	139
Renmark Paringa	65-74	Year 12	M	143
Renmark Paringa	75-84		F	50
Renmark Paringa	75-84		M	33
Renmark Paringa	75-84	Did not go to school	F	4
Renmark Paringa	75-84	Did not go to school	M	12
Renmark Paringa	75-84	Year 8 or below	F	84
Renmark Paringa	75-84	Year 8 or below	M	79
Renmark Paringa	75-84	Year 9	F	33
Renmark Paringa	75-84	Year 9	M	47
Renmark Paringa	75-84	Year 10	F	86
Renmark Paringa	75-84	Year 10	M	54
Renmark Paringa	75-84	Year 11	F	43
Renmark Paringa	75-84	Year 11	M	29
Renmark Paringa	75-84	Year 12	F	54
Renmark Paringa	75-84	Year 12	M	60
Renmark Paringa	85+		F	22
Renmark Paringa	85+		M	15
Renmark Paringa	85+	Did not go to school	F	9
Renmark Paringa	85+	Did not go to school	M	3
Renmark Paringa	85+	Year 8 or below	F	63
Renmark Paringa	85+	Year 8 or below	M	34
Renmark Paringa	85+	Year 9	F	16
Renmark Paringa	85+	Year 9	M	20
Renmark Paringa	85+	Year 10	F	17
Renmark Paringa	85+	Year 10	M	16
Renmark Paringa	85+	Year 11	F	9
Renmark Paringa	85+	Year 11	M	11
Renmark Paringa	85+	Year 12	F	25
Renmark Paringa	85+	Year 12	M	17
Robe	15-19		F	4
Robe	15-19	Year 12	F	6
Robe	15-19	Year 12	M	9
Robe	20-24	Year 11	F	5
Robe	20-24	Year 12	F	30
Robe	20-24	Year 12	M	19
Robe	25-34		F	4
Robe	25-34		M	3
Robe	25-34	Did not go to school	M	4
Robe	25-34	Year 9	M	5
Robe	25-34	Year 10	F	3
Robe	25-34	Year 10	M	10
Robe	25-34	Year 11	F	11
Robe	25-34	Year 11	M	13
Robe	25-34	Year 12	F	57
Robe	25-34	Year 12	M	37
Robe	35-44		F	3
Robe	35-44	Year 10	F	5
Robe	35-44	Year 10	M	16
Robe	35-44	Year 11	F	14
Robe	35-44	Year 11	M	17
Robe	35-44	Year 12	F	51
Robe	35-44	Year 12	M	32
Robe	45-54		F	12
Robe	45-54		M	8
Robe	45-54	Year 9	F	3
Robe	45-54	Year 9	M	3
Robe	45-54	Year 10	F	9
Robe	45-54	Year 10	M	28
Robe	45-54	Year 11	F	15
Robe	45-54	Year 11	M	19
Robe	45-54	Year 12	F	58
Robe	45-54	Year 12	M	42
Robe	55-64		F	11
Robe	55-64		M	7
Robe	55-64	Did not go to school	M	3
Robe	55-64	Year 8 or below	M	6
Robe	55-64	Year 9	F	3
Robe	55-64	Year 9	M	12
Robe	55-64	Year 10	F	18
Robe	55-64	Year 10	M	34
Robe	55-64	Year 11	F	45
Robe	55-64	Year 11	M	42
Robe	55-64	Year 12	F	52
Robe	55-64	Year 12	M	51
Robe	65-74		F	4
Robe	65-74		M	4
Robe	65-74	Year 8 or below	F	3
Robe	65-74	Year 8 or below	M	8
Robe	65-74	Year 9	F	7
Robe	65-74	Year 9	M	5
Robe	65-74	Year 10	F	28
Robe	65-74	Year 10	M	33
Robe	65-74	Year 11	F	44
Robe	65-74	Year 11	M	33
Robe	65-74	Year 12	F	55
Robe	65-74	Year 12	M	42
Robe	75-84		F	10
Robe	75-84		M	4
Robe	75-84	Year 8 or below	F	6
Robe	75-84	Year 8 or below	M	10
Robe	75-84	Year 9	F	11
Robe	75-84	Year 9	M	9
Robe	75-84	Year 10	F	26
Robe	75-84	Year 10	M	12
Robe	75-84	Year 11	F	11
Robe	75-84	Year 11	M	4
Robe	75-84	Year 12	F	23
Robe	75-84	Year 12	M	24
Robe	85+		F	4
Robe	85+	Year 8 or below	F	6
Robe	85+	Year 10	F	4
Robe	85+	Year 10	M	3
Robe	85+	Year 12	F	3
Robe	85+	Year 12	M	9
Roxby Downs	15-19		F	13
Roxby Downs	15-19		M	22
Roxby Downs	15-19	Year 9	M	3
Roxby Downs	15-19	Year 10	F	3
Roxby Downs	15-19	Year 10	M	9
Roxby Downs	15-19	Year 11	F	4
Roxby Downs	15-19	Year 11	M	10
Roxby Downs	15-19	Year 12	F	19
Roxby Downs	15-19	Year 12	M	5
Roxby Downs	20-24		F	21
Roxby Downs	20-24		M	16
Roxby Downs	20-24	Year 10	F	3
Roxby Downs	20-24	Year 10	M	15
Roxby Downs	20-24	Year 11	F	21
Roxby Downs	20-24	Year 11	M	21
Roxby Downs	20-24	Year 12	F	71
Roxby Downs	20-24	Year 12	M	73
Roxby Downs	25-34		F	36
Roxby Downs	25-34		M	73
Roxby Downs	25-34	Did not go to school	M	4
Roxby Downs	25-34	Year 8 or below	F	3
Roxby Downs	25-34	Year 8 or below	M	3
Roxby Downs	25-34	Year 9	F	10
Roxby Downs	25-34	Year 9	M	15
Roxby Downs	25-34	Year 10	F	50
Roxby Downs	25-34	Year 10	M	80
Roxby Downs	25-34	Year 11	F	47
Roxby Downs	25-34	Year 11	M	78
Roxby Downs	25-34	Year 12	F	264
Roxby Downs	25-34	Year 12	M	198
Roxby Downs	35-44		F	26
Roxby Downs	35-44		M	58
Roxby Downs	35-44	Year 8 or below	F	4
Roxby Downs	35-44	Year 8 or below	M	5
Roxby Downs	35-44	Year 9	F	6
Roxby Downs	35-44	Year 9	M	17
Roxby Downs	35-44	Year 10	F	31
Roxby Downs	35-44	Year 10	M	85
Roxby Downs	35-44	Year 11	F	34
Roxby Downs	35-44	Year 11	M	65
Roxby Downs	35-44	Year 12	F	206
Roxby Downs	35-44	Year 12	M	209
Roxby Downs	45-54		F	27
Roxby Downs	45-54		M	47
Roxby Downs	45-54	Year 8 or below	F	3
Roxby Downs	45-54	Year 9	F	3
Roxby Downs	45-54	Year 9	M	18
Roxby Downs	45-54	Year 10	F	36
Roxby Downs	45-54	Year 10	M	49
Roxby Downs	45-54	Year 11	F	42
Roxby Downs	45-54	Year 11	M	70
Roxby Downs	45-54	Year 12	F	90
Roxby Downs	45-54	Year 12	M	126
Roxby Downs	55-64		F	18
Roxby Downs	55-64		M	27
Roxby Downs	55-64	Year 8 or below	F	6
Roxby Downs	55-64	Year 8 or below	M	5
Roxby Downs	55-64	Year 9	M	7
Roxby Downs	55-64	Year 10	F	21
Roxby Downs	55-64	Year 10	M	65
Roxby Downs	55-64	Year 11	F	42
Roxby Downs	55-64	Year 11	M	69
Roxby Downs	55-64	Year 12	F	54
Roxby Downs	55-64	Year 12	M	37
Roxby Downs	65-74		F	3
Roxby Downs	65-74		M	4
Roxby Downs	65-74	Year 10	F	3
Roxby Downs	65-74	Year 10	M	11
Roxby Downs	65-74	Year 11	F	3
Roxby Downs	65-74	Year 11	M	3
Roxby Downs	65-74	Year 12	F	8
Roxby Downs	65-74	Year 12	M	9
Roxby Downs	75-84	Year 8 or below	M	4
Roxby Downs	85+	Year 12	F	4
Salisbury	15-19		F	180
Salisbury	15-19		M	186
Salisbury	15-19	Did not go to school	F	3
Salisbury	15-19	Did not go to school	M	8
Salisbury	15-19	Year 8 or below	F	17
Salisbury	15-19	Year 8 or below	M	31
Salisbury	15-19	Year 9	F	37
Salisbury	15-19	Year 9	M	60
Salisbury	15-19	Year 10	F	141
Salisbury	15-19	Year 10	M	185
Salisbury	15-19	Year 11	F	163
Salisbury	15-19	Year 11	M	302
Salisbury	15-19	Year 12	F	1156
Salisbury	15-19	Year 12	M	1181
Salisbury	20-24		F	178
Salisbury	20-24		M	215
Salisbury	20-24	Did not go to school	F	30
Salisbury	20-24	Did not go to school	M	40
Salisbury	20-24	Year 8 or below	F	40
Salisbury	20-24	Year 8 or below	M	46
Salisbury	20-24	Year 9	F	57
Salisbury	20-24	Year 9	M	57
Salisbury	20-24	Year 10	F	221
Salisbury	20-24	Year 10	M	353
Salisbury	20-24	Year 11	F	400
Salisbury	20-24	Year 11	M	648
Salisbury	20-24	Year 12	F	3682
Salisbury	20-24	Year 12	M	4023
Salisbury	25-34		F	501
Salisbury	25-34		M	504
Salisbury	25-34	Did not go to school	F	245
Salisbury	25-34	Did not go to school	M	201
Salisbury	25-34	Year 8 or below	F	217
Salisbury	25-34	Year 8 or below	M	222
Salisbury	25-34	Year 9	F	223
Salisbury	25-34	Year 9	M	294
Salisbury	25-34	Year 10	F	856
Salisbury	25-34	Year 10	M	1111
Salisbury	25-34	Year 11	F	1103
Salisbury	25-34	Year 11	M	1500
Salisbury	25-34	Year 12	F	7450
Salisbury	25-34	Year 12	M	6831
Salisbury	35-44		F	438
Salisbury	35-44		M	532
Salisbury	35-44	Did not go to school	F	409
Salisbury	35-44	Did not go to school	M	287
Salisbury	35-44	Year 8 or below	F	347
Salisbury	35-44	Year 8 or below	M	343
Salisbury	35-44	Year 9	F	291
Salisbury	35-44	Year 9	M	358
Salisbury	35-44	Year 10	F	1036
Salisbury	35-44	Year 10	M	1359
Salisbury	35-44	Year 11	F	1181
Salisbury	35-44	Year 11	M	1555
Salisbury	35-44	Year 12	F	6412
Salisbury	35-44	Year 12	M	5868
Salisbury	45-54		F	361
Salisbury	45-54		M	468
Salisbury	45-54	Did not go to school	F	526
Salisbury	45-54	Did not go to school	M	389
Salisbury	45-54	Year 8 or below	F	304
Salisbury	45-54	Year 8 or below	M	316
Salisbury	45-54	Year 9	F	340
Salisbury	45-54	Year 9	M	414
Salisbury	45-54	Year 10	F	1230
Salisbury	45-54	Year 10	M	1507
Salisbury	45-54	Year 11	F	1718
Salisbury	45-54	Year 11	M	1862
Salisbury	45-54	Year 12	F	4176
Salisbury	45-54	Year 12	M	4001
Salisbury	55-64		F	333
Salisbury	55-64		M	381
Salisbury	55-64	Did not go to school	F	410
Salisbury	55-64	Did not go to school	M	319
Salisbury	55-64	Year 8 or below	F	421
Salisbury	55-64	Year 8 or below	M	399
Salisbury	55-64	Year 9	F	548
Salisbury	55-64	Year 9	M	577
Salisbury	55-64	Year 10	F	1902
Salisbury	55-64	Year 10	M	1765
Salisbury	55-64	Year 11	F	2108
Salisbury	55-64	Year 11	M	2052
Salisbury	55-64	Year 12	F	2710
Salisbury	55-64	Year 12	M	2553
Salisbury	65-74		F	376
Salisbury	65-74		M	330
Salisbury	65-74	Did not go to school	F	284
Salisbury	65-74	Did not go to school	M	236
Salisbury	65-74	Year 8 or below	F	811
Salisbury	65-74	Year 8 or below	M	652
Salisbury	65-74	Year 9	F	636
Salisbury	65-74	Year 9	M	502
Salisbury	65-74	Year 10	F	1923
Salisbury	65-74	Year 10	M	1450
Salisbury	65-74	Year 11	F	1163
Salisbury	65-74	Year 11	M	1168
Salisbury	65-74	Year 12	F	1602
Salisbury	65-74	Year 12	M	1692
Salisbury	75-84		F	400
Salisbury	75-84		M	289
Salisbury	75-84	Did not go to school	F	159
Salisbury	75-84	Did not go to school	M	123
Salisbury	75-84	Year 8 or below	F	836
Salisbury	75-84	Year 8 or below	M	657
Salisbury	75-84	Year 9	F	429
Salisbury	75-84	Year 9	M	304
Salisbury	75-84	Year 10	F	956
Salisbury	75-84	Year 10	M	720
Salisbury	75-84	Year 11	F	388
Salisbury	75-84	Year 11	M	366
Salisbury	75-84	Year 12	F	771
Salisbury	75-84	Year 12	M	742
Salisbury	85+		F	288
Salisbury	85+		M	174
Salisbury	85+	Did not go to school	F	100
Salisbury	85+	Did not go to school	M	51
Salisbury	85+	Year 8 or below	F	401
Salisbury	85+	Year 8 or below	M	273
Salisbury	85+	Year 9	F	183
Salisbury	85+	Year 9	M	107
Salisbury	85+	Year 10	F	245
Salisbury	85+	Year 10	M	177
Salisbury	85+	Year 11	F	100
Salisbury	85+	Year 11	M	82
Salisbury	85+	Year 12	F	229
Salisbury	85+	Year 12	M	194
Southern Mallee	15-19		F	3
Southern Mallee	15-19		M	7
Southern Mallee	15-19	Year 10	M	3
Southern Mallee	15-19	Year 11	F	4
Southern Mallee	15-19	Year 12	F	9
Southern Mallee	15-19	Year 12	M	22
Southern Mallee	20-24		F	3
Southern Mallee	20-24		M	5
Southern Mallee	20-24	Year 10	M	10
Southern Mallee	20-24	Year 11	F	7
Southern Mallee	20-24	Year 11	M	4
Southern Mallee	20-24	Year 12	F	17
Southern Mallee	20-24	Year 12	M	33
Southern Mallee	25-34		F	8
Southern Mallee	25-34		M	4
Southern Mallee	25-34	Year 9	M	5
Southern Mallee	25-34	Year 10	F	6
Southern Mallee	25-34	Year 10	M	18
Southern Mallee	25-34	Year 11	F	4
Southern Mallee	25-34	Year 11	M	13
Southern Mallee	25-34	Year 12	F	85
Southern Mallee	25-34	Year 12	M	88
Southern Mallee	35-44		F	15
Southern Mallee	35-44		M	17
Southern Mallee	35-44	Year 9	M	6
Southern Mallee	35-44	Year 10	F	8
Southern Mallee	35-44	Year 10	M	18
Southern Mallee	35-44	Year 11	F	15
Southern Mallee	35-44	Year 11	M	26
Southern Mallee	35-44	Year 12	F	81
Southern Mallee	35-44	Year 12	M	59
Southern Mallee	45-54		F	10
Southern Mallee	45-54		M	20
Southern Mallee	45-54	Year 8 or below	M	5
Southern Mallee	45-54	Year 9	F	3
Southern Mallee	45-54	Year 9	M	3
Southern Mallee	45-54	Year 10	F	17
Southern Mallee	45-54	Year 10	M	23
Southern Mallee	45-54	Year 11	F	22
Southern Mallee	45-54	Year 11	M	35
Southern Mallee	45-54	Year 12	F	58
Southern Mallee	45-54	Year 12	M	54
Southern Mallee	55-64		F	14
Southern Mallee	55-64		M	9
Southern Mallee	55-64	Year 8 or below	F	5
Southern Mallee	55-64	Year 8 or below	M	8
Southern Mallee	55-64	Year 9	F	3
Southern Mallee	55-64	Year 9	M	17
Southern Mallee	55-64	Year 10	F	23
Southern Mallee	55-64	Year 10	M	40
Southern Mallee	55-64	Year 11	F	60
Southern Mallee	55-64	Year 11	M	46
Southern Mallee	55-64	Year 12	F	45
Southern Mallee	55-64	Year 12	M	22
Southern Mallee	65-74		F	13
Southern Mallee	65-74		M	8
Southern Mallee	65-74	Did not go to school	F	3
Southern Mallee	65-74	Did not go to school	M	5
Southern Mallee	65-74	Year 8 or below	F	11
Southern Mallee	65-74	Year 8 or below	M	19
Southern Mallee	65-74	Year 9	F	11
Southern Mallee	65-74	Year 9	M	16
Southern Mallee	65-74	Year 10	F	27
Southern Mallee	65-74	Year 10	M	46
Southern Mallee	65-74	Year 11	F	26
Southern Mallee	65-74	Year 11	M	33
Southern Mallee	65-74	Year 12	F	24
Southern Mallee	65-74	Year 12	M	19
Southern Mallee	75-84		F	6
Southern Mallee	75-84		M	7
Southern Mallee	75-84	Year 8 or below	F	8
Southern Mallee	75-84	Year 8 or below	M	11
Southern Mallee	75-84	Year 9	F	7
Southern Mallee	75-84	Year 9	M	5
Southern Mallee	75-84	Year 10	F	18
Southern Mallee	75-84	Year 10	M	21
Southern Mallee	75-84	Year 11	F	11
Southern Mallee	75-84	Year 11	M	12
Southern Mallee	75-84	Year 12	F	12
Southern Mallee	75-84	Year 12	M	8
Southern Mallee	85+		F	16
Southern Mallee	85+		M	8
Southern Mallee	85+	Year 8 or below	F	8
Southern Mallee	85+	Year 8 or below	M	3
Southern Mallee	85+	Year 10	F	10
Southern Mallee	85+	Year 10	M	7
Southern Mallee	85+	Year 11	F	3
Southern Mallee	85+	Year 11	M	4
Southern Mallee	85+	Year 12	M	3
Streaky Bay	15-19		F	5
Streaky Bay	15-19	Year 10	F	3
Streaky Bay	15-19	Year 11	F	5
Streaky Bay	15-19	Year 12	F	11
Streaky Bay	15-19	Year 12	M	10
Streaky Bay	20-24		M	5
Streaky Bay	20-24	Year 11	M	4
Streaky Bay	20-24	Year 12	F	26
Streaky Bay	20-24	Year 12	M	18
Streaky Bay	25-34		F	10
Streaky Bay	25-34		M	14
Streaky Bay	25-34	Year 10	F	6
Streaky Bay	25-34	Year 10	M	21
Streaky Bay	25-34	Year 11	F	12
Streaky Bay	25-34	Year 11	M	19
Streaky Bay	25-34	Year 12	F	89
Streaky Bay	25-34	Year 12	M	51
Streaky Bay	35-44		F	12
Streaky Bay	35-44		M	16
Streaky Bay	35-44	Year 9	M	7
Streaky Bay	35-44	Year 10	F	10
Streaky Bay	35-44	Year 10	M	20
Streaky Bay	35-44	Year 11	F	13
Streaky Bay	35-44	Year 11	M	24
Streaky Bay	35-44	Year 12	F	79
Streaky Bay	35-44	Year 12	M	60
Streaky Bay	45-54		F	13
Streaky Bay	45-54		M	9
Streaky Bay	45-54	Year 8 or below	F	3
Streaky Bay	45-54	Year 9	M	3
Streaky Bay	45-54	Year 10	F	20
Streaky Bay	45-54	Year 10	M	20
Streaky Bay	45-54	Year 11	F	26
Streaky Bay	45-54	Year 11	M	30
Streaky Bay	45-54	Year 12	F	76
Streaky Bay	45-54	Year 12	M	64
Streaky Bay	55-64		F	16
Streaky Bay	55-64		M	12
Streaky Bay	55-64	Year 8 or below	M	3
Streaky Bay	55-64	Year 9	F	3
Streaky Bay	55-64	Year 9	M	11
Streaky Bay	55-64	Year 10	F	36
Streaky Bay	55-64	Year 10	M	56
Streaky Bay	55-64	Year 11	F	49
Streaky Bay	55-64	Year 11	M	53
Streaky Bay	55-64	Year 12	F	43
Streaky Bay	55-64	Year 12	M	37
Streaky Bay	65-74		F	14
Streaky Bay	65-74		M	18
Streaky Bay	65-74	Year 8 or below	F	8
Streaky Bay	65-74	Year 8 or below	M	22
Streaky Bay	65-74	Year 9	F	9
Streaky Bay	65-74	Year 9	M	21
Streaky Bay	65-74	Year 10	F	46
Streaky Bay	65-74	Year 10	M	56
Streaky Bay	65-74	Year 11	F	42
Streaky Bay	65-74	Year 11	M	32
Streaky Bay	65-74	Year 12	F	24
Streaky Bay	65-74	Year 12	M	47
Streaky Bay	75-84		F	12
Streaky Bay	75-84		M	7
Streaky Bay	75-84	Year 8 or below	F	18
Streaky Bay	75-84	Year 8 or below	M	17
Streaky Bay	75-84	Year 9	F	4
Streaky Bay	75-84	Year 9	M	6
Streaky Bay	75-84	Year 10	F	18
Streaky Bay	75-84	Year 10	M	20
Streaky Bay	75-84	Year 11	M	7
Streaky Bay	75-84	Year 12	F	5
Streaky Bay	75-84	Year 12	M	17
Streaky Bay	85+		F	5
Streaky Bay	85+		M	4
Streaky Bay	85+	Year 8 or below	F	12
Streaky Bay	85+	Year 8 or below	M	14
Streaky Bay	85+	Year 9	F	3
Streaky Bay	85+	Year 10	F	5
Streaky Bay	85+	Year 10	M	4
Streaky Bay	85+	Year 11	M	3
Tatiara	15-19		F	8
Tatiara	15-19		M	23
Tatiara	15-19	Year 8 or below	F	3
Tatiara	15-19	Year 8 or below	M	4
Tatiara	15-19	Year 9	M	9
Tatiara	15-19	Year 10	F	5
Tatiara	15-19	Year 10	M	19
Tatiara	15-19	Year 11	F	9
Tatiara	15-19	Year 11	M	31
Tatiara	15-19	Year 12	F	33
Tatiara	15-19	Year 12	M	30
Tatiara	20-24		F	19
Tatiara	20-24		M	21
Tatiara	20-24	Did not go to school	F	4
Tatiara	20-24	Did not go to school	M	4
Tatiara	20-24	Year 8 or below	M	3
Tatiara	20-24	Year 9	F	4
Tatiara	20-24	Year 9	M	3
Tatiara	20-24	Year 10	F	5
Tatiara	20-24	Year 10	M	33
Tatiara	20-24	Year 11	F	21
Tatiara	20-24	Year 11	M	53
Tatiara	20-24	Year 12	F	114
Tatiara	20-24	Year 12	M	105
Tatiara	25-34		F	40
Tatiara	25-34		M	55
Tatiara	25-34	Did not go to school	M	5
Tatiara	25-34	Year 8 or below	F	4
Tatiara	25-34	Year 8 or below	M	4
Tatiara	25-34	Year 9	F	11
Tatiara	25-34	Year 9	M	22
Tatiara	25-34	Year 10	F	36
Tatiara	25-34	Year 10	M	56
Tatiara	25-34	Year 11	F	37
Tatiara	25-34	Year 11	M	81
Tatiara	25-34	Year 12	F	273
Tatiara	25-34	Year 12	M	236
Tatiara	35-44		F	33
Tatiara	35-44		M	44
Tatiara	35-44	Did not go to school	M	15
Tatiara	35-44	Year 8 or below	F	5
Tatiara	35-44	Year 8 or below	M	12
Tatiara	35-44	Year 9	M	13
Tatiara	35-44	Year 10	F	43
Tatiara	35-44	Year 10	M	61
Tatiara	35-44	Year 11	F	49
Tatiara	35-44	Year 11	M	87
Tatiara	35-44	Year 12	F	278
Tatiara	35-44	Year 12	M	180
Tatiara	45-54		F	46
Tatiara	45-54		M	48
Tatiara	45-54	Did not go to school	F	5
Tatiara	45-54	Did not go to school	M	20
Tatiara	45-54	Year 8 or below	F	5
Tatiara	45-54	Year 8 or below	M	8
Tatiara	45-54	Year 9	F	8
Tatiara	45-54	Year 9	M	46
Tatiara	45-54	Year 10	F	46
Tatiara	45-54	Year 10	M	91
Tatiara	45-54	Year 11	F	112
Tatiara	45-54	Year 11	M	109
Tatiara	45-54	Year 12	F	228
Tatiara	45-54	Year 12	M	178
Tatiara	55-64		F	29
Tatiara	55-64		M	49
Tatiara	55-64	Did not go to school	M	8
Tatiara	55-64	Year 8 or below	F	9
Tatiara	55-64	Year 8 or below	M	25
Tatiara	55-64	Year 9	F	18
Tatiara	55-64	Year 9	M	51
Tatiara	55-64	Year 10	F	73
Tatiara	55-64	Year 10	M	116
Tatiara	55-64	Year 11	F	143
Tatiara	55-64	Year 11	M	142
Tatiara	55-64	Year 12	F	155
Tatiara	55-64	Year 12	M	106
Tatiara	65-74		F	21
